velocity_m/s,acceleration_m/s^2
11.681340278625493,-0.00031172794801581676
11.01692540740966,-0.0003464233144878982
10.723346931762698,-6.78813782240816e-05
10.50702594970704,-0.000376292206228604
10.290704967651362,-0.00011650517412454421
10.197995549011218,-0.00018829069673604812
10.08983463165284,-0.00017492262699913102
9.99712563934328,-4.700075655745606e-05
9.641741168823247,-0.0002945246360402589
9.301808197021492,-7.888448611745538e-05
9.20909920471193,-7.532723323954723e-05
9.023681220092787,-0.00016313030649435316
8.853714734191897,-0.00020420482887573927
8.77645681427001,-0.00024429584005607717
8.73010189178466,-0.00012263094220838551
8.699198894348147,-0.00013583735136928854
