Var1,accelerator_pedal,speed,mcc_state,fr_telem,crz_pwr_mode,crz_spd_mode,crz_pwr_setpt,crz_spd_setpt,eco,main_telem,foot_brake,regen_brake,motor_current,motor_power,mc_status,driver_eStop,external_eStop,crash,discharge_enable,discharge_enabled,charge_enable,charge_enabled,isolation,mcu_hv_en,mcu_stat_fdbk,mppt_contactor,motor_controller_contactor,low_contactor,dcdc_current,dcdc_deg,use_dcdc,supplemental_current,supplemental_voltage,supplemental_deg,use_supp,est_supplemental_soc,bms_mpio1,park_brake,air_temp,brake_temp,dcdc_temp,mainIO_temp,motor_controller_temp,motor_temp,road_temp,l_turn_led_en,r_turn_led_en,brake_led_en,headlights_led_en,hazards,main_5V_bus,main_12V_bus,main_24V_bus,main_5V_current,main_12V_current,main_24V_current,bms_can_heartbeat,hv_can_heartbeat,mainIO_heartbeat,mcc_can_heartbeat,mppt_can_heartbeat,mppt_mode,mppt_current_out,string1_temp,string2_temp,string3_temp,string1_V_in,string2_V_in,string3_V_in,string1_I_in,string2_I_in,string3_I_in,pack_temp,pack_internal_temp,pack_current,pack_voltage,pack_power,populated_cells,soc,soh,pack_amphours,adaptive_total_capacity,fan_speed,pack_resistance,bms_input_voltage,bps_fault,voltage_failsafe,current_failsafe,relay_failsafe,cell_balancing_active,charge_interlock_failsafe,thermistor_b_value_table_invalid,input_power_supply_failsafe,discharge_limit_enforcement_fault,charger_safety_relay_fault,internal_hardware_fault,internal_heatsink_fault,internal_software_fault,highest_cell_voltage_too_high_fault,lowest_cell_voltage_too_low_fault,pack_too_hot_fault,high_voltage_interlock_signal_fault,precharge_circuit_malfunction,abnormal_state_of_charge_behavior,internal_communication_fault,cell_balancing_stuck_off_fault,weak_cell_fault,low_cell_voltage_fault,open_wiring_fault,current_sensor_fault,highest_cell_voltage_over_5V_fault,cell_asic_fault,weak_pack_fault,fan_monitor_fault,thermistor_fault,external_communication_fault,redundant_power_supply_fault,high_voltage_isolation_fault,input_power_supply_fault,charge_limit_enforcement_fault,cell_group1_voltage,cell_group2_voltage,cell_group3_voltage,cell_group4_voltage,cell_group5_voltage,cell_group6_voltage,cell_group7_voltage,cell_group8_voltage,cell_group9_voltage,cell_group10_voltage,cell_group11_voltage,cell_group12_voltage,cell_group13_voltage,cell_group14_voltage,cell_group15_voltage,cell_group16_voltage,cell_group17_voltage,cell_group18_voltage,cell_group19_voltage,cell_group20_voltage,cell_group21_voltage,cell_group22_voltage,cell_group23_voltage,cell_group24_voltage,cell_group25_voltage,cell_group26_voltage,cell_group27_voltage,cell_group28_voltage,cell_group29_voltage,cell_group30_voltage,cell_group31_voltage,lat,lon,elev
1713135855539,0,31.8680477142334,3,0,0,0,0.0669108703732491,0,1,1,0,0.649084270000458,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.74153852462769,0,1,0.13054946064949,3.20813202857971,0,0,0,0,0,-10000,-10000,-10000,52.0219268798828,-10000,-10000,-10000,0,0,0,0,0,4.9699969291687,12.4068918228149,24.6166305541992,0.290109932422638,1.74871802330017,0.0241758264601231,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35,37,0.400000005960464,97.9000015258789,39.1599998474121,31,52.5,57,25.7999992370606,48.7000007629395,3,317,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.9679000377655,2.94199991226196,2.93009996414185,2.88190007209778,3.16499996185303,3.19449996948242,3.19300007820129,3.19300007820129,3.19810009002686,3.19079995155335,3.19580006599426,3.19670009613037,3.1965000629425,3.15930008888245,3.19950008392334,3.19479990005493,3.08489990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
1713135855590,0,31.8680477142334,3,0,0,0,0.0669108703732491,0,1,1,0,0.649084270000458,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.74153852462769,0,1,0.13054946064949,3.20813202857971,0,0,0,0,0,-10000,-10000,-10000,52.0899505615234,-10000,-10000,-10000,0,0,0,0,0,4.96761083602905,12.4124374389648,24.5900363922119,0.161172166466713,0.0644688680768013,0.0402930416166782,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35,37,0.400000005960464,98,39.2000007629395,31,52.5,57,25.7999992370606,48.7000007629395,3,320,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.9679000377655,2.94199991226196,2.93009996414185,2.88190007209778,3.16499996185303,3.19449996948242,3.19300007820129,3.19300007820129,3.19810009002686,3.19079995155335,3.19580006599426,3.19670009613037,3.1965000629425,3.15930008888245,3.19950008392334,3.19479990005493,3.08489990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
1713135855640,0,31.8680477142334,3,0,0,0,0.0669108703732491,0,1,1,0,0.649084270000458,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.61098909378052,0,1,0.13054946064949,3.20974373817444,0,0,0,0,0,-10000,-10000,-10000,52.0559234619141,-10000,-10000,-200.769668579102,0,0,0,0,0,4.9652247428894,12.3957986831665,24.6964111328125,0.00805860850960016,3.52161192893982,0.0644688680768013,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35,37,0.400000005960464,98,39.2000007629395,31,52.5,57,25.7999992370606,48.7000007629395,3,320,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.9679000377655,2.94199991226196,2.93009996414185,2.88190007209778,3.16499996185303,3.19449996948242,3.19300007820129,3.19300007820129,3.19810009002686,3.19079995155335,3.19580006599426,3.19670009613037,3.1965000629425,3.15930008888245,3.19950008392334,3.19479990005493,3.08489990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
1713135855691,0,31.8680477142334,3,0,0,0,0.0656898692250252,0,1,1,0,0.639804661273956,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.61098909378052,0,1,0.13054946064949,3.20974373817444,0,0,0,0,0,-10000,-10000,-10000,51.8183441162109,-10000,-10000,-10000,0,0,0,0,0,4.9699969291687,12.423529624939,24.6077671051025,1.03150188922882,0.435164868831635,0.0402930416166782,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35,37,0.400000005960464,98,39.2000007629395,31,52.5,57,25.7999992370606,48.7000007629395,3,320,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.9679000377655,2.94199991226196,2.93009996414185,2.88190007209778,3.16499996185303,3.19449996948242,3.19300007820129,3.19300007820129,3.19810009002686,3.19079995155335,3.19580006599426,3.19670009613037,3.1965000629425,3.15930008888245,3.19950008392334,3.19479990005493,3.08489990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
1713135855792,0,31.8680477142334,3,0,0,0,0.0671550706028938,0,1,1,0,0.639804661273956,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.68351650238037,0,1,0.116043962538242,3.20813202857971,0,0,0,0,0,-10000,-10000,-10000,52.0219268798828,-10000,-10000,-10000,0,0,0,0,0,4.96761083602905,12.4068918228149,24.5989017486572,1.04761922359467,1.41831505298615,0.0725274831056595,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35,37,0.400000005960464,98,39.2000007629395,31,52.5,57,25.7999992370606,48.7000007629395,3,320,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.9679000377655,2.94199991226196,2.93009996414185,2.88190007209778,3.16499996185303,3.19449996948242,3.19300007820129,3.19300007820129,3.19810009002686,3.19079995155335,3.19580006599426,3.19670009613037,3.1965000629425,3.15930008888245,3.19950008392334,3.19479990005493,3.08489990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
1713135855842,0,31.8680477142334,3,0,0,0,0.0671550706028938,0,1,1,0,0.639804661273956,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.74153852462769,0,1,0.116043962538242,3.2105495929718,0,0,0,0,0,-10000,-10000,-10000,52.0219268798828,-10000,-10000,-10000,0,0,0,0,0,4.9699969291687,12.3625211715698,24.5634441375732,0.128937736153603,0.362637400627136,0.0644688680768013,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35,37,0.400000005960464,98,39.2000007629395,31,52.5,57,25.7999992370606,48.7000007629395,3,320,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.9679000377655,2.94199991226196,2.93009996414185,2.88190007209778,3.16499996185303,3.19449996948242,3.19300007820129,3.19300007820129,3.19810009002686,3.19079995155335,3.19580006599426,3.19670009613037,3.1965000629425,3.15930008888245,3.19950008392334,3.19479990005493,3.08489990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
1713135855893,0,31.8680477142334,3,0,0,0,0.0671550706028938,0,1,1,0,0.639804661273956,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.74153852462769,0,1,0.116043962538242,3.2105495929718,0,0,0,0,0,-10000,-10000,-10000,52.0899505615234,-10000,-10000,-10000,0,0,0,0,0,4.96761083602905,12.4179840087891,24.6254959106445,0.0483516529202461,0.265934079885483,0.0483516529202461,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35,37,0.400000005960464,98,39.2000007629395,31,52.5,57,25.7999992370606,48.7000007629395,3,320,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.9679000377655,2.94199991226196,2.93009996414185,2.88190007209778,3.16499996185303,3.19449996948242,3.19300007820129,3.19300007820129,3.19810009002686,3.19079995155335,3.19580006599426,3.19670009613037,3.1965000629425,3.15930008888245,3.19950008392334,3.19479990005493,3.08489990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
1713135855943,0,31.8680477142334,3,0,0,0,0.06593406945467,0,1,1,0,0.639804661273956,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.53846168518066,0,1,0.13054946064949,3.20974373817444,0,0,0,0,0,-10000,-10000,-200.769668579102,51.8861389160156,-10000,-10000,-200.769668579102,0,0,0,0,0,4.97238254547119,12.423529624939,24.6254959106445,0.112820520997047,0,0.0564102604985237,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35,37,0.400000005960464,98,39.2000007629395,31,52.5,57,25.7999992370606,48.7000007629395,3,320,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.9679000377655,2.94199991226196,2.93009996414185,2.88190007209778,3.16499996185303,3.17280006408691,3.19300007820129,3.19300007820129,3.19810009002686,3.19079995155335,3.19580006599426,3.19670009613037,3.1965000629425,3.15930008888245,3.19950008392334,3.19479990005493,3.08489990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
1713135855994,0,31.8680477142334,3,0,0,0,0.06593406945467,0,1,1,0,0.639804661273956,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.53846168518066,0,1,0.13054946064949,3.20974373817444,0,0,0,0,0,-10000,-10000,-10000,52.0219268798828,-10000,-10000,-181.999862670898,0,0,0,0,0,4.96761083602905,12.4179840087891,24.6166305541992,0.0725274831056595,0,0.0322344340384007,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35,37,0.400000005960464,98.1999969482422,39.2799987792969,31,52.5,57,25.7999992370606,48.7000007629395,3,320,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.9679000377655,2.94199991226196,2.93009996414185,2.88190007209778,3.16499996185303,3.17280006408691,3.19300007820129,3.19300007820129,3.19810009002686,3.19079995155335,3.19580006599426,3.19670009613037,3.1965000629425,3.15930008888245,3.19950008392334,3.19479990005493,3.08489990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
1713135856045,0,31.8680477142334,3,0,0,0,0.0673992708325386,0,1,1,0,0.727716743946075,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.43692302703857,0,1,0.13054946064949,3.2041027545929,0,0,0,0,0,-10000,-10000,-10000,51.8861389160156,-10000,-10000,-10000,0,0,0,0,0,4.9699969291687,12.4013452529907,24.7052745819092,0.0886446908116341,0.580219864845276,0.0725274831056595,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35,37,0.400000005960464,98.1999969482422,39.2799987792969,31,52.5,57,25.7999992370606,48.7000007629395,3,320,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.9679000377655,2.94199991226196,2.93009996414185,2.88190007209778,3.16499996185303,3.17280006408691,3.19300007820129,3.19300007820129,3.19810009002686,3.19079995155335,3.19580006599426,3.19670009613037,3.1965000629425,3.15930008888245,3.19950008392334,3.19479990005493,3.08489990234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,-1001,-1001
