type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,39.813435000,-95.198768000,270.6,,307.2,-0.3,33.709,167.55,,,
T,39.815458000,-95.202286000,269.1,,306.8,-0.4,34.085,375.75,,,
T,39.816043000,-95.203298000,267.9,,307.0,-1.1,34.193,108.29,,,
T,39.817894000,-95.206554000,270.3,,306.5,0.7,34.540,346.35,,,
T,39.824881000,-95.218659000,300.7,,306.9,2.3,35.834,1294.57,,,
T,39.827312000,-95.222955000,312.8,,306.4,2.7,36.290,456.20,,,
T,39.829900000,-95.227441000,317.6,,306.9,1.0,36.770,479.64,,,
T,39.833096000,-95.233050000,319.2,,306.6,0.3,37.367,597.05,,,
T,39.833481000,-95.233810000,320.0,,303.4,1.1,37.445,77.84,,,
T,39.833996000,-95.234984000,320.5,,299.7,0.4,37.561,115.62,,,
T,39.834469000,-95.236260000,320.1,,295.8,-0.3,37.682,121.20,,,
T,39.834768000,-95.237183000,321.7,,292.9,1.8,37.768,85.70,,,
T,39.835037000,-95.238163000,323.1,,289.7,1.6,37.857,89.05,,,
T,39.835242000,-95.239006000,324.1,,287.6,1.4,37.932,75.66,,,
T,39.835356000,-95.239616000,325.5,,283.7,2.5,37.986,53.73,,,
T,39.835516000,-95.240485000,327.0,,283.5,2.0,38.062,76.48,,,
T,39.836542000,-95.246313000,328.2,,282.9,0.2,38.574,511.71,,,
T,39.839067000,-95.260731000,320.5,,282.9,-0.6,39.840,1265.56,,,
T,39.839246000,-95.261832000,319.9,,282.0,-0.6,39.936,96.31,,,
T,39.839791000,-95.264960000,313.0,,282.8,-2.5,40.210,274.49,,,
T,39.839888000,-95.265535000,314.2,,282.4,2.5,40.261,50.38,,,
T,39.840429000,-95.268370000,314.8,,284.0,0.2,40.511,249.98,,,
T,39.840672000,-95.269736000,313.5,,283.0,-1.0,40.631,119.99,,,
T,39.841870000,-95.276908000,322.4,,282.3,1.4,41.259,628.11,,,
T,39.842012000,-95.278707000,324.8,,275.9,1.6,41.414,154.78,,,
T,39.842111000,-95.283919000,329.9,,271.4,1.1,41.860,446.23,,,
T,39.842141000,-95.294965000,324.5,,270.2,-0.6,42.805,945.44,,,
T,39.842136000,-95.298954000,322.6,,269.9,-0.6,43.147,341.42,,,
T,39.842132000,-95.302838000,317.0,,269.9,-1.7,43.479,332.43,,,
T,39.842122000,-95.307706000,308.8,,269.8,-2.0,43.896,416.65,,,
T,39.842101000,-95.321781000,313.0,,269.9,0.3,45.101,1204.68,,,
T,39.842082000,-95.328178000,320.3,,269.8,1.3,45.648,547.52,,,
T,39.842057000,-95.335946000,318.7,,269.8,-0.2,46.313,664.87,,,
T,39.842043000,-95.338627000,322.7,,269.6,1.7,46.542,229.47,,,
T,39.842038000,-95.339759000,327.1,,269.7,4.6,46.639,96.89,,,
T,39.842037000,-95.339993000,327.6,,269.7,2.5,46.659,20.03,,,
T,39.842037000,-95.340083000,327.6,,270.0,-0.6,46.667,7.70,,,
T,39.842031000,-95.341473000,330.6,,269.7,2.5,46.786,118.97,,,
T,39.842043000,-95.342399000,331.5,,271.0,1.2,46.865,79.27,,,
T,39.842074000,-95.343242000,332.8,,272.7,1.8,46.938,72.23,,,
T,39.842111000,-95.344029000,333.9,,273.5,1.6,47.005,67.48,,,
T,39.842223000,-95.345656000,336.1,,275.1,1.6,47.145,139.81,,,
T,39.842523000,-95.349625000,339.5,,275.6,1.0,47.486,341.34,,,
T,39.842601000,-95.350631000,339.2,,275.8,-0.3,47.573,86.54,,,
T,39.842670000,-95.351645000,339.2,,275.1,0.0,47.660,87.13,,,
T,39.842699000,-95.352501000,338.5,,272.5,-1.0,47.733,73.34,,,
T,39.842677000,-95.353874000,337.6,,268.8,-0.8,47.851,117.54,,,
T,39.842663000,-95.354303000,337.5,,267.6,-0.3,47.887,36.75,,,
T,39.842609000,-95.355641000,337.4,,267.0,-0.1,48.002,114.68,,,
T,39.842572000,-95.356151000,337.1,,264.6,-0.6,48.046,43.84,,,
T,39.842523000,-95.356784000,336.6,,264.2,-1.0,48.100,54.45,,,
T,39.842430000,-95.357581000,335.7,,261.4,-1.3,48.169,68.99,,,
T,39.842317000,-95.358464000,335.6,,260.5,-0.2,48.246,76.61,,,
T,39.842287000,-95.358694000,335.5,,260.4,-0.2,48.266,19.97,,,
T,39.842234000,-95.359107000,334.1,,260.5,-3.9,48.302,35.84,,,
T,39.841945000,-95.361334000,330.6,,260.4,-1.8,48.495,193.29,,,
T,39.841711000,-95.362843000,328.1,,258.6,-1.9,48.627,131.74,,,
T,39.841547000,-95.363989000,325.6,,259.4,-2.5,48.727,99.76,,,
T,39.841407000,-95.365325000,325.3,,262.2,-0.2,48.842,115.40,,,
T,39.841339000,-95.366135000,324.5,,263.8,-1.2,48.912,69.74,,,
T,39.841281000,-95.366816000,323.9,,263.7,-0.9,48.970,58.64,,,
T,39.841227000,-95.367647000,321.5,,265.2,-3.3,49.042,71.38,,,
T,39.841186000,-95.368420000,319.4,,266.0,-3.2,49.108,66.32,,,
T,39.841157000,-95.369471000,318.3,,267.9,-1.2,49.198,90.01,,,
T,39.841176000,-95.374685000,310.9,,270.3,-1.6,49.644,446.28,,,
T,39.841176000,-95.377452000,304.5,,270.0,-2.7,49.881,236.83,,,
T,39.841172000,-95.378298000,304.6,,269.6,0.2,49.954,72.41,,,
T,39.841169000,-95.386621000,323.5,,270.0,2.6,50.666,712.38,,,
T,39.841161000,-95.393435000,325.7,,269.9,0.4,51.249,583.22,,,
T,39.841157000,-95.396376000,324.9,,269.9,-0.4,51.501,251.72,,,
T,39.841157000,-95.396610000,325.0,,270.0,0.5,51.521,20.03,,,
T,39.841156000,-95.396908000,324.6,,269.7,-1.3,51.547,25.51,,,
T,39.841157000,-95.403372000,328.3,,270.0,0.7,52.100,553.26,,,
T,39.841147000,-95.406123000,331.9,,269.7,1.5,52.335,235.46,,,
T,39.841181000,-95.409003000,331.9,,270.9,0.0,52.582,246.53,,,
T,39.841228000,-95.410185000,332.5,,273.0,0.6,52.683,101.30,,,
T,39.841272000,-95.411327000,332.9,,272.9,0.4,52.781,97.87,,,
T,39.841316000,-95.412048000,332.4,,274.5,-0.8,52.843,61.90,,,
T,39.841519000,-95.415140000,327.3,,274.9,-1.9,53.108,265.61,,,
T,39.841568000,-95.415812000,327.3,,275.4,0.1,53.166,57.77,,,
T,39.841757000,-95.418835000,329.1,,274.7,0.7,53.426,259.59,,,
T,39.841848000,-95.420061000,329.8,,275.5,0.7,53.531,105.42,,,
T,39.841941000,-95.421524000,332.3,,274.7,2.0,53.657,125.64,,,
T,39.842001000,-95.422973000,335.3,,273.1,2.4,53.781,124.20,,,
T,39.842059000,-95.424824000,336.2,,272.3,0.6,53.940,158.56,,,
T,39.842079000,-95.426193000,336.1,,271.1,-0.1,54.057,117.19,,,
T,39.842062000,-95.431675000,332.1,,269.8,-0.9,54.526,469.21,,,
T,39.842050000,-95.434116000,328.9,,269.6,-1.5,54.735,208.93,,,
T,39.842046000,-95.434458000,328.4,,269.1,-1.8,54.764,29.28,,,
T,39.842016000,-95.442911000,325.9,,269.7,-0.3,55.488,723.50,,,
T,39.841993000,-95.448567000,332.5,,269.7,1.4,55.972,484.11,,,
T,39.841981000,-95.451728000,335.8,,269.7,1.2,56.242,270.55,,,
T,39.841980000,-95.451962000,335.9,,269.7,0.4,56.262,20.03,,,
T,39.841979000,-95.452194000,335.8,,269.7,-0.4,56.282,19.86,,,
T,39.841962000,-95.456045000,336.5,,269.7,0.2,56.612,329.61,,,
T,39.841954000,-95.457367000,337.0,,269.5,0.4,56.725,113.15,,,
T,39.841937000,-95.458292000,335.2,,268.6,-2.3,56.804,79.19,,,
T,39.841905000,-95.459353000,334.3,,267.8,-0.9,56.895,90.88,,,
T,39.841873000,-95.460227000,333.7,,267.3,-0.9,56.970,74.89,,,
T,39.841819000,-95.461334000,334.0,,266.4,0.4,57.065,94.94,,,
T,39.841599000,-95.465061000,327.5,,265.6,-2.0,57.385,319.93,,,
T,39.841286000,-95.470387000,315.8,,265.6,-2.6,57.842,457.18,,,
T,39.841255000,-95.470949000,316.3,,265.9,1.1,57.890,48.23,,,
T,39.841119000,-95.473298000,315.8,,265.7,-0.3,58.092,201.62,,,
T,39.840860000,-95.477723000,317.7,,265.6,0.5,58.472,379.83,,,
T,39.840536000,-95.483270000,309.4,,265.7,-1.7,58.948,476.14,,,
T,39.840487000,-95.484099000,313.1,,265.6,5.2,59.019,71.16,,,
T,39.840364000,-95.485878000,317.6,,264.9,2.9,59.172,152.88,,,
T,39.840321000,-95.486616000,318.9,,265.7,2.1,59.235,63.35,,,
T,39.840292000,-95.487047000,320.4,,265.0,4.0,59.272,37.03,,,
T,39.840247000,-95.487931000,323.3,,266.2,3.9,59.348,75.83,,,
T,39.840220000,-95.488856000,325.1,,267.8,2.2,59.427,79.23,,,
T,39.840216000,-95.489363000,326.3,,269.4,2.8,59.471,43.40,,,
T,39.840214000,-95.489597000,326.5,,269.4,1.1,59.491,20.03,,,
T,39.840212000,-95.489868000,326.2,,269.4,-1.1,59.514,23.20,,,
T,39.840216000,-95.490975000,326.8,,270.3,0.5,59.609,94.75,,,
T,39.840274000,-95.492756000,326.6,,272.4,-0.1,59.761,152.58,,,
T,39.840342000,-95.494281000,325.3,,273.3,-1.0,59.892,130.75,,,
T,39.840451000,-95.497458000,329.0,,272.6,1.4,60.164,272.20,,,
T,39.840594000,-95.500695000,328.8,,273.3,-0.1,60.442,277.52,,,
T,39.840700000,-95.503511000,329.4,,272.8,0.3,60.683,241.31,,,
T,39.840741000,-95.504767000,330.0,,272.4,0.5,60.791,107.60,,,
T,39.840820000,-95.505722000,330.2,,276.1,0.3,60.873,82.21,,,
T,39.840931000,-95.506468000,331.2,,281.0,1.4,60.938,65.03,,,
T,39.840982000,-95.506780000,332.5,,282.0,4.9,60.965,27.30,,,
T,39.841020000,-95.507008000,333.0,,282.2,2.3,60.985,19.97,,,
T,39.841091000,-95.507444000,333.0,,282.0,0.2,61.023,38.14,,,
T,39.841256000,-95.508281000,334.0,,284.4,1.3,61.097,73.95,,,
T,39.841532000,-95.509434000,335.6,,287.3,1.5,61.201,103.34,,,
T,39.841705000,-95.510416000,337.5,,282.9,2.1,61.287,86.22,,,
T,39.841853000,-95.511591000,339.2,,279.3,1.7,61.389,101.90,,,
T,39.841956000,-95.512889000,338.6,,275.9,-0.6,61.500,111.68,,,
T,39.841994000,-95.514144000,337.1,,272.3,-1.4,61.608,107.50,,,
T,39.842043000,-95.516489000,337.2,,271.6,0.0,61.809,200.78,,,
T,39.842043000,-95.517789000,337.4,,270.0,0.2,61.920,111.27,,,
T,39.842004000,-95.518728000,338.2,,266.9,1.0,62.000,80.49,,,
T,39.841961000,-95.519428000,339.6,,265.4,2.3,62.061,60.10,,,
T,39.841827000,-95.520689000,340.3,,262.1,0.6,62.170,108.95,,,
T,39.841691000,-95.521638000,339.2,,259.4,-1.3,62.252,82.62,,,
T,39.841596000,-95.522210000,338.0,,257.8,-2.3,62.302,50.08,,,
T,39.841401000,-95.523218000,336.5,,255.9,-1.8,62.391,88.95,,,
T,39.841282000,-95.523747000,335.9,,253.7,-1.2,62.438,47.17,,,
T,39.841135000,-95.524487000,335.8,,255.5,-0.1,62.504,65.41,,,
T,39.840984000,-95.525364000,335.7,,257.4,-0.1,62.581,76.91,,,
T,39.840881000,-95.526112000,336.0,,259.8,0.3,62.646,65.04,,,
T,39.840787000,-95.526890000,336.5,,261.1,0.7,62.713,67.40,,,
T,39.840783000,-95.526929000,336.5,,262.4,1.3,62.716,3.37,,,
T,39.840759000,-95.527161000,336.4,,262.3,-0.4,62.737,20.04,,,
T,39.840719000,-95.527558000,334.8,,262.5,-4.6,62.771,34.27,,,
T,39.840669000,-95.528419000,335.2,,265.7,0.5,62.845,73.90,,,
T,39.840647000,-95.529532000,335.7,,268.5,0.5,62.940,95.30,,,
T,39.840656000,-95.530671000,336.2,,270.6,0.6,63.037,97.49,,,
T,39.840682000,-95.532082000,335.7,,271.4,-0.5,63.158,120.80,,,
T,39.840727000,-95.536168000,334.0,,270.8,-0.5,63.508,349.76,,,
T,39.840737000,-95.536789000,335.7,,271.2,3.2,63.561,53.16,,,
T,39.840759000,-95.538232000,330.8,,271.1,-4.0,63.685,123.53,,,
T,39.840801000,-95.539675000,330.3,,272.2,-0.4,63.808,123.60,,,
T,39.840808000,-95.540313000,331.7,,270.8,2.5,63.863,54.61,,,
T,39.840826000,-95.541870000,330.7,,270.9,-0.7,63.996,133.28,,,
T,39.840847000,-95.543911000,331.4,,270.8,0.4,64.171,174.71,,,
T,39.840872000,-95.545657000,334.5,,271.1,2.1,64.320,149.47,,,
T,39.840876000,-95.545891000,334.8,,271.3,1.5,64.340,20.03,,,
T,39.840880000,-95.546180000,334.3,,271.0,-2.3,64.365,24.74,,,
T,39.840899000,-95.546846000,334.6,,272.1,0.5,64.422,57.04,,,
T,39.840974000,-95.548753000,337.4,,272.9,1.7,64.586,163.44,,,
T,39.841069000,-95.550594000,340.0,,273.8,1.7,64.744,157.93,,,
T,39.841137000,-95.551470000,341.9,,275.8,2.5,64.819,75.36,,,
T,39.841304000,-95.553361000,342.6,,276.6,0.4,64.982,162.91,,,
T,39.841516000,-95.555401000,345.7,,277.7,1.8,65.158,176.19,,,
T,39.841691000,-95.556878000,348.3,,278.8,2.0,65.286,127.90,,,
T,39.842016000,-95.559692000,351.8,,278.6,1.4,65.529,243.54,,,
T,39.842124000,-95.560400000,352.2,,281.2,0.8,65.591,61.77,,,
T,39.842231000,-95.560967000,352.6,,283.8,0.8,65.641,49.96,,,
T,39.842390000,-95.561475000,352.9,,292.2,0.6,65.688,46.93,,,
T,39.842535000,-95.561873000,353.0,,295.4,0.1,65.726,37.68,,,
T,39.842733000,-95.562232000,353.0,,305.7,0.2,65.764,37.78,,,
T,39.842948000,-95.562580000,353.1,,308.8,0.1,65.802,38.17,,,
T,39.843180000,-95.562881000,353.0,,315.1,-0.1,65.838,36.43,,,
T,39.843648000,-95.563299000,352.5,,325.6,-0.9,65.901,63.09,,,
T,39.844069000,-95.563568000,352.2,,333.9,-0.7,65.953,52.11,,,
T,39.844416000,-95.563716000,352.0,,341.9,-0.4,65.994,40.56,,,
T,39.844805000,-95.563807000,351.6,,349.8,-0.9,66.038,43.89,,,
T,39.845292000,-95.563853000,351.3,,355.9,-0.5,66.092,54.22,,,
T,39.846230000,-95.563856000,350.8,,359.9,-0.5,66.196,104.15,,,
T,39.846580000,-95.563862000,350.4,,359.2,-1.0,66.235,38.86,,,
T,39.846746000,-95.563886000,350.2,,353.7,-1.3,66.254,18.55,,,
T,39.847151000,-95.564015000,349.2,,346.3,-2.0,66.300,46.30,,,
T,39.847436000,-95.564174000,348.4,,336.8,-2.5,66.334,34.45,,,
T,39.847686000,-95.564374000,347.4,,328.4,-3.1,66.367,32.61,,,
T,39.847866000,-95.564538000,346.6,,325.0,-3.2,66.391,24.42,,,
T,39.848029000,-95.564716000,345.9,,320.0,-2.9,66.415,23.66,,,
T,39.848223000,-95.564993000,344.7,,312.4,-3.6,66.447,32.03,,,
T,39.848394000,-95.565308000,343.7,,305.3,-3.1,66.480,32.97,,,
T,39.848520000,-95.565622000,342.5,,297.6,-3.9,66.510,30.30,,,
T,39.848616000,-95.565976000,341.5,,289.5,-3.2,66.542,32.12,,,
T,39.848668000,-95.566327000,340.5,,280.9,-3.3,66.573,30.59,,,
T,39.848687000,-95.566665000,339.6,,274.2,-3.1,66.602,29.00,,,
T,39.848696000,-95.566999000,338.7,,272.0,-3.0,66.631,28.60,,,
T,39.848720000,-95.568831000,336.0,,271.0,-1.7,66.787,156.81,,,
T,39.848610000,-95.582769000,329.3,,269.4,-0.6,67.980,1192.91,,,
T,39.848587000,-95.600469000,340.3,,269.9,0.7,69.495,1514.81,,,
T,39.848585000,-95.601284000,340.7,,269.8,0.5,69.565,69.75,,,
T,39.848607000,-95.606423000,325.3,,270.3,-3.5,70.005,439.81,,,
T,39.848594000,-95.620366000,331.8,,269.9,0.6,71.198,1193.27,,,
T,39.848576000,-95.625238000,323.3,,269.7,-2.1,71.615,416.96,,,
T,39.848540000,-95.629859000,309.1,,269.4,-3.6,72.010,395.50,,,
T,39.848534000,-95.630718000,305.4,,269.5,-5.1,72.084,73.52,,,
T,39.848536000,-95.631434000,303.4,,270.2,-3.2,72.145,61.28,,,
T,39.848503000,-95.639245000,314.3,,269.7,1.6,72.814,668.49,,,
T,39.848472000,-95.648652000,328.3,,269.8,1.7,73.619,805.08,,,
T,39.848413000,-95.658015000,321.5,,269.5,-0.8,74.420,801.33,,,
T,39.848379000,-95.667412000,327.2,,269.7,0.7,75.224,804.23,,,
T,39.848355000,-95.668947000,324.8,,268.8,-1.9,75.356,131.40,,,
T,39.848276000,-95.669857000,325.8,,263.5,1.3,75.434,78.37,,,
T,39.848193000,-95.670567000,326.8,,261.3,1.6,75.496,61.46,,,
T,39.848035000,-95.671444000,326.8,,256.8,-0.0,75.573,77.08,,,
T,39.847794000,-95.672379000,326.3,,251.4,-0.6,75.657,84.38,,,
T,39.846423000,-95.676557000,325.5,,246.9,-0.2,76.046,388.62,,,
T,39.844767000,-95.681443000,325.7,,246.2,0.0,76.503,456.81,,,
T,39.844477000,-95.682299000,325.6,,246.2,-0.1,76.583,80.03,,,
T,39.844148000,-95.683269000,323.9,,246.2,-1.9,76.673,90.70,,,
T,39.842474000,-95.688217000,344.3,,246.2,4.4,77.136,462.49,,,
T,39.841735000,-95.690523000,354.9,,247.3,5.0,77.349,213.75,,,
T,39.841516000,-95.691317000,356.4,,250.2,2.1,77.422,72.18,,,
T,39.841372000,-95.692053000,357.0,,255.7,0.9,77.487,64.99,,,
T,39.841290000,-95.692654000,357.7,,259.9,1.4,77.539,52.24,,,
T,39.841183000,-95.693390000,358.7,,259.3,1.5,77.603,64.11,,,
T,39.841122000,-95.695360000,359.1,,267.7,0.2,77.772,168.75,,,
T,39.841163000,-95.708181000,346.9,,270.2,-1.1,78.869,1097.38,,,
T,39.841147000,-95.714224000,361.4,,269.8,2.8,79.386,517.23,,,
T,39.841159000,-95.719884000,371.1,,270.2,2.0,79.871,484.45,,,
T,39.841162000,-95.721220000,374.0,,270.2,2.5,79.985,114.35,,,
T,39.841186000,-95.723632000,375.1,,270.7,0.5,80.192,206.46,,,
T,39.841195000,-95.725280000,375.1,,270.4,0.1,80.333,141.06,,,
T,39.841202000,-95.726791000,372.5,,270.3,-2.1,80.462,129.33,,,
T,39.841211000,-95.728245000,373.3,,270.5,0.6,80.586,124.45,,,
T,39.841218000,-95.729734000,371.3,,270.4,-1.5,80.714,127.45,,,
T,39.841226000,-95.731077000,367.9,,270.4,-2.9,80.829,114.95,,,
T,39.841230000,-95.731934000,366.1,,270.3,-2.5,80.902,73.35,,,
T,39.841235000,-95.732853000,365.1,,270.4,-1.4,80.981,78.66,,,
T,39.841239000,-95.733541000,365.8,,270.4,1.2,81.040,58.89,,,
T,39.841236000,-95.735700000,368.7,,269.9,1.6,81.225,184.79,,,
T,39.841238000,-95.736912000,370.4,,270.1,1.6,81.328,103.74,,,
T,39.841239000,-95.737146000,370.3,,270.3,-0.3,81.348,20.03,,,
T,39.841242000,-95.738755000,371.2,,270.1,0.6,81.486,137.72,,,
T,39.841280000,-95.751927000,380.6,,270.2,0.8,82.613,1127.42,,,
T,39.841323000,-95.761264000,385.1,,270.3,0.6,83.413,799.18,,,
T,39.841386000,-95.768702000,358.2,,270.6,-4.2,84.049,636.67,,,
T,39.841382000,-95.770665000,355.3,,269.8,-1.7,84.217,168.02,,,
T,39.841386000,-95.773612000,352.5,,270.1,-1.1,84.470,252.24,,,
T,39.841427000,-95.783888000,354.6,,270.3,0.2,85.349,879.55,,,
T,39.841428000,-95.784400000,356.2,,270.1,3.9,85.393,43.82,,,
T,39.841433000,-95.788649000,360.6,,270.1,1.2,85.757,363.68,,,
T,39.841442000,-95.789336000,359.9,,271.0,-1.1,85.815,58.81,,,
T,39.841443000,-95.790543000,360.1,,270.1,0.2,85.919,103.31,,,
T,39.841513000,-95.807522000,365.9,,270.3,0.4,87.372,1453.27,,,
T,39.841541000,-95.815695000,388.3,,270.3,3.2,88.072,699.54,,,
T,39.841563000,-95.821633000,390.1,,270.3,0.4,88.580,508.24,,,
T,39.841576000,-95.826344000,392.7,,270.2,0.6,88.983,403.22,,,
T,39.841582000,-95.831088000,398.2,,270.1,1.4,89.389,406.04,,,
T,39.841583000,-95.845149000,385.0,,270.0,-1.1,90.593,1203.49,,,
T,39.841575000,-95.855238000,395.0,,269.9,1.2,91.456,863.53,,,
T,39.841562000,-95.864090000,405.0,,269.9,1.3,92.214,757.65,,,
T,39.841427000,-95.882872000,403.7,,269.5,-0.1,93.821,1607.64,,,
T,39.841319000,-95.897807000,411.9,,269.5,0.6,95.100,1278.36,,,
T,39.841313000,-95.901755000,404.4,,269.9,-2.2,95.438,337.91,,,
T,39.841297000,-95.906873000,399.1,,269.8,-1.2,95.876,438.06,,,
T,39.841292000,-95.920442000,390.3,,270.0,-0.8,97.037,1161.39,,,
T,39.841292000,-95.921101000,391.9,,270.0,2.7,97.093,56.40,,,
T,39.841254000,-95.939316000,371.0,,269.9,-1.3,98.653,1559.05,,,
T,39.841264000,-95.958061000,385.7,,270.0,0.9,100.257,1604.41,,,
T,39.841234000,-95.971686000,358.0,,269.8,-2.4,101.423,1166.19,,,
T,39.841210000,-95.977515000,367.8,,269.7,2.0,101.922,498.92,,,
T,39.841190000,-95.982154000,373.0,,269.7,1.3,102.319,397.06,,,
T,39.841203000,-95.984147000,373.2,,270.5,0.1,102.490,170.59,,,
T,39.841213000,-95.985618000,371.9,,270.5,-1.0,102.616,125.91,,,
T,39.841223000,-95.989732000,369.4,,270.2,-0.7,102.968,352.12,,,
T,39.841200000,-95.992777000,361.4,,269.4,-3.1,103.228,260.64,,,
T,39.841213000,-95.995762000,351.1,,270.3,-4.0,103.484,255.49,,,
T,39.841217000,-96.005225000,352.2,,270.0,0.1,104.294,809.95,,,
T,39.841207000,-96.013153000,354.0,,269.9,0.3,104.972,678.57,,,
T,39.841216000,-96.020774000,367.1,,270.1,2.0,105.625,652.29,,,
T,39.841216000,-96.020921000,366.8,,270.0,-2.6,105.637,12.58,,,
T,39.841218000,-96.022176000,366.0,,270.1,-0.7,105.745,107.42,,,
T,39.841224000,-96.033204000,368.7,,270.0,0.3,106.689,943.90,,,
T,39.841225000,-96.036631000,357.9,,270.0,-3.7,106.982,293.32,,,
T,39.841231000,-96.039089000,347.5,,270.2,-4.9,107.192,210.38,,,
T,39.841233000,-96.039730000,345.7,,270.2,-3.3,107.247,54.86,,,
T,39.841238000,-96.040867000,341.9,,270.3,-3.9,107.344,97.32,,,
T,39.841266000,-96.042335000,338.1,,271.4,-3.0,107.470,125.69,,,
T,39.841260000,-96.045048000,335.0,,269.8,-1.3,107.702,232.21,,,
T,39.841247000,-96.049400000,333.1,,269.8,-0.5,108.075,372.50,,,
T,39.841247000,-96.050033000,331.7,,270.0,-2.6,108.129,54.18,,,
T,39.841246000,-96.052037000,334.7,,270.0,1.7,108.301,171.52,,,
T,39.841288000,-96.054034000,336.9,,271.6,1.3,108.472,170.99,,,
T,39.841287000,-96.054194000,337.0,,269.5,1.4,108.485,13.70,,,
T,39.841291000,-96.054790000,337.7,,270.5,1.3,108.536,51.01,,,
T,39.841294000,-96.055098000,338.1,,270.7,1.5,108.563,26.36,,,
T,39.841288000,-96.055790000,338.8,,269.4,1.2,108.622,59.23,,,
T,39.841296000,-96.056609000,339.6,,270.7,1.1,108.692,70.10,,,
T,39.841294000,-96.056673000,339.7,,267.7,1.8,108.697,5.48,,,
T,39.841273000,-96.057304000,340.6,,267.5,1.7,108.751,54.06,,,
T,39.841274000,-96.057843000,341.5,,270.1,2.0,108.798,46.13,,,
T,39.841276000,-96.058638000,342.3,,270.2,1.2,108.866,68.05,,,
T,39.841277000,-96.058939000,342.8,,270.2,1.7,108.891,25.76,,,
T,39.841281000,-96.060030000,343.2,,270.3,0.4,108.985,93.38,,,
T,39.841283000,-96.061437000,340.8,,270.1,-2.0,109.105,120.43,,,
T,39.841285000,-96.062688000,341.5,,270.1,0.7,109.212,107.07,,,
T,39.841293000,-96.064105000,345.8,,270.4,3.6,109.334,121.29,,,
T,39.841291000,-96.065381000,347.8,,269.9,1.8,109.443,109.21,,,
T,39.841291000,-96.066497000,348.7,,270.0,0.9,109.538,95.52,,,
T,39.841294000,-96.066736000,348.7,,270.9,0.1,109.559,20.46,,,
T,39.841296000,-96.067730000,349.0,,270.2,0.4,109.644,85.08,,,
T,39.841297000,-96.068078000,349.2,,270.2,0.6,109.674,29.79,,,
T,39.841298000,-96.068665000,349.8,,270.1,1.2,109.724,50.24,,,
T,39.841300000,-96.069438000,350.8,,270.2,1.5,109.790,66.16,,,
T,39.841303000,-96.070753000,351.6,,270.2,0.8,109.903,112.55,,,
T,39.841304000,-96.071457000,352.1,,270.1,0.7,109.963,60.26,,,
T,39.841317000,-96.074929000,354.8,,270.3,0.9,110.260,297.18,,,
T,39.841348000,-96.078521000,358.7,,270.6,1.3,110.568,307.46,,,
T,39.841357000,-96.079991000,359.8,,270.5,0.9,110.693,125.82,,,
T,39.841361000,-96.080575000,360.5,,270.5,1.3,110.743,49.99,,,
T,39.841362000,-96.080865000,360.8,,270.3,1.6,110.768,24.82,,,
T,39.841370000,-96.081511000,361.6,,270.9,1.3,110.823,55.30,,,
T,39.841374000,-96.081717000,361.7,,271.4,0.9,110.841,17.64,,,
T,39.841376000,-96.082392000,362.3,,270.2,1.1,110.899,57.77,,,
T,39.841377000,-96.082473000,362.3,,270.9,0.4,110.906,6.93,,,
T,39.841398000,-96.085132000,363.5,,270.6,0.5,111.133,227.60,,,
T,39.841409000,-96.086474000,365.1,,270.6,1.4,111.248,114.87,,,
T,39.841415000,-96.087315000,365.7,,270.5,0.8,111.320,71.99,,,
T,39.841426000,-96.088661000,367.1,,270.6,1.3,111.435,115.21,,,
T,39.841433000,-96.089469000,368.0,,270.6,1.2,111.505,69.16,,,
T,39.841433000,-96.089554000,368.1,,270.0,1.7,111.512,7.28,,,
T,39.841444000,-96.091524000,369.2,,270.4,0.7,111.681,168.62,,,
T,39.841450000,-96.092439000,370.0,,270.5,1.1,111.759,78.32,,,
T,39.841456000,-96.093055000,371.0,,270.7,1.8,111.812,52.73,,,
T,39.841458000,-96.093406000,371.5,,270.4,1.7,111.842,30.04,,,
T,39.841492000,-96.097765000,373.3,,270.6,0.5,112.215,373.11,,,
T,39.841502000,-96.099033000,373.2,,270.6,-0.0,112.323,108.54,,,
T,39.841532000,-96.103238000,375.5,,270.5,0.6,112.683,359.93,,,
T,39.841576000,-96.108391000,376.1,,270.6,0.2,113.124,441.08,,,
T,39.841588000,-96.109702000,378.1,,270.7,1.7,113.236,112.22,,,
T,39.841622000,-96.114456000,382.6,,270.5,1.1,113.643,406.92,,,
T,39.841642000,-96.117581000,385.1,,270.5,0.9,113.911,267.48,,,
T,39.841655000,-96.118865000,387.7,,270.8,2.4,114.021,109.91,,,
T,39.841656000,-96.118981000,387.9,,270.6,2.8,114.031,9.93,,,
T,39.841684000,-96.122304000,388.5,,270.6,0.2,114.315,284.44,,,
T,39.841686000,-96.124163000,387.7,,270.1,-0.5,114.474,159.11,,,
T,39.841707000,-96.126308000,385.5,,270.7,-1.2,114.658,183.61,,,
T,39.841711000,-96.127835000,387.8,,270.2,1.8,114.789,130.70,,,
T,39.841713000,-96.128390000,388.3,,270.3,0.9,114.836,47.50,,,
T,39.841688000,-96.145045000,376.1,,269.9,-0.9,116.262,1425.52,,,
T,39.841663000,-96.152418000,372.0,,269.7,-0.6,116.893,631.07,,,
