type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,37.054954000,-88.444313000,134.0,,57.0,2.2,19.227,17.79,,,
T,37.055133000,-88.443985000,135.7,,55.6,4.8,19.263,35.30,,,
T,37.055229000,-88.443826000,136.2,,52.9,2.8,19.280,17.71,,,
T,37.055329000,-88.443671000,136.7,,51.0,2.5,19.298,17.70,,,
T,37.055432000,-88.443517000,137.0,,50.0,2.1,19.316,17.84,,,
T,37.055538000,-88.443372000,137.3,,47.5,1.6,19.333,17.46,,,
T,37.055646000,-88.443229000,137.6,,46.6,1.5,19.351,17.48,,,
T,37.055758000,-88.443092000,137.6,,44.3,-0.0,19.368,17.41,,,
T,37.055874000,-88.442959000,137.4,,42.5,-0.8,19.386,17.48,,,
T,37.055937000,-88.442892000,137.3,,40.3,-1.3,19.395,9.19,,,
T,37.056116000,-88.442706000,136.7,,39.7,-2.5,19.421,25.85,,,
T,37.056240000,-88.442586000,136.5,,37.7,-0.8,19.438,17.42,,,
T,37.056367000,-88.442471000,136.2,,35.9,-1.6,19.456,17.41,,,
T,37.056496000,-88.442361000,135.9,,34.2,-1.9,19.473,17.34,,,
T,37.056758000,-88.442155000,134.9,,32.1,-3.0,19.507,34.37,,,
T,37.056906000,-88.442040000,134.2,,31.8,-3.3,19.527,19.35,,,
T,37.057045000,-88.441935000,133.8,,31.1,-2.6,19.545,18.03,,,
T,37.057107000,-88.441890000,133.6,,30.1,-2.1,19.553,7.96,,,
T,37.057187000,-88.441832000,133.4,,30.1,-2.4,19.563,10.27,,,
T,37.057472000,-88.441615000,132.4,,31.3,-2.7,19.600,37.05,,,
T,37.057613000,-88.441504000,131.8,,32.1,-3.0,19.619,18.50,,,
T,37.057893000,-88.441274000,131.0,,33.2,-2.2,19.656,37.20,,,
T,37.058035000,-88.441155000,130.4,,33.8,-2.8,19.675,18.98,,,
T,37.058466000,-88.440781000,129.0,,34.7,-2.5,19.733,58.26,,,
T,37.058752000,-88.440527000,127.0,,35.3,-5.1,19.772,38.96,,,
T,37.059927000,-88.439510000,128.3,,34.6,0.8,19.931,158.70,,,
T,37.059985000,-88.439456000,128.6,,36.6,3.2,19.939,8.03,,,
T,37.061036000,-88.438543000,132.4,,34.7,2.7,20.081,142.12,,,
T,37.061208000,-88.438392000,132.8,,35.0,2.0,20.104,23.34,,,
T,37.061883000,-88.437800000,134.4,,35.0,1.7,20.196,91.56,,,
T,37.062100000,-88.437610000,135.0,,34.9,2.2,20.225,29.42,,,
T,37.062776000,-88.437025000,135.7,,34.6,0.8,20.316,91.30,,,
T,37.063181000,-88.436676000,135.3,,34.5,-0.8,20.371,54.62,,,
T,37.063442000,-88.436437000,135.3,,36.2,-0.0,20.407,35.93,,,
T,37.063578000,-88.436319000,135.5,,34.7,1.5,20.425,18.38,,,
T,37.063712000,-88.436199000,136.1,,35.5,3.2,20.444,18.30,,,
T,37.063842000,-88.436076000,136.4,,37.1,1.5,20.462,18.11,,,
T,37.064096000,-88.435824000,136.3,,38.4,-0.2,20.498,36.01,,,
T,37.064347000,-88.435565000,135.8,,39.5,-1.5,20.534,36.15,,,
T,37.064469000,-88.435433000,136.3,,40.8,2.9,20.552,17.92,,,
T,37.064590000,-88.435298000,137.0,,41.7,4.1,20.570,18.01,,,
T,37.064679000,-88.435196000,137.2,,42.4,1.9,20.583,13.41,,,
T,37.064710000,-88.435160000,137.5,,42.8,4.6,20.588,4.70,,,
T,37.064827000,-88.435019000,138.3,,43.9,4.7,20.606,18.05,,,
T,37.064942000,-88.434876000,138.7,,44.8,2.0,20.624,18.02,,,
T,37.065058000,-88.434728000,139.2,,45.5,2.8,20.642,18.41,,,
T,37.065172000,-88.434578000,139.9,,46.4,4.1,20.661,18.39,,,
T,37.065261000,-88.434457000,140.7,,47.3,5.4,20.675,14.61,,,
T,37.065394000,-88.434270000,141.6,,48.3,3.9,20.698,22.24,,,
T,37.065502000,-88.434111000,142.6,,49.6,5.6,20.716,18.54,,,
T,37.065609000,-88.433950000,142.5,,50.2,-0.6,20.735,18.60,,,
T,37.065714000,-88.433787000,142.5,,51.1,-0.3,20.753,18.60,,,
T,37.065817000,-88.433622000,142.1,,52.0,-1.7,20.772,18.60,,,
T,37.065919000,-88.433454000,140.7,,52.7,-7.7,20.791,18.74,,,
T,37.066018000,-88.433286000,139.6,,53.6,-5.9,20.809,18.55,,,
T,37.066117000,-88.433114000,138.6,,54.2,-5.4,20.828,18.83,,,
T,37.066213000,-88.432941000,137.2,,55.2,-7.3,20.847,18.71,,,
T,37.066402000,-88.432587000,134.7,,56.2,-6.6,20.885,37.83,,,
T,37.066777000,-88.431858000,131.0,,57.2,-4.8,20.962,77.04,,,
T,37.067256000,-88.430917000,126.6,,57.5,-4.5,21.061,99.14,,,
T,37.067555000,-88.430348000,124.2,,56.6,-3.9,21.121,60.51,,,
T,37.067657000,-88.430161000,123.0,,55.6,-5.9,21.141,20.12,,,
T,37.067853000,-88.429791000,121.9,,56.4,-3.0,21.181,39.44,,,
T,37.067912000,-88.429687000,121.4,,54.6,-4.5,21.192,11.33,,,
T,37.067949000,-88.429622000,121.2,,54.5,-2.0,21.199,7.09,,,
T,37.068290000,-88.429055000,123.4,,53.0,3.4,21.262,63.05,,,
T,37.068426000,-88.428833000,125.0,,52.5,6.6,21.287,24.85,,,
T,37.068781000,-88.428281000,127.7,,51.1,4.3,21.350,62.94,,,
T,37.069043000,-88.427891000,129.2,,49.9,3.3,21.395,45.26,,,
T,37.069311000,-88.427505000,130.0,,49.0,1.8,21.441,45.42,,,
T,37.069405000,-88.427372000,130.1,,48.5,0.2,21.457,15.77,,,
T,37.069600000,-88.427106000,128.5,,47.4,-4.9,21.489,32.06,,,
T,37.069802000,-88.426839000,126.3,,46.5,-6.5,21.521,32.66,,,
T,37.070330000,-88.426163000,128.0,,45.6,2.0,21.605,83.95,,,
T,37.071217000,-88.425043000,131.5,,45.2,2.5,21.745,140.04,,,
T,37.071784000,-88.424337000,133.9,,44.8,2.7,21.834,88.89,,,
T,37.072013000,-88.424056000,135.5,,44.4,4.3,21.870,35.64,,,
T,37.072130000,-88.423917000,136.2,,43.5,4.3,21.888,17.93,,,
T,37.072474000,-88.423497000,139.8,,44.2,6.7,21.941,53.41,,,
T,37.072940000,-88.422948000,143.3,,43.2,4.9,22.012,71.12,,,
T,37.073326000,-88.422497000,143.0,,43.0,-0.5,22.071,58.68,,,
T,37.073615000,-88.422166000,142.1,,42.4,-2.1,22.115,43.53,,,
T,37.073841000,-88.421913000,140.6,,41.8,-4.6,22.148,33.69,,,
T,37.074073000,-88.421650000,139.2,,42.1,-4.0,22.183,34.78,,,
T,37.074669000,-88.420992000,137.9,,41.4,-1.4,22.271,88.31,,,
T,37.074910000,-88.420731000,136.0,,40.8,-5.3,22.307,35.41,,,
T,37.075157000,-88.420467000,135.3,,40.5,-2.1,22.343,36.09,,,
T,37.075926000,-88.419661000,131.9,,39.9,-3.1,22.454,111.45,,,
T,37.076058000,-88.419526000,131.0,,39.2,-4.9,22.473,18.94,,,
T,37.076326000,-88.419258000,129.1,,38.6,-5.0,22.511,38.11,,,
T,37.076986000,-88.418593000,125.2,,38.8,-4.1,22.605,94.14,,,
T,37.077117000,-88.418464000,124.8,,38.2,-2.5,22.624,18.52,,,
T,37.077245000,-88.418335000,124.2,,38.8,-3.0,22.642,18.26,,,
T,37.077375000,-88.418207000,123.6,,38.2,-3.6,22.661,18.38,,,
T,37.077507000,-88.418082000,122.6,,37.1,-5.1,22.679,18.39,,,
T,37.077903000,-88.417701000,119.0,,37.5,-6.5,22.735,55.49,,,
T,37.078349000,-88.417283000,114.0,,36.8,-8.1,22.796,61.90,,,
T,37.078956000,-88.416720000,117.8,,36.5,4.5,22.880,83.93,,,
T,37.079212000,-88.416487000,119.0,,36.0,3.4,22.916,35.16,,,
T,37.079493000,-88.416237000,119.4,,35.4,1.1,22.954,38.30,,,
T,37.079892000,-88.415886000,118.2,,35.1,-2.2,23.008,54.17,,,
T,37.080024000,-88.415768000,117.8,,35.5,-2.1,23.026,18.02,,,
T,37.080113000,-88.415691000,117.3,,34.6,-4.1,23.038,12.02,,,
T,37.080440000,-88.415408000,115.6,,34.6,-3.8,23.082,44.16,,,
T,37.080731000,-88.415160000,113.1,,34.2,-6.5,23.121,39.11,,,
T,37.081027000,-88.414911000,111.1,,33.9,-5.1,23.161,39.61,,,
T,37.081319000,-88.414669000,109.6,,33.5,-3.9,23.200,38.90,,,
T,37.081899000,-88.414198000,107.9,,32.9,-2.1,23.277,76.79,,,
T,37.082333000,-88.413851000,107.4,,32.5,-0.9,23.334,57.20,,,
T,37.082761000,-88.413512000,107.9,,32.3,0.9,23.390,56.26,,,
T,37.083194000,-88.413175000,108.4,,31.8,0.9,23.447,56.63,,,
T,37.083339000,-88.413065000,108.6,,31.2,1.1,23.466,18.83,,,
T,37.084186000,-88.412410000,112.1,,31.7,3.1,23.576,110.58,,,
T,37.084749000,-88.411970000,113.8,,31.9,2.4,23.650,73.72,,,
T,37.085033000,-88.411751000,114.4,,31.6,1.5,23.687,37.05,,,
T,37.085173000,-88.411640000,114.7,,32.3,1.6,23.705,18.41,,,
T,37.085315000,-88.411532000,114.5,,31.2,-1.1,23.724,18.45,,,
T,37.085406000,-88.411460000,114.3,,32.3,-1.5,23.736,11.96,,,
T,37.085356000,-88.411369000,115.6,,124.6,13.0,23.745,9.81,,,
T,37.085236000,-88.411155000,118.4,,125.1,12.0,23.769,23.22,,,
T,37.085137000,-88.410988000,119.5,,126.6,5.8,23.787,18.47,,,
T,37.085006000,-88.410768000,119.0,,126.7,-2.0,23.812,24.37,,,
T,37.084859000,-88.410528000,117.7,,127.5,-4.7,23.838,26.86,,,
T,37.084796000,-88.410420000,117.5,,126.2,-2.1,23.850,11.88,,,
T,37.084722000,-88.410301000,117.7,,127.9,1.6,23.864,13.39,,,
T,37.084677000,-88.410229000,117.9,,128.1,3.0,23.872,8.12,,,
T,37.084602000,-88.410101000,118.5,,126.3,3.9,23.886,14.10,,,
T,37.084368000,-88.409714000,119.3,,127.2,1.9,23.929,43.11,,,
T,37.084263000,-88.409537000,119.8,,126.6,2.6,23.949,19.58,,,
T,37.083996000,-88.409092000,120.7,,126.9,1.9,23.998,49.43,,,
T,37.083701000,-88.408598000,119.4,,126.8,-2.4,24.053,54.78,,,
T,37.083550000,-88.408349000,118.4,,127.2,-3.8,24.081,27.77,,,
T,37.083218000,-88.407811000,118.2,,127.7,-0.3,24.141,60.38,,,
T,37.083129000,-88.407660000,117.8,,126.5,-2.1,24.158,16.67,,,
T,37.083054000,-88.407529000,117.9,,125.7,0.5,24.172,14.32,,,
T,37.083017000,-88.407462000,118.1,,124.7,2.8,24.179,7.24,,,
T,37.082946000,-88.407322000,118.7,,122.4,4.4,24.194,14.73,,,
T,37.082879000,-88.407179000,119.4,,120.4,4.4,24.209,14.73,,,
T,37.082847000,-88.407106000,119.7,,118.8,4.2,24.216,7.40,,,
T,37.082817000,-88.407032000,119.9,,116.9,2.9,24.223,7.37,,,
T,37.082779000,-88.406932000,120.2,,115.5,2.7,24.233,9.84,,,
T,37.082762000,-88.406882000,120.3,,113.1,3.0,24.238,4.83,,,
T,37.082730000,-88.406780000,120.6,,111.5,3.2,24.248,9.74,,,
T,37.082716000,-88.406729000,120.8,,109.0,3.0,24.253,4.79,,,
T,37.082681000,-88.406576000,121.2,,106.0,2.7,24.267,14.15,,,
T,37.082652000,-88.406419000,121.6,,103.0,2.7,24.281,14.33,,,
T,37.082613000,-88.406156000,122.1,,100.5,2.2,24.305,23.78,,,
T,37.082604000,-88.406103000,122.2,,102.0,1.8,24.310,4.82,,,
T,37.082527000,-88.405510000,122.4,,99.2,0.5,24.363,53.41,,,
T,37.082500000,-88.405292000,122.5,,98.8,0.4,24.383,19.61,,,
T,37.082460000,-88.404993000,122.7,,99.5,0.8,24.410,26.95,,,
T,37.082390000,-88.404504000,122.5,,100.2,-0.5,24.454,44.17,,,
T,37.082335000,-88.404140000,121.5,,100.7,-3.1,24.487,32.94,,,
T,37.082288000,-88.403798000,120.7,,99.8,-2.5,24.518,30.85,,,
T,37.082263000,-88.403630000,120.3,,100.6,-2.3,24.533,15.19,,,
T,37.082240000,-88.403461000,119.9,,99.7,-2.5,24.548,15.24,,,
T,37.082203000,-88.403212000,119.3,,100.6,-2.8,24.571,22.52,,,
T,37.082173000,-88.402970000,118.9,,98.8,-1.8,24.592,21.77,,,
T,37.082079000,-88.402300000,119.1,,100.0,0.4,24.653,60.48,,,
T,37.082000000,-88.401789000,118.2,,101.0,-2.0,24.699,46.27,,,
T,37.081976000,-88.401619000,118.5,,100.0,1.7,24.714,15.35,,,
T,37.081967000,-88.401564000,118.6,,101.6,2.2,24.719,4.99,,,
T,37.081901000,-88.401066000,119.4,,99.4,1.7,24.764,44.88,,,
T,37.081862000,-88.400785000,118.4,,99.9,-3.6,24.790,25.36,,,
T,37.081836000,-88.400616000,117.4,,100.9,-6.6,24.805,15.30,,,
T,37.081812000,-88.400446000,116.2,,100.0,-7.9,24.820,15.35,,,
T,37.081790000,-88.400309000,115.7,,101.4,-4.2,24.833,12.42,,,
T,37.081779000,-88.400224000,115.5,,99.2,-2.9,24.840,7.66,,,
T,37.081754000,-88.400051000,115.8,,100.3,1.9,24.856,15.63,,,
T,37.081741000,-88.399931000,116.5,,97.7,6.6,24.867,10.77,,,
T,37.081695000,-88.399575000,118.5,,99.2,6.3,24.899,32.06,,,
T,37.081618000,-88.399026000,117.3,,100.0,-2.4,24.948,49.56,,,
T,37.081591000,-88.398874000,116.3,,102.6,-7.0,24.962,13.84,,,
T,37.081543000,-88.398534000,114.0,,100.0,-7.7,24.993,30.70,,,
T,37.081438000,-88.397837000,108.6,,100.7,-8.5,25.056,63.06,,,
T,37.081351000,-88.397196000,105.6,,99.7,-5.1,25.114,57.81,,,
T,37.081267000,-88.396577000,105.6,,99.7,-0.1,25.170,55.82,,,
T,37.081160000,-88.395823000,108.3,,100.1,3.9,25.238,68.09,,,
T,37.081094000,-88.395379000,112.9,,100.6,11.5,25.278,40.15,,,
T,37.080971000,-88.394520000,114.2,,100.2,1.6,25.355,77.59,,,
T,37.080836000,-88.393502000,116.9,,99.4,3.0,25.447,91.75,,,
T,37.080769000,-88.392970000,119.4,,99.0,5.1,25.495,47.88,,,
T,37.080674000,-88.391935000,119.5,,96.6,0.1,25.588,92.63,,,
T,37.080597000,-88.390980000,115.4,,95.8,-4.8,25.673,85.35,,,
T,37.080584000,-88.390758000,114.2,,94.2,-5.8,25.693,19.79,,,
T,37.080577000,-88.390655000,114.0,,94.9,-2.1,25.702,9.19,,,
T,37.080561000,-88.390468000,114.8,,96.1,4.6,25.719,16.72,,,
T,37.080547000,-88.390295000,116.2,,95.8,8.8,25.734,15.46,,,
T,37.080537000,-88.390083000,117.9,,93.4,9.4,25.753,18.88,,,
T,37.080530000,-88.389903000,118.9,,92.8,5.7,25.769,16.02,,,
T,37.080517000,-88.389653000,118.9,,93.7,0.1,25.791,22.28,,,
T,37.080515000,-88.389482000,118.2,,90.8,-4.2,25.807,15.21,,,
T,37.080511000,-88.389313000,117.3,,91.7,-6.4,25.822,15.03,,,
T,37.080509000,-88.389090000,116.8,,90.6,-2.6,25.842,19.83,,,
T,37.080513000,-88.388922000,116.8,,88.3,0.3,25.856,14.94,,,
T,37.080519000,-88.388812000,117.0,,86.1,2.1,25.866,9.80,,,
T,37.080532000,-88.388649000,117.2,,84.3,1.2,25.881,14.57,,,
T,37.080545000,-88.388540000,117.3,,81.5,0.6,25.891,9.80,,,
T,37.080556000,-88.388460000,117.3,,80.2,0.0,25.898,7.22,,,
T,37.080582000,-88.388300000,116.8,,78.5,-2.9,25.912,14.52,,,
T,37.080648000,-88.387955000,116.1,,76.5,-2.5,25.944,31.54,,,
T,37.080687000,-88.387770000,116.2,,75.2,1.0,25.961,17.01,,,
T,37.080749000,-88.387414000,115.6,,77.7,-2.0,25.993,32.39,,,
T,37.080779000,-88.387219000,114.6,,79.1,-5.5,26.011,17.66,,,
T,37.080848000,-88.386804000,112.7,,78.2,-5.1,26.049,37.69,,,
T,37.080870000,-88.386666000,112.4,,78.7,-1.9,26.061,12.51,,,
T,37.080911000,-88.386422000,112.3,,78.1,-0.9,26.083,22.17,,,
T,37.080932000,-88.386288000,112.3,,78.9,-0.0,26.095,12.14,,,
T,37.080939000,-88.386235000,112.3,,80.6,1.2,26.100,4.78,,,
T,37.080966000,-88.386056000,113.1,,79.3,4.7,26.116,16.20,,,
T,37.081019000,-88.385707000,115.2,,79.2,6.9,26.148,31.58,,,
T,37.081048000,-88.385493000,116.5,,80.4,6.6,26.167,19.30,,,
T,37.081095000,-88.385175000,117.9,,79.5,4.9,26.196,28.75,,,
T,37.081134000,-88.384940000,118.5,,78.2,2.9,26.217,21.34,,,
T,37.081158000,-88.384809000,118.8,,77.1,2.0,26.229,11.95,,,
T,37.081194000,-88.384624000,119.0,,76.3,1.1,26.246,16.93,,,
T,37.081248000,-88.384389000,118.9,,73.9,-0.3,26.268,21.74,,,
T,37.081296000,-88.384205000,118.9,,71.9,0.1,26.285,17.21,,,
T,37.081325000,-88.384099000,118.9,,71.1,0.4,26.295,9.96,,,
T,37.081400000,-88.383836000,119.4,,70.3,1.9,26.320,24.82,,,
T,37.081682000,-88.382874000,120.0,,69.8,0.7,26.411,91.08,,,
T,37.081730000,-88.382713000,119.8,,69.5,-1.5,26.426,15.27,,,
T,37.081913000,-88.382084000,120.7,,70.0,1.4,26.486,59.50,,,
T,37.081968000,-88.381889000,121.1,,70.5,2.1,26.504,18.38,,,
T,37.081983000,-88.381829000,121.2,,72.6,2.1,26.510,5.59,,,
T,37.082208000,-88.381023000,122.1,,70.7,1.2,26.586,75.89,,,
T,37.082251000,-88.380863000,122.2,,71.4,0.5,26.601,15.01,,,
T,37.082274000,-88.380786000,122.2,,69.5,0.2,26.608,7.31,,,
T,37.082321000,-88.380614000,122.1,,71.1,-0.7,26.624,16.16,,,
T,37.082442000,-88.380195000,121.5,,70.1,-1.4,26.664,39.60,,,
T,37.082548000,-88.379836000,121.9,,69.7,1.2,26.698,34.02,,,
T,37.082618000,-88.379613000,122.2,,68.5,1.1,26.719,21.30,,,
T,37.082677000,-88.379439000,122.2,,67.0,0.1,26.736,16.80,,,
T,37.082740000,-88.379269000,122.2,,65.1,-0.1,26.753,16.65,,,
T,37.082805000,-88.379101000,122.0,,64.1,-0.9,26.769,16.59,,,
T,37.082959000,-88.378727000,121.8,,62.7,-0.6,26.807,37.39,,,
T,37.083203000,-88.378152000,121.5,,62.0,-0.5,26.864,57.85,,,
T,37.083392000,-88.377707000,122.1,,62.0,1.4,26.909,44.78,,,
T,37.083701000,-88.376976000,123.5,,62.1,1.9,26.983,73.49,,,
T,37.083769000,-88.376818000,123.8,,61.7,1.6,26.999,15.95,,,
T,37.083898000,-88.376506000,124.2,,62.6,1.2,27.030,31.22,,,
T,37.083994000,-88.376278000,124.4,,62.2,0.8,27.053,22.90,,,
T,37.084025000,-88.376201000,124.5,,63.2,1.2,27.060,7.66,,,
T,37.084221000,-88.375743000,125.0,,61.8,1.1,27.107,46.17,,,
T,37.084592000,-88.374897000,123.9,,61.2,-1.2,27.192,85.75,,,
T,37.084827000,-88.374371000,123.7,,60.7,-0.4,27.246,53.55,,,
T,37.084972000,-88.374044000,124.0,,60.9,0.8,27.279,33.23,,,
T,37.085100000,-88.373750000,123.5,,61.4,-1.4,27.309,29.75,,,
T,37.085194000,-88.373529000,123.3,,61.9,-1.3,27.331,22.25,,,
T,37.085265000,-88.373367000,122.8,,61.2,-2.5,27.348,16.42,,,
T,37.085335000,-88.373201000,122.5,,62.1,-2.2,27.364,16.68,,,
T,37.085479000,-88.372865000,122.0,,61.8,-1.5,27.398,33.88,,,
T,37.085628000,-88.372510000,121.2,,62.2,-2.1,27.434,35.63,,,
T,37.085914000,-88.371816000,120.1,,62.7,-1.7,27.503,69.39,,,
T,37.085981000,-88.371646000,119.8,,63.7,-1.8,27.520,16.84,,,
T,37.086061000,-88.371461000,119.5,,61.5,-1.6,27.539,18.69,,,
T,37.086136000,-88.371276000,119.2,,63.1,-1.5,27.557,18.43,,,
T,37.086214000,-88.371093000,118.8,,61.9,-2.1,27.576,18.43,,,
T,37.086286000,-88.370929000,118.5,,61.2,-1.7,27.592,16.63,,,
T,37.086347000,-88.370783000,118.3,,62.4,-1.3,27.607,14.64,,,
T,37.086430000,-88.370595000,118.2,,61.0,-0.8,27.626,19.09,,,
T,37.086644000,-88.370098000,118.1,,61.6,-0.0,27.676,50.17,,,
T,37.086972000,-88.369376000,119.7,,60.3,2.1,27.750,73.80,,,
T,37.087150000,-88.368991000,120.4,,59.9,1.9,27.789,39.52,,,
T,37.087423000,-88.368412000,121.4,,59.4,1.6,27.849,59.73,,,
T,37.087497000,-88.368251000,121.3,,60.1,-0.5,27.866,16.50,,,
T,37.087631000,-88.367949000,121.1,,60.9,-0.7,27.896,30.69,,,
T,37.087761000,-88.367644000,120.2,,61.9,-2.8,27.927,30.72,,,
T,37.087828000,-88.367480000,119.7,,62.9,-3.5,27.943,16.37,,,
T,37.087941000,-88.367189000,119.0,,64.0,-2.2,27.972,28.75,,,
T,37.088062000,-88.366873000,117.9,,64.4,-3.6,28.003,31.14,,,
T,37.088104000,-88.366768000,117.4,,63.4,-4.8,28.014,10.43,,,
T,37.088227000,-88.366447000,115.8,,64.3,-4.9,28.045,31.64,,,
T,37.088444000,-88.365858000,112.5,,65.2,-5.8,28.103,57.64,,,
T,37.088494000,-88.365720000,111.9,,65.6,-3.9,28.116,13.47,,,
T,37.088627000,-88.365369000,112.3,,64.6,1.1,28.151,34.52,,,
T,37.088865000,-88.364733000,111.9,,64.9,-0.8,28.213,62.41,,,
T,37.088980000,-88.364434000,110.0,,64.3,-6.3,28.243,29.49,,,
T,37.089102000,-88.364125000,108.9,,63.7,-3.7,28.273,30.63,,,
T,37.089151000,-88.364005000,108.9,,62.9,-0.1,28.285,11.97,,,
T,37.089295000,-88.363672000,109.2,,61.5,0.9,28.319,33.64,,,
T,37.089534000,-88.363140000,110.1,,60.6,1.7,28.373,54.23,,,
T,37.089607000,-88.362986000,109.9,,59.3,-1.2,28.389,15.91,,,
T,37.089658000,-88.362874000,109.9,,60.3,-0.4,28.401,11.45,,,
T,37.089705000,-88.362777000,110.2,,58.7,3.4,28.411,10.08,,,
T,37.089731000,-88.362726000,110.4,,57.4,4.2,28.416,5.37,,,
T,37.089911000,-88.362350000,113.1,,59.0,6.9,28.455,38.94,,,
T,37.090020000,-88.362113000,115.5,,60.0,9.9,28.479,24.30,,,
T,37.090061000,-88.362034000,116.0,,57.0,5.9,28.488,8.37,,,
T,37.090030000,-88.361878000,117.2,,104.0,8.2,28.502,14.29,,,
T,37.089988000,-88.361615000,117.7,,101.3,2.3,28.526,23.84,,,
T,37.089964000,-88.361481000,117.5,,102.7,-1.8,28.538,12.21,,,
T,37.089834000,-88.360562000,116.4,,100.1,-1.3,28.621,82.97,,,
T,37.089785000,-88.360232000,115.8,,100.5,-1.9,28.651,29.84,,,
T,37.089736000,-88.359888000,115.6,,100.1,-0.7,28.682,31.06,,,
T,37.089682000,-88.359529000,116.5,,100.7,2.9,28.714,32.48,,,
T,37.089642000,-88.359290000,117.1,,101.8,2.6,28.736,21.71,,,
T,37.089594000,-88.359026000,118.0,,102.8,3.7,28.760,24.07,,,
T,37.089533000,-88.358748000,118.3,,105.4,1.0,28.786,25.63,,,
T,37.089439000,-88.358377000,117.3,,107.6,-2.7,28.820,34.59,,,
T,37.089392000,-88.358205000,116.6,,108.9,-4.5,28.837,16.16,,,
T,37.089339000,-88.358007000,116.3,,108.5,-1.5,28.855,18.56,,,
T,37.089288000,-88.357826000,116.1,,109.5,-1.2,28.872,17.06,,,
T,37.089234000,-88.357649000,115.9,,110.9,-1.5,28.889,16.84,,,
T,37.089177000,-88.357473000,115.2,,112.1,-4.0,28.906,16.88,,,
T,37.089109000,-88.357307000,114.1,,117.2,-6.4,28.923,16.58,,,
T,37.089045000,-88.357132000,112.3,,114.6,-10.7,28.940,17.10,,,
T,37.088978000,-88.356955000,110.6,,115.4,-9.8,28.957,17.40,,,
T,37.088845000,-88.356612000,109.3,,115.9,-3.8,28.991,33.88,,,
T,37.088768000,-88.356415000,109.2,,116.1,-0.6,29.010,19.49,,,
T,37.088623000,-88.356052000,107.1,,116.6,-5.9,29.046,36.06,,,
T,37.088555000,-88.355873000,105.7,,115.5,-7.6,29.064,17.61,,,
T,37.088495000,-88.355721000,105.0,,116.3,-4.6,29.079,15.07,,,
T,37.088451000,-88.355608000,105.0,,116.0,-0.7,29.090,11.17,,,
T,37.088212000,-88.354981000,104.5,,115.5,-0.7,29.152,61.73,,,
T,37.088139000,-88.354796000,104.5,,116.3,-0.1,29.170,18.34,,,
T,37.087994000,-88.354420000,104.3,,115.8,-0.3,29.207,37.10,,,
T,37.087921000,-88.354236000,104.4,,116.4,0.4,29.226,18.26,,,
T,37.087782000,-88.353873000,104.6,,115.6,0.6,29.261,35.77,,,
T,37.087638000,-88.353509000,104.7,,116.4,0.2,29.298,36.09,,,
T,37.087483000,-88.353139000,105.0,,117.7,0.7,29.335,37.12,,,
T,37.087406000,-88.352950000,105.0,,117.1,-0.0,29.354,18.85,,,
T,37.087111000,-88.352167000,104.6,,115.3,-0.6,29.430,76.93,,,
T,37.086964000,-88.351773000,103.9,,115.1,-1.6,29.469,38.64,,,
T,37.086887000,-88.351581000,103.7,,116.7,-1.3,29.488,19.09,,,
T,37.086674000,-88.351015000,103.0,,115.3,-1.2,29.544,55.60,,,
T,37.086606000,-88.350844000,102.8,,116.5,-1.1,29.561,16.97,,,
T,37.086535000,-88.350672000,102.7,,117.4,-0.8,29.578,17.20,,,
T,37.086437000,-88.350427000,102.7,,116.6,0.1,29.602,24.35,,,
T,37.086410000,-88.350356000,102.6,,115.5,-1.3,29.609,6.99,,,
T,37.086209000,-88.349837000,102.7,,115.9,0.3,29.661,51.25,,,
T,37.086133000,-88.349636000,102.6,,115.4,-0.6,29.680,19.76,,,
T,37.086019000,-88.349347000,102.4,,116.3,-0.8,29.709,28.64,,,
T,37.086002000,-88.349303000,102.4,,115.8,0.6,29.713,4.34,,,
T,37.085974000,-88.349232000,102.6,,116.3,2.2,29.720,7.04,,,
T,37.085899000,-88.349031000,102.9,,115.1,1.5,29.740,19.71,,,
T,37.085823000,-88.348836000,102.9,,116.0,0.1,29.759,19.28,,,
T,37.085676000,-88.348450000,103.4,,115.5,1.4,29.797,38.00,,,
T,37.085354000,-88.347615000,105.5,,115.8,2.6,29.880,82.39,,,
T,37.085308000,-88.347499000,106.6,,116.4,9.0,29.891,11.51,,,
T,37.084884000,-88.346414000,110.1,,116.1,3.3,29.999,107.33,,,
T,37.084676000,-88.345878000,111.0,,115.9,1.7,30.052,52.95,,,
T,37.084604000,-88.345696000,111.4,,116.4,2.6,30.070,18.05,,,
T,37.084535000,-88.345513000,111.8,,115.3,1.8,30.088,17.98,,,
T,37.084030000,-88.344214000,113.1,,116.0,1.0,30.216,128.38,,,
T,37.083960000,-88.344042000,112.8,,117.0,-1.4,30.233,17.15,,,
T,37.083891000,-88.343860000,113.5,,115.4,3.6,30.251,17.90,,,
T,37.083549000,-88.342977000,116.0,,115.9,2.9,30.338,87.20,,,
T,37.083480000,-88.342803000,115.8,,116.4,-0.9,30.355,17.26,,,
T,37.083277000,-88.342280000,117.4,,115.9,3.1,30.407,51.67,,,
T,37.083210000,-88.342104000,117.9,,115.5,2.9,30.424,17.33,,,
T,37.082999000,-88.341566000,116.5,,116.2,-2.8,30.478,53.26,,,
