type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,41.885332000,-103.690232000,1189.2,,92.0,-0.3,11.009,19.35,,,
T,41.885305000,-103.689976000,1189.2,,98.1,-0.0,11.031,21.46,,,
T,41.885262000,-103.689735000,1189.3,,103.5,0.1,11.051,20.57,,,
T,41.885202000,-103.689500000,1189.2,,108.9,-0.1,11.072,20.61,,,
T,41.885122000,-103.689263000,1189.1,,114.4,-0.9,11.094,21.58,,,
T,41.885035000,-103.689057000,1189.0,,119.6,-0.2,11.113,19.64,,,
T,41.884922000,-103.688843000,1189.0,,125.3,0.2,11.135,21.75,,,
T,41.884789000,-103.688640000,1188.9,,131.3,-0.8,11.157,22.41,,,
T,41.884637000,-103.688454000,1188.9,,137.7,0.3,11.180,22.88,,,
T,41.884466000,-103.688284000,1188.8,,143.5,-0.7,11.204,23.66,,,
T,41.884316000,-103.688156000,1188.9,,147.6,0.6,11.224,19.76,,,
T,41.884118000,-103.688025000,1188.7,,153.8,-0.9,11.248,24.53,,,
T,41.883911000,-103.687925000,1188.7,,160.2,0.2,11.273,24.44,,,
T,41.883717000,-103.687857000,1188.7,,165.4,-0.1,11.295,22.27,,,
T,41.883488000,-103.687819000,1188.5,,173.0,-0.8,11.320,25.63,,,
T,41.883230000,-103.687807000,1188.4,,178.0,-0.3,11.349,28.67,,,
T,41.883044000,-103.687798000,1188.4,,177.9,-0.3,11.370,20.67,,,
T,41.881951000,-103.687780000,1188.0,,179.3,-0.3,11.491,121.41,,,
T,41.881712000,-103.687812000,1188.0,,185.7,0.3,11.518,26.68,,,
T,41.881609000,-103.687835000,1188.1,,189.4,0.5,11.530,11.60,,,
T,41.881518000,-103.687871000,1188.2,,196.4,0.8,11.540,10.54,,,
T,41.881431000,-103.687927000,1188.4,,205.6,1.8,11.551,10.72,,,
T,41.881362000,-103.687996000,1188.4,,216.7,0.1,11.560,9.57,,,
T,41.881310000,-103.688070000,1188.3,,226.7,-0.5,11.569,8.43,,,
T,41.881264000,-103.688180000,1188.2,,240.7,-1.2,11.579,10.46,,,
T,41.881236000,-103.688268000,1188.2,,246.9,0.1,11.587,7.94,,,
T,41.881169000,-103.688654000,1188.3,,256.9,0.3,11.620,32.89,,,
T,41.881162000,-103.689354000,1188.3,,269.2,-0.0,11.678,58.11,,,
T,41.881175000,-103.689798000,1188.2,,272.3,-0.1,11.715,36.88,,,
T,41.881201000,-103.690175000,1188.3,,275.3,0.1,11.747,31.43,,,
T,41.881237000,-103.690522000,1188.3,,277.9,-0.0,11.776,29.08,,,
T,41.881288000,-103.690873000,1188.4,,281.0,0.5,11.805,29.68,,,
T,41.881351000,-103.691239000,1188.5,,283.0,0.4,11.836,31.18,,,
T,41.881433000,-103.691603000,1188.5,,286.8,-0.0,11.868,31.56,,,
T,41.881524000,-103.691942000,1188.5,,289.8,-0.1,11.898,29.90,,,
T,41.881634000,-103.692313000,1188.7,,291.7,0.7,11.931,33.13,,,
T,41.881753000,-103.692651000,1188.7,,295.3,-0.1,11.962,31.01,,,
T,41.881912000,-103.693052000,1189.2,,298.0,1.4,12.000,37.68,,,
T,41.882065000,-103.693382000,1191.5,,301.9,7.0,12.032,32.23,,,
