type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,38.591623000,-92.206994000,212.9,,288.5,-1.5,3.713,72.44,,,
T,38.591771000,-92.207562000,209.0,,288.4,-7.4,3.765,52.14,,,
T,38.592107000,-92.208850000,209.0,,288.5,-0.1,3.884,118.25,,,
T,38.592252000,-92.209416000,211.7,,288.1,5.2,3.936,51.87,,,
T,38.592280000,-92.209525000,212.2,,288.2,5.0,3.946,9.99,,,
T,38.592351000,-92.209745000,213.0,,292.4,3.8,3.966,20.72,1,,
T,38.592351000,-92.209745000,213.0,,292.4,,3.966,0.00,,,
T,38.592483000,-92.210154000,214.1,,292.4,3.0,4.005,38.53,,,
T,38.592570000,-92.210398000,214.3,,294.5,0.6,4.028,23.35,,,
T,38.592711000,-92.210792000,214.4,,294.6,0.3,4.066,37.73,,,
T,38.592835000,-92.211130000,214.4,,295.1,0.2,4.098,32.51,,,
T,38.592999000,-92.211574000,214.0,,295.3,-1.0,4.141,42.75,,,
T,38.593265000,-92.212298000,213.4,,295.2,-0.8,4.211,69.64,,,
T,38.593737000,-92.213562000,212.8,,295.5,-0.6,4.333,121.95,,,
T,38.593797000,-92.213718000,212.2,,296.2,-3.5,4.348,15.13,,,
T,38.594009000,-92.214270000,211.3,,296.2,-1.7,4.401,53.54,,,
T,38.594212000,-92.214632000,212.4,,305.7,2.7,4.440,38.76,,,
T,38.594439000,-92.215036000,214.5,,305.7,4.9,4.483,43.29,,,
T,38.594552000,-92.215222000,214.9,,307.9,2.0,4.504,20.49,,,
T,38.594672000,-92.215409000,215.1,,309.4,0.9,4.525,21.04,,,
T,38.595138000,-92.216223000,214.5,,306.2,-0.7,4.613,87.78,,,
T,38.595292000,-92.216523000,213.5,,303.3,-3.1,4.644,31.23,,,
T,38.595383000,-92.216887000,212.7,,287.7,-2.5,4.677,33.28,,,
T,38.595439000,-92.217503000,211.1,,276.6,-2.9,4.731,54.02,,,
T,38.595504000,-92.218337000,212.0,,275.7,1.2,4.804,73.01,,,
T,38.595598000,-92.218898000,213.5,,282.1,2.9,4.854,49.97,,,
T,38.595636000,-92.219185000,213.7,,279.6,0.8,4.880,25.36,,,
T,38.595703000,-92.219705000,212.6,,279.4,-2.4,4.926,45.91,,,
T,38.595761000,-92.220155000,211.5,,279.4,-2.8,4.965,39.73,,,
T,38.595855000,-92.220882000,213.5,,279.4,3.2,5.029,64.19,,,
T,38.595876000,-92.221043000,214.1,,279.5,3.8,5.044,14.22,,,
T,38.595920000,-92.221529000,213.6,,276.6,-1.0,5.086,42.62,,,
T,38.595928000,-92.221624000,213.1,,276.1,-6.1,5.095,8.32,,,
T,38.595925000,-92.222168000,210.5,,269.6,-5.6,5.142,47.39,,,
T,38.595888000,-92.222604000,210.1,,263.8,-0.9,5.180,38.20,,,
T,38.595804000,-92.222947000,210.4,,252.6,0.7,5.212,31.30,,,
T,38.595768000,-92.223096000,210.5,,252.8,1.2,5.225,13.58,,,
T,38.595756000,-92.223148000,210.6,,253.5,2.0,5.230,4.72,,,
T,38.595673000,-92.223366000,210.6,,244.0,-0.2,5.251,21.11,,,
T,38.595563000,-92.223660000,210.0,,244.4,-2.0,5.279,28.37,,,
T,38.595425000,-92.224026000,210.1,,244.2,0.3,5.315,35.37,,,
T,38.595342000,-92.224352000,210.9,,252.0,2.7,5.345,29.86,,,
T,38.595324000,-92.224526000,211.2,,262.5,1.6,5.360,15.29,,,
T,38.595324000,-92.224548000,211.2,,270.0,1.5,5.362,1.92,,,
T,38.595327000,-92.224685000,211.4,,271.6,1.8,5.374,11.94,,,
T,38.595525000,-92.225685000,212.3,,284.2,1.0,5.464,89.85,,,
T,38.596213000,-92.225321000,208.8,,22.5,-4.2,5.546,82.69,,,
T,38.597246000,-92.224737000,202.5,,23.8,-5.0,5.672,125.45,,,
T,38.597608000,-92.224568000,203.4,,20.0,2.1,5.714,42.80,,,
T,38.597971000,-92.224493000,204.0,,9.2,1.4,5.755,40.82,,,
T,38.598300000,-92.224457000,205.0,,4.9,2.7,5.792,36.66,1,,
T,38.598300000,-92.224457000,205.0,,4.9,,5.792,0.00,,,
T,38.598466000,-92.224439000,205.7,,4.8,3.5,5.810,18.49,,,
T,38.599350000,-92.224351000,205.0,,4.4,-0.7,5.909,98.43,,,
T,38.600005000,-92.224310000,206.4,,2.8,2.0,5.982,72.80,,,
T,38.601544000,-92.224213000,195.4,,2.8,-6.4,6.153,171.05,,,
T,38.603801000,-92.224135000,190.2,,1.5,-2.1,6.403,250.64,,,
T,38.604132000,-92.224119000,192.1,,2.2,5.2,6.440,36.77,,,
T,38.604666000,-92.224093000,194.3,,2.2,3.7,6.499,59.32,,,
T,38.604936000,-92.224080000,194.2,,2.2,-0.5,6.529,29.99,,,
T,38.605964000,-92.224029000,195.3,,2.2,1.0,6.644,114.20,,,
T,38.606914000,-92.223958000,190.6,,3.3,-4.5,6.749,105.64,,,
T,38.607937000,-92.223925000,184.7,,1.4,-5.1,6.863,113.60,,,
T,38.608811000,-92.223892000,181.6,,1.7,-3.2,6.960,97.06,,,
T,38.609125000,-92.223906000,182.1,,358.0,1.4,6.995,34.88,,,
T,38.609447000,-92.223940000,182.7,,355.3,1.9,7.031,35.87,,,
T,38.609717000,-92.223997000,183.4,,350.6,2.1,7.061,30.38,,,
T,38.610033000,-92.224076000,183.8,,348.9,1.2,7.097,35.75,,,
T,38.610037000,-92.224077000,183.8,,348.9,0.7,7.097,0.45,,,
T,38.610298000,-92.224147000,183.8,,348.2,-0.0,7.127,29.61,,,
T,38.610728000,-92.224375000,182.7,,337.5,-2.1,7.179,51.70,,,
T,38.611145000,-92.224619000,180.4,,335.4,-4.5,7.230,50.94,,,
T,38.611478000,-92.224860000,177.4,,330.5,-7.1,7.272,42.51,,,
T,38.611851000,-92.225158000,172.7,,328.0,-9.6,7.321,48.87,,,
T,38.612086000,-92.225388000,171.1,,322.6,-5.1,7.354,32.89,,,
T,38.612898000,-92.226164000,167.2,,323.3,-3.4,7.466,112.66,,,
T,38.613313000,-92.226540000,169.1,,324.7,3.3,7.523,56.52,,,
T,38.613709000,-92.226925000,172.4,,322.8,6.1,7.578,55.29,,,
T,38.613789000,-92.227015000,172.5,,318.7,0.3,7.590,11.85,,,
T,38.613927000,-92.227132000,172.8,,326.5,2.0,7.608,18.40,,,
T,38.613960000,-92.227165000,172.9,,322.0,1.8,7.613,4.66,,,
T,38.614197000,-92.227383000,172.9,,324.3,-0.0,7.646,32.44,,,
T,38.614372000,-92.227564000,172.9,,321.1,-0.1,7.671,25.02,,,
