type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,39.781117000,-94.772819000,275.8,,74.4,-0.5,8.149,38.06,,,
T,39.781170000,-94.772575000,275.1,,74.2,-3.4,8.171,21.72,,,
T,39.781234000,-94.772275000,275.3,,74.5,0.9,8.197,26.66,,,
T,39.781279000,-94.772105000,275.7,,71.0,2.7,8.213,15.40,,,
T,39.781774000,-94.770403000,274.0,,69.3,-1.1,8.369,155.82,,,
T,39.781832000,-94.770206000,273.0,,69.0,-5.5,8.387,18.06,,,
T,39.782015000,-94.769624000,271.0,,67.7,-3.6,8.441,53.84,,,
T,39.782237000,-94.768920000,268.3,,67.7,-4.2,8.506,65.15,,,
T,39.782428000,-94.768314000,266.2,,67.7,-3.7,8.562,56.08,,,
T,39.782472000,-94.768169000,265.8,,68.5,-3.3,8.575,13.35,,,
T,39.782648000,-94.767581000,263.8,,68.7,-3.8,8.629,54.03,,,
T,39.782677000,-94.767472000,263.5,,70.9,-2.5,8.639,9.88,,,
T,39.782832000,-94.766953000,262.3,,68.8,-2.5,8.687,47.67,,,
T,39.782882000,-94.766786000,262.3,,68.7,-0.0,8.702,15.35,,,
T,39.782988000,-94.766434000,261.5,,68.6,-2.4,8.734,32.37,,,
T,39.783165000,-94.765817000,261.7,,69.5,0.3,8.791,56.39,,,
T,39.783231000,-94.765555000,261.2,,71.9,-2.3,8.814,23.61,,,
T,39.783341000,-94.765087000,260.6,,73.0,-1.3,8.856,41.91,,,
T,39.783433000,-94.764570000,261.9,,77.0,2.8,8.902,45.45,,,
T,39.783506000,-94.764094000,261.8,,78.7,-0.2,8.943,41.57,,,
T,39.783583000,-94.763403000,260.9,,81.7,-1.5,9.003,59.81,,,
T,39.783756000,-94.761774000,263.2,,82.1,1.6,9.144,140.86,,,
T,39.783848000,-94.760969000,261.8,,81.5,-2.0,9.214,69.71,,,
T,39.784140000,-94.758307000,260.3,,81.9,-0.7,9.444,230.33,,,
T,39.784302000,-94.756778000,261.7,,82.1,1.1,9.576,132.21,,,
T,39.784399000,-94.755618000,260.3,,83.8,-1.4,9.676,99.95,,,
T,39.784430000,-94.754898000,259.2,,86.8,-1.8,9.738,61.77,,,
T,39.784439000,-94.754239000,260.1,,89.0,1.5,9.794,56.46,,,
T,39.784443000,-94.753553000,260.3,,89.6,0.5,9.853,58.77,,,
T,39.784429000,-94.752676000,261.6,,91.2,1.7,9.928,75.14,,,
T,39.784425000,-94.752039000,263.4,,90.5,3.3,9.983,54.57,,,
T,39.784421000,-94.749953000,272.3,,90.1,5.0,10.162,178.69,,,
T,39.784421000,-94.749638000,273.1,,90.0,3.1,10.189,26.98,,,
T,39.784420000,-94.748404000,279.3,,90.1,5.8,10.294,105.71,,,
T,39.784420000,-94.747843000,282.1,,90.0,5.9,10.342,48.06,,,
T,39.784420000,-94.747472000,284.2,,90.0,6.8,10.374,31.78,,,
T,39.784421000,-94.746235000,289.6,,89.9,5.1,10.480,105.96,,,
T,39.784430000,-94.744964000,287.1,,89.5,-2.3,10.589,108.88,,,
T,39.784449000,-94.743533000,289.1,,89.0,1.6,10.712,122.60,,,
T,39.784447000,-94.743262000,289.0,,90.6,-0.3,10.735,23.22,,,
T,39.784439000,-94.742312000,284.4,,90.6,-5.7,10.816,81.38,,,
T,39.784436000,-94.741333000,284.0,,90.2,-0.4,10.900,83.86,,,
T,39.784448000,-94.741061000,282.0,,86.7,-8.6,10.923,23.34,,,
T,39.784412000,-94.740554000,279.2,,95.3,-6.5,10.967,43.61,,,
T,39.784412000,-94.740148000,278.0,,90.0,-3.3,11.002,34.78,,,
T,39.784406000,-94.740068000,277.8,,95.6,-3.8,11.009,6.89,,,
T,39.784393000,-94.739552000,276.1,,91.9,-3.8,11.053,44.23,,,
T,39.784368000,-94.738979000,274.2,,93.2,-3.9,11.102,49.16,,,
