type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,41.818796000,-103.630243000,1186.9,,294.7,6.6,7.213,15.45,,,
T,41.818868000,-103.630383000,1187.8,,304.6,6.4,7.227,14.12,,,
T,41.818962000,-103.630517000,1188.6,,313.3,5.2,7.243,15.26,,,
T,41.819066000,-103.630611000,1189.9,,326.0,9.7,7.257,13.94,,,
T,41.819149000,-103.630660000,1190.8,,336.3,8.6,7.267,10.08,1,,
T,41.819149000,-103.630660000,1190.8,,336.3,,7.267,0.00,,,
T,41.819192000,-103.630686000,1191.3,,335.7,10.1,7.272,5.24,,,
T,41.819328000,-103.630737000,1192.0,,344.4,4.3,7.288,15.69,,,
T,41.819480000,-103.630755000,1192.7,,355.0,3.9,7.305,16.95,,,
T,41.819627000,-103.630731000,1193.2,,6.9,2.8,7.321,16.45,,,
T,41.819789000,-103.630684000,1193.6,,12.2,2.4,7.339,18.41,,,
T,41.820122000,-103.630557000,1192.4,,15.9,-3.1,7.378,38.46,,,
T,41.820235000,-103.630481000,1189.3,,26.6,-22.0,7.392,14.05,,,
T,41.821251000,-103.629817000,1193.7,,26.0,3.5,7.518,125.61,,,
T,41.821844000,-103.629425000,1193.0,,26.2,-1.0,7.591,73.48,,,
T,41.822139000,-103.629234000,1192.5,,25.8,-1.5,7.627,36.41,,,
T,41.822389000,-103.629086000,1192.2,,23.8,-1.0,7.658,30.37,,,
T,41.822648000,-103.628949000,1191.5,,21.5,-2.4,7.689,30.94,,,
T,41.822944000,-103.628801000,1190.9,,20.4,-1.6,7.724,35.10,,,
T,41.823341000,-103.628637000,1189.3,,17.1,-3.4,7.770,46.15,,,
T,41.823737000,-103.628503000,1188.3,,14.2,-2.3,7.815,45.37,,,
T,41.824208000,-103.628379000,1186.3,,11.1,-3.8,7.869,53.32,,,
T,41.824580000,-103.628306000,1185.4,,8.3,-2.1,7.911,41.76,,,
T,41.824895000,-103.628262000,1185.0,,5.9,-1.1,7.946,35.18,,,
T,41.825193000,-103.628233000,1184.8,,4.1,-0.8,7.979,33.19,,,
T,41.825748000,-103.628232000,1184.3,,0.1,-0.7,8.041,61.64,,,
T,41.826348000,-103.628283000,1183.6,,356.4,-1.1,8.107,66.78,,,
T,41.826947000,-103.628395000,1183.1,,352.1,-0.7,8.174,67.18,,,
T,41.827574000,-103.628582000,1182.4,,347.5,-1.0,8.246,71.35,,,
T,41.828124000,-103.628808000,1181.9,,343.0,-0.8,8.310,63.91,,,
T,41.828752000,-103.629141000,1181.0,,338.4,-1.2,8.385,75.04,,,
T,41.829389000,-103.629576000,1180.4,,333.0,-0.8,8.464,79.45,,,
T,41.829896000,-103.629995000,1179.7,,328.4,-1.0,8.530,66.20,,,
T,41.830434000,-103.630510000,1179.2,,324.5,-0.7,8.604,73.49,,,
T,41.830843000,-103.630975000,1178.9,,319.7,-0.5,8.664,59.63,,,
T,41.833228000,-103.633576000,1179.1,,320.9,0.1,9.005,341.84,,,
T,41.833900000,-103.634128000,1179.2,,328.5,0.2,9.093,87.60,,,
T,41.834563000,-103.634535000,1179.0,,335.4,-0.2,9.174,81.03,,,
T,41.835203000,-103.634860000,1178.9,,339.3,-0.2,9.250,76.04,,,
