type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,39.102403000,-94.443356000,280.1,,271.9,-5.7,3.583,29.51,,,
T,39.102408000,-94.443510000,279.4,,272.4,-5.6,3.596,13.33,,,
T,39.102424000,-94.443978000,277.2,,272.5,-5.4,3.636,40.52,,,
T,39.102426000,-94.444042000,276.9,,272.3,-5.5,3.642,5.54,,,
T,39.102432000,-94.444232000,275.9,,272.3,-6.4,3.658,16.45,,,
T,39.102439000,-94.444452000,274.8,,272.3,-5.8,3.677,19.05,,,
T,39.102453000,-94.444872000,272.6,,272.5,-5.9,3.714,36.36,,,
T,39.102463000,-94.445156000,271.1,,272.6,-6.1,3.738,24.59,,,
T,39.102466000,-94.445268000,270.5,,272.0,-6.3,3.748,9.69,,,
T,39.102491000,-94.446028000,266.7,,272.4,-5.8,3.814,65.80,,,
T,39.102496000,-94.446166000,265.8,,272.7,-7.3,3.826,11.95,,,
T,39.102510000,-94.446600000,263.3,,272.4,-6.6,3.863,37.57,,,
T,39.102533000,-94.447289000,259.9,,272.5,-5.7,3.923,59.65,,,
T,39.102578000,-94.448680000,253.5,,272.4,-5.3,4.043,120.43,,,
T,39.102604000,-94.449526000,251.0,,272.3,-3.4,4.117,73.24,,,
T,39.102610000,-94.449696000,250.6,,272.6,-2.6,4.131,14.72,,,
T,39.102611000,-94.449738000,250.6,,271.8,-2.3,4.135,3.63,,,
T,39.102620000,-94.449995000,250.2,,272.6,-1.8,4.157,22.25,,,
T,39.102620000,-94.450051000,250.1,,270.0,-1.3,4.162,4.84,,,
T,39.102632000,-94.450240000,249.9,,274.7,-1.5,4.179,16.40,,,
T,39.102642000,-94.450547000,249.5,,272.4,-1.5,4.205,26.58,,,
T,39.102655000,-94.451093000,248.8,,271.8,-1.5,4.252,47.25,,,
T,39.102660000,-94.451228000,248.6,,272.7,-1.1,4.264,11.69,,,
T,39.102668000,-94.451433000,248.7,,272.9,0.3,4.282,17.75,,,
T,39.102680000,-94.451630000,248.8,,274.5,0.8,4.299,17.09,,,
T,39.102687000,-94.451752000,248.9,,274.2,1.1,4.310,10.58,,,
T,39.102690000,-94.451809000,249.0,,273.9,1.1,4.314,4.94,,,
T,39.102691000,-94.451824000,249.0,,274.9,1.8,4.316,1.30,,,
T,39.102693000,-94.451867000,249.1,,273.4,1.8,4.320,3.73,,,
T,39.102709000,-94.452151000,249.6,,274.2,2.0,4.344,24.63,,,
T,39.102722000,-94.452381000,250.2,,274.2,3.0,4.364,19.95,,,
T,39.102735000,-94.452653000,251.1,,273.5,3.9,4.388,23.57,,,
T,39.102738000,-94.452716000,251.4,,273.5,5.0,4.393,5.46,,,
T,39.102744000,-94.452843000,251.9,,273.5,5.0,4.404,11.01,,,
T,39.102779000,-94.452932000,252.4,,296.9,5.2,4.413,8.62,,,
T,39.102796000,-94.453000000,252.7,,287.9,5.1,4.419,6.18,,,
T,39.102803000,-94.453056000,252.9,,279.2,5.0,4.424,4.91,,,
T,39.102808000,-94.453199000,253.5,,272.6,4.7,4.436,12.38,,,
T,39.102814000,-94.453385000,253.9,,272.4,2.3,4.452,16.10,,,
T,39.102833000,-94.453982000,255.0,,272.3,2.1,4.504,51.68,,,
T,39.102850000,-94.454501000,255.6,,272.4,1.4,4.549,44.93,,,
T,39.102864000,-94.454966000,256.1,,272.2,1.4,4.589,40.25,,,
T,39.102875000,-94.455337000,256.7,,272.2,1.8,4.621,32.12,,,
T,39.102887000,-94.455648000,257.5,,272.8,2.9,4.648,26.93,,,
T,39.102916000,-94.456415000,258.6,,272.8,1.7,4.715,66.42,,,
T,39.102922000,-94.456694000,258.2,,271.6,-1.8,4.739,24.14,,,
T,39.102927000,-94.456825000,257.9,,272.8,-2.8,4.750,11.35,,,
T,39.102931000,-94.456907000,257.7,,273.6,-2.8,4.757,7.11,,,
T,39.102933000,-94.456953000,257.6,,273.2,-2.8,4.761,3.99,,,
T,39.102939000,-94.457086000,257.3,,273.3,-2.9,4.773,11.52,,,
T,39.102944000,-94.457231000,256.9,,272.5,-2.7,4.785,12.55,,,
T,39.102947000,-94.457370000,256.6,,271.6,-2.4,4.797,12.03,,,
T,39.102951000,-94.457617000,256.8,,271.2,0.7,4.819,21.37,,,
T,39.102953000,-94.457799000,257.1,,270.8,2.2,4.834,15.74,,,
T,39.102951000,-94.457935000,257.4,,268.9,2.5,4.846,11.77,,,
T,39.102945000,-94.458008000,257.6,,264.0,2.6,4.853,6.35,,,
T,39.102928000,-94.458074000,257.9,,251.6,5.2,4.859,6.01,,,
T,39.102901000,-94.458129000,258.1,,237.7,3.4,4.864,5.62,,,
T,39.102894000,-94.458243000,258.0,,265.5,-0.7,4.874,9.89,,,
T,39.102882000,-94.458385000,257.5,,263.8,-4.3,4.886,12.36,,,
T,39.102864000,-94.458500000,256.7,,258.6,-7.7,4.897,10.15,,,
T,39.102841000,-94.458632000,254.4,,257.3,-19.5,4.908,11.70,,,
T,39.102811000,-94.458802000,252.0,,257.2,-15.8,4.923,15.08,,,
T,39.102783000,-94.458942000,251.0,,255.5,-8.6,4.936,12.50,,,
T,39.102753000,-94.459076000,249.7,,253.9,-10.8,4.948,12.06,,,
T,39.102723000,-94.459211000,247.9,,254.0,-14.8,4.960,12.14,,,
T,39.102685000,-94.459357000,247.3,,251.5,-4.5,4.973,13.32,,,
T,39.102649000,-94.459487000,248.8,,250.4,13.2,4.985,11.93,,,
T,39.102613000,-94.459624000,250.8,,251.3,15.3,4.998,12.51,,,
T,39.102578000,-94.459752000,253.5,,250.6,23.3,5.010,11.73,,,
T,39.102530000,-94.459886000,256.1,,245.2,20.4,5.022,12.76,,,
T,39.102489000,-94.460014000,256.5,,247.6,3.4,5.034,11.97,,,
T,39.102442000,-94.460137000,257.1,,243.8,5.5,5.046,11.85,,,
T,39.102397000,-94.460261000,257.3,,244.9,1.4,5.058,11.83,,,
T,39.102344000,-94.460394000,257.1,,242.8,-1.4,5.071,12.92,,,
T,39.102222000,-94.460702000,256.2,,243.0,-3.1,5.101,29.89,,,
T,39.102114000,-94.460970000,255.3,,242.6,-3.5,5.127,26.10,,,
T,39.101936000,-94.461400000,254.2,,241.9,-2.5,5.169,42.12,,,
T,39.101833000,-94.461647000,252.3,,241.7,-7.9,5.193,24.23,,,
T,39.101784000,-94.461773000,251.7,,243.4,-5.5,5.205,12.18,,,
T,39.101746000,-94.461854000,251.4,,238.8,-3.4,5.214,8.18,,,
T,39.101717000,-94.461915000,251.2,,238.5,-3.5,5.220,6.18,,,
T,39.101665000,-94.462024000,250.6,,238.4,-5.1,5.231,11.06,,,
T,39.101604000,-94.462141000,249.9,,236.1,-6.0,5.243,12.18,,,
T,39.101543000,-94.462254000,249.1,,235.2,-6.1,5.255,11.89,,,
T,39.101530000,-94.462276000,249.0,,232.7,-7.1,5.257,2.39,1,,
T,39.101530000,-94.462276000,249.0,,232.7,,5.257,0.00,,,
T,39.101470000,-94.462376000,248.6,,232.3,-3.8,5.268,10.92,,,
T,39.101210000,-94.462809000,247.0,,232.3,-3.3,5.316,47.29,,,
T,39.101125000,-94.462950000,246.5,,232.2,-3.6,5.331,15.42,,,
T,39.101011000,-94.463158000,245.4,,234.8,-4.9,5.353,22.00,,,
T,39.100955000,-94.463277000,244.8,,238.8,-5.0,5.365,12.03,,,
T,39.100908000,-94.463404000,244.7,,244.5,-0.7,5.377,12.16,,,
T,39.100869000,-94.463528000,244.3,,247.9,-3.3,5.389,11.57,,,
T,39.100835000,-94.463656000,243.7,,251.1,-5.1,5.400,11.70,,,
T,39.100810000,-94.463774000,243.3,,254.7,-3.5,5.411,10.58,,,
T,39.100798000,-94.463833000,243.2,,255.3,-2.2,5.416,5.27,,,
T,39.100785000,-94.463942000,243.0,,261.3,-2.4,5.426,9.54,,,
T,39.100775000,-94.464060000,242.7,,263.8,-2.5,5.436,10.27,,,
T,39.100770000,-94.464189000,242.5,,267.1,-1.8,5.447,11.17,,,
T,39.100775000,-94.464339000,242.4,,272.5,-1.2,5.460,12.99,,,
T,39.100785000,-94.464482000,242.1,,275.1,-2.5,5.473,12.42,,,
T,39.100803000,-94.464613000,241.8,,280.0,-2.2,5.484,11.51,,,
T,39.100828000,-94.464752000,241.5,,283.0,-2.2,5.496,12.34,,,
T,39.100857000,-94.464879000,241.2,,286.4,-2.8,5.508,11.45,,,
T,39.100896000,-94.465008000,240.7,,291.3,-4.1,5.520,11.97,,,
T,39.100942000,-94.465141000,240.4,,294.0,-2.4,5.532,12.59,,,
T,39.100994000,-94.465258000,240.6,,299.8,1.9,5.544,11.65,,,
T,39.101055000,-94.465379000,240.6,,303.0,-0.0,5.557,12.47,,,
T,39.101125000,-94.465491000,240.1,,308.8,-4.0,5.569,12.42,,,
T,39.101191000,-94.465595000,239.6,,309.3,-4.2,5.581,11.60,,,
T,39.101260000,-94.465697000,239.3,,311.1,-3.1,5.592,11.68,,,
T,39.101415000,-94.465923000,237.8,,311.5,-5.8,5.618,26.04,,,
T,39.101563000,-94.466143000,237.6,,310.9,-0.7,5.643,25.14,,,
T,39.101700000,-94.466345000,237.9,,311.2,1.3,5.667,23.17,,,
T,39.101851000,-94.466570000,238.1,,310.9,0.6,5.692,25.69,,,
T,39.102054000,-94.466870000,237.6,,311.1,-1.4,5.727,34.37,,,
T,39.102134000,-94.466998000,237.4,,308.8,-1.3,5.741,14.19,,,
T,39.102194000,-94.467088000,237.0,,310.7,-3.7,5.751,10.25,,,
T,39.102249000,-94.467179000,236.7,,307.9,-3.5,5.761,9.96,,,
T,39.102326000,-94.467304000,236.2,,308.4,-3.4,5.775,13.78,,,
T,39.102363000,-94.467313000,236.3,,349.3,1.6,5.779,4.18,,,
T,39.102407000,-94.467338000,236.2,,336.2,-0.6,5.784,5.34,,,
T,39.102457000,-94.467402000,236.0,,315.2,-3.4,5.792,7.84,,,
T,39.102596000,-94.467618000,235.3,,309.7,-2.7,5.816,24.23,,,
T,39.102712000,-94.467797000,234.8,,309.9,-2.4,5.837,20.14,,,
T,39.102992000,-94.468244000,234.1,,308.9,-1.6,5.886,49.61,,,
T,39.103073000,-94.468374000,233.7,,308.8,-2.2,5.901,14.40,,,
T,39.103160000,-94.468515000,233.6,,308.5,-1.1,5.916,15.56,,,
T,39.103264000,-94.468683000,233.3,,308.6,-1.2,5.935,18.56,,,
T,39.103441000,-94.468987000,233.0,,306.9,-1.1,5.968,32.83,,,
T,39.103458000,-94.469013000,233.0,,310.1,-0.0,5.971,2.94,,,
T,39.103565000,-94.469186000,232.7,,308.6,-1.4,5.990,19.11,,,
T,39.103726000,-94.469426000,232.2,,310.8,-1.7,6.017,27.39,,,
T,39.103873000,-94.469644000,230.8,,311.0,-5.9,6.042,24.94,,,
T,39.103899000,-94.469695000,230.2,,303.3,-11.8,6.047,5.27,,,
T,39.103911000,-94.469776000,229.3,,280.8,-12.6,6.054,7.13,,,
T,39.103943000,-94.469823000,228.7,,311.3,-10.7,6.060,5.40,,,
T,39.103970000,-94.469863000,228.2,,311.0,-10.2,6.064,4.58,,,
T,39.103991000,-94.469894000,228.2,,311.1,-1.9,6.068,3.55,,,
T,39.104082000,-94.470009000,228.5,,315.6,2.1,6.082,14.18,1,,
T,39.104082000,-94.470009000,228.5,,315.6,,6.082,0.00,,,
T,39.104233000,-94.470199000,230.5,,315.7,8.9,6.106,23.48,,,
T,39.104340000,-94.470328000,231.1,,316.9,3.7,6.122,16.30,,,
T,39.104498000,-94.470516000,231.7,,317.3,2.4,6.146,23.92,,,
T,39.104655000,-94.470691000,232.2,,319.1,1.9,6.169,23.09,,,
T,39.104832000,-94.470876000,232.6,,321.0,1.9,6.194,25.34,,,
T,39.105002000,-94.471057000,233.1,,320.4,1.9,6.219,24.52,,,
T,39.105175000,-94.471237000,233.4,,321.1,1.2,6.243,24.72,,,
T,39.105341000,-94.471413000,234.7,,320.6,5.4,6.267,23.90,,,
T,39.105528000,-94.471601000,235.9,,322.0,4.7,6.294,26.37,,,
T,39.105704000,-94.471792000,236.5,,319.9,2.3,6.319,25.59,,,
T,39.105968000,-94.472059000,237.0,,321.9,1.3,6.357,37.31,,,
T,39.106446000,-94.472574000,237.8,,320.1,1.1,6.426,69.28,,,
T,39.106607000,-94.472781000,237.7,,315.1,-0.2,6.451,25.30,,,
T,39.106752000,-94.472987000,238.5,,312.2,3.2,6.475,24.01,,,
T,39.106917000,-94.473245000,240.0,,309.5,5.2,6.504,28.87,,,
T,39.107053000,-94.473463000,240.6,,308.8,2.5,6.528,24.16,,,
T,39.107176000,-94.473691000,241.7,,304.8,4.6,6.552,23.99,,,
T,39.107301000,-94.473937000,241.3,,303.2,-1.7,6.578,25.40,,,
T,39.107403000,-94.474163000,240.8,,300.2,-2.1,6.600,22.59,,,
T,39.107494000,-94.474399000,241.1,,296.4,1.3,6.623,22.78,,,
T,39.107607000,-94.474692000,241.4,,296.4,1.0,6.651,28.28,,,
T,39.107698000,-94.474946000,242.2,,294.8,3.2,6.675,24.18,,,
T,39.107724000,-94.475033000,242.7,,291.1,6.3,6.684,8.06,,,
T,39.107815000,-94.475383000,244.4,,288.5,5.3,6.715,31.91,,,
T,39.107880000,-94.475656000,244.9,,287.1,2.0,6.740,24.69,,,
T,39.107934000,-94.475931000,245.5,,284.2,2.6,6.765,24.53,,,
T,39.107983000,-94.476213000,246.9,,282.6,5.4,6.790,24.99,,,
T,39.108021000,-94.476500000,248.2,,279.7,5.4,6.815,25.18,,,
T,39.108043000,-94.476779000,249.3,,275.8,4.4,6.839,24.26,,,
T,39.108061000,-94.477063000,249.6,,274.7,1.1,6.864,24.65,,,
T,39.108067000,-94.477348000,248.7,,271.6,-3.5,6.888,24.66,,,
T,39.108058000,-94.477634000,247.4,,267.7,-5.3,6.913,24.76,,,
T,39.108039000,-94.477915000,247.4,,265.0,-0.0,6.938,24.40,,,
T,39.108005000,-94.478193000,247.7,,261.0,1.5,6.962,24.34,,,
T,39.107962000,-94.478472000,248.1,,258.8,1.6,6.986,24.60,,,
T,39.107915000,-94.478734000,248.5,,257.0,1.6,7.010,23.25,,,
T,39.107874000,-94.478938000,248.8,,255.5,1.8,7.028,18.22,,,
T,39.107779000,-94.479378000,249.9,,254.5,2.8,7.067,39.49,,,
T,39.107736000,-94.479585000,250.6,,255.0,3.6,7.086,18.53,,,
T,39.107677000,-94.479831000,250.7,,252.8,0.6,7.108,22.26,,,
T,39.107145000,-94.482217000,252.7,,254.0,0.9,7.323,214.66,,,
T,39.107102000,-94.482430000,251.5,,255.4,-6.2,7.342,19.03,,,
T,39.107100000,-94.482442000,251.5,,257.9,-2.9,7.343,1.06,,,
T,39.107075000,-94.482578000,251.2,,256.7,-2.6,7.355,12.09,,,
T,39.107050000,-94.482715000,251.0,,256.8,-1.6,7.367,12.17,,,
T,39.107024000,-94.482850000,250.8,,256.1,-1.4,7.379,12.03,,,
T,39.107001000,-94.482994000,250.6,,258.4,-1.4,7.392,12.71,,,
T,39.106981000,-94.483145000,250.5,,260.3,-1.2,7.405,13.25,,,
T,39.106966000,-94.483251000,250.4,,259.7,-0.3,7.415,9.32,,,
T,39.106969000,-94.483310000,250.4,,273.7,-0.9,7.420,5.11,,,
T,39.106976000,-94.483393000,250.3,,276.2,-1.3,7.427,7.22,,,
T,39.106940000,-94.483674000,249.7,,260.6,-2.5,7.452,24.63,,,
T,39.106903000,-94.483955000,248.3,,260.4,-5.4,7.476,24.65,,,
T,39.106868000,-94.484235000,247.4,,260.8,-4.0,7.501,24.53,,,
