type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,41.072993000,-100.505002000,823.9,,291.7,0.1,136.466,203.33,,,
T,41.074856000,-100.511205000,824.3,,291.7,0.1,137.027,560.86,,,
T,41.075412000,-100.513003000,824.9,,292.3,0.4,137.190,163.23,,,
T,41.075520000,-100.513333000,824.9,,293.5,-0.1,137.221,30.22,,,
T,41.075808000,-100.514190000,825.0,,294.0,0.1,137.299,78.80,,,
T,41.076133000,-100.515205000,825.2,,293.0,0.3,137.392,92.62,,,
T,41.076254000,-100.515605000,825.4,,291.9,0.4,137.428,36.20,,,
T,41.076510000,-100.516450000,825.5,,291.9,0.1,137.505,76.49,,,
T,41.077179000,-100.518675000,825.9,,291.7,0.2,137.706,201.20,,,
T,41.077280000,-100.519003000,826.0,,292.2,0.3,137.736,29.76,,,
T,41.077537000,-100.519904000,826.2,,290.7,0.3,137.817,80.92,,,
T,41.077623000,-100.520176000,826.3,,292.8,0.1,137.841,24.77,,,
T,41.078267000,-100.522289000,826.3,,292.0,-0.0,138.033,191.43,,,
T,41.078870000,-100.524316000,826.5,,291.5,0.1,138.216,183.03,,,
T,41.079018000,-100.524809000,826.8,,291.7,0.6,138.260,44.57,,,
T,41.079175000,-100.525344000,826.7,,291.3,-0.1,138.309,48.22,,,
T,41.079701000,-100.527100000,827.0,,291.7,0.2,138.467,158.71,,,
T,41.079794000,-100.527414000,827.2,,291.5,0.6,138.496,28.34,,,
T,41.080005000,-100.528124000,827.2,,291.5,-0.0,138.560,64.10,,,
T,41.081239000,-100.532224000,827.5,,291.8,0.1,138.931,370.79,,,
T,41.081367000,-100.532632000,827.5,,292.6,0.2,138.968,37.12,,,
T,41.081501000,-100.533028000,827.6,,294.2,0.0,139.004,36.45,,,
T,41.081683000,-100.533465000,827.6,,298.9,0.1,139.046,41.92,,,
T,41.081790000,-100.533678000,827.6,,303.7,0.0,139.068,21.48,,,
T,41.081990000,-100.534049000,827.7,,305.6,0.3,139.106,38.28,,,
T,41.082164000,-100.534373000,827.8,,305.5,0.1,139.139,33.39,,,
T,41.082481000,-100.534905000,827.8,,308.3,0.1,139.196,56.90,,,
T,41.083136000,-100.536041000,828.5,,307.4,0.6,139.316,120.01,,,
T,41.083510000,-100.536798000,828.7,,303.2,0.3,139.392,75.97,,,
T,41.083620000,-100.537073000,828.8,,298.0,0.2,139.418,26.14,,,
T,41.083797000,-100.537598000,829.5,,294.1,1.5,139.467,48.30,,,
T,41.083878000,-100.537877000,829.5,,291.1,0.2,139.492,25.11,,,
T,41.083934000,-100.538103000,829.8,,288.2,1.3,139.512,19.98,,,
T,41.084034000,-100.538596000,831.6,,285.1,4.2,139.555,42.89,,,
T,41.084108000,-100.539119000,832.3,,280.6,1.5,139.599,44.71,,,
T,41.084156000,-100.539699000,832.9,,276.3,1.3,139.648,49.03,,,
T,41.084170000,-100.540016000,833.3,,273.4,1.5,139.675,26.68,,,
T,41.084170000,-100.540303000,833.8,,270.0,1.9,139.699,24.12,,,
T,41.084144000,-100.540891000,834.8,,266.6,2.0,139.749,49.49,,,
T,41.084044000,-100.542137000,835.5,,263.9,0.7,139.854,105.29,,,
T,41.083872000,-100.543732000,832.4,,261.9,-2.3,139.989,135.38,,,
T,41.083709000,-100.544979000,835.2,,260.2,2.7,140.096,106.34,,,
T,41.083693000,-100.545640000,833.9,,268.2,-2.4,140.151,55.57,,,
T,41.083701000,-100.545859000,833.6,,272.8,-1.3,140.170,18.42,,,
T,41.083730000,-100.546230000,833.3,,275.9,-1.0,140.201,31.34,,,
T,41.083776000,-100.546616000,832.9,,279.0,-1.4,140.234,32.83,,,
T,41.083848000,-100.547026000,831.7,,283.1,-3.3,140.269,35.37,,,
T,41.084005000,-100.547653000,830.3,,288.4,-2.5,140.325,55.50,,,
T,41.084193000,-100.548217000,829.6,,293.9,-1.4,140.376,51.79,,,
T,41.084425000,-100.548758000,829.4,,299.6,-0.3,140.429,52.25,,,
T,41.084633000,-100.549152000,829.4,,305.0,-0.1,140.469,40.37,,,
T,41.085538000,-100.550643000,829.8,,308.8,0.3,140.630,160.62,,,
T,41.086002000,-100.551447000,830.1,,307.4,0.4,140.715,84.97,,,
T,41.086128000,-100.551703000,830.1,,303.1,0.1,140.740,25.66,,,
T,41.086288000,-100.552077000,830.3,,299.6,0.4,140.776,36.10,,,
T,41.086427000,-100.552450000,830.3,,296.3,-0.0,140.811,34.94,,,
T,41.086579000,-100.552921000,830.4,,293.2,0.2,140.854,43.03,,,
T,41.086696000,-100.553324000,830.4,,291.1,-0.0,140.891,36.27,,,
T,41.086801000,-100.553678000,830.4,,291.5,0.1,140.923,31.95,,,
T,41.087731000,-100.556798000,830.7,,291.6,0.1,141.204,281.77,,,
T,41.088708000,-100.560043000,831.1,,291.8,0.2,141.498,293.45,,,
T,41.088969000,-100.560940000,831.2,,291.1,0.1,141.578,80.75,,,
T,41.089617000,-100.563096000,831.5,,291.7,0.2,141.773,194.92,,,
T,41.090386000,-100.565681000,831.8,,291.5,0.1,142.007,233.38,,,
T,41.090826000,-100.567124000,832.0,,292.0,0.1,142.138,130.72,,,
T,41.092787000,-100.573645000,832.4,,291.8,0.1,142.727,589.58,,,
T,41.092976000,-100.574311000,832.5,,290.6,0.1,142.787,59.76,,,
T,41.093416000,-100.575787000,832.6,,291.6,0.1,142.920,133.29,1,,
T,41.093416000,-100.575787000,832.6,,291.6,,142.920,0.00,,,
T,41.094346000,-100.578904000,833.0,,291.6,0.2,143.202,281.51,,,
T,41.095057000,-100.581242000,833.4,,292.0,0.2,143.413,211.70,,,
T,41.095340000,-100.582196000,833.3,,291.5,-0.1,143.499,86.09,,,
T,41.096360000,-100.585573000,834.1,,291.8,0.2,143.805,305.49,,,
T,41.096469000,-100.585988000,834.0,,289.2,-0.1,143.842,36.91,,,
T,41.097942000,-100.590864000,835.0,,291.8,0.2,144.283,441.10,,,
T,41.098597000,-100.593060000,835.5,,291.6,0.2,144.481,198.31,,,
T,41.100845000,-100.600564000,836.9,,291.7,0.2,145.159,678.03,,,
T,41.101297000,-100.602072000,837.2,,291.7,0.2,145.296,136.26,,,
T,41.101512000,-100.602818000,837.5,,290.9,0.5,145.363,67.06,,,
T,41.101644000,-100.603228000,837.5,,293.1,0.0,145.400,37.43,,,
T,41.102725000,-100.606832000,837.7,,291.7,0.1,145.726,325.69,,,
T,41.103668000,-100.610019000,838.2,,291.4,0.1,146.013,287.47,,,
T,41.104608000,-100.613145000,838.5,,291.8,0.1,146.296,282.58,,,
T,41.104960000,-100.614290000,838.5,,292.2,0.0,146.400,103.82,,,
T,41.105679000,-100.616743000,839.2,,291.3,0.3,146.621,220.99,,,
T,41.106101000,-100.618133000,839.6,,291.9,0.3,146.746,125.81,,,
T,41.106493000,-100.619437000,839.9,,291.8,0.3,146.864,117.87,,,
T,41.106809000,-100.620489000,840.2,,291.7,0.3,146.959,95.08,,,
T,41.107359000,-100.622322000,840.4,,291.7,0.1,147.125,165.64,,,
T,41.107377000,-100.622384000,840.4,,291.1,-0.0,147.131,5.58,,,
T,41.108621000,-100.626576000,840.6,,291.5,0.0,147.509,378.25,,,
T,41.108787000,-100.627125000,840.6,,291.9,0.1,147.558,49.66,,,
T,41.109629000,-100.629917000,841.0,,291.8,0.1,147.811,252.47,,,
T,41.111163000,-100.635072000,841.3,,291.6,0.1,148.276,465.30,,,
T,41.111656000,-100.636699000,841.4,,291.9,0.0,148.423,147.22,,,
T,41.112743000,-100.640342000,841.9,,291.6,0.2,148.752,328.94,,,
T,41.113028000,-100.641246000,842.2,,292.7,0.4,148.835,82.26,,,
T,41.113467000,-100.642434000,842.7,,296.1,0.4,148.946,111.06,,,
T,41.113700000,-100.642995000,842.7,,298.9,0.0,148.999,53.76,,,
T,41.114193000,-100.644082000,842.8,,301.0,0.1,149.106,106.46,,,
T,41.118476000,-100.653403000,843.8,,301.4,0.1,150.022,916.02,,,
T,41.118859000,-100.654228000,843.6,,301.6,-0.2,150.103,81.30,,,
T,41.120244000,-100.657266000,843.4,,301.2,-0.1,150.401,297.92,,,
T,41.120515000,-100.657845000,843.6,,301.9,0.3,150.458,57.19,,,
T,41.123779000,-100.664952000,843.9,,301.4,0.0,151.157,698.30,,,
T,41.124081000,-100.665622000,844.0,,300.9,0.1,151.222,65.50,,,
T,41.124492000,-100.666466000,844.0,,302.9,0.0,151.306,84.30,,,
T,41.126970000,-100.671863000,844.2,,301.4,0.0,151.837,530.22,,,
T,41.127006000,-100.671941000,844.1,,301.5,-0.4,151.844,7.67,,,
T,41.127520000,-100.673053000,844.2,,301.5,0.0,151.954,109.44,,,
T,41.127865000,-100.673776000,844.2,,302.4,0.0,152.026,71.79,,,
T,41.128003000,-100.674119000,844.1,,298.1,-0.1,152.058,32.63,,,
T,41.128565000,-100.675355000,844.3,,301.1,0.1,152.179,121.11,,,
T,41.129246000,-100.676840000,844.5,,301.3,0.2,152.325,145.84,,,
T,41.131321000,-100.681364000,845.1,,301.3,0.1,152.769,444.31,,,
T,41.131581000,-100.681948000,845.2,,300.6,0.1,152.826,56.91,,,
T,41.132349000,-100.683603000,845.3,,301.6,0.1,152.989,163.05,,,
T,41.133227000,-100.685532000,845.6,,301.1,0.1,153.178,189.06,,,
T,41.133278000,-100.685635000,845.6,,303.3,0.5,153.189,10.34,,,
T,41.133316000,-100.685712000,845.6,,303.2,0.4,153.197,7.72,,,
T,41.133744000,-100.686658000,845.8,,301.0,0.2,153.289,92.57,,,
T,41.134388000,-100.688081000,846.1,,301.0,0.2,153.428,139.25,,,
T,41.134658000,-100.688790000,846.2,,296.8,0.1,153.495,66.66,,,
T,41.134852000,-100.689419000,846.0,,292.3,-0.3,153.552,57.04,,,
T,41.135071000,-100.690342000,846.1,,287.5,0.0,153.633,81.22,,,
T,41.135132000,-100.690675000,846.1,,283.7,0.1,153.662,28.77,,,
T,41.135220000,-100.691215000,846.2,,282.2,0.3,153.708,46.38,,,
T,41.135256000,-100.691544000,846.3,,278.3,0.3,153.736,27.91,,,
T,41.135299000,-100.691929000,846.3,,278.4,-0.0,153.769,32.68,,,
T,41.135332000,-100.692403000,846.3,,275.3,0.0,153.809,39.97,,,
T,41.135339000,-100.692949000,846.3,,271.0,-0.0,153.855,45.85,,,
T,41.135335000,-100.693441000,846.4,,269.4,0.2,153.896,41.31,,,
T,41.135315000,-100.693846000,846.5,,266.2,0.2,153.930,34.08,,,
T,41.135261000,-100.694489000,846.6,,263.6,0.3,153.985,54.32,,,
T,41.135118000,-100.695803000,847.0,,261.8,0.4,154.096,111.46,,,
T,41.134930000,-100.697661000,846.9,,262.3,-0.1,154.253,157.39,,,
T,41.134830000,-100.698422000,846.9,,260.1,-0.1,154.318,64.85,,,
T,41.134467000,-100.701768000,847.1,,261.8,0.1,154.602,283.82,,,
T,41.134394000,-100.702447000,847.5,,261.9,0.7,154.660,57.59,,,
T,41.133987000,-100.706136000,847.7,,261.7,0.1,154.973,313.02,,,
T,41.133942000,-100.706528000,847.7,,261.3,-0.0,155.006,33.29,,,
T,41.133909000,-100.706834000,847.8,,261.9,0.2,155.032,25.95,,,
T,41.133847000,-100.707311000,848.0,,260.2,0.5,155.073,40.64,,,
T,41.133768000,-100.708049000,848.1,,261.9,0.2,155.135,62.58,,,
T,41.133671000,-100.709095000,848.1,,263.0,-0.0,155.224,88.49,,,
T,41.133615000,-100.709595000,848.3,,261.5,0.6,155.266,42.44,,,
T,41.133584000,-100.709869000,848.4,,261.5,0.6,155.289,23.26,,,
T,41.133397000,-100.711526000,848.9,,261.5,0.3,155.430,140.67,,,
T,41.133242000,-100.712932000,849.6,,261.7,0.6,155.549,119.30,,,
T,41.133241000,-100.712942000,849.6,,262.4,-3.8,155.550,0.85,,,
T,41.133006000,-100.715022000,848.6,,261.5,-0.6,155.727,176.59,,,
T,41.132137000,-100.722866000,848.7,,261.6,0.0,156.392,665.67,,,
T,41.132001000,-100.723966000,848.8,,260.7,0.0,156.486,93.59,,,
T,41.131956000,-100.724559000,849.2,,264.2,0.8,156.536,50.04,,,
T,41.131891000,-100.726324000,849.5,,267.2,0.2,156.684,148.38,,,
T,41.131890000,-100.726426000,849.7,,269.3,1.4,156.693,8.57,,,
T,41.132092000,-100.726493000,849.2,,346.0,-1.9,156.716,23.13,,,
T,41.133001000,-100.726805000,849.4,,345.5,0.2,156.820,104.29,,,
T,41.133172000,-100.726894000,849.4,,338.6,-0.2,156.841,20.41,,,
T,41.134030000,-100.727209000,849.8,,344.5,0.4,156.940,98.89,,,
T,41.134657000,-100.727475000,850.2,,342.3,0.6,157.013,73.13,,,
T,41.135298000,-100.727769000,851.5,,340.9,1.6,157.088,75.35,,,
T,41.135665000,-100.727925000,852.7,,342.2,3.0,157.131,42.81,,,
T,41.137224000,-100.728777000,858.2,,337.6,2.9,157.318,187.33,,,
T,41.137833000,-100.729114000,856.0,,337.4,-3.0,157.392,73.31,,,
T,41.138826000,-100.729709000,858.0,,335.7,1.6,157.513,121.07,,,
T,41.139562000,-100.730205000,857.0,,333.1,-1.1,157.604,91.73,,,
T,41.139766000,-100.730352000,856.2,,331.5,-2.8,157.630,25.80,,,
T,41.140146000,-100.730654000,855.0,,329.1,-2.6,157.679,49.23,,,
T,41.140514000,-100.730981000,852.9,,326.2,-4.1,157.729,49.23,,,
T,41.140859000,-100.731341000,851.3,,321.8,-3.4,157.778,48.80,,,
T,41.141224000,-100.731804000,850.5,,316.3,-1.4,157.834,56.16,,,
T,41.141513000,-100.732207000,850.2,,313.6,-0.5,157.880,46.64,,,
T,41.141805000,-100.732688000,850.3,,308.9,0.1,157.932,51.79,,,
T,41.142016000,-100.733079000,850.3,,305.6,0.1,157.972,40.33,,,
T,41.142139000,-100.733336000,850.6,,302.4,1.1,157.998,25.54,,,
T,41.142402000,-100.733948000,850.9,,299.7,0.5,158.057,59.10,,,
T,41.142558000,-100.734372000,850.9,,296.0,-0.1,158.097,39.59,,,
T,41.142658000,-100.734693000,851.2,,292.5,1.1,158.126,29.15,,,
T,41.142685000,-100.734780000,851.3,,292.4,1.3,158.134,7.90,,,
T,41.142797000,-100.735183000,851.3,,290.3,-0.1,158.170,36.05,,,
T,41.142914000,-100.735727000,851.4,,285.9,0.2,158.217,47.48,,,
T,41.142972000,-100.736041000,851.6,,283.8,0.9,158.244,27.14,,,
T,41.143049000,-100.736580000,851.4,,280.7,-0.3,158.290,46.05,,,
T,41.143186000,-100.737635000,851.2,,279.8,-0.3,158.380,89.87,,,
T,41.143420000,-100.739446000,850.8,,279.7,-0.3,158.535,154.24,,,
T,41.143616000,-100.740914000,851.2,,280.1,0.3,158.660,125.15,,,
T,41.143832000,-100.742537000,851.3,,280.0,0.1,158.798,138.35,,,
T,41.144162000,-100.745003000,851.9,,280.1,0.3,159.008,210.24,,,
T,41.144297000,-100.746006000,852.1,,280.1,0.2,159.094,85.53,,,
T,41.144336000,-100.746301000,852.1,,280.0,-0.0,159.119,25.14,,,
T,41.144485000,-100.747450000,852.1,,279.8,0.0,159.217,97.87,,,
T,41.144645000,-100.748680000,852.1,,279.8,0.0,159.322,104.78,,,
T,41.144810000,-100.749923000,852.2,,280.0,0.0,159.428,105.95,,,
T,41.144976000,-100.751147000,852.0,,280.2,-0.2,159.532,104.40,,,
T,41.145144000,-100.752393000,852.2,,280.2,0.2,159.638,106.25,,,
T,41.145282000,-100.753430000,852.4,,280.0,0.2,159.727,88.40,,,
T,41.145308000,-100.753633000,852.3,,279.7,-0.2,159.744,17.28,,,
T,41.145385000,-100.754222000,852.5,,279.8,0.4,159.794,50.18,,,
T,41.145463000,-100.754833000,852.9,,279.6,0.7,159.846,52.02,,,
T,41.145620000,-100.756077000,853.3,,279.5,0.4,159.952,105.88,,,
T,41.145785000,-100.757305000,853.5,,280.1,0.2,160.057,104.71,,,
T,41.145952000,-100.758550000,853.6,,280.1,0.1,160.163,106.15,,,
T,41.146116000,-100.759779000,853.8,,280.0,0.2,160.268,104.77,,,
T,41.146288000,-100.761005000,854.1,,280.6,0.3,160.372,104.68,,,
T,41.146444000,-100.762200000,854.2,,279.8,0.1,160.474,101.80,,,
T,41.146613000,-100.763468000,854.3,,280.0,0.1,160.582,108.09,,,
T,41.146767000,-100.764700000,854.4,,279.4,0.1,160.687,104.83,,,
T,41.146928000,-100.765927000,854.5,,279.9,0.1,160.792,104.54,,,
T,41.147093000,-100.767182000,854.7,,279.9,0.2,160.898,106.94,,,
T,41.147172000,-100.767783000,854.7,,279.9,0.0,160.950,51.21,,,
T,41.147216000,-100.768115000,854.8,,280.0,0.2,160.978,28.30,,,
T,41.147251000,-100.768380000,854.8,,279.9,0.2,161.001,22.58,,,
T,41.147366000,-100.769237000,854.9,,280.1,0.1,161.074,73.07,,,
T,41.147417000,-100.769622000,854.9,,280.0,-0.0,161.106,32.81,,,
T,41.147580000,-100.770837000,855.1,,280.1,0.2,161.210,103.59,,,
T,41.147661000,-100.771440000,855.2,,280.1,0.2,161.261,51.41,,,
T,41.147745000,-100.772087000,855.3,,279.8,0.2,161.317,55.11,,,
T,41.147807000,-100.772606000,855.4,,279.0,0.3,161.361,44.11,,,
T,41.147817000,-100.772761000,855.4,,274.9,0.4,161.374,13.06,,,
T,41.147826000,-100.773276000,855.5,,271.3,0.2,161.417,43.24,,,
T,41.147839000,-100.774399000,855.8,,270.9,0.3,161.511,94.28,,,
T,41.147847000,-100.775170000,856.0,,270.8,0.3,161.576,64.73,,,
T,41.147856000,-100.775403000,856.0,,272.9,0.0,161.596,19.59,,,
T,41.147890000,-100.775626000,856.1,,281.4,0.4,161.615,19.10,,,
T,41.148009000,-100.776310000,856.2,,283.0,0.2,161.674,58.92,,,
T,41.148029000,-100.776621000,856.2,,274.9,-0.1,161.700,26.20,,,
T,41.148026000,-100.777008000,856.2,,269.4,-0.0,161.732,32.49,,,
T,41.148028000,-100.777152000,856.2,,271.1,0.0,161.744,12.09,,,
T,41.148044000,-100.777834000,856.3,,271.8,0.1,161.802,57.28,,,
T,41.148052000,-100.777890000,856.3,,280.7,-0.1,161.806,4.78,,,
T,41.148074000,-100.778028000,856.2,,282.0,-0.4,161.818,11.84,,,
T,41.148107000,-100.778329000,856.1,,278.3,-0.5,161.844,25.53,,,
T,41.148151000,-100.778734000,856.2,,278.2,0.2,161.878,34.35,,,
T,41.148159000,-100.779105000,856.2,,271.6,0.1,161.909,31.16,,,
T,41.148163000,-100.779769000,856.4,,270.5,0.3,161.965,55.74,,,
T,41.148167000,-100.780265000,856.5,,270.6,0.3,162.007,41.64,,,
T,41.148175000,-100.781223000,856.6,,270.6,0.1,162.087,80.43,,,
T,41.148177000,-100.781459000,856.6,,270.6,-0.0,162.107,19.81,,,
T,41.148188000,-100.782664000,856.8,,270.7,0.2,162.208,101.16,,,
T,41.148185000,-100.783437000,856.9,,269.7,0.2,162.273,64.89,,,
T,41.148189000,-100.783811000,856.9,,270.8,0.0,162.304,31.40,,,
T,41.148220000,-100.785040000,857.2,,271.9,0.3,162.408,103.23,,,
T,41.148241000,-100.786246000,857.3,,271.3,0.1,162.509,101.27,,,
T,41.148254000,-100.787419000,857.4,,270.8,0.1,162.607,98.48,,,
T,41.148257000,-100.788607000,857.6,,270.2,0.2,162.707,99.73,,,
T,41.148305000,-100.789476000,857.6,,274.2,0.1,162.780,73.14,,,
T,41.148335000,-100.790663000,857.8,,271.9,0.2,162.880,99.70,,,
T,41.148363000,-100.791129000,858.1,,274.6,0.7,162.919,39.24,,,
T,41.148407000,-100.791521000,858.0,,278.5,-0.0,162.952,33.27,,,
T,41.148455000,-100.791980000,857.9,,277.9,-0.3,162.991,38.90,,,
T,41.148521000,-100.792324000,857.9,,284.3,-0.0,163.021,29.79,,,
T,41.148704000,-100.793129000,857.9,,286.8,0.0,163.092,70.57,,,
T,41.148758000,-100.793520000,858.0,,280.4,0.2,163.125,33.37,,,
T,41.149096000,-100.795008000,858.2,,286.8,0.1,163.255,130.43,,,
T,41.149444000,-100.796583000,858.4,,286.4,0.1,163.393,137.75,,,
T,41.149609000,-100.797274000,858.5,,287.6,0.2,163.454,60.83,,,
T,41.149806000,-100.798101000,858.6,,287.6,0.1,163.527,72.79,,,
T,41.150115000,-100.799389000,858.7,,287.7,0.1,163.640,113.44,,,
T,41.150206000,-100.799763000,858.8,,287.9,0.2,163.673,32.98,,,
T,41.150237000,-100.799892000,858.8,,287.7,-0.1,163.685,11.36,,,
T,41.150534000,-100.801119000,859.0,,287.8,0.2,163.793,108.15,,,
T,41.150729000,-100.801935000,859.1,,287.6,0.2,163.865,71.84,,,
T,41.151359000,-100.804571000,859.4,,287.6,0.1,164.097,232.07,1,,
T,41.151359000,-100.804571000,859.4,,287.6,,164.097,0.00,,,
T,41.151624000,-100.805683000,859.5,,287.6,0.2,164.195,97.87,,,
T,41.151771000,-100.806300000,859.6,,287.6,0.1,164.249,54.30,,,
T,41.151889000,-100.806764000,859.8,,288.7,0.4,164.290,41.09,,,
T,41.152026000,-100.807283000,859.8,,289.3,0.0,164.336,46.15,,,
T,41.152201000,-100.807869000,859.9,,291.6,0.2,164.389,52.89,,,
T,41.152233000,-100.807949000,859.9,,298.0,-0.1,164.397,7.60,,,
T,41.152413000,-100.808406000,859.9,,297.6,0.0,164.440,43.26,,,
T,41.152532000,-100.808643000,859.9,,303.7,-0.1,164.464,23.88,,,
T,41.152736000,-100.809049000,860.0,,303.7,0.2,164.505,40.92,,,
T,41.152765000,-100.809108000,859.9,,303.1,-0.4,164.511,5.91,,,
T,41.152883000,-100.809296000,859.9,,309.8,-0.1,164.531,20.51,,,
T,41.153063000,-100.809581000,860.0,,310.0,0.4,164.562,31.18,,,
T,41.153388000,-100.810012000,860.1,,315.0,0.1,164.613,51.10,,,
T,41.153447000,-100.810090000,860.1,,315.1,0.0,164.623,9.26,,,
T,41.153981000,-100.810618000,860.1,,323.3,0.1,164.697,74.04,,,
T,41.154352000,-100.810986000,860.3,,323.2,0.3,164.748,51.50,,,
T,41.154896000,-100.811506000,860.1,,324.3,-0.2,164.823,74.53,,,
T,41.155532000,-100.812166000,860.0,,322.0,-0.1,164.912,89.77,,,
T,41.155861000,-100.812496000,860.1,,322.9,0.2,164.958,45.85,,,
T,41.156810000,-100.813500000,860.1,,321.5,0.0,165.093,134.94,,,
T,41.158130000,-100.814816000,860.2,,323.1,0.1,165.277,183.55,,,
T,41.158461000,-100.815144000,860.3,,323.3,0.2,165.323,45.93,,,
T,41.158715000,-100.815394000,860.1,,323.5,-0.5,165.358,35.16,,,
T,41.158884000,-100.815562000,860.3,,323.2,0.8,165.381,23.48,,,
T,41.159947000,-100.816619000,860.8,,323.2,0.4,165.529,147.67,,,
T,41.160255000,-100.816941000,860.9,,321.8,0.2,165.573,43.59,,,
T,41.160525000,-100.817225000,860.8,,321.6,-0.3,165.611,38.31,,,
T,41.160954000,-100.817728000,860.8,,318.6,-0.1,165.675,63.66,,,
T,41.161274000,-100.818204000,860.9,,311.8,0.2,165.728,53.47,,,
T,41.161488000,-100.818587000,861.0,,306.6,0.2,165.768,39.98,,,
T,41.161719000,-100.819042000,860.8,,304.0,-0.4,165.814,46.00,,,
T,41.161885000,-100.819452000,860.9,,298.3,0.2,165.853,39.04,,,
T,41.162041000,-100.819895000,860.9,,295.1,-0.1,165.894,41.02,,,
T,41.162133000,-100.820223000,861.1,,290.4,0.9,165.923,29.36,,,
T,41.162177000,-100.820381000,861.2,,290.3,0.5,165.938,14.13,,,
T,41.162291000,-100.820909000,861.4,,286.0,0.4,165.984,46.09,,,
T,41.162393000,-100.821569000,861.7,,281.6,0.4,166.040,56.54,,,
T,41.162436000,-100.822103000,861.6,,276.1,-0.0,166.085,45.07,,,
T,41.162441000,-100.822158000,861.6,,276.9,-0.1,166.090,4.65,,,
T,41.162451000,-100.822497000,861.7,,272.2,0.1,166.118,28.47,,,
T,41.162449000,-100.823022000,861.7,,269.7,0.1,166.162,44.06,,,
T,41.162443000,-100.824183000,861.7,,269.6,-0.1,166.260,97.44,,,
T,41.162436000,-100.825296000,861.7,,269.5,0.1,166.353,93.42,,,
T,41.162421000,-100.826440000,861.8,,269.0,0.1,166.449,96.03,,,
T,41.162407000,-100.827554000,862.0,,269.0,0.2,166.543,93.51,,,
T,41.162392000,-100.830002000,863.1,,269.5,0.5,166.748,205.46,,,
T,41.162387000,-100.831515000,863.2,,269.7,0.1,166.875,126.98,,,
T,41.162389000,-100.839829000,863.6,,270.0,0.1,167.573,697.78,,,
T,41.162391000,-100.843096000,863.9,,270.0,0.1,167.847,274.19,,,
T,41.162398000,-100.846127000,864.1,,270.2,0.1,168.102,254.39,,,
T,41.162406000,-100.849222000,864.7,,270.2,0.2,168.361,259.76,,,
T,41.162407000,-100.851877000,865.1,,270.0,0.2,168.584,222.83,,,
T,41.162408000,-100.854060000,865.0,,270.0,-0.1,168.767,183.22,,,
T,41.162409000,-100.858827000,865.6,,270.0,0.2,169.168,400.09,,,
T,41.162411000,-100.860504000,866.1,,270.1,0.3,169.308,140.75,,,
T,41.162418000,-100.868256000,866.9,,270.1,0.1,169.959,650.61,,,
T,41.162420000,-100.874680000,868.2,,270.0,0.3,170.498,539.16,,,
T,41.162420000,-100.875232000,868.4,,270.0,0.4,170.544,46.33,,,
T,41.162421000,-100.876203000,868.7,,270.1,0.4,170.626,81.49,,,
T,41.162422000,-100.876975000,869.0,,270.1,0.3,170.691,64.79,,,
T,41.162426000,-100.880277000,869.9,,270.1,0.3,170.968,277.13,,,
T,41.162426000,-100.881446000,871.0,,270.0,1.1,171.066,98.11,,,
T,41.162425000,-100.882430000,870.9,,269.9,-0.2,171.149,82.59,,,
T,41.162425000,-100.882474000,870.8,,270.0,-1.0,171.152,3.69,,,
T,41.162426000,-100.883132000,870.4,,270.1,-0.7,171.207,55.22,,,
T,41.162428000,-100.886198000,871.2,,270.1,0.3,171.465,257.32,,,
T,41.162429000,-100.887218000,871.5,,270.1,0.3,171.550,85.61,,,
T,41.162427000,-100.891659000,871.8,,270.0,0.1,171.923,372.73,,,
T,41.162427000,-100.891695000,871.8,,270.0,-0.9,171.926,3.02,,,
T,41.162427000,-100.896699000,871.3,,270.0,-0.1,172.346,419.98,,,
T,41.162427000,-100.897487000,871.2,,270.0,-0.1,172.412,66.14,,,
T,41.162430000,-100.901817000,871.7,,270.1,0.1,172.776,363.41,,,
T,41.162428000,-100.911413000,872.7,,270.0,0.1,173.581,805.38,,,
T,41.162432000,-100.914441000,872.9,,270.1,0.1,173.835,254.14,,,
T,41.162444000,-100.916447000,873.2,,270.5,0.2,174.004,168.37,,,
T,41.162451000,-100.917634000,873.4,,270.4,0.2,174.103,99.63,,,
T,41.162479000,-100.920622000,873.4,,270.7,0.0,174.354,250.80,,,
T,41.162481000,-100.920809000,873.5,,270.8,0.3,174.370,15.70,,,
T,41.162540000,-100.925889000,874.2,,270.9,0.2,174.796,426.41,,,
T,41.162587000,-100.930432000,874.3,,270.8,0.0,175.177,381.32,,,
T,41.162647000,-100.935437000,875.0,,270.9,0.2,175.597,420.11,,,
T,41.162678000,-100.937831000,875.9,,271.0,0.5,175.798,200.95,,,
T,41.162710000,-100.941032000,876.5,,270.8,0.2,176.067,268.68,,,
T,41.162748000,-100.944146000,876.8,,270.9,0.1,176.328,261.39,,,
T,41.162749000,-100.945115000,877.3,,270.1,0.6,176.410,81.33,,,
T,41.162758000,-100.950650000,877.8,,270.1,0.1,176.874,464.54,,,
T,41.162758000,-100.954727000,878.3,,270.0,0.1,177.217,342.17,,,
T,41.162758000,-100.961099000,879.1,,270.0,0.2,177.751,534.79,,,
T,41.162757000,-100.964215000,879.5,,270.0,0.1,178.013,261.52,,,
T,41.162763000,-100.971703000,880.5,,270.1,0.2,178.641,628.45,,,
