type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,38.885665000,-90.447033000,136.8,,174.4,1.9,53.680,46.63,,,
T,38.885304000,-90.446958000,136.8,,170.8,0.0,53.720,40.60,1,,
T,38.885304000,-90.446958000,136.8,,170.8,,53.720,0.00,,,
T,38.885039000,-90.446902000,136.7,,170.7,-0.5,53.750,29.82,,,
T,38.883893000,-90.446663000,135.8,,170.8,-0.7,53.879,128.90,,,
T,38.883488000,-90.446566000,135.7,,169.4,-0.3,53.925,45.74,,,
T,38.883187000,-90.446514000,136.2,,172.3,1.6,53.959,33.72,,,
T,38.882814000,-90.446468000,136.3,,174.5,0.3,54.000,41.60,,,
T,38.882506000,-90.446448000,136.2,,177.1,-0.4,54.034,34.24,,,
T,38.881687000,-90.446433000,136.1,,179.2,-0.1,54.125,90.93,,,
T,38.881145000,-90.446412000,136.3,,178.3,0.3,54.186,60.20,,,
T,38.880783000,-90.446397000,136.6,,178.2,0.7,54.226,40.21,,,
T,38.879632000,-90.446319000,136.6,,177.0,0.1,54.354,127.96,,,
T,38.879374000,-90.446284000,136.5,,174.0,-0.6,54.383,28.80,,,
T,38.879267000,-90.446249000,136.4,,165.7,-0.4,54.395,12.26,,,
T,38.879182000,-90.446222000,136.4,,166.1,-0.0,54.404,9.72,,,
T,38.878949000,-90.446112000,136.4,,159.8,0.1,54.432,27.57,,,
T,38.878616000,-90.445984000,136.6,,163.3,0.4,54.471,38.60,,,
T,38.878601000,-90.445977000,136.6,,160.0,0.3,54.472,1.77,,,
T,38.878267000,-90.445842000,136.4,,162.5,-0.6,54.511,38.88,,,
T,38.877953000,-90.445715000,136.3,,162.5,-0.2,54.548,36.56,,,
T,38.877491000,-90.445528000,136.1,,162.5,-0.4,54.602,53.79,,,
T,38.877220000,-90.445419000,136.0,,162.6,-0.2,54.633,31.54,,,
T,38.877029000,-90.445342000,135.7,,162.6,-1.6,54.655,22.23,,,
T,38.876678000,-90.445193000,135.3,,161.7,-0.8,54.696,41.05,,,
T,38.876346000,-90.445054000,135.2,,161.9,-0.3,54.735,38.78,,,
T,38.876028000,-90.444959000,135.5,,166.9,0.9,54.772,36.25,,,
T,38.875747000,-90.444919000,135.8,,173.7,0.7,54.803,31.39,,,
T,38.875429000,-90.444918000,135.8,,179.9,0.2,54.838,35.30,,,
T,38.875031000,-90.444925000,135.8,,180.8,0.0,54.882,44.19,,,
T,38.873529000,-90.444936000,135.8,,180.3,-0.0,55.049,166.74,,,
T,38.873258000,-90.444938000,135.8,,180.3,0.0,55.079,30.09,,,
T,38.871881000,-90.444947000,135.8,,180.3,-0.0,55.232,152.87,,,
T,38.870843000,-90.444950000,136.0,,180.1,0.2,55.347,115.23,,,
T,38.869901000,-90.444965000,136.0,,180.7,0.1,55.452,104.58,,,
T,38.868947000,-90.444971000,135.7,,180.3,-0.4,55.558,105.91,,,
T,38.868654000,-90.444992000,135.5,,183.2,-0.5,55.590,32.58,,,
T,38.868426000,-90.445019000,135.6,,185.3,0.3,55.616,25.42,,,
T,38.868231000,-90.445063000,135.7,,190.0,0.8,55.638,21.98,,,
T,38.868108000,-90.445113000,135.8,,197.6,0.4,55.652,14.33,,,
T,38.868019000,-90.445170000,135.9,,206.5,1.0,55.663,11.05,,,
T,38.867862000,-90.445304000,136.0,,213.6,0.5,55.684,20.95,,,
T,38.867707000,-90.445476000,136.0,,220.8,-0.1,55.707,22.78,,,
T,38.867436000,-90.445829000,135.8,,225.4,-0.3,55.750,42.94,,,
T,38.866966000,-90.446440000,135.6,,225.3,-0.3,55.824,74.39,,,
T,38.866770000,-90.446694000,135.7,,225.3,0.3,55.855,30.97,,,
T,38.866278000,-90.447332000,135.8,,225.3,0.0,55.933,77.78,,,
T,38.866017000,-90.447660000,135.8,,224.4,0.1,55.974,40.62,,,
T,38.865701000,-90.448027000,136.0,,222.1,0.4,56.021,47.38,,,
T,38.865337000,-90.448400000,135.9,,218.6,-0.1,56.073,51.78,,,
T,38.864723000,-90.448946000,135.8,,214.7,-0.1,56.156,83.02,,,
T,38.864358000,-90.449239000,135.9,,212.0,0.0,56.204,47.84,,,
T,38.863604000,-90.449830000,135.7,,211.4,-0.2,56.302,98.17,,,
T,38.863290000,-90.450075000,135.8,,211.3,0.1,56.343,40.83,,,
T,38.862981000,-90.450299000,135.9,,209.4,0.3,56.382,39.43,,,
T,38.862629000,-90.450518000,135.9,,205.8,0.0,56.426,43.45,,,
T,38.862387000,-90.450629000,135.8,,199.7,-0.2,56.454,28.54,,,
T,38.862202000,-90.450715000,135.8,,199.9,0.1,56.476,21.85,,,
T,38.861698000,-90.450898000,135.7,,195.8,-0.3,56.534,58.16,,,
T,38.861546000,-90.450949000,135.7,,194.6,0.4,56.552,17.44,,,
T,38.860858000,-90.451176000,135.8,,194.4,0.1,56.630,78.88,,,
T,38.860616000,-90.451256000,135.9,,194.4,0.3,56.658,27.75,,,
T,38.860400000,-90.451325000,135.9,,194.0,0.1,56.683,24.72,,,
T,38.860210000,-90.451380000,136.0,,192.7,0.4,56.704,21.63,,,
T,38.860033000,-90.451422000,136.1,,190.5,0.2,56.724,19.98,,,
T,38.859837000,-90.451435000,136.1,,183.0,0.0,56.746,21.79,,,
T,38.859652000,-90.451404000,136.0,,172.6,-0.1,56.767,20.71,,,
T,38.859369000,-90.451285000,136.1,,161.9,0.1,56.800,33.07,,,
T,38.858962000,-90.451012000,136.1,,152.4,-0.0,56.851,51.02,,,
T,38.858300000,-90.450493000,136.0,,148.6,-0.1,56.937,86.20,,,
T,38.855950000,-90.448650000,136.2,,148.6,0.1,57.243,306.02,,,
T,38.854515000,-90.447524000,135.8,,148.6,-0.2,57.430,186.90,,,
T,38.854242000,-90.447326000,135.9,,150.5,0.1,57.465,34.84,,,
T,38.853965000,-90.447154000,135.9,,154.2,0.1,57.499,34.18,,,
T,38.853826000,-90.447083000,135.9,,158.3,-0.2,57.516,16.62,,,
T,38.853545000,-90.447039000,135.7,,173.0,-0.7,57.547,31.43,,,
T,38.853267000,-90.447036000,135.6,,179.5,-0.3,57.578,30.86,,,
T,38.852968000,-90.447106000,135.8,,190.3,0.5,57.612,33.74,,,
T,38.852684000,-90.447258000,135.9,,202.6,0.5,57.646,34.18,,,
T,38.852464000,-90.447441000,135.8,,212.9,-0.5,57.675,29.13,,,
T,38.852239000,-90.447683000,135.7,,219.9,-0.4,57.708,32.64,,,
T,38.852113000,-90.447892000,136.1,,232.3,1.9,57.731,22.91,,,
T,38.851854000,-90.448408000,136.3,,237.2,0.4,57.784,53.23,,,
T,38.851562000,-90.448963000,136.4,,236.0,0.2,57.842,58.07,,,
T,38.851394000,-90.449281000,136.2,,235.8,-0.7,57.875,33.31,,,
T,38.851272000,-90.449514000,136.1,,236.1,-0.2,57.900,24.34,,,
T,38.850790000,-90.450463000,135.4,,236.9,-0.7,57.998,98.23,,,
T,38.850485000,-90.451021000,135.9,,234.9,0.8,58.057,59.10,1,,
T,38.850485000,-90.451021000,135.9,,234.9,,58.057,0.00,,,
T,38.850006000,-90.451897000,136.4,,234.9,0.5,58.150,92.79,,,
T,38.849039000,-90.453661000,136.1,,234.9,-0.2,58.337,187.01,,,
T,38.848712000,-90.454273000,135.2,,235.5,-1.4,58.401,64.35,,,
T,38.848301000,-90.455046000,136.4,,235.7,1.5,58.482,81.15,,,
T,38.848046000,-90.455511000,136.6,,234.8,0.3,58.532,49.30,,,
T,38.848028000,-90.455544000,136.6,,235.0,-0.1,58.535,3.49,,,
T,38.847860000,-90.455829000,136.3,,232.9,-0.7,58.566,30.98,,,
T,38.847652000,-90.456156000,136.1,,230.8,-0.5,58.603,36.59,,,
T,38.847275000,-90.456675000,135.9,,227.0,-0.4,58.664,61.49,,,
T,38.846921000,-90.457149000,136.5,,226.2,1.1,58.721,56.90,,,
T,38.846804000,-90.457307000,136.6,,226.4,0.8,58.740,18.89,,,
T,38.846193000,-90.458200000,136.1,,228.7,-0.5,58.843,103.01,,,
T,38.846167000,-90.458238000,136.1,,228.7,-0.9,58.847,4.38,,,
T,38.846003000,-90.458475000,136.3,,228.4,0.7,58.875,27.47,,,
T,38.845804000,-90.458732000,136.7,,225.2,1.2,58.906,31.40,,,
T,38.844566000,-90.460112000,136.8,,221.0,0.0,59.089,182.32,,,
T,38.843880000,-90.460874000,136.7,,220.9,-0.1,59.189,100.88,,,
T,38.843285000,-90.461534000,136.7,,220.8,0.1,59.277,87.44,,,
T,38.842936000,-90.461890000,136.4,,218.5,-0.6,59.326,49.56,,,
T,38.842865000,-90.461950000,136.3,,213.4,-1.4,59.336,9.45,,,
T,38.842734000,-90.462061000,136.3,,213.4,0.3,59.353,17.45,,,
T,38.842349000,-90.462341000,136.9,,209.5,1.2,59.402,49.17,,,
T,38.841890000,-90.462669000,136.9,,209.1,-0.1,59.461,58.37,,,
T,38.841243000,-90.463154000,136.5,,210.3,-0.5,59.544,83.26,,,
T,38.838350000,-90.465323000,137.0,,210.3,0.1,59.916,372.30,,,
T,38.837760000,-90.465777000,136.9,,210.9,-0.1,59.993,76.44,,,
T,38.837269000,-90.466157000,137.0,,211.1,0.1,60.057,63.71,,,
T,38.837075000,-90.466299000,137.1,,209.7,0.6,60.081,24.82,,,
T,38.836856000,-90.466458000,137.0,,209.5,-0.3,60.109,27.96,,,
T,38.836134000,-90.466959000,136.9,,208.4,-0.1,60.201,91.19,,,
T,38.835940000,-90.467088000,137.0,,207.4,0.3,60.225,24.27,,,
T,38.835707000,-90.467248000,137.0,,208.1,0.0,60.254,29.36,,,
T,38.835672000,-90.467272000,137.0,,208.1,0.0,60.259,4.41,,,
T,38.835346000,-90.467488000,137.2,,207.3,0.6,60.299,40.76,,,
T,38.835021000,-90.467729000,137.4,,210.0,0.5,60.341,41.71,,,
T,38.834780000,-90.467935000,137.3,,213.7,-0.5,60.373,32.18,,,
T,38.833585000,-90.469004000,137.4,,214.9,0.0,60.535,161.91,,,
T,38.833071000,-90.469453000,137.3,,214.2,-0.1,60.604,69.11,,,
T,38.832945000,-90.469552000,137.3,,211.5,0.2,60.621,16.42,,,
T,38.832788000,-90.469638000,137.4,,203.1,0.6,60.640,18.96,,,
T,38.831650000,-90.470217000,137.2,,201.6,-0.2,60.776,135.97,,,
T,38.831526000,-90.470280000,137.3,,201.6,0.2,60.790,14.81,,,
T,38.829632000,-90.471279000,137.5,,202.3,0.1,61.018,227.45,,,
T,38.829179000,-90.471541000,137.7,,204.3,0.3,61.073,55.20,,,
T,38.828789000,-90.471728000,137.7,,200.5,0.1,61.119,46.24,,,
T,38.828749000,-90.471743000,137.7,,196.3,-0.3,61.124,4.63,,,
T,38.828337000,-90.471902000,137.2,,196.7,-1.0,61.172,47.78,,,
T,38.827946000,-90.472022000,136.9,,193.4,-0.8,61.216,44.64,,,
T,38.827823000,-90.472049000,136.7,,189.7,-1.6,61.230,13.85,,,
T,38.827771000,-90.472061000,136.6,,190.2,-1.7,61.236,5.87,,,
T,38.827540000,-90.472112000,136.1,,189.8,-1.8,61.262,26.02,,,
T,38.827218000,-90.472151000,135.4,,185.4,-1.8,61.298,35.91,,,
T,38.827017000,-90.472178000,135.2,,186.0,-1.0,61.320,22.44,,,
T,38.826576000,-90.472227000,134.3,,184.9,-1.9,61.370,49.14,,,
T,38.826514000,-90.472236000,134.1,,186.5,-2.3,61.376,6.93,,,
T,38.824503000,-90.472513000,133.5,,186.1,-0.3,61.601,224.54,,,
T,38.823606000,-90.472633000,133.9,,186.0,0.5,61.701,100.12,,,
T,38.823419000,-90.472658000,133.7,,185.9,-1.0,61.722,20.87,,,
T,38.822601000,-90.472767000,134.2,,185.9,0.5,61.813,91.30,,,
T,38.822476000,-90.472780000,134.3,,184.6,0.5,61.827,13.92,,,
T,38.822132000,-90.472815000,134.3,,184.5,0.2,61.866,38.31,,,
T,38.820726000,-90.473011000,134.6,,186.2,0.2,62.023,157.01,,,
T,38.820448000,-90.473045000,134.7,,185.4,0.2,62.054,31.00,,,
T,38.819530000,-90.473158000,135.0,,185.5,0.3,62.156,102.38,,,
T,38.819457000,-90.473168000,135.0,,186.1,-0.1,62.164,8.15,,,
T,38.818903000,-90.473246000,135.0,,186.3,-0.1,62.226,61.87,,,
T,38.818022000,-90.473371000,134.7,,186.3,-0.2,62.324,98.40,,,
T,38.816744000,-90.473516000,134.8,,185.1,0.0,62.467,142.43,,,
T,38.816314000,-90.473578000,135.0,,186.4,0.4,62.515,48.04,,,
T,38.815974000,-90.473625000,135.0,,186.1,-0.0,62.553,37.96,,,
T,38.815680000,-90.473664000,134.9,,185.9,-0.2,62.586,32.81,,,
T,38.815422000,-90.473697000,134.9,,185.7,-0.1,62.614,28.78,,,
T,38.815028000,-90.473749000,135.1,,185.9,0.5,62.658,43.97,,,
T,38.814967000,-90.473758000,135.2,,186.6,0.4,62.665,6.82,,,
T,38.814854000,-90.473773000,135.2,,185.9,0.5,62.678,12.61,,,
T,38.814750000,-90.473789000,135.3,,186.8,0.4,62.689,11.63,,,
T,38.814615000,-90.473808000,135.3,,186.3,0.4,62.704,15.08,,,
T,38.814475000,-90.473827000,135.3,,186.0,0.0,62.720,15.63,,,
T,38.814117000,-90.473877000,135.3,,186.2,-0.1,62.760,39.98,,,
T,38.813527000,-90.473957000,135.3,,186.0,0.0,62.826,65.86,,,
T,38.811817000,-90.474187000,135.5,,186.0,0.1,63.017,190.88,,,
T,38.811102000,-90.474271000,135.6,,185.2,0.2,63.097,79.71,,,
T,38.810780000,-90.474317000,135.7,,186.4,0.2,63.133,35.97,,,
T,38.810448000,-90.474365000,136.0,,186.4,0.6,63.170,37.09,,,
T,38.809943000,-90.474437000,135.8,,186.3,-0.3,63.226,56.41,,,
T,38.808754000,-90.474623000,136.3,,187.0,0.4,63.359,132.98,,,
T,38.808102000,-90.474724000,136.6,,186.9,0.4,63.432,72.91,,,
T,38.808032000,-90.474734000,136.7,,186.4,0.7,63.440,7.82,,,
T,38.807732000,-90.474776000,136.7,,186.2,0.2,63.473,33.50,,,
T,38.807642000,-90.474788000,136.7,,185.9,-0.1,63.483,10.05,,,
T,38.807371000,-90.474826000,136.6,,186.2,-0.3,63.514,30.26,,,
T,38.807005000,-90.474872000,137.1,,185.6,1.1,63.554,40.83,,,
T,38.805909000,-90.475011000,136.7,,185.6,-0.3,63.677,122.27,,,
T,38.805727000,-90.475037000,136.7,,186.4,-0.0,63.697,20.33,,,
T,38.805275000,-90.475091000,136.5,,185.3,-0.5,63.747,50.40,,,
T,38.805183000,-90.475098000,136.4,,183.4,-0.5,63.758,10.23,,,
T,38.804991000,-90.475119000,136.5,,184.9,0.4,63.779,21.39,,,
T,38.804613000,-90.475161000,136.6,,184.9,0.3,63.821,42.12,,,
T,38.804050000,-90.475230000,136.7,,185.5,0.2,63.884,62.79,,,
T,38.803613000,-90.475288000,137.6,,185.9,1.8,63.933,48.77,,,
T,38.803478000,-90.475307000,137.8,,186.3,1.3,63.948,15.08,,,
T,38.803388000,-90.475317000,137.7,,184.9,-0.8,63.958,10.03,,,
T,38.803239000,-90.475334000,137.5,,185.1,-1.2,63.974,16.61,,,
T,38.803203000,-90.475339000,137.5,,186.2,-1.3,63.978,4.02,,,
T,38.803033000,-90.475361000,137.1,,185.8,-1.9,63.997,18.97,,,
T,38.802817000,-90.475434000,137.0,,194.8,-0.3,64.022,24.80,,,
T,38.802746000,-90.475482000,137.8,,207.8,8.4,64.031,8.92,,,
T,38.802617000,-90.475499000,138.3,,185.9,3.3,64.045,14.40,,,
T,38.802527000,-90.475508000,137.9,,184.5,-3.3,64.055,10.02,,,
T,38.802459000,-90.475516000,137.7,,185.2,-3.7,64.063,7.58,,,
T,38.802429000,-90.475519000,137.5,,184.5,-4.3,64.066,3.34,,,
T,38.802279000,-90.475523000,136.9,,181.2,-3.5,64.083,16.66,,,
T,38.802265000,-90.475523000,136.9,,180.0,-2.4,64.085,1.55,,,
T,38.802219000,-90.475496000,136.7,,155.4,-3.9,64.090,5.62,,,
T,38.802060000,-90.475509000,136.4,,183.6,-1.7,64.108,17.69,,,
T,38.801529000,-90.475565000,136.0,,184.7,-0.6,64.167,59.15,,,
T,38.800994000,-90.475636000,136.0,,185.9,-0.0,64.227,59.71,,,
T,38.800210000,-90.475747000,135.8,,186.3,-0.3,64.314,87.57,,,
T,38.800032000,-90.475772000,135.8,,186.2,0.3,64.334,19.88,,,
T,38.799819000,-90.475802000,136.0,,186.3,0.6,64.358,23.79,,,
T,38.799050000,-90.475913000,136.5,,186.4,0.6,64.444,85.91,,,
T,38.798900000,-90.475935000,136.6,,186.5,0.7,64.461,16.76,,,
T,38.798012000,-90.476086000,137.3,,187.5,0.7,64.560,99.45,,,
T,38.797850000,-90.476129000,137.3,,191.7,0.1,64.578,18.37,,,
T,38.797670000,-90.476126000,137.3,,179.3,-0.0,64.598,19.98,,,
T,38.797568000,-90.476124000,137.3,,179.1,-0.1,64.610,11.32,,,
T,38.797494000,-90.476169000,137.3,,205.4,-0.1,64.619,9.10,,,
T,38.797470000,-90.476223000,137.3,,240.3,-0.3,64.624,5.39,,,
T,38.797433000,-90.476261000,137.3,,218.7,-0.6,64.630,5.27,,,
T,38.797408000,-90.476273000,137.2,,200.5,-0.5,64.633,2.96,,,
T,38.797382000,-90.476279000,137.2,,190.2,-0.5,64.635,2.93,,,
T,38.797355000,-90.476277000,137.2,,176.7,-0.3,64.638,3.00,,,
T,38.797330000,-90.476267000,137.2,,162.7,0.8,64.641,2.91,,,
T,38.797306000,-90.476251000,137.3,,152.5,0.7,64.644,3.01,,,
T,38.797286000,-90.476229000,137.3,,139.4,1.0,64.647,2.93,,,
T,38.797270000,-90.476202000,137.3,,127.2,0.7,64.650,2.94,,,
T,38.797258000,-90.476171000,137.3,,116.4,0.5,64.653,3.00,,,
T,38.797253000,-90.476140000,137.3,,101.7,0.3,64.656,2.75,,,
T,38.797252000,-90.476110000,137.3,,92.4,0.2,64.659,2.61,,,
T,38.797256000,-90.476079000,137.3,,80.6,0.1,64.661,2.73,,,
T,38.797264000,-90.476050000,137.3,,70.5,0.2,64.664,2.67,,,
T,38.797148000,-90.475820000,137.3,,122.9,-0.3,64.688,23.77,,,
T,38.797049000,-90.475614000,137.2,,121.7,-0.3,64.709,21.00,,,
T,38.796997000,-90.475388000,137.3,,106.4,0.2,64.729,20.46,,,
T,38.796968000,-90.475309000,137.3,,115.2,0.9,64.737,7.58,,,
T,38.796904000,-90.475119000,137.4,,113.4,0.4,64.755,17.97,,,
T,38.796821000,-90.474930000,137.4,,119.4,-0.1,64.774,18.83,,,
T,38.796713000,-90.474826000,137.5,,143.1,0.8,64.789,15.01,,,
T,38.796612000,-90.474791000,137.6,,164.9,0.8,64.800,11.62,,,
T,38.796466000,-90.474860000,137.7,,200.2,0.4,64.818,17.28,,,
T,38.796248000,-90.474963000,137.6,,200.2,-0.4,64.843,25.80,,,
T,38.796008000,-90.475077000,137.5,,200.3,-0.3,64.872,28.42,,,
T,38.795282000,-90.475430000,137.8,,200.8,0.3,64.958,86.23,,,
T,38.794922000,-90.475599000,137.9,,200.1,0.4,65.001,42.58,,,
T,38.794542000,-90.475777000,137.7,,200.1,-0.5,65.046,44.93,,,
T,38.793987000,-90.476095000,137.8,,204.1,0.2,65.113,67.52,,,
T,38.793808000,-90.476197000,137.7,,203.9,-0.4,65.135,21.76,,,
T,38.793408000,-90.476396000,137.9,,201.2,0.3,65.182,47.65,1,,
T,38.793408000,-90.476396000,137.9,,201.2,,65.182,0.00,,,
T,38.793080000,-90.476560000,137.8,,201.3,-0.2,65.222,39.10,,,
T,38.792699000,-90.476758000,138.0,,202.1,0.4,65.267,45.66,,,
T,38.792343000,-90.476952000,137.8,,203.0,-0.5,65.310,42.96,,,
T,38.792061000,-90.477095000,137.9,,201.6,0.4,65.344,33.68,,,
T,38.791613000,-90.477328000,137.9,,202.1,0.1,65.398,53.70,,,
T,38.790872000,-90.477710000,138.5,,201.9,0.7,65.486,88.70,,,
T,38.790137000,-90.478083000,139.3,,201.6,0.9,65.574,87.79,,,
T,38.789707000,-90.478309000,139.9,,202.3,1.2,65.626,51.62,,,
T,38.789413000,-90.478466000,139.9,,202.6,-0.0,65.661,35.37,,,
T,38.788672000,-90.478851000,140.9,,202.0,1.2,65.750,88.80,,,
T,38.787968000,-90.479213000,141.9,,201.8,1.1,65.834,84.24,,,
T,38.787931000,-90.479233000,141.9,,202.8,0.6,65.839,4.46,,,
T,38.787077000,-90.479653000,144.2,,201.0,2.2,65.940,101.58,,,
T,38.785813000,-90.480318000,145.6,,202.3,0.9,66.092,151.75,,,
T,38.785217000,-90.480642000,146.5,,203.0,1.3,66.164,71.90,,,
T,38.785035000,-90.480063000,143.5,,112.0,-5.5,66.218,54.21,,,
T,38.784843000,-90.479453000,139.7,,112.0,-6.7,66.275,57.13,,,
T,38.784718000,-90.479244000,139.2,,127.5,-2.2,66.298,22.85,,,
T,38.784542000,-90.479238000,139.2,,178.5,-0.2,66.317,19.54,,,
T,38.783872000,-90.479452000,139.3,,194.0,0.2,66.394,76.67,,,
T,38.783807000,-90.479473000,139.3,,194.1,-0.4,66.402,7.44,,,
T,38.783735000,-90.479496000,139.3,,194.0,-0.3,66.410,8.24,,,
T,38.783686000,-90.479503000,139.2,,186.4,-0.5,66.415,5.47,,,
T,38.783476000,-90.479534000,139.1,,186.6,-0.5,66.439,23.47,,,
T,38.783179000,-90.479578000,138.9,,186.6,-0.7,66.472,33.19,,,
T,38.783128000,-90.479586000,138.8,,187.0,-1.0,66.478,5.70,,,
T,38.782974000,-90.479608000,138.6,,186.4,-1.0,66.495,17.20,,,
T,38.782731000,-90.479635000,138.4,,185.0,-0.9,66.522,27.08,,,
T,38.782594000,-90.479656000,138.3,,186.8,-0.9,66.537,15.32,,,
T,38.782445000,-90.479691000,138.1,,190.4,-0.8,66.554,16.82,,,
T,38.782290000,-90.479725000,138.0,,189.7,-0.9,66.572,17.46,,,
T,38.781922000,-90.479901000,137.8,,200.4,-0.5,66.615,43.62,,,
T,38.781481000,-90.480144000,137.8,,203.2,0.2,66.668,53.32,,,
T,38.781414000,-90.480181000,137.8,,203.3,0.0,66.677,8.10,,,
T,38.781264000,-90.480263000,137.8,,203.1,-0.5,66.695,18.11,,,
T,38.780875000,-90.480477000,137.7,,203.2,-0.1,66.742,47.02,,,
T,38.780833000,-90.480506000,137.8,,208.3,1.0,66.747,5.30,,,
T,38.780105000,-90.480923000,138.1,,204.1,0.4,66.836,88.57,,,
T,38.779541000,-90.481234000,137.8,,203.3,-0.4,66.904,68.19,,,
T,38.779356000,-90.481336000,137.8,,203.3,-0.1,66.926,22.37,,,
T,38.778424000,-90.481840000,138.0,,202.9,0.2,67.039,112.35,,,
T,38.778416000,-90.481844000,138.0,,201.3,-0.1,67.039,0.95,,,
T,38.777652000,-90.482269000,137.9,,203.4,-0.2,67.132,92.50,,,
T,38.776977000,-90.482620000,138.2,,202.1,0.4,67.213,80.90,,,
T,38.776932000,-90.482643000,138.2,,201.7,0.4,67.218,5.38,,,
T,38.776602000,-90.482819000,138.1,,202.6,-0.2,67.258,39.70,,,
T,38.776192000,-90.483038000,138.1,,202.6,-0.0,67.307,49.33,,,
T,38.775466000,-90.483435000,138.5,,203.1,0.4,67.395,87.67,,,
T,38.775337000,-90.483507000,138.5,,203.5,0.2,67.411,15.63,,,
T,38.775291000,-90.483533000,138.5,,203.8,0.3,67.416,5.58,,,
T,38.775177000,-90.483598000,138.6,,204.0,0.4,67.430,13.86,,,
T,38.774855000,-90.483780000,138.8,,203.8,0.6,67.469,39.09,1,,
T,38.774855000,-90.483780000,138.8,,203.8,,67.469,0.00,,,
T,38.774800000,-90.483811000,138.8,,203.7,0.4,67.476,6.67,,,
T,38.774736000,-90.483848000,138.9,,204.3,0.6,67.484,7.80,,,
T,38.774192000,-90.484139000,137.3,,202.6,-2.4,67.549,65.47,,,
T,38.774122000,-90.484177000,137.6,,202.9,3.9,67.557,8.44,,,
T,38.774084000,-90.484202000,137.9,,207.2,4.5,67.562,4.74,,,
T,38.774049000,-90.484231000,138.1,,212.9,4.9,67.567,4.63,,,
T,38.774028000,-90.484268000,138.3,,233.9,5.1,67.571,3.97,,,
T,38.774005000,-90.484317000,138.4,,238.9,2.7,67.576,4.96,,,
T,38.773995000,-90.484371000,138.5,,256.6,2.5,67.581,4.82,,,
T,38.773992000,-90.484432000,138.7,,266.4,2.6,67.586,5.31,,,
T,38.773997000,-90.484478000,138.8,,277.9,2.5,67.590,4.04,,,
T,38.774035000,-90.484594000,139.0,,292.8,1.9,67.601,10.93,,,
T,38.774125000,-90.484872000,139.4,,292.6,1.7,67.627,26.14,,,
T,38.774203000,-90.484998000,139.4,,308.5,-0.4,67.641,13.96,,,
T,38.774223000,-90.485097000,139.4,,284.5,-0.0,67.650,8.89,,,
T,38.774233000,-90.485207000,139.5,,276.7,1.8,67.660,9.62,,,
T,38.774234000,-90.485297000,139.8,,270.8,3.1,67.667,7.82,,,
T,38.774216000,-90.485506000,140.3,,263.7,2.7,67.686,18.27,,,
T,38.774153000,-90.486352000,142.3,,264.5,2.7,67.759,73.85,,,
T,38.774095000,-90.487832000,143.2,,267.1,0.7,67.888,128.77,,,
T,38.774072000,-90.488371000,143.2,,266.9,-0.1,67.935,46.91,,,
T,38.774027000,-90.488786000,143.1,,262.1,-0.4,67.972,36.41,,,
T,38.773942000,-90.489180000,142.2,,254.5,-2.5,68.007,35.52,,,
T,38.773848000,-90.489447000,142.2,,245.7,0.0,68.033,25.44,,,
T,38.773756000,-90.489708000,142.9,,245.7,2.9,68.057,24.87,,,
T,38.773626000,-90.490076000,143.6,,245.6,2.2,68.092,35.09,1,,
T,38.773626000,-90.490076000,143.6,,245.6,,68.092,0.00,,,
T,38.773576000,-90.490219000,143.5,,245.8,-1.0,68.106,13.61,,,
T,38.773531000,-90.490348000,143.4,,245.9,-1.0,68.118,12.27,,,
T,38.773317000,-90.490989000,144.0,,246.8,1.0,68.179,60.56,,,
T,38.773261000,-90.491155000,144.1,,246.6,1.0,68.195,15.71,,,
T,38.773158000,-90.491448000,144.6,,245.7,1.8,68.223,27.91,,,
T,38.773029000,-90.491813000,145.8,,245.6,3.4,68.257,34.80,,,
T,38.772832000,-90.491938000,144.9,,206.3,-3.6,68.282,24.42,,,
T,38.772737000,-90.492016000,145.2,,212.6,1.8,68.294,12.54,,,
T,38.772544000,-90.492150000,145.8,,208.4,2.6,68.319,24.39,,,
T,38.772457000,-90.492210000,146.2,,208.3,3.7,68.330,10.98,,,
T,38.772377000,-90.492270000,146.5,,210.3,3.3,68.340,10.30,,,
T,38.772327000,-90.492307000,146.9,,210.0,5.5,68.346,6.41,,,
T,38.771935000,-90.492549000,150.6,,205.7,7.8,68.395,48.33,,,
T,38.771894000,-90.492574000,150.9,,205.4,4.6,68.400,5.04,,,
T,38.771761000,-90.492655000,151.6,,205.4,4.1,68.416,16.36,,,
T,38.771477000,-90.492830000,153.1,,205.7,4.3,68.451,35.00,,,
T,38.771338000,-90.492909000,153.9,,203.9,4.8,68.468,16.89,,,
T,38.771120000,-90.493048000,155.0,,206.4,4.1,68.495,27.05,,,
T,38.770790000,-90.493266000,156.2,,207.3,3.0,68.536,41.24,,,
T,38.770373000,-90.493530000,157.1,,206.3,1.6,68.588,51.67,,,
T,38.770271000,-90.493599000,157.2,,207.8,1.0,68.601,12.81,,,
T,38.770070000,-90.493716000,157.3,,204.4,0.4,68.625,24.52,,,
T,38.769926000,-90.493797000,157.3,,203.7,-0.0,68.643,17.47,,,
T,38.769865000,-90.493843000,157.3,,210.5,-0.8,68.651,7.86,,,
T,38.769789000,-90.493890000,157.2,,205.7,-0.4,68.660,9.37,,,
