type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,40.146490000,-97.168448000,429.2,,269.7,3.7,45.834,113.76,,,
T,40.146490000,-97.169211000,432.1,,270.0,4.4,45.899,65.02,,,
T,40.146523000,-97.169478000,433.0,,279.2,3.9,45.922,23.04,,,
T,40.146545000,-97.171063000,435.8,,271.0,2.1,46.057,135.08,,,
T,40.146542000,-97.171191000,435.7,,268.2,-0.4,46.068,10.91,,,
T,40.146549000,-97.172746000,432.4,,270.3,-2.5,46.201,132.51,,,
T,40.146572000,-97.175792000,433.5,,270.6,0.4,46.460,259.57,,,
T,40.146580000,-97.177159000,432.6,,270.4,-0.8,46.577,116.49,,,
T,40.146583000,-97.178516000,431.7,,270.2,-0.8,46.692,115.63,,,
T,40.146578000,-97.179873000,427.2,,269.7,-3.9,46.808,115.63,,,
T,40.146569000,-97.181014000,430.9,,269.4,3.8,46.905,97.23,,,
T,40.146540000,-97.181227000,431.4,,259.9,2.8,46.923,18.43,,,
T,40.146530000,-97.182603000,430.5,,269.5,-0.8,47.041,117.26,,,
T,40.146553000,-97.183984000,427.8,,271.2,-2.3,47.158,117.70,,,
T,40.146559000,-97.185358000,425.0,,270.3,-2.4,47.276,117.08,,,
T,40.146560000,-97.186736000,420.5,,270.1,-3.8,47.393,117.42,,,
T,40.146562000,-97.187395000,417.6,,270.2,-5.1,47.449,56.15,,,
T,40.146565000,-97.188088000,414.4,,270.3,-5.5,47.508,59.05,,,
T,40.146567000,-97.188958000,412.4,,270.2,-2.7,47.582,74.13,,,
T,40.146569000,-97.189502000,412.1,,270.3,-0.6,47.629,46.36,,,
T,40.146573000,-97.190721000,411.2,,270.2,-0.9,47.733,103.87,,,
T,40.146577000,-97.191986000,410.8,,270.2,-0.4,47.840,107.79,,,
T,40.146578000,-97.192440000,411.0,,270.2,0.6,47.879,38.69,,,
T,40.146576000,-97.192937000,410.5,,269.7,-1.3,47.921,42.35,,,
T,40.146566000,-97.193990000,404.6,,269.3,-6.6,48.011,89.73,,,
T,40.146542000,-97.195846000,404.9,,269.0,0.2,48.169,158.17,,,
T,40.146556000,-97.199642000,403.4,,270.3,-0.5,48.493,323.46,,,
T,40.146549000,-97.201650000,402.4,,269.7,-0.6,48.664,171.11,,,
T,40.146592000,-97.206327000,408.2,,270.7,1.5,49.062,398.56,,,
T,40.146591000,-97.206447000,408.8,,269.4,6.1,49.073,10.23,,,
T,40.146590000,-97.207354000,412.0,,269.9,4.1,49.150,77.29,,,
T,40.146645000,-97.213325000,420.7,,270.7,1.7,49.659,508.83,,,
T,40.146667000,-97.218597000,413.1,,270.3,-1.7,50.108,449.24,,,
T,40.146682000,-97.226295000,431.4,,270.1,2.8,50.764,655.96,,,
T,40.146744000,-97.231203000,433.1,,270.9,0.4,51.182,418.27,,,
T,40.146789000,-97.237362000,432.5,,270.5,-0.1,51.707,524.84,,,
T,40.146804000,-97.243572000,435.4,,270.2,0.6,52.236,529.16,,,
T,40.146870000,-97.253989000,451.6,,270.5,1.8,53.124,887.67,,,
T,40.146896000,-97.255593000,454.7,,271.2,2.2,53.261,136.71,,,
T,40.146924000,-97.269691000,462.7,,270.2,0.7,54.462,1201.30,,,
T,40.146965000,-97.274682000,459.2,,270.6,-0.8,54.887,425.31,,,
T,40.146960000,-97.280081000,454.9,,269.9,-0.9,55.347,460.05,,,
T,40.146964000,-97.280629000,455.9,,270.5,2.1,55.394,46.70,,,
T,40.146971000,-97.282239000,458.3,,270.3,1.8,55.531,137.19,,,
T,40.146993000,-97.287888000,458.3,,270.3,0.0,56.012,481.36,,,
T,40.147001000,-97.292659000,464.9,,270.1,1.6,56.419,406.54,1,,
T,40.147001000,-97.292659000,464.9,,270.1,,56.419,0.00,,,
T,40.147003000,-97.293807000,465.8,,270.1,0.9,56.517,97.82,,,
T,40.147005000,-97.297200000,466.3,,270.0,0.2,56.806,289.12,,,
T,40.147047000,-97.300128000,463.5,,271.1,-1.2,57.056,249.54,,,
T,40.147083000,-97.302791000,464.9,,271.0,0.6,57.282,226.95,,,
T,40.147077000,-97.310589000,465.3,,269.9,0.1,57.947,664.47,,,
T,40.147096000,-97.312635000,465.0,,270.7,-0.2,58.121,174.35,,,
T,40.147108000,-97.325539000,451.8,,270.1,-1.2,59.221,1099.55,,,
T,40.147110000,-97.325753000,452.3,,270.7,2.5,59.239,18.24,,,
T,40.147138000,-97.331519000,463.4,,270.4,2.3,59.730,491.33,,,
T,40.147157000,-97.344131000,468.9,,270.1,0.5,60.805,1074.67,,,
T,40.147164000,-97.346966000,467.6,,270.2,-0.5,61.047,241.57,,,
T,40.147166000,-97.350374000,466.1,,270.0,-0.5,61.337,290.40,,,
T,40.147194000,-97.355929000,458.5,,270.4,-1.6,61.810,473.35,,,
T,40.147205000,-97.359027000,461.6,,270.3,1.2,62.074,263.98,,,
T,40.147199000,-97.359926000,460.7,,269.5,-1.2,62.151,76.61,,,
T,40.147151000,-97.369126000,469.4,,269.6,1.1,62.935,783.95,,,
T,40.147151000,-97.372832000,468.2,,270.0,-0.4,63.251,315.79,,,
T,40.147133000,-97.382143000,460.6,,269.9,-1.0,64.044,793.40,,,
T,40.147105000,-97.388295000,467.1,,269.7,1.2,64.568,524.22,,,
T,40.147110000,-97.391322000,465.5,,270.1,-0.6,64.826,257.93,,,
T,40.147107000,-97.392012000,464.7,,269.7,-1.4,64.885,58.80,,,
T,40.147089000,-97.396733000,461.9,,269.7,-0.7,65.287,402.28,,,
T,40.147080000,-97.401338000,464.0,,269.9,0.5,65.680,392.39,,,
T,40.147061000,-97.402420000,463.2,,268.7,-0.9,65.772,92.22,,,
T,40.147003000,-97.403417000,462.7,,265.6,-0.6,65.857,85.20,,,
T,40.146921000,-97.403987000,463.3,,259.3,1.3,65.907,49.42,,,
T,40.146804000,-97.404714000,464.9,,258.1,2.5,65.970,63.30,,,
T,40.146393000,-97.406466000,465.5,,252.9,0.4,66.126,156.11,,,
T,40.146116000,-97.407284000,466.4,,246.1,1.2,66.202,76.19,,,
T,40.145844000,-97.408052000,466.5,,245.1,0.1,66.274,72.08,,,
T,40.145516000,-97.408813000,465.5,,240.6,-1.4,66.349,74.37,,,
T,40.145458000,-97.408918000,465.8,,234.1,3.1,66.360,11.02,,,
T,40.145121000,-97.409527000,466.9,,234.1,1.7,66.424,63.98,,,
T,40.144034000,-97.411553000,470.6,,234.9,1.8,66.634,210.65,,,
T,40.143823000,-97.412095000,471.4,,243.0,1.5,66.686,51.79,,,
T,40.143715000,-97.412411000,472.0,,245.9,2.1,66.716,29.48,,,
T,40.143546000,-97.412958000,472.9,,248.0,1.7,66.766,50.25,,,
T,40.143426000,-97.413394000,473.7,,250.2,1.9,66.805,39.47,,,
T,40.143306000,-97.414098000,474.4,,257.4,1.3,66.867,61.45,,,
T,40.143228000,-97.414736000,475.3,,260.9,1.6,66.922,55.05,,,
T,40.143202000,-97.415255000,475.8,,266.3,1.0,66.966,44.32,,,
T,40.143204000,-97.416065000,476.4,,270.2,0.9,67.035,69.02,,,
T,40.143217000,-97.416609000,476.4,,271.8,-0.1,67.082,46.38,,,
T,40.143472000,-97.420717000,466.3,,274.6,-2.9,67.433,351.21,,,
T,40.143646000,-97.423330000,463.2,,275.0,-1.4,67.656,223.50,,,
T,40.143786000,-97.425582000,463.5,,274.7,0.2,67.849,192.53,,,
T,40.143822000,-97.426001000,463.7,,276.4,0.3,67.885,35.93,,,
T,40.143941000,-97.427295000,463.4,,276.9,-0.3,67.996,111.06,,,
T,40.144288000,-97.429116000,464.5,,284.0,0.7,68.156,159.89,,,
T,40.144546000,-97.430164000,464.4,,287.9,-0.1,68.249,93.79,,,
T,40.144856000,-97.431426000,463.3,,287.8,-0.9,68.362,112.91,,,
T,40.145334000,-97.432781000,461.4,,294.8,-1.5,68.489,127.08,,,
T,40.145672000,-97.433741000,461.4,,294.7,0.0,68.579,90.00,,,
T,40.145978000,-97.434693000,460.9,,292.8,-0.6,68.667,87.95,,,
T,40.146473000,-97.436604000,461.5,,288.7,0.4,68.839,171.86,,,
T,40.146735000,-97.437943000,460.0,,284.4,-1.3,68.957,117.75,,,
T,40.146970000,-97.439816000,459.6,,279.3,-0.2,69.119,161.72,,,
T,40.147053000,-97.441775000,464.3,,273.2,2.8,69.286,167.18,,,
T,40.147083000,-97.442909000,464.7,,272.0,0.4,69.383,96.69,,,
T,40.147052000,-97.444793000,464.1,,268.8,-0.4,69.543,160.57,,,
T,40.147020000,-97.463540000,464.6,,269.9,0.0,71.141,1597.44,,,
T,40.146963000,-97.482176000,468.4,,269.8,0.2,72.729,1587.99,,,
T,40.146960000,-97.486818000,468.8,,270.0,0.1,73.124,395.55,,,
T,40.147143000,-97.500882000,451.7,,271.0,-1.4,74.323,1198.57,,,
T,40.147200000,-97.508179000,465.3,,270.6,2.2,74.944,621.81,,,
T,40.147204000,-97.513943000,449.2,,270.1,-3.3,75.436,491.15,,,
T,40.147204000,-97.515218000,449.0,,270.0,-0.2,75.544,108.64,,,
T,40.147205000,-97.519992000,441.2,,270.0,-1.9,75.951,406.79,,,
T,40.147219000,-97.522474000,437.8,,270.4,-1.7,76.163,211.50,,,
T,40.147220000,-97.522808000,438.5,,270.2,2.6,76.191,28.46,,,
T,40.147240000,-97.532705000,463.1,,270.2,2.9,77.034,843.33,,,
T,40.147229000,-97.538749000,463.2,,269.9,0.0,77.549,515.01,,,
T,40.147279000,-97.546604000,454.4,,270.5,-1.3,78.219,669.35,,,
T,40.147255000,-97.557679000,456.6,,269.8,0.2,79.162,943.71,,,
T,40.147219000,-97.567062000,444.8,,269.7,-1.5,79.962,799.54,,,
T,40.147242000,-97.568398000,444.4,,271.3,-0.4,80.076,113.87,,,
T,40.147268000,-97.568688000,444.4,,276.7,0.1,80.101,24.88,,,
T,40.147287000,-97.569603000,444.5,,271.6,0.2,80.179,78.00,,,
T,40.147281000,-97.570644000,445.6,,269.6,1.2,80.267,88.71,,,
T,40.147280000,-97.570903000,445.8,,269.7,1.0,80.289,22.07,,,
T,40.147277000,-97.572402000,445.3,,269.9,-0.4,80.417,127.73,,,
T,40.147233000,-97.572794000,445.5,,261.6,0.6,80.451,33.76,,,
T,40.147226000,-97.576424000,447.0,,269.9,0.5,80.760,309.31,,,
T,40.147209000,-97.581440000,449.8,,269.7,0.7,81.188,427.42,,,
T,40.147231000,-97.584991000,450.9,,270.5,0.4,81.490,302.59,,,
T,40.147237000,-97.586015000,451.1,,270.4,0.2,81.578,87.26,,,
T,40.147247000,-97.588297000,452.1,,270.3,0.5,81.772,194.45,,,
T,40.147251000,-97.589594000,454.9,,270.2,2.5,81.883,110.52,,,
T,40.147252000,-97.589839000,454.9,,270.3,-0.2,81.903,20.88,,,
T,40.147290000,-97.594881000,462.4,,270.6,1.7,82.333,429.65,,,
T,40.147251000,-97.601188000,451.5,,269.5,-2.0,82.870,537.44,,,
T,40.147227000,-97.604449000,451.1,,269.4,-0.1,83.148,277.88,,,
T,40.147190000,-97.611046000,448.1,,269.6,-0.5,83.711,562.15,,,
T,40.147197000,-97.611614000,447.8,,270.9,-0.6,83.759,48.41,,,
T,40.147210000,-97.612931000,447.3,,270.7,-0.5,83.871,112.23,,,
T,40.147209000,-97.613844000,447.6,,269.9,0.5,83.949,77.80,,,
T,40.147185000,-97.623466000,454.6,,269.8,0.8,84.769,819.90,,,
T,40.147141000,-97.632753000,457.4,,269.6,0.4,85.560,791.36,,,
T,40.147106000,-97.635765000,461.1,,269.1,1.4,85.817,256.68,,,
T,40.147061000,-97.639496000,462.5,,269.1,0.4,86.135,317.96,,,
T,40.147007000,-97.643668000,458.5,,269.0,-1.1,86.490,355.55,,,
T,40.147045000,-97.644988000,458.2,,272.2,-0.3,86.603,112.56,,,
T,40.147105000,-97.645700000,458.4,,276.3,0.3,86.664,61.03,,,
T,40.147199000,-97.646422000,458.9,,279.7,0.8,86.726,62.40,,,
T,40.147424000,-97.647624000,458.1,,283.8,-0.8,86.832,105.43,,,
T,40.147570000,-97.648168000,458.7,,289.3,1.2,86.881,49.11,,,
T,40.148563000,-97.651611000,458.5,,290.7,-0.1,87.194,313.41,,,
T,40.150161000,-97.657313000,459.3,,290.1,0.1,87.712,517.24,,,
T,40.150424000,-97.658520000,459.9,,285.9,0.6,87.818,106.91,,,
T,40.150533000,-97.659340000,460.4,,279.9,0.6,87.889,70.91,,,
T,40.150615000,-97.660498000,460.3,,275.3,-0.0,87.988,99.09,,,
T,40.150639000,-97.661131000,460.5,,272.8,0.3,88.042,54.00,,,
T,40.150649000,-97.661393000,460.4,,272.9,-0.4,88.065,22.35,,,
T,40.150625000,-97.662217000,460.0,,267.8,-0.6,88.135,70.26,,,
T,40.150616000,-97.662509000,460.0,,267.7,-0.1,88.160,24.90,,,
T,40.150550000,-97.664212000,461.1,,267.1,0.8,88.305,145.29,,,
T,40.150219000,-97.670665000,461.2,,266.2,0.0,88.856,551.06,,,
T,40.149905000,-97.676414000,459.8,,265.9,-0.3,89.347,491.09,,,
T,40.149838000,-97.677079000,459.9,,262.5,0.3,89.405,57.15,,,
T,40.149717000,-97.678028000,460.4,,260.5,0.6,89.487,81.97,,,
T,40.149551000,-97.678790000,460.5,,254.1,0.1,89.554,67.49,,,
T,40.148648000,-97.682658000,461.9,,253.0,0.4,89.899,344.50,,,
T,40.147698000,-97.686706000,463.0,,252.9,0.3,90.259,360.70,,,
T,40.147376000,-97.688359000,463.3,,255.7,0.3,90.405,145.32,,,
T,40.147197000,-97.689520000,464.1,,258.6,0.8,90.505,100.91,,,
T,40.147117000,-97.690168000,464.4,,260.8,0.5,90.561,55.93,,,
T,40.147056000,-97.691103000,464.8,,265.1,0.5,90.641,79.96,,,
T,40.147002000,-97.692484000,465.6,,267.1,0.7,90.759,117.83,,,
T,40.146847000,-97.703614000,476.2,,269.0,1.1,91.708,948.55,,,
T,40.146867000,-97.708031000,480.7,,270.3,1.2,92.084,376.38,,,
T,40.146910000,-97.713740000,482.7,,270.6,0.4,92.571,486.49,,,
T,40.146960000,-97.720100000,481.4,,270.6,-0.2,93.113,541.97,,,
T,40.146966000,-97.720545000,482.3,,271.0,2.5,93.151,37.92,,,
T,40.146988000,-97.722284000,484.7,,270.9,1.6,93.299,148.20,,,
T,40.146996000,-97.725416000,481.2,,270.2,-1.3,93.566,266.88,,,
T,40.146998000,-97.725930000,479.2,,270.3,-4.6,93.609,43.80,,,
T,40.147015000,-97.727036000,479.1,,271.2,-0.1,93.704,94.26,,,
T,40.147292000,-97.727038000,479.4,,359.7,0.9,93.734,30.76,,,
T,40.151918000,-97.727069000,487.4,,359.7,1.6,94.248,513.67,,,
T,40.153715000,-97.727075000,488.9,,359.9,0.8,94.448,199.54,,,
T,40.153868000,-97.727071000,489.1,,1.1,0.7,94.465,16.99,1,,
T,40.153868000,-97.727071000,489.1,,1.1,,94.465,0.00,,,
T,40.154091000,-97.727066000,489.2,,1.0,0.6,94.489,24.77,,,
T,40.154400000,-97.727059000,489.4,,1.0,0.6,94.524,34.32,,,
T,40.155831000,-97.727060000,490.2,,360.0,0.5,94.683,158.89,,,
T,40.159458000,-97.727044000,488.1,,0.2,-0.5,95.085,402.74,,,
T,40.159843000,-97.727052000,487.5,,359.1,-1.4,95.128,42.75,,,
T,40.161566000,-97.727049000,486.4,,0.1,-0.6,95.319,191.32,,,
T,40.161742000,-97.727038000,486.4,,2.7,-0.1,95.339,19.57,,,
T,40.162361000,-97.727029000,485.8,,0.6,-0.8,95.408,68.74,,,
T,40.165261000,-97.727024000,484.5,,0.1,-0.4,95.730,322.01,,,
T,40.165660000,-97.727023000,485.1,,0.1,1.4,95.774,44.30,,,
T,40.167611000,-97.727011000,488.2,,0.3,1.4,95.991,216.64,,,
T,40.168930000,-97.726995000,490.5,,0.5,1.5,96.137,146.47,,,
T,40.170244000,-97.727004000,491.7,,359.7,0.9,96.283,145.91,,,
T,40.170760000,-97.726995000,492.1,,0.8,0.7,96.340,57.30,,,
T,40.172529000,-97.726986000,492.8,,0.2,0.3,96.537,196.43,,,
T,40.172773000,-97.726975000,492.8,,2.0,0.1,96.564,27.11,,,
T,40.173551000,-97.726953000,492.9,,1.2,0.1,96.650,86.41,,,
T,40.174485000,-97.726952000,492.9,,0.0,-0.0,96.754,103.71,,,
T,40.176026000,-97.726948000,493.1,,0.1,0.1,96.925,171.11,,,
T,40.176226000,-97.726938000,493.1,,2.2,-0.0,96.947,22.22,,,
T,40.177577000,-97.726916000,493.2,,0.7,0.1,97.097,150.02,,,
T,40.178933000,-97.726882000,492.0,,1.1,-0.8,97.248,150.60,,,
T,40.181630000,-97.726831000,490.4,,0.8,-0.5,97.547,299.50,,,
T,40.182920000,-97.726816000,488.8,,0.5,-1.1,97.691,143.24,,,
T,40.184224000,-97.726764000,488.7,,1.7,-0.1,97.836,144.86,,,
T,40.185538000,-97.726755000,485.6,,0.3,-2.2,97.981,145.91,,,
T,40.186870000,-97.726727000,481.3,,0.9,-2.9,98.129,147.92,,,
T,40.190864000,-97.726642000,470.0,,0.9,-2.6,98.573,443.55,,,
T,40.191072000,-97.726666000,470.4,,355.0,1.7,98.596,23.19,,,
T,40.191546000,-97.726654000,472.0,,1.1,3.0,98.649,52.64,,,
T,40.192888000,-97.726657000,476.0,,359.9,2.7,98.798,149.01,,,
T,40.193526000,-97.726669000,476.5,,359.2,0.6,98.869,70.85,,,
T,40.194221000,-97.726684000,475.2,,359.1,-1.7,98.946,77.18,,,
T,40.194338000,-97.726675000,474.9,,3.4,-2.0,98.959,13.01,,,
T,40.195596000,-97.726698000,472.5,,359.2,-1.8,99.098,139.70,,,
T,40.196834000,-97.726690000,470.9,,0.3,-1.1,99.236,137.47,,,
T,40.198172000,-97.726686000,469.6,,0.1,-0.9,99.385,148.57,,,
T,40.199364000,-97.726710000,467.8,,359.1,-1.3,99.517,132.37,,,
T,40.203395000,-97.726748000,462.3,,359.6,-1.2,99.965,447.61,,,
T,40.204739000,-97.726719000,462.0,,0.9,-0.2,100.114,149.26,,,
T,40.205381000,-97.726711000,461.7,,0.5,-0.4,100.185,71.29,,,
T,40.205930000,-97.726709000,460.1,,0.2,-2.6,100.246,60.96,,,
T,40.207248000,-97.726670000,459.5,,1.3,-0.4,100.392,146.39,,,
T,40.211885000,-97.726507000,457.6,,1.5,-0.4,100.907,515.07,,,
T,40.212171000,-97.726497000,458.3,,1.5,2.1,100.939,31.77,,,
T,40.213134000,-97.726521000,462.6,,358.9,4.0,101.046,106.95,,,
T,40.213254000,-97.726518000,462.7,,1.1,1.2,101.060,13.33,,,
T,40.214005000,-97.726505000,463.3,,0.8,0.7,101.143,83.40,,,
T,40.216550000,-97.726543000,468.9,,359.3,2.0,101.426,282.61,,,
T,40.218302000,-97.726556000,474.3,,359.7,2.8,101.620,194.54,,,
T,40.219906000,-97.726585000,475.5,,359.2,0.7,101.798,178.12,,,
T,40.223158000,-97.726681000,473.7,,358.7,-0.5,102.159,361.19,,,
T,40.223978000,-97.726684000,473.4,,359.8,-0.3,102.250,91.05,,,
T,40.224420000,-97.726685000,473.6,,359.9,0.4,102.300,49.08,,,
T,40.229737000,-97.726769000,485.0,,359.3,1.9,102.890,590.44,,,
T,40.231051000,-97.726802000,487.5,,358.9,1.8,103.036,145.93,,,
T,40.232398000,-97.726823000,488.5,,359.3,0.7,103.185,149.58,,,
T,40.234393000,-97.726874000,488.8,,358.9,0.1,103.407,221.57,,,
T,40.236383000,-97.726892000,487.5,,359.6,-0.6,103.628,220.97,,,
T,40.238978000,-97.726893000,483.3,,360.0,-1.5,103.916,288.15,,,
T,40.239837000,-97.726902000,480.6,,359.5,-2.8,104.012,95.39,,,
T,40.240353000,-97.726907000,480.6,,359.6,-0.1,104.069,57.30,,,
T,40.241812000,-97.726901000,481.7,,0.2,0.7,104.231,162.01,,,
T,40.244261000,-97.726922000,485.5,,359.6,1.4,104.503,271.94,,,
T,40.248268000,-97.726902000,488.0,,0.2,0.6,104.948,444.94,,,
T,40.248913000,-97.726925000,488.6,,358.4,0.9,105.019,71.65,,,
T,40.253330000,-97.726936000,488.8,,359.9,0.0,105.510,490.46,,,
T,40.254011000,-97.726942000,488.8,,359.6,-0.1,105.585,75.62,,,
T,40.263416000,-97.726960000,490.0,,359.9,0.1,106.630,1044.33,,,
T,40.266154000,-97.726972000,491.0,,359.8,0.3,106.934,304.03,,,
T,40.277969000,-97.727052000,491.8,,359.7,0.1,108.246,1311.95,,,
T,40.284055000,-97.727088000,492.2,,359.7,0.1,108.922,675.80,,,
T,40.285783000,-97.727076000,492.3,,0.3,0.1,109.113,191.88,,,
T,40.285935000,-97.727065000,492.3,,3.2,-0.0,109.130,16.90,,,
T,40.287821000,-97.727081000,492.4,,359.6,0.1,109.340,209.43,,,
T,40.291939000,-97.727066000,492.4,,0.2,0.0,109.797,457.27,,,
T,40.292517000,-97.727061000,491.3,,0.4,-1.7,109.861,64.18,,,
T,40.294361000,-97.727070000,483.4,,359.8,-3.9,110.066,204.76,,,
T,40.294781000,-97.727078000,481.5,,359.2,-4.0,110.113,46.64,,,
T,40.298117000,-97.727034000,478.3,,0.6,-0.9,110.483,370.45,,,
T,40.298161000,-97.727037000,478.3,,357.0,0.8,110.488,4.89,,,
T,40.298256000,-97.727030000,478.3,,3.2,-0.1,110.499,10.57,,,
T,40.299637000,-97.727010000,478.2,,0.6,-0.1,110.652,153.36,,,
T,40.300273000,-97.726986000,478.5,,1.6,0.4,110.723,70.65,,,
T,40.304332000,-97.727006000,488.5,,359.8,2.2,111.173,450.72,,,
T,40.307060000,-97.726930000,492.4,,1.2,1.3,111.476,302.99,,,
T,40.307031000,-97.730315000,490.3,,269.4,-0.8,111.764,287.78,,,
T,40.307060000,-97.733041000,490.3,,270.8,0.0,111.996,231.76,,,
T,40.307079000,-97.736370000,487.8,,270.4,-0.9,112.279,283.01,,,
T,40.307087000,-97.737758000,485.6,,270.4,-1.9,112.397,118.00,,,
T,40.307090000,-97.738345000,486.8,,270.4,2.4,112.447,49.90,,,
T,40.307103000,-97.738859000,487.2,,271.9,1.0,112.490,43.72,,,
T,40.307112000,-97.741033000,487.6,,270.3,0.2,112.675,184.81,,,
T,40.307134000,-97.743616000,484.9,,270.6,-1.2,112.895,219.59,,,
T,40.307133000,-97.744796000,483.2,,269.9,-1.6,112.995,100.31,1,,
T,40.307133000,-97.744796000,483.2,,269.9,,112.995,0.00,,,
T,40.307132000,-97.745340000,482.7,,269.9,-1.1,113.041,46.25,,,
T,40.307132000,-97.745409000,482.6,,270.0,-0.8,113.047,5.87,,,
T,40.307158000,-97.745887000,482.7,,274.1,0.1,113.088,40.74,,,
T,40.307134000,-97.746496000,482.4,,267.0,-0.6,113.140,51.84,,,
T,40.307123000,-97.751248000,481.9,,269.8,-0.1,113.544,403.97,,,
T,40.307129000,-97.753029000,482.3,,270.3,0.3,113.695,151.40,,,
T,40.307132000,-97.753347000,482.3,,270.7,0.1,113.722,27.04,,,
T,40.307143000,-97.754395000,482.8,,270.8,0.5,113.811,89.10,,,
T,40.307131000,-97.755789000,482.7,,269.4,-0.1,113.930,118.51,,,
T,40.307148000,-97.757358000,482.7,,270.8,-0.0,114.063,133.39,,,
T,40.307138000,-97.759234000,482.6,,269.6,-0.1,114.223,159.48,,,
T,40.307135000,-97.759871000,482.6,,269.6,-0.1,114.277,54.15,,,
T,40.307074000,-97.760454000,482.8,,262.2,0.4,114.327,50.02,,,
T,40.306921000,-97.761374000,482.6,,257.7,-0.2,114.407,80.03,,,
T,40.306727000,-97.762153000,483.5,,251.9,1.4,114.477,69.64,,,
T,40.306390000,-97.762921000,485.3,,240.1,2.4,114.552,75.25,,,
T,40.306049000,-97.763699000,487.2,,240.1,2.5,114.628,76.21,,,
T,40.305963000,-97.763895000,489.0,,240.1,8.9,114.647,19.20,,,
T,40.305704000,-97.764356000,492.2,,233.6,6.6,114.696,48.61,,,
T,40.305676000,-97.764412000,492.3,,236.7,2.1,114.702,5.69,,,
T,40.305546000,-97.764679000,492.8,,237.4,1.9,114.728,26.90,,,
T,40.305298000,-97.765131000,494.5,,234.3,3.6,114.776,47.27,,,
T,40.305182000,-97.765382000,494.9,,238.8,1.7,114.801,24.92,,,
T,40.304838000,-97.766023000,495.8,,234.9,1.3,114.867,66.55,,,
T,40.304563000,-97.766839000,496.1,,246.2,0.3,114.943,75.79,,,
T,40.304342000,-97.767654000,496.8,,250.4,1.1,115.016,73.50,,,
T,40.304229000,-97.768379000,496.8,,258.4,-0.1,115.079,62.90,,,
T,40.304168000,-97.769050000,496.7,,263.2,-0.1,115.137,57.44,,,
T,40.304161000,-97.770858000,497.6,,269.7,0.6,115.291,153.71,,,
T,40.304197000,-97.774331000,498.6,,270.8,0.3,115.586,295.28,,,
T,40.304210000,-97.778060000,498.7,,270.3,0.0,115.903,317.02,,,
T,40.304208000,-97.781736000,499.1,,270.0,0.1,116.215,312.51,,,
T,40.304217000,-97.783888000,499.4,,270.3,0.1,116.398,182.95,,,
T,40.304210000,-97.785721000,499.6,,269.7,0.1,116.554,155.83,,,
T,40.304232000,-97.787899000,499.0,,270.8,-0.3,116.739,185.18,,,
T,40.304233000,-97.789204000,498.2,,270.1,-0.7,116.850,110.94,,,
T,40.304251000,-97.790984000,498.7,,270.8,0.3,117.002,151.34,,,
T,40.304253000,-97.792439000,499.9,,270.1,1.0,117.125,123.70,,,
T,40.304245000,-97.792933000,500.3,,268.8,0.9,117.167,42.01,,,
T,40.304294000,-97.793814000,501.0,,274.2,0.9,117.242,75.09,,,
T,40.304424000,-97.794605000,501.5,,282.2,0.7,117.311,68.78,,,
T,40.304542000,-97.795069000,501.8,,288.4,0.7,117.353,41.57,,,
T,40.304825000,-97.795733000,501.8,,299.2,0.1,117.417,64.61,,,
T,40.306566000,-97.800489000,503.0,,295.6,0.3,117.865,448.16,,,
T,40.306936000,-97.801591000,503.3,,293.8,0.3,117.968,102.29,,,
T,40.307075000,-97.802305000,503.6,,284.3,0.5,118.030,62.63,,,
T,40.307159000,-97.802889000,503.4,,280.7,-0.4,118.081,50.51,,,
T,40.307177000,-97.803675000,503.4,,271.7,0.0,118.148,66.85,,,
T,40.307226000,-97.810425000,502.0,,270.5,-0.2,118.722,573.84,,,
T,40.307214000,-97.811805000,502.4,,269.3,0.3,118.839,117.32,,,
T,40.307214000,-97.813127000,502.4,,270.0,-0.0,118.951,112.38,,,
T,40.307241000,-97.820628000,503.0,,270.3,0.1,119.589,637.67,,,
T,40.307274000,-97.839767000,506.5,,270.1,0.2,121.216,1627.01,,,
T,40.307266000,-97.845765000,506.4,,269.9,-0.0,121.726,509.89,,,
T,40.307265000,-97.847555000,507.0,,270.0,0.4,121.878,152.17,,,
T,40.307280000,-97.850080000,507.7,,270.4,0.3,122.093,214.66,,,
T,40.307290000,-97.852985000,506.7,,270.3,-0.4,122.340,246.96,,,
T,40.307310000,-97.855743000,505.3,,270.5,-0.6,122.574,234.47,,,
T,40.307312000,-97.856638000,504.4,,270.2,-1.2,122.650,76.08,,,
T,40.307307000,-97.857532000,503.2,,269.6,-1.5,122.726,76.00,,,
T,40.307306000,-97.858780000,503.1,,269.9,-0.1,122.832,106.09,,,
T,40.307300000,-97.860330000,501.4,,269.7,-1.3,122.964,131.77,,,
T,40.307296000,-97.861173000,502.0,,269.6,0.8,123.036,71.66,,,
T,40.307306000,-97.864066000,501.9,,270.3,-0.0,123.282,245.94,,,
T,40.307322000,-97.866640000,502.5,,270.5,0.3,123.500,218.82,,,
T,40.307319000,-97.869214000,503.0,,269.9,0.2,123.719,218.82,,,
T,40.307309000,-97.871065000,503.4,,269.6,0.3,123.877,157.36,,,
T,40.307290000,-97.872941000,504.3,,269.2,0.6,124.036,159.49,,,
