type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,40.219339000,-96.747343000,422.3,,259.1,0.3,24.957,11.18,,,
T,40.219322000,-96.747500000,422.4,,261.9,0.5,24.971,13.50,,,
T,40.219286000,-96.748228000,422.6,,266.3,0.4,25.033,62.10,,,
T,40.219322000,-96.757527000,417.3,,270.3,-0.7,25.824,791.54,,,
T,40.219326000,-96.759909000,418.9,,270.1,0.8,26.027,202.76,,,
T,40.219345000,-96.765261000,419.9,,270.3,0.2,26.483,455.57,,,
T,40.219357000,-96.768220000,413.2,,270.3,-2.6,26.735,251.87,1,,
T,40.219357000,-96.768220000,413.2,,270.3,,26.735,0.00,,,
T,40.219358000,-96.768581000,412.4,,270.2,-2.7,26.765,30.73,,,
T,40.219369000,-96.769897000,411.6,,270.6,-0.7,26.877,112.02,,,
T,40.219400000,-96.775101000,414.3,,270.4,0.6,27.320,442.98,,,
T,40.219410000,-96.777369000,419.2,,270.3,2.6,27.513,193.06,,,
T,40.219419000,-96.778981000,422.0,,270.4,2.0,27.651,137.22,,,
T,40.219453000,-96.784291000,417.9,,270.5,-0.9,28.103,452.00,,,
T,40.219438000,-96.789106000,426.9,,269.8,2.2,28.512,409.86,,,
T,40.219435000,-96.790481000,427.8,,269.8,0.8,28.630,117.04,,,
T,40.219433000,-96.791430000,428.4,,269.8,0.7,28.710,80.78,,,
T,40.219438000,-96.791878000,428.5,,270.8,0.1,28.748,38.14,,,
T,40.219456000,-96.792294000,428.4,,273.2,-0.3,28.784,35.47,,,
T,40.219482000,-96.792685000,428.3,,275.0,-0.3,28.817,33.41,,,
T,40.219538000,-96.793299000,427.4,,276.8,-1.7,28.870,52.63,,,
T,40.219587000,-96.793694000,426.8,,279.2,-1.6,28.904,34.06,,,
T,40.219636000,-96.794014000,426.0,,281.3,-2.8,28.932,27.78,,,
T,40.219710000,-96.794436000,425.0,,282.9,-2.7,28.969,36.85,,,
T,40.219783000,-96.794781000,424.4,,285.5,-2.1,28.999,30.46,,,
T,40.219931000,-96.795448000,425.7,,286.2,2.2,29.058,59.11,,,
T,40.219992000,-96.795738000,426.1,,285.4,1.4,29.084,25.60,,,
T,40.220030000,-96.795768000,426.0,,328.9,-0.8,29.089,4.93,,,
T,40.220069000,-96.795783000,426.0,,343.6,-1.0,29.093,4.51,,,
T,40.220120000,-96.795793000,425.9,,351.5,-1.1,29.099,5.73,,,
T,40.220178000,-96.795789000,425.8,,3.0,-2.0,29.105,6.45,,,
T,40.220268000,-96.795762000,425.6,,12.9,-2.1,29.116,10.25,,,
T,40.220461000,-96.795693000,425.3,,15.3,-1.1,29.138,22.22,1,,
T,40.220461000,-96.795693000,425.3,,15.3,,29.138,0.00,,,
T,40.220547000,-96.795663000,425.2,,14.9,-0.8,29.148,9.88,,,
T,40.220679000,-96.795614000,425.1,,15.8,-0.7,29.163,15.24,,,
T,40.220755000,-96.795577000,424.9,,20.4,-2.9,29.172,9.01,,,
T,40.220810000,-96.795546000,424.7,,23.3,-2.8,29.179,6.65,,,
T,40.220910000,-96.795095000,424.0,,73.8,-1.8,29.219,39.96,,,
T,40.221053000,-96.794435000,423.1,,74.2,-1.4,29.277,58.38,,,
T,40.221254000,-96.793510000,424.1,,74.1,1.1,29.359,81.84,,,
T,40.221351000,-96.793124000,424.1,,71.8,0.1,29.393,34.58,,,
T,40.221483000,-96.792637000,424.4,,70.5,0.7,29.437,43.97,,,
T,40.221596000,-96.792223000,424.5,,70.3,0.3,29.475,37.41,,,
T,40.221728000,-96.791814000,424.4,,67.1,-0.3,29.513,37.77,,,
T,40.221864000,-96.791434000,424.4,,64.9,0.0,29.548,35.70,,,
T,40.222080000,-96.790884000,423.8,,62.8,-1.2,29.601,52.60,,,
T,40.222365000,-96.790198000,423.1,,61.4,-1.1,29.667,66.41,,,
T,40.222585000,-96.789683000,422.3,,60.8,-1.6,29.717,50.18,,,
T,40.222756000,-96.789323000,421.7,,58.1,-1.7,29.754,36.05,,,
T,40.222926000,-96.788987000,421.2,,56.5,-1.4,29.788,34.27,,,
T,40.223133000,-96.788624000,420.2,,53.2,-2.6,29.826,38.51,,,
T,40.223365000,-96.788236000,419.6,,51.9,-1.5,29.868,41.88,,,
T,40.223591000,-96.787900000,419.4,,48.6,-0.6,29.906,38.05,,,
T,40.223631000,-96.787844000,419.3,,46.9,-1.1,29.913,6.52,1,,
T,40.223631000,-96.787844000,419.3,,46.9,,29.913,0.00,,,
T,40.223826000,-96.787572000,419.1,,46.8,-0.7,29.944,31.70,,,
T,40.224100000,-96.787230000,418.5,,43.6,-1.4,29.987,42.11,,,
T,40.224366000,-96.786917000,417.8,,41.9,-1.8,30.026,39.78,,,
T,40.224670000,-96.786593000,417.0,,39.1,-1.9,30.070,43.59,,,
T,40.224937000,-96.786337000,416.3,,36.2,-1.9,30.107,36.79,,,
T,40.225226000,-96.786081000,416.1,,34.1,-0.4,30.145,38.79,,,
T,40.225528000,-96.785841000,417.2,,31.2,2.6,30.185,39.27,,,
T,40.225817000,-96.785625000,417.9,,29.7,2.0,30.222,36.98,,,
T,40.226085000,-96.785438000,418.3,,28.0,1.4,30.255,33.75,,,
T,40.226372000,-96.785269000,418.7,,24.2,0.9,30.290,34.96,,,
T,40.226640000,-96.785127000,419.1,,22.0,1.2,30.323,32.12,,,
T,40.226814000,-96.785036000,419.0,,21.8,-0.0,30.343,20.82,,,
T,40.227050000,-96.784929000,419.4,,19.1,1.2,30.371,27.74,,,
T,40.227573000,-96.784713000,420.0,,17.5,1.0,30.432,60.91,,,
T,40.227910000,-96.784606000,420.2,,13.6,0.5,30.471,38.51,,,
T,40.228202000,-96.784527000,420.0,,11.7,-0.4,30.504,33.11,,,
T,40.228432000,-96.784472000,419.9,,10.3,-0.4,30.530,25.96,,,
T,40.228718000,-96.784416000,419.7,,8.5,-0.8,30.562,32.11,,,
T,40.228973000,-96.784377000,419.2,,6.7,-1.7,30.590,28.51,,,
T,40.229197000,-96.784356000,418.5,,4.1,-2.7,30.615,24.94,,,
T,40.229507000,-96.784343000,417.5,,1.8,-2.8,30.650,34.44,,,
T,40.229873000,-96.784338000,416.6,,0.6,-2.2,30.690,40.64,,,
T,40.232239000,-96.784350000,413.1,,359.8,-1.3,30.953,262.72,,,
T,40.233968000,-96.784355000,413.7,,359.9,0.3,31.145,191.99,,,
T,40.235433000,-96.784358000,414.9,,359.9,0.8,31.308,162.67,,,
T,40.240438000,-96.784374000,412.9,,359.9,-0.4,31.863,555.75,,,
T,40.245419000,-96.784379000,409.6,,360.0,-0.6,32.416,553.09,,,
T,40.248446000,-96.784386000,413.1,,359.9,1.0,32.753,336.12,,,
T,40.254431000,-96.784517000,403.2,,359.0,-1.5,33.417,664.66,,,
T,40.256825000,-96.784554000,402.7,,359.3,-0.2,33.683,265.85,,,
T,40.258057000,-96.784612000,402.6,,357.9,-0.1,33.820,136.89,,,
T,40.259143000,-96.784627000,402.9,,359.4,0.3,33.941,120.60,,,
T,40.259906000,-96.784637000,402.2,,359.4,-0.8,34.025,84.73,,,
T,40.261319000,-96.784634000,400.5,,0.1,-1.1,34.182,156.90,,,
T,40.262869000,-96.784659000,398.7,,359.3,-1.0,34.354,172.12,,,
T,40.264575000,-96.784662000,397.6,,359.9,-0.6,34.544,189.43,,,
T,40.264725000,-96.784648000,397.6,,4.1,-0.1,34.560,16.70,,,
T,40.264878000,-96.784623000,397.6,,7.1,-0.2,34.578,17.12,,,
T,40.264994000,-96.784583000,397.5,,14.7,-0.1,34.591,13.32,,,
T,40.265111000,-96.784520000,397.5,,22.3,-0.4,34.605,14.05,,,
T,40.265264000,-96.784414000,397.4,,27.9,-0.7,34.624,19.23,,,
T,40.265401000,-96.784298000,397.4,,32.9,0.1,34.642,18.13,,,
T,40.265543000,-96.784140000,397.2,,40.3,-0.7,34.663,20.72,,,
T,40.265626000,-96.784017000,397.2,,48.5,-0.2,34.677,13.94,,,
T,40.265707000,-96.783889000,397.1,,50.3,-0.9,34.691,14.12,,,
T,40.265774000,-96.783744000,396.9,,58.8,-1.5,34.706,14.40,,,
T,40.265843000,-96.783576000,396.8,,61.7,-0.7,34.722,16.21,,,
T,40.265900000,-96.783386000,396.8,,68.5,-0.0,34.739,17.36,,,
T,40.265931000,-96.783194000,396.8,,78.1,0.2,34.756,16.69,,,
T,40.265942000,-96.783010000,396.9,,85.5,0.5,34.771,15.70,,,
T,40.265950000,-96.782791000,396.9,,87.3,0.2,34.790,18.65,,,
T,40.265948000,-96.782093000,396.8,,90.2,-0.1,34.850,59.37,,,
T,40.265939000,-96.778631000,396.4,,90.2,-0.1,35.144,294.49,,,
T,40.265932000,-96.776534000,396.1,,90.2,-0.1,35.322,178.38,,,
T,40.265931000,-96.775975000,395.8,,90.1,-0.7,35.370,47.55,1,,
T,40.265931000,-96.775975000,395.8,,90.1,,35.370,0.00,,,
T,40.265930000,-96.775346000,395.2,,90.1,-1.1,35.423,53.50,,,
T,40.265930000,-96.775199000,395.1,,90.0,-1.3,35.436,12.50,,,
T,40.266083000,-96.775231000,395.2,,350.9,0.5,35.453,17.21,,,
T,40.266329000,-96.775272000,395.3,,352.8,0.4,35.481,27.54,,,
T,40.266683000,-96.775309000,395.1,,355.4,-0.4,35.520,39.43,,,
T,40.266915000,-96.775322000,394.9,,357.6,-0.7,35.546,25.78,,,
T,40.267120000,-96.775329000,394.8,,358.5,-0.8,35.569,22.77,,,
T,40.267707000,-96.775337000,393.4,,359.4,-2.1,35.634,65.18,,,
T,40.268425000,-96.775349000,391.4,,359.3,-2.4,35.714,79.73,,,
T,40.269557000,-96.775357000,388.9,,359.7,-2.0,35.839,125.70,,,
T,40.270980000,-96.775365000,385.3,,359.8,-2.3,35.997,158.01,,,
T,40.271274000,-96.775375000,384.9,,358.5,-1.2,36.030,32.66,,,
T,40.271497000,-96.775391000,384.6,,356.9,-1.2,36.055,24.80,,,
T,40.271714000,-96.775417000,384.4,,354.8,-0.9,36.079,24.20,,,
T,40.271943000,-96.775460000,384.1,,351.8,-1.2,36.105,25.69,,,
T,40.272168000,-96.775514000,383.9,,349.6,-0.9,36.130,25.40,,,
T,40.272264000,-96.775544000,383.8,,346.6,-0.5,36.141,10.96,,,
T,40.272422000,-96.775593000,383.8,,346.7,-0.2,36.159,18.03,,,
T,40.272723000,-96.775714000,383.7,,342.9,-0.2,36.194,34.97,,,
T,40.272970000,-96.775830000,383.5,,340.3,-0.7,36.223,29.15,,,
T,40.273262000,-96.775987000,383.7,,337.7,0.4,36.258,35.07,,,
T,40.273509000,-96.776138000,383.6,,335.0,-0.3,36.289,30.28,,,
T,40.273705000,-96.776281000,383.6,,330.9,0.1,36.313,24.93,,,
T,40.273907000,-96.776441000,383.7,,328.9,0.4,36.340,26.24,,,
T,40.274118000,-96.776626000,383.8,,326.2,0.5,36.368,28.22,,,
T,40.274328000,-96.776832000,384.1,,323.2,0.8,36.397,29.17,,,
T,40.274502000,-96.777021000,383.9,,320.4,-0.5,36.422,25.13,,,
T,40.274606000,-96.777135000,383.9,,320.1,-0.1,36.437,15.08,,,
T,40.274807000,-96.777377000,383.5,,317.4,-1.2,36.468,30.36,,,
T,40.274983000,-96.777621000,383.2,,313.4,-1.0,36.496,28.51,,,
T,40.275121000,-96.777826000,383.2,,311.4,-0.1,36.519,23.21,,,
T,40.275264000,-96.778062000,383.0,,308.5,-0.9,36.545,25.59,,,
T,40.275446000,-96.778385000,383.2,,306.4,0.6,36.579,34.10,,,
T,40.276086000,-96.779593000,383.3,,304.8,0.1,36.704,124.92,,,
T,40.276101000,-96.779621000,383.3,,305.1,-0.1,36.707,2.91,1,,
T,40.276101000,-96.779621000,383.3,,305.1,,36.707,0.00,,,
T,40.276520000,-96.780415000,383.7,,304.7,0.5,36.789,82.00,,,
T,40.277026000,-96.781391000,383.8,,304.2,0.1,36.889,100.23,,,
T,40.277260000,-96.781853000,382.9,,303.6,-2.0,36.936,47.11,,,
T,40.277391000,-96.782126000,382.7,,302.2,-0.6,36.964,27.40,,,
T,40.277551000,-96.782465000,382.0,,301.7,-2.1,36.997,33.87,,,
T,40.277716000,-96.782830000,380.9,,300.6,-3.0,37.034,36.05,,,
T,40.277801000,-96.783031000,380.7,,299.0,-1.4,37.053,19.53,,,
T,40.277962000,-96.783418000,382.2,,298.6,4.1,37.091,37.45,,,
T,40.278168000,-96.783948000,382.7,,297.0,1.0,37.141,50.55,,,
T,40.278436000,-96.784694000,383.6,,295.2,1.3,37.211,70.08,,,
T,40.278666000,-96.785429000,383.6,,292.3,-0.0,37.279,67.52,,,
T,40.279377000,-96.787751000,388.0,,291.9,2.1,37.491,212.67,,,
T,40.281369000,-96.794348000,396.3,,291.6,1.4,38.094,603.06,,,
T,40.281738000,-96.795697000,395.7,,289.7,-0.5,38.216,121.82,,,
T,40.281874000,-96.796205000,395.5,,289.3,-0.6,38.262,45.76,,,
T,40.282006000,-96.796690000,395.2,,289.6,-0.6,38.306,43.77,,,
T,40.282523000,-96.798680000,393.3,,288.8,-1.1,38.484,178.70,,,
T,40.282921000,-96.800111000,390.3,,290.0,-2.3,38.614,129.47,,,
T,40.283062000,-96.800642000,388.9,,289.2,-3.1,38.662,47.79,,,
T,40.283242000,-96.801332000,385.9,,288.9,-4.7,38.724,61.99,,,
T,40.283292000,-96.801527000,385.5,,288.6,-2.4,38.741,17.49,,,
T,40.283507000,-96.802359000,388.0,,288.7,3.4,38.816,74.67,,,
T,40.283687000,-96.803113000,388.7,,287.4,1.0,38.883,67.16,,,
T,40.283719000,-96.803246000,389.0,,287.5,1.9,38.895,11.86,,,
T,40.283795000,-96.803595000,389.5,,285.9,1.6,38.926,30.86,,,
T,40.283926000,-96.804217000,390.5,,285.4,2.0,38.981,54.86,,,
T,40.284092000,-96.805089000,393.5,,284.0,3.9,39.057,76.41,,,
T,40.284197000,-96.805657000,395.3,,283.6,3.6,39.107,49.69,,,
T,40.284274000,-96.806117000,395.7,,282.4,1.0,39.147,40.04,,,
T,40.284372000,-96.806723000,396.0,,282.0,0.6,39.199,52.67,,,
T,40.284479000,-96.807411000,396.2,,281.5,0.3,39.259,59.70,,,
T,40.284508000,-96.807596000,396.0,,281.6,-0.9,39.275,16.06,,,
T,40.284570000,-96.808033000,395.5,,280.5,-1.3,39.313,37.79,,,
T,40.284615000,-96.808390000,395.2,,279.4,-1.2,39.344,30.77,,,
T,40.284663000,-96.808787000,395.5,,279.0,1.0,39.378,34.18,,,
T,40.284733000,-96.809485000,396.7,,277.5,2.0,39.438,59.86,,,
T,40.284796000,-96.810158000,396.9,,277.0,0.3,39.495,57.66,,,
T,40.284887000,-96.811359000,397.5,,275.7,0.6,39.598,102.63,,,
T,40.284920000,-96.811792000,397.7,,275.7,0.8,39.635,37.00,,,
T,40.285043000,-96.813294000,399.5,,276.1,1.3,39.764,128.45,,,
T,40.285166000,-96.814876000,400.4,,275.8,0.7,39.899,135.22,,,
T,40.285230000,-96.815683000,400.7,,275.9,0.4,39.968,68.99,,,
T,40.285314000,-96.816813000,400.4,,275.6,-0.3,40.064,96.54,,,
T,40.285380000,-96.817545000,400.6,,276.7,0.2,40.127,62.68,,,
T,40.285481000,-96.818556000,400.1,,277.5,-0.6,40.214,86.70,,,
T,40.285622000,-96.819895000,396.4,,277.9,-3.2,40.329,114.94,,,
T,40.285782000,-96.821422000,392.5,,277.8,-3.0,40.460,131.06,,,
T,40.285873000,-96.822339000,393.5,,277.4,1.2,40.538,78.63,,,
T,40.285818000,-96.822338000,393.5,,179.2,0.6,40.544,6.11,,,
T,40.285213000,-96.822346000,394.3,,180.6,1.2,40.612,67.18,,,
T,40.285214000,-96.822631000,393.4,,270.3,-3.8,40.636,24.24,,,
T,40.285218000,-96.822759000,393.3,,272.3,-0.6,40.647,10.89,,,
T,40.285226000,-96.822861000,393.3,,275.9,-0.4,40.655,8.72,,,
T,40.285237000,-96.822955000,393.3,,278.7,0.6,40.664,8.09,,,
T,40.285253000,-96.823049000,393.5,,282.6,2.3,40.672,8.19,,,
T,40.285278000,-96.823153000,393.7,,287.5,2.8,40.681,9.27,,,
T,40.285314000,-96.823282000,394.2,,290.1,4.2,40.693,11.68,,,
T,40.285354000,-96.823405000,394.8,,293.1,4.8,40.704,11.36,,,
T,40.285372000,-96.823475000,395.1,,288.6,5.0,40.710,6.28,,,
T,40.285389000,-96.823551000,395.4,,286.3,4.8,40.717,6.73,,,
T,40.285394000,-96.823629000,395.7,,274.8,4.5,40.724,6.66,,,
T,40.285392000,-96.823712000,396.0,,268.2,4.3,40.731,7.06,,,
T,40.285387000,-96.823799000,396.4,,265.7,4.4,40.738,7.42,,,
T,40.285377000,-96.823889000,396.7,,261.7,4.4,40.746,7.73,,,
T,40.285376000,-96.823958000,397.0,,268.9,4.6,40.752,5.87,,,
T,40.285385000,-96.824025000,397.2,,280.0,4.8,40.758,5.78,,,
T,40.285400000,-96.824095000,397.6,,285.7,5.6,40.764,6.18,,,
T,40.285430000,-96.824175000,398.0,,296.2,5.6,40.771,7.57,,,
T,40.285515000,-96.824355000,399.0,,301.8,5.4,40.789,17.98,,,
T,40.285554000,-96.824443000,399.4,,300.2,5.4,40.798,8.65,,,
T,40.285574000,-96.824500000,399.7,,294.7,5.3,40.803,5.33,,,
T,40.285584000,-96.824564000,400.0,,281.6,5.5,40.809,5.55,,,
T,40.285587000,-96.825006000,401.4,,270.5,3.7,40.846,37.59,,,
T,40.285600000,-96.825094000,401.7,,281.0,3.1,40.854,7.62,,,
T,40.285606000,-96.825186000,401.9,,274.9,2.6,40.862,7.85,,,
T,40.285605000,-96.825307000,402.1,,269.4,2.1,40.872,10.29,,,
T,40.285604000,-96.825430000,402.3,,269.4,2.1,40.883,10.46,,,
T,40.285604000,-96.825545000,402.5,,270.0,2.1,40.892,9.78,,,
T,40.285603000,-96.825670000,402.7,,269.4,2.1,40.903,10.63,,,
