type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,38.489649000,-92.129821000,237.0,,221.3,0.9,22.461,25.60,,,
T,38.489406000,-92.130070000,236.8,,218.7,-0.5,22.496,34.63,,,
T,38.489104000,-92.130363000,236.7,,217.2,-0.4,22.538,42.16,,,
T,38.488654000,-92.130797000,239.2,,217.0,4.0,22.601,62.68,,,
T,38.488369000,-92.131074000,241.0,,217.3,4.5,22.640,39.81,,,
T,38.488083000,-92.131355000,243.1,,217.6,5.4,22.681,40.11,,,
T,38.487747000,-92.131702000,246.2,,219.0,6.4,22.729,48.04,,,
T,38.487416000,-92.132066000,247.2,,220.7,2.0,22.777,48.57,,,
T,38.487213000,-92.132306000,246.2,,222.8,-3.2,22.808,30.76,,,
T,38.487019000,-92.132566000,245.1,,226.4,-3.7,22.839,31.28,,,
T,38.486816000,-92.132912000,244.6,,233.1,-1.2,22.877,37.67,,,
T,38.486643000,-92.133279000,243.2,,238.9,-3.8,22.914,37.34,,,
T,38.486534000,-92.133547000,241.8,,242.5,-5.2,22.940,26.33,,,
T,38.486438000,-92.133825000,239.6,,246.2,-8.2,22.967,26.49,,,
T,38.486299000,-92.134395000,237.6,,252.7,-3.9,23.019,52.07,,,
T,38.486133000,-92.135168000,237.2,,254.7,-0.6,23.089,69.92,,,
T,38.485950000,-92.135962000,239.9,,253.6,3.8,23.161,72.19,,,
T,38.485788000,-92.136615000,238.4,,252.4,-2.5,23.221,59.74,,,
T,38.485608000,-92.137285000,235.9,,251.1,-4.1,23.283,61.78,,,
T,38.485434000,-92.137949000,233.9,,251.5,-3.2,23.344,61.07,,,
T,38.485352000,-92.138281000,233.1,,252.5,-2.8,23.374,30.36,,,
T,38.485288000,-92.138624000,232.1,,256.6,-3.0,23.405,30.76,,,
T,38.485122000,-92.139799000,230.0,,259.8,-2.1,23.509,104.16,,,
T,38.485034000,-92.140476000,229.0,,260.6,-1.7,23.569,59.87,,,
T,38.485020000,-92.140657000,229.1,,264.4,0.7,23.585,15.87,,,
T,38.485012000,-92.140866000,229.6,,267.2,2.8,23.603,18.26,,,
T,38.485014000,-92.141046000,230.3,,270.8,4.1,23.619,15.71,,,
T,38.485024000,-92.141227000,231.1,,274.0,5.5,23.635,15.83,,,
T,38.485038000,-92.141405000,232.1,,275.7,6.4,23.650,15.61,,,
T,38.485062000,-92.141581000,233.1,,279.9,6.4,23.666,15.59,,,
T,38.485108000,-92.141901000,234.8,,280.4,5.8,23.694,28.38,,,
T,38.485247000,-92.142843000,239.7,,280.7,5.9,23.778,83.63,,,
T,38.485293000,-92.143212000,241.1,,279.0,4.3,23.810,32.60,,,
T,38.485333000,-92.143583000,242.2,,277.8,3.4,23.843,32.67,,,
T,38.485354000,-92.143788000,242.8,,277.5,3.4,23.861,18.04,,,
T,38.485357000,-92.143817000,242.9,,277.5,4.0,23.864,2.55,,,
T,38.485396000,-92.144347000,244.9,,275.4,4.3,23.910,46.44,,,
T,38.485414000,-92.144633000,246.2,,274.6,5.2,23.935,25.03,,,
T,38.485425000,-92.144920000,247.6,,272.8,5.5,23.960,25.07,,,
T,38.485431000,-92.145205000,249.2,,271.5,6.5,23.985,24.88,,,
T,38.485425000,-92.145462000,250.6,,268.3,6.4,24.007,22.43,,,
T,38.485415000,-92.145636000,251.3,,265.8,4.3,24.023,15.22,,,
T,38.485403000,-92.145782000,251.6,,264.0,2.5,24.036,12.81,,,
T,38.485377000,-92.146003000,251.6,,261.5,0.2,24.055,19.50,,,
T,38.485344000,-92.146222000,251.0,,259.1,-3.0,24.074,19.46,,,
T,38.485273000,-92.146583000,249.5,,255.9,-4.7,24.107,32.47,,,
T,38.485260000,-92.146636000,249.2,,252.6,-5.0,24.112,4.84,,,
T,38.485070000,-92.147395000,248.6,,252.3,-0.9,24.181,69.50,,,
T,38.485011000,-92.147620000,248.4,,251.5,-0.7,24.202,20.70,,,
T,38.484963000,-92.147851000,248.2,,255.1,-1.1,24.223,20.85,,,
T,38.484923000,-92.148081000,247.9,,257.5,-1.7,24.243,20.55,,,
T,38.484899000,-92.148319000,247.4,,262.7,-2.5,24.264,20.94,,,
T,38.484900000,-92.148499000,246.9,,270.4,-3.1,24.280,15.71,,,
T,38.484913000,-92.148678000,246.2,,275.3,-4.2,24.296,15.68,,,
T,38.484939000,-92.148855000,245.5,,280.6,-4.4,24.311,15.71,,,
T,38.484980000,-92.149026000,244.9,,287.0,-4.0,24.327,15.60,,,
T,38.485034000,-92.149185000,244.2,,293.5,-4.7,24.342,15.11,,,
T,38.485104000,-92.149339000,243.5,,300.1,-4.0,24.358,15.52,,,
T,38.485184000,-92.149479000,242.8,,306.1,-5.2,24.373,15.10,,,
T,38.485270000,-92.149614000,242.4,,309.1,-2.5,24.388,15.16,,,
T,38.485468000,-92.149894000,242.4,,312.1,-0.0,24.421,32.86,,,
T,38.485674000,-92.150170000,242.0,,313.6,-1.1,24.454,33.21,,,
T,38.486525000,-92.151272000,236.4,,314.6,-4.2,24.589,134.79,,,
T,38.486722000,-92.151532000,235.5,,314.1,-2.7,24.620,31.51,,,
T,38.486818000,-92.151668000,235.0,,312.0,-3.1,24.636,15.95,,,
T,38.486909000,-92.151806000,234.9,,310.1,-0.9,24.652,15.72,,,
T,38.487023000,-92.151988000,235.1,,308.7,0.7,24.672,20.30,,,
T,38.487177000,-92.152263000,235.8,,305.6,2.5,24.702,29.46,,,
T,38.487310000,-92.152539000,236.9,,301.6,4.1,24.730,28.25,,,
T,38.487432000,-92.152822000,238.2,,298.8,4.4,24.758,28.16,,,
T,38.487563000,-92.153153000,239.8,,296.8,5.1,24.790,32.33,,,
T,38.487624000,-92.153319000,240.9,,295.1,6.7,24.806,15.99,,,
T,38.487678000,-92.153486000,241.8,,292.4,5.7,24.822,15.76,,,
T,38.487758000,-92.153757000,243.3,,290.7,5.9,24.847,25.26,,,
T,38.487848000,-92.154111000,244.9,,288.0,5.0,24.880,32.46,,,
T,38.487924000,-92.154475000,246.1,,284.9,3.8,24.913,32.86,,,
T,38.488075000,-92.155381000,246.0,,282.0,-0.2,24.994,80.80,,,
T,38.488222000,-92.156323000,242.9,,281.3,-3.7,25.077,83.79,,,
T,38.488363000,-92.157247000,238.1,,281.0,-5.9,25.159,82.12,,,
T,38.488499000,-92.158180000,234.8,,280.5,-3.9,25.242,82.79,,,
T,38.488562000,-92.158650000,233.7,,279.7,-2.7,25.284,41.60,,,
T,38.488597000,-92.159123000,232.5,,275.4,-2.9,25.325,41.45,,,
T,38.488629000,-92.159880000,231.5,,273.1,-1.6,25.391,66.14,,,
T,38.488651000,-92.160640000,230.4,,272.1,-1.7,25.458,66.35,,,
T,38.488675000,-92.161578000,228.2,,271.9,-2.6,25.540,81.88,,,
T,38.488694000,-92.162373000,226.2,,271.7,-3.0,25.609,69.39,,,
T,38.488712000,-92.163146000,224.1,,271.7,-3.0,25.677,67.47,,,
T,38.488779000,-92.164994000,220.5,,272.7,-2.3,25.838,161.40,,,
T,38.488804000,-92.165716000,222.4,,272.5,3.0,25.901,63.05,,,
T,38.488822000,-92.166230000,223.7,,272.6,2.9,25.946,44.89,,,
T,38.488850000,-92.166650000,224.5,,274.9,2.3,25.983,36.77,,,
T,38.488888000,-92.167208000,225.4,,275.0,1.7,26.032,48.87,,,
T,38.488905000,-92.167451000,225.3,,275.1,-0.6,26.053,21.28,,,
T,38.488931000,-92.167954000,224.5,,273.8,-1.8,26.097,43.98,,,
T,38.488969000,-92.168819000,224.4,,273.2,-0.1,26.172,75.59,,,
T,38.488999000,-92.169461000,223.7,,273.4,-1.3,26.229,56.11,,,
T,38.489011000,-92.169701000,223.1,,273.7,-2.9,26.249,20.98,,,
T,38.489022000,-92.169815000,222.7,,277.0,-4.1,26.260,10.02,,,
T,38.489040000,-92.169932000,222.2,,281.1,-4.2,26.270,10.40,,,
T,38.489064000,-92.170029000,221.9,,287.5,-4.3,26.279,8.87,,,
T,38.489102000,-92.170154000,221.4,,291.2,-3.8,26.290,11.69,,,
T,38.489156000,-92.170283000,221.2,,298.1,-1.8,26.303,12.75,,,
T,38.489221000,-92.170406000,221.3,,304.0,0.7,26.316,12.93,,,
T,38.489310000,-92.170530000,221.7,,312.5,2.8,26.331,14.65,,,
T,38.489494000,-92.170719000,223.0,,321.2,5.1,26.357,26.25,,,
T,38.489776000,-92.170984000,224.9,,323.7,4.8,26.396,38.92,,,
T,38.489911000,-92.171114000,225.6,,323.0,3.6,26.415,18.79,,,
T,38.489975000,-92.171191000,225.8,,316.7,2.6,26.425,9.78,,,
T,38.490034000,-92.171274000,226.0,,312.2,2.3,26.434,9.76,,,
T,38.490104000,-92.171387000,226.3,,308.4,1.9,26.447,12.55,,,
T,38.490158000,-92.171512000,226.6,,298.9,2.3,26.459,12.44,,,
T,38.490190000,-92.171606000,226.8,,293.5,2.9,26.468,8.94,,,
T,38.490214000,-92.171706000,227.1,,287.0,3.2,26.477,9.12,,,
T,38.490241000,-92.171852000,227.6,,283.3,3.4,26.490,13.09,,,
T,38.490247000,-92.172001000,228.0,,272.9,3.8,26.503,13.02,,,
T,38.490243000,-92.172121000,228.4,,267.6,3.7,26.514,10.48,,,
T,38.490233000,-92.172241000,228.8,,263.9,3.4,26.524,10.53,,,
T,38.490196000,-92.172416000,229.3,,254.9,3.0,26.540,15.81,,,
T,38.490140000,-92.172580000,229.8,,246.4,3.3,26.556,15.60,,,
T,38.490053000,-92.172820000,231.0,,245.1,5.4,26.579,23.06,,,
T,38.489957000,-92.173063000,232.4,,243.2,5.7,26.603,23.73,,,
T,38.489772000,-92.173544000,234.4,,243.8,4.4,26.649,46.72,,,
T,38.489363000,-92.174625000,240.5,,244.2,5.7,26.754,104.67,,,
T,38.489103000,-92.175334000,245.0,,244.9,6.7,26.822,68.26,,,
T,38.489088000,-92.175391000,245.2,,251.4,3.8,26.828,5.24,,,
T,38.489082000,-92.175451000,245.2,,262.7,-0.0,26.833,5.28,,,
T,38.489086000,-92.175511000,245.1,,274.9,-3.0,26.838,5.25,,,
T,38.489099000,-92.175568000,244.9,,286.2,-2.9,26.843,5.18,,,
T,38.489120000,-92.175622000,244.8,,296.4,-2.7,26.849,5.26,,,
T,38.489149000,-92.175669000,244.7,,308.2,-2.5,26.854,5.21,,,
T,38.489185000,-92.175708000,244.5,,319.7,-3.8,26.859,5.25,,,
T,38.489226000,-92.175736000,244.2,,331.9,-5.4,26.864,5.17,,,
T,38.489362000,-92.175761000,244.1,,351.8,-0.8,26.879,15.25,,,
T,38.489479000,-92.175782000,244.2,,352.0,1.0,26.893,13.12,,,
T,38.489494000,-92.175785000,244.2,,351.1,0.9,26.894,1.69,,,
T,38.489560000,-92.175797000,244.3,,351.9,1.2,26.902,7.40,,,
T,38.489671000,-92.175818000,244.7,,351.6,3.2,26.914,12.46,,,
T,38.489771000,-92.175837000,245.2,,351.5,4.3,26.925,11.22,,,
T,38.489812000,-92.175847000,245.4,,349.2,4.4,26.930,4.63,1,,
T,38.489812000,-92.175847000,245.4,,349.2,,26.930,0.00,,,
T,38.490208000,-92.175941000,245.6,,349.5,0.6,26.975,44.72,,,
T,38.490510000,-92.176016000,244.9,,349.0,-2.2,27.009,34.16,,,
T,38.490844000,-92.176099000,244.8,,349.0,-0.3,27.047,37.78,,,
T,38.491417000,-92.176280000,244.9,,346.1,0.2,27.112,65.54,,,
T,38.491882000,-92.176430000,243.4,,345.8,-2.8,27.165,53.25,,,
T,38.491951000,-92.176453000,243.0,,345.4,-4.8,27.173,7.92,,,
T,38.492047000,-92.176485000,242.4,,345.4,-5.4,27.184,11.02,,,
T,38.492125000,-92.176526000,241.9,,337.6,-4.9,27.194,9.37,,,
T,38.492480000,-92.176715000,240.2,,337.4,-3.9,27.236,42.72,,,
T,38.492830000,-92.176921000,239.7,,335.3,-1.2,27.279,42.81,,,
T,38.493265000,-92.177212000,239.5,,332.4,-0.4,27.334,54.55,,,
T,38.493868000,-92.177556000,237.5,,335.9,-2.7,27.407,73.36,,,
T,38.494153000,-92.177688000,236.6,,340.1,-2.7,27.441,33.67,,,
T,38.494547000,-92.177816000,235.6,,345.7,-2.0,27.486,45.14,,,
T,38.495307000,-92.178014000,235.4,,348.5,-0.3,27.572,86.11,,,
T,38.495627000,-92.178072000,235.5,,351.9,0.1,27.608,35.88,,,
T,38.495890000,-92.178095000,235.7,,356.1,0.7,27.637,29.26,,,
T,38.496120000,-92.178076000,235.9,,3.7,0.9,27.663,25.59,,,
T,38.496242000,-92.178052000,236.0,,8.8,0.9,27.676,13.70,,,
T,38.496321000,-92.178037000,236.1,,8.5,0.3,27.685,8.87,,,
T,38.496883000,-92.177915000,234.8,,9.6,-2.0,27.749,63.29,,,
T,38.497468000,-92.177794000,231.4,,9.2,-5.1,27.814,65.79,,,
T,38.497840000,-92.177777000,229.5,,2.0,-4.7,27.856,41.32,,,
T,38.498103000,-92.177777000,227.8,,0.0,-5.9,27.885,29.19,,,
T,38.498371000,-92.177819000,225.9,,353.0,-6.4,27.915,29.97,,,
T,38.498723000,-92.177900000,223.7,,349.8,-5.6,27.955,39.71,,,
T,38.499084000,-92.178003000,222.9,,347.4,-1.8,27.996,41.07,,,
T,38.499434000,-92.178180000,222.3,,338.4,-1.5,28.037,41.81,,,
T,38.499757000,-92.178375000,223.1,,334.7,2.0,28.077,39.69,,,
T,38.500044000,-92.178589000,224.5,,329.7,3.9,28.114,36.93,,,
T,38.500490000,-92.178967000,226.8,,326.4,3.7,28.174,59.48,,,
T,38.501202000,-92.179571000,228.7,,326.4,2.1,28.269,94.99,,,
T,38.502691000,-92.180828000,229.9,,326.5,0.6,28.467,198.35,,,
T,38.503203000,-92.181241000,230.6,,327.7,1.1,28.534,67.29,,,
T,38.503606000,-92.181501000,230.3,,333.2,-0.6,28.584,50.16,,,
T,38.503953000,-92.181688000,229.7,,337.1,-1.3,28.626,41.83,,,
T,38.504414000,-92.181864000,230.3,,343.4,1.1,28.680,53.43,,,
T,38.504812000,-92.181997000,229.8,,345.3,-1.0,28.725,45.68,,,
T,38.505242000,-92.182077000,229.6,,351.7,-0.5,28.774,48.24,,,
T,38.505661000,-92.182104000,229.4,,357.1,-0.5,28.820,46.57,,,
T,38.506352000,-92.182094000,229.4,,0.6,0.1,28.897,76.71,,,
T,38.507105000,-92.182085000,228.8,,0.5,-0.8,28.980,83.59,,,
T,38.509088000,-92.182026000,228.6,,1.3,-0.1,29.201,220.19,,,
T,38.509752000,-92.182040000,227.4,,359.1,-1.7,29.274,73.72,,,
T,38.513891000,-92.181952000,221.7,,1.0,-1.2,29.734,459.52,,,
T,38.515278000,-92.181902000,219.4,,1.6,-1.5,29.888,154.03,,,
T,38.516322000,-92.181887000,220.8,,0.6,1.2,30.004,115.90,,,
T,38.517225000,-92.181870000,221.0,,0.8,0.2,30.104,100.25,,,
T,38.520545000,-92.181800000,209.7,,0.9,-3.1,30.473,368.59,,,
T,38.520737000,-92.181797000,209.2,,0.7,-1.9,30.494,21.31,1,,
T,38.520737000,-92.181797000,209.2,,0.7,,30.494,0.00,,,
T,38.525055000,-92.181719000,179.8,,0.8,-6.1,30.973,479.37,,,
T,38.525062000,-92.181719000,179.7,,0.0,-13.6,30.974,0.78,,,
T,38.526413000,-92.181691000,175.1,,0.9,-3.1,31.124,149.99,,,
T,38.526549000,-92.181688000,176.8,,1.0,11.6,31.139,15.10,,,
T,38.530283000,-92.181601000,182.4,,1.0,1.3,31.554,414.57,,,
T,38.530824000,-92.181611000,186.0,,359.2,6.1,31.614,60.06,,,
T,38.531285000,-92.181644000,189.0,,356.8,5.9,31.665,51.25,,,
T,38.531784000,-92.181779000,189.9,,348.1,1.6,31.722,56.63,,,
T,38.532257000,-92.181968000,189.2,,342.6,-1.3,31.777,55.03,,,
T,38.532668000,-92.182222000,188.1,,334.2,-2.1,31.827,50.72,,,
T,38.532871000,-92.182362000,187.9,,331.7,-0.8,31.853,25.63,,,
T,38.533027000,-92.182498000,187.7,,325.7,-0.7,31.874,20.99,,,
T,38.533305000,-92.182775000,188.0,,322.1,0.6,31.913,39.19,,,
T,38.533532000,-92.183035000,188.1,,318.1,0.3,31.947,33.90,,,
T,38.533688000,-92.183260000,188.4,,311.6,1.2,31.973,26.17,,,
T,38.533928000,-92.183631000,188.5,,309.6,0.3,32.015,41.91,,,
T,38.534238000,-92.184248000,189.2,,302.7,1.1,32.079,63.86,,,
T,38.534592000,-92.185020000,190.2,,300.4,1.3,32.157,77.94,,,
T,38.534873000,-92.185641000,190.3,,300.0,0.1,32.219,62.49,,,
T,38.535026000,-92.186014000,191.5,,297.7,3.4,32.256,36.69,,,
T,38.535136000,-92.186298000,190.6,,296.3,-3.4,32.284,27.61,1,,
T,38.535136000,-92.186298000,190.6,,296.3,,32.284,0.00,,,
T,38.535172000,-92.186392000,190.9,,296.1,3.0,32.293,9.12,,,
T,38.535266000,-92.186676000,191.1,,292.9,1.0,32.320,26.87,,,
T,38.535354000,-92.186954000,190.7,,292.0,-1.7,32.346,26.13,,,
T,38.535457000,-92.187305000,190.3,,290.6,-1.3,32.379,32.67,,,
T,38.535562000,-92.187704000,191.1,,288.6,2.1,32.415,36.69,,,
T,38.535627000,-92.188007000,190.7,,285.3,-1.4,32.443,27.39,,,
T,38.535649000,-92.188110000,190.4,,285.3,-2.7,32.452,9.31,,,
T,38.535680000,-92.188284000,190.0,,282.8,-2.4,32.468,15.56,,,
T,38.535725000,-92.188540000,190.2,,282.7,0.9,32.490,22.87,,,
T,38.535750000,-92.188700000,190.7,,281.3,2.9,32.505,14.22,,,
T,38.535772000,-92.188865000,190.9,,279.7,2.0,32.519,14.59,,,
T,38.535802000,-92.189100000,191.5,,279.3,2.7,32.540,20.76,,,
T,38.535824000,-92.189311000,192.4,,277.6,4.9,32.559,18.56,,,
T,38.535840000,-92.189483000,193.3,,276.8,6.1,32.574,15.10,,,
T,38.535889000,-92.189635000,194.1,,292.4,5.5,32.588,14.33,,,
T,38.535918000,-92.189790000,194.9,,283.5,5.5,32.602,13.89,,,
T,38.535926000,-92.189997000,196.0,,272.8,6.0,32.620,18.07,,,
T,38.535934000,-92.190138000,196.7,,274.1,6.0,32.632,12.33,,,
T,38.535942000,-92.190320000,197.6,,273.2,5.3,32.648,15.89,,,
T,38.536026000,-92.192966000,210.2,,272.3,5.5,32.879,230.89,,,
T,38.536087000,-92.193825000,213.9,,275.2,4.9,32.954,75.20,,,
T,38.536225000,-92.194796000,214.7,,280.3,0.9,33.040,86.04,,,
T,38.536505000,-92.195969000,216.7,,287.0,1.9,33.147,106.89,,,
T,38.537630000,-92.199921000,207.6,,290.0,-2.5,33.514,366.50,,,
T,38.537632000,-92.199928000,207.6,,290.1,-0.8,33.514,0.65,,,
T,38.537752000,-92.200343000,205.8,,290.3,-4.8,33.553,38.56,,,
T,38.537871000,-92.200750000,203.4,,290.5,-6.2,33.591,37.86,,,
T,38.538479000,-92.202863000,194.9,,290.2,-4.3,33.787,196.20,,,
T,38.539131000,-92.205120000,191.3,,290.3,-1.7,33.997,209.67,,,
T,38.539831000,-92.207543000,200.7,,290.3,4.2,34.222,225.09,,,
T,38.539919000,-92.207807000,201.8,,293.1,4.5,34.247,25.00,,,
T,38.540063000,-92.208342000,202.2,,289.0,0.8,34.296,49.31,,,
T,38.540091000,-92.208448000,201.7,,288.7,-5.1,34.306,9.75,,,
T,38.540390000,-92.209491000,207.1,,290.1,5.6,34.403,96.80,,,
T,38.540411000,-92.209567000,208.6,,289.5,21.3,34.410,7.02,,,
T,38.540541000,-92.210036000,210.6,,289.5,4.5,34.453,43.36,,,
T,38.540616000,-92.210334000,211.4,,287.8,2.8,34.480,27.28,,,
T,38.540726000,-92.210772000,213.3,,287.8,4.9,34.520,40.09,,,
T,38.540856000,-92.211526000,216.3,,282.4,4.4,34.588,67.30,,,
T,38.540956000,-92.212600000,219.5,,276.8,3.4,34.682,94.29,,,
T,38.541013000,-92.213722000,220.9,,273.7,1.4,34.780,98.02,1,,
T,38.541013000,-92.213722000,220.9,,273.7,,34.780,0.00,,,
T,38.541064000,-92.214743000,221.9,,273.7,1.2,34.869,89.19,,,
T,38.541076000,-92.214973000,221.9,,273.8,-0.2,34.889,20.10,,,
T,38.541121000,-92.215869000,220.1,,273.7,-2.3,34.967,78.28,,,
T,38.541303000,-92.219605000,206.3,,273.6,-4.2,35.294,326.34,,,
T,38.541440000,-92.220376000,207.8,,282.8,2.2,35.363,68.92,,,
T,38.541611000,-92.220936000,209.7,,291.3,3.6,35.415,52.38,,,
T,38.541806000,-92.221427000,211.3,,296.9,3.5,35.463,47.97,,,
T,38.541997000,-92.221824000,212.5,,301.6,3.0,35.504,40.59,,,
T,38.542463000,-92.222448000,215.6,,313.7,4.1,35.579,75.07,,,
T,38.542688000,-92.222733000,216.7,,315.3,3.2,35.614,35.23,,,
T,38.542911000,-92.222909000,217.9,,328.3,4.1,35.643,29.12,,,
T,38.543358000,-92.223225000,219.0,,331.1,1.9,35.700,56.75,,,
T,38.543801000,-92.223447000,220.1,,338.6,2.0,35.753,52.85,,,
T,38.544737000,-92.223768000,220.9,,345.0,0.7,35.860,107.61,,,
T,38.544777000,-92.223781000,220.9,,345.7,0.8,35.865,4.58,1,,
T,38.544777000,-92.223781000,220.9,,345.7,,35.865,0.00,,,
T,38.545878000,-92.224130000,221.7,,346.1,0.6,35.991,125.95,,,
T,38.546398000,-92.224293000,223.0,,346.2,2.2,36.050,59.45,,,
T,38.546573000,-92.224348000,223.5,,346.2,2.7,36.070,20.01,,,
T,38.547282000,-92.224571000,223.8,,346.2,0.4,36.151,81.07,,,
T,38.548666000,-92.225070000,224.5,,344.3,0.4,36.311,159.67,,,
T,38.549574000,-92.225355000,223.7,,346.2,-0.8,36.415,103.81,,,
T,38.549959000,-92.225476000,223.8,,346.2,0.2,36.459,44.02,1,,
T,38.549959000,-92.225476000,223.8,,346.2,,36.459,0.00,,,
T,38.550240000,-92.225564000,223.5,,346.2,-1.0,36.491,32.12,,,
T,38.551467000,-92.226004000,222.9,,344.3,-0.4,36.632,141.50,,,
T,38.552707000,-92.226359000,220.3,,347.4,-1.8,36.774,141.08,,,
T,38.554194000,-92.226902000,215.1,,344.1,-3.1,36.945,171.72,,,
T,38.555159000,-92.227171000,211.4,,347.7,-3.3,37.055,109.66,,,
T,38.555782000,-92.227253000,209.0,,354.1,-3.5,37.124,69.53,,,
T,38.556478000,-92.227318000,206.8,,355.8,-2.9,37.202,77.47,,,
T,38.556761000,-92.227311000,205.7,,1.1,-3.3,37.233,31.42,,,
T,38.557097000,-92.227304000,204.5,,0.9,-3.3,37.271,37.30,,,
T,38.557296000,-92.227299000,203.9,,1.1,-2.7,37.293,22.09,,,
T,38.558407000,-92.227251000,201.8,,1.9,-1.7,37.416,123.40,,,
T,38.559347000,-92.227228000,200.9,,1.1,-0.9,37.521,104.37,,,
T,38.560106000,-92.227197000,200.3,,1.8,-0.7,37.605,84.30,,,
T,38.560929000,-92.227133000,201.8,,3.5,1.7,37.696,91.53,,,
T,38.561787000,-92.227114000,200.4,,1.0,-1.5,37.792,95.26,,,
T,38.563087000,-92.227107000,195.2,,0.2,-3.6,37.936,144.31,,,
T,38.563488000,-92.227147000,193.0,,355.5,-4.8,37.981,44.65,,,
T,38.563644000,-92.227162000,192.2,,355.7,-5.0,37.998,17.37,,,
T,38.564432000,-92.227217000,189.3,,356.9,-3.3,38.086,87.60,1,,
T,38.564432000,-92.227217000,189.3,,356.9,,38.086,0.00,,,
T,38.564489000,-92.227221000,189.2,,356.9,-1.4,38.092,6.34,,,
T,38.565322000,-92.227358000,188.2,,352.7,-1.0,38.185,93.24,,,
T,38.567159000,-92.227632000,193.0,,353.3,2.3,38.390,205.31,,,
T,38.568437000,-92.227771000,204.5,,355.1,8.1,38.533,142.38,,,
T,38.569118000,-92.227891000,207.8,,352.2,4.3,38.609,76.32,,,
T,38.569840000,-92.228085000,210.5,,348.1,3.3,38.691,81.91,,,
T,38.570694000,-92.228320000,211.4,,347.9,0.9,38.788,96.99,,,
T,38.571132000,-92.228440000,211.6,,347.9,0.4,38.838,49.73,,,
T,38.571133000,-92.228440000,211.6,,0.0,0.9,38.838,0.11,,,
T,38.571149000,-92.228445000,211.6,,346.3,0.7,38.840,1.83,,,
T,38.571278000,-92.228481000,211.8,,347.7,1.4,38.854,14.66,,,
T,38.571540000,-92.228554000,212.4,,347.7,2.0,38.884,29.77,,,
T,38.571953000,-92.228669000,212.5,,347.7,0.3,38.931,46.93,,,
T,38.572144000,-92.228722000,212.6,,347.8,0.4,38.953,21.70,,,
T,38.573069000,-92.229040000,212.7,,345.0,0.1,39.059,106.36,,,
T,38.574000000,-92.229480000,210.0,,339.7,-2.4,39.169,110.23,,,
T,38.575133000,-92.230120000,207.6,,336.2,-1.7,39.307,137.58,,,
T,38.575684000,-92.230373000,208.3,,340.3,1.1,39.372,65.02,,,
T,38.576435000,-92.230630000,211.7,,345.0,4.0,39.458,86.32,,,
T,38.577158000,-92.230792000,215.8,,350.1,5.0,39.540,81.49,,,
T,38.577690000,-92.230864000,217.5,,354.0,2.8,39.599,59.39,,,
T,38.578452000,-92.230932000,220.1,,356.0,3.0,39.684,84.79,,,
T,38.578736000,-92.231056000,222.3,,341.2,6.6,39.717,33.33,,,
T,38.579784000,-92.231179000,222.9,,354.8,0.5,39.834,116.83,,,
T,38.580260000,-92.231227000,220.7,,355.5,-4.1,39.887,53.00,,,
T,38.580534000,-92.231254000,220.1,,355.6,-2.0,39.918,30.51,,,
T,38.580723000,-92.231278000,220.1,,354.3,-0.3,39.939,21.08,,,
T,38.580903000,-92.231301000,219.6,,354.3,-2.3,39.959,20.08,,,
T,38.581015000,-92.231315000,219.3,,354.4,-2.7,39.971,12.49,,,
T,38.581629000,-92.229146000,218.3,,70.1,-0.5,40.172,200.91,,,
T,38.581737000,-92.228720000,217.5,,72.0,-2.0,40.211,39.01,1,,
T,38.581737000,-92.228720000,217.5,,72.0,,40.211,0.00,,,
T,38.581896000,-92.228094000,216.6,,72.0,-1.6,40.269,57.33,,,
T,38.581920000,-92.227710000,216.1,,85.4,-1.3,40.302,33.57,,,
T,38.582185000,-92.224880000,218.2,,83.2,0.8,40.550,248.34,,,
T,38.582452000,-92.221946000,216.8,,83.4,-0.6,40.808,257.36,,,
T,38.582640000,-92.220161000,212.6,,82.3,-2.7,40.965,156.93,1,,
T,38.582640000,-92.220161000,212.6,,82.3,,40.965,0.00,,,
T,38.582676000,-92.219825000,211.7,,82.2,-3.0,40.994,29.55,,,
T,38.582914000,-92.218435000,207.3,,77.6,-3.5,41.118,123.96,,,
T,38.583241000,-92.216973000,202.7,,74.0,-3.5,41.251,132.46,,,
T,38.583570000,-92.215868000,198.6,,69.1,-4.0,41.354,102.97,,,
T,38.584701000,-92.212514000,193.9,,66.7,-1.5,41.672,318.07,,,
T,38.584938000,-92.211633000,195.0,,71.0,1.4,41.753,81.15,,,
T,38.585114000,-92.210823000,193.5,,74.5,-2.1,41.826,73.23,,,
T,38.585208000,-92.209976000,190.1,,81.9,-4.5,41.901,74.53,,,
T,38.585256000,-92.209039000,189.8,,86.3,-0.4,41.982,81.81,,,
T,38.585223000,-92.207897000,185.1,,92.1,-4.7,42.082,99.57,,,
T,38.585112000,-92.206913000,183.8,,98.2,-1.6,42.169,86.62,,,
T,38.584925000,-92.205837000,187.7,,102.5,4.1,42.265,96.02,,,
T,38.584750000,-92.204896000,185.2,,103.4,-3.0,42.349,84.26,,,
T,38.584433000,-92.203142000,183.7,,103.0,-1.0,42.506,156.83,,,
T,38.584327000,-92.202567000,184.2,,103.3,1.0,42.557,51.46,,,
T,38.584286000,-92.202343000,184.6,,103.2,2.2,42.577,20.04,,,
