type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,40.749607000,-99.032565000,651.9,,92.7,-0.2,25.685,14.12,,,
T,40.749596000,-99.032393000,651.9,,94.8,0.0,25.699,14.58,,,
T,40.749583000,-99.032245000,651.9,,96.6,-0.2,25.712,12.58,,,
T,40.749565000,-99.032080000,651.7,,98.2,-1.0,25.726,14.08,,,
T,40.749539000,-99.031895000,651.6,,100.5,-0.8,25.742,15.89,,,
T,40.749513000,-99.031726000,651.5,,101.5,-0.9,25.757,14.56,,,
T,40.749481000,-99.031555000,651.3,,103.9,-1.1,25.771,14.87,,,
T,40.749444000,-99.031380000,651.1,,105.6,-1.0,25.787,15.34,,,
T,40.749391000,-99.031164000,651.1,,107.9,-0.1,25.806,19.17,,,
T,40.749349000,-99.031002000,651.2,,108.9,0.7,25.820,14.45,,,
T,40.749300000,-99.030830000,651.3,,110.6,0.6,25.836,15.51,,,
T,40.749240000,-99.030638000,651.2,,112.4,-1.0,25.853,17.53,,,
T,40.749160000,-99.030413000,651.0,,115.1,-0.5,25.874,20.98,,,
T,40.749101000,-99.030264000,651.1,,117.6,0.6,25.889,14.19,,,
T,40.749013000,-99.030052000,651.3,,118.7,1.1,25.909,20.40,,,
T,40.748944000,-99.029898000,651.2,,120.6,-1.0,25.924,15.10,,,
T,40.748847000,-99.029701000,651.2,,123.0,-0.1,25.944,19.82,,,
T,40.748778000,-99.029570000,651.4,,124.8,1.9,25.957,13.46,,,
T,40.748672000,-99.029377000,651.3,,125.9,-0.8,25.977,20.11,,,
T,40.748583000,-99.029230000,651.2,,128.6,-0.3,25.993,15.87,,,
T,40.748426000,-99.028993000,651.4,,131.2,0.7,26.020,26.54,,,
T,40.748257000,-99.028760000,651.4,,133.8,0.1,26.047,27.19,,,
T,40.748132000,-99.028602000,651.3,,136.2,-0.8,26.066,19.25,,,
T,40.748040000,-99.028497000,651.3,,139.2,-0.1,26.080,13.53,,,
T,40.747936000,-99.028382000,651.3,,140.0,0.4,26.095,15.09,,,
T,40.747811000,-99.028252000,651.3,,141.8,-0.4,26.113,17.70,,,
T,40.747695000,-99.028138000,651.3,,143.3,0.2,26.129,16.08,,,
T,40.747539000,-99.027995000,651.1,,145.2,-0.8,26.150,21.12,,,
T,40.747382000,-99.027866000,651.2,,148.1,0.3,26.170,20.56,,,
T,40.747228000,-99.027753000,651.0,,150.9,-1.1,26.190,19.58,,,
T,40.747075000,-99.027647000,651.3,,152.3,1.5,26.209,19.20,,,
T,40.746926000,-99.027557000,651.0,,155.4,-1.6,26.227,18.21,,,
T,40.746760000,-99.027461000,651.0,,156.3,-0.0,26.248,20.14,,,
T,40.746585000,-99.027372000,651.2,,158.9,1.2,26.268,20.84,,,
T,40.746424000,-99.027301000,651.1,,161.5,-0.7,26.287,18.86,,,
T,40.746237000,-99.027229000,650.9,,163.7,-0.8,26.309,21.64,,,
T,40.746033000,-99.027162000,651.0,,166.0,0.4,26.332,23.35,,,
T,40.745809000,-99.027106000,651.2,,169.3,1.0,26.358,25.32,,,
T,40.745675000,-99.027075000,651.4,,170.1,0.9,26.373,15.11,,,
T,40.745544000,-99.027051000,651.3,,172.1,-0.3,26.387,14.69,,,
T,40.745461000,-99.027040000,651.3,,174.3,-0.1,26.397,9.26,,,
T,40.745359000,-99.027029000,651.3,,175.3,0.1,26.408,11.37,,,
T,40.745276000,-99.027023000,651.4,,176.9,0.4,26.417,9.23,,,
T,40.745182000,-99.027020000,651.4,,178.6,0.4,26.428,10.44,,,
T,40.745076000,-99.027017000,651.5,,178.8,0.5,26.439,11.77,,,
T,40.744974000,-99.027017000,651.5,,180.0,0.6,26.451,11.33,,,
T,40.742549000,-99.027020000,652.3,,180.1,0.3,26.720,269.29,,,
T,40.739697000,-99.027022000,651.4,,180.0,-0.3,27.037,316.71,,,
T,40.738003000,-99.027027000,651.5,,180.1,0.0,27.225,188.12,,,
T,40.735485000,-99.027029000,651.6,,180.0,0.1,27.504,279.62,,,
T,40.734768000,-99.027031000,651.6,,180.1,-0.1,27.584,79.62,,,
T,40.732390000,-99.027049000,651.0,,180.3,-0.2,27.848,264.08,,,
T,40.731439000,-99.027046000,651.3,,179.9,0.3,27.954,105.61,,,
T,40.731042000,-99.027044000,651.4,,179.8,0.3,27.998,44.09,,,
T,40.730087000,-99.027033000,651.7,,179.5,0.3,28.104,106.06,,,
T,40.729972000,-99.027034000,651.8,,180.4,0.3,28.117,12.77,,,
T,40.729139000,-99.027052000,651.9,,180.9,0.1,28.209,92.52,,,
T,40.729050000,-99.027056000,652.0,,182.0,0.4,28.219,9.89,,,
T,40.728973000,-99.027059000,652.0,,181.7,0.1,28.228,8.55,,,
T,40.728922000,-99.027062000,652.0,,182.6,0.1,28.233,5.67,1,,
T,40.728922000,-99.027062000,652.0,,182.6,,28.233,0.00,,,
T,40.728274000,-99.027097000,652.0,,182.3,0.1,28.305,72.02,,,
T,40.728185000,-99.027106000,652.0,,184.4,0.1,28.315,9.91,,,
T,40.727976000,-99.027119000,652.0,,182.7,-0.2,28.339,23.24,,,
T,40.727581000,-99.027149000,651.9,,183.3,-0.3,28.382,43.94,,,
T,40.727016000,-99.027208000,651.7,,184.5,-0.3,28.445,62.94,,,
T,40.726321000,-99.027286000,651.7,,184.9,-0.0,28.523,77.46,,,
T,40.725714000,-99.027372000,652.0,,186.1,0.5,28.591,67.80,,,
T,40.725314000,-99.027439000,651.8,,187.2,-0.6,28.635,44.78,,,
T,40.724644000,-99.027557000,651.7,,187.6,-0.1,28.710,75.07,,,
T,40.723880000,-99.027720000,651.7,,189.2,0.0,28.796,85.95,,,
T,40.722208000,-99.028051000,651.7,,188.5,-0.0,28.984,187.77,,,
T,40.721467000,-99.028205000,652.0,,189.0,0.4,29.068,83.31,,,
T,40.721012000,-99.028312000,651.8,,190.1,-0.4,29.119,51.33,,,
T,40.720576000,-99.028387000,651.8,,187.4,-0.1,29.168,48.83,,,
T,40.719723000,-99.028548000,651.8,,188.1,0.1,29.263,95.70,,,
T,40.718871000,-99.028701000,651.8,,187.8,-0.0,29.359,95.49,,,
T,40.718462000,-99.028768000,652.0,,187.1,0.4,29.405,45.77,,,
T,40.717666000,-99.028902000,651.7,,187.3,-0.3,29.494,89.12,,,
T,40.717044000,-99.028983000,651.8,,185.6,0.2,29.563,69.41,,,
T,40.715814000,-99.029144000,651.7,,185.7,-0.1,29.700,137.27,,,
T,40.715423000,-99.029181000,651.7,,184.1,0.0,29.744,43.53,,,
T,40.715305000,-99.029196000,651.8,,185.5,0.6,29.757,13.16,,,
T,40.715214000,-99.029212000,651.9,,187.6,0.8,29.767,10.20,,,
T,40.715093000,-99.029241000,652.0,,190.3,0.7,29.781,13.66,,,
T,40.714990000,-99.029261000,652.0,,188.4,0.3,29.793,11.56,,,
T,40.714889000,-99.029268000,652.1,,183.0,0.3,29.804,11.23,,,
T,40.714813000,-99.029265000,652.0,,178.3,-0.4,29.812,8.44,,,
T,40.714558000,-99.029225000,651.8,,173.2,-0.7,29.841,28.52,,,
T,40.714508000,-99.029221000,651.8,,176.5,-0.2,29.846,5.56,,,
T,40.714421000,-99.029227000,651.8,,183.0,-0.0,29.856,9.67,,,
T,40.714366000,-99.029241000,651.8,,190.9,0.2,29.862,6.22,,,
T,40.714143000,-99.029369000,652.0,,203.5,0.5,29.889,27.02,,,
T,40.714087000,-99.029469000,651.8,,233.5,-1.4,29.900,10.49,,,
T,40.714010000,-99.029540000,651.8,,215.0,0.1,29.910,10.45,,,
T,40.713919000,-99.029574000,651.8,,195.8,-0.1,29.921,10.51,,,
T,40.713825000,-99.029569000,651.9,,177.7,0.7,29.931,10.45,,,
T,40.713738000,-99.029523000,652.0,,158.2,1.0,29.942,10.41,,,
T,40.713718000,-99.029501000,652.0,,140.2,-0.4,29.944,2.90,,,
T,40.713666000,-99.029443000,652.0,,139.8,-0.1,29.952,7.57,,,
T,40.713535000,-99.029394000,651.8,,164.2,-1.2,29.967,15.13,,,
T,40.713451000,-99.029368000,651.7,,166.8,-0.9,29.977,9.58,,,
T,40.713370000,-99.029357000,651.6,,174.1,-0.7,29.986,9.04,,,
T,40.713161000,-99.029364000,651.4,,181.5,-1.1,30.009,23.22,,,
T,40.712593000,-99.029380000,651.1,,181.2,-0.4,30.072,63.09,,,
T,40.712227000,-99.029384000,650.9,,180.5,-0.5,30.113,40.65,,,
T,40.711647000,-99.029404000,651.0,,181.5,0.2,30.177,64.43,,,
T,40.710491000,-99.029420000,652.7,,180.6,1.3,30.306,128.38,,,
T,40.709538000,-99.029417000,655.2,,179.9,2.4,30.411,105.83,,,
T,40.708611000,-99.029392000,657.2,,178.8,1.9,30.514,102.96,,,
T,40.707463000,-99.029342000,655.9,,178.1,-1.0,30.642,127.55,,,
T,40.706389000,-99.029299000,655.2,,178.3,-0.6,30.761,119.32,,,
T,40.706059000,-99.029287000,658.8,,178.4,10.0,30.798,36.66,,,
T,40.705703000,-99.029269000,658.6,,177.8,-0.5,30.837,39.56,,,
T,40.705173000,-99.029235000,657.7,,177.2,-1.5,30.896,58.93,,,
T,40.704804000,-99.029206000,657.0,,176.6,-1.7,30.937,41.05,,,
T,40.704311000,-99.029160000,655.9,,176.0,-2.0,30.992,54.88,,,
T,40.703692000,-99.029091000,654.5,,175.2,-2.2,31.061,68.99,,,
T,40.703181000,-99.029026000,653.2,,174.5,-2.1,31.118,57.01,,,
T,40.702622000,-99.028961000,651.3,,175.0,-3.1,31.181,62.32,,,
T,40.702046000,-99.028906000,650.0,,175.9,-2.1,31.245,64.13,,,
T,40.701525000,-99.028866000,649.3,,176.7,-1.2,31.303,57.95,,,
T,40.700668000,-99.028821000,649.2,,177.7,-0.2,31.398,95.24,,,
T,40.700148000,-99.028802000,649.4,,178.4,0.3,31.456,57.77,,,
T,40.699328000,-99.028794000,649.4,,179.6,0.1,31.547,91.06,,,
T,40.699237000,-99.028794000,649.4,,180.0,-0.1,31.557,10.11,,,
T,40.698177000,-99.028808000,649.3,,180.6,-0.1,31.675,117.72,,,
T,40.698001000,-99.028812000,649.3,,181.0,-0.0,31.694,19.55,,,
T,40.697839000,-99.028818000,649.3,,181.6,-0.1,31.712,18.00,,,
T,40.697609000,-99.028827000,649.3,,181.7,-0.1,31.738,25.55,,,
T,40.697116000,-99.028850000,649.2,,182.0,-0.0,31.792,54.78,,,
T,40.696763000,-99.028866000,649.3,,182.0,0.0,31.832,39.22,,,
T,40.696514000,-99.028877000,649.3,,181.9,0.0,31.859,27.67,,,
T,40.696298000,-99.028885000,649.2,,181.6,-0.2,31.883,24.00,,,
T,40.696023000,-99.028892000,649.2,,181.1,0.1,31.914,30.54,,,
T,40.695671000,-99.028899000,649.3,,180.9,0.2,31.953,39.09,,,
T,40.692393000,-99.028937000,649.4,,180.5,0.0,32.317,364.03,,,
T,40.692047000,-99.028942000,649.5,,180.6,0.2,32.355,38.42,,,
T,40.689242000,-99.028968000,649.4,,180.4,-0.0,32.667,311.50,,,
T,40.687193000,-99.028995000,648.9,,180.6,-0.2,32.894,227.55,,,
T,40.686220000,-99.029004000,648.7,,180.4,-0.2,33.003,108.05,,,
T,40.685927000,-99.029008000,648.6,,180.6,-0.2,33.035,32.54,,,
T,40.685309000,-99.029018000,648.5,,180.7,-0.2,33.104,68.63,1,,
T,40.685309000,-99.029018000,648.5,,180.7,,33.104,0.00,,,
T,40.684823000,-99.029025000,648.5,,180.6,-0.1,33.158,53.97,,,
T,40.684735000,-99.029024000,648.4,,179.5,-0.3,33.167,9.77,,,
T,40.684316000,-99.029027000,648.3,,180.3,-0.3,33.214,46.53,,,
T,40.677850000,-99.029094000,647.2,,180.5,-0.1,33.932,718.06,,,
T,40.677490000,-99.029098000,647.3,,180.5,0.1,33.972,39.98,,,
T,40.675600000,-99.029104000,647.3,,180.1,0.0,34.182,209.88,,,
T,40.674333000,-99.029131000,648.6,,180.9,0.9,34.323,140.72,,,
T,40.673254000,-99.029148000,648.8,,180.7,0.2,34.442,119.83,,,
T,40.672775000,-99.029150000,648.6,,180.2,-0.3,34.496,53.19,,,
T,40.672670000,-99.029152000,650.6,,180.8,16.7,34.507,11.66,,,
T,40.672280000,-99.029159000,653.0,,180.8,5.7,34.551,43.31,,,
T,40.672281000,-99.029350000,652.4,,270.4,-4.2,34.567,16.15,,,
T,40.672282000,-99.029559000,650.5,,270.4,-10.4,34.584,17.67,,,
T,40.672280000,-99.029679000,650.0,,268.7,-5.3,34.595,10.15,,,
T,40.672278000,-99.029779000,649.6,,268.5,-4.0,34.603,8.46,,,
T,40.672268000,-99.029892000,649.2,,263.3,-4.2,34.613,9.62,,,
T,40.672253000,-99.029989000,648.9,,258.5,-3.6,34.621,8.37,,,
T,40.672227000,-99.030095000,648.7,,252.1,-2.3,34.630,9.42,,,
T,40.672187000,-99.030217000,648.6,,246.6,-0.7,34.642,11.23,,,
T,40.672130000,-99.030343000,648.9,,239.2,2.0,34.654,12.39,,,
T,40.672067000,-99.030453000,649.0,,232.9,0.6,34.666,11.64,,,
T,40.671993000,-99.030555000,648.2,,226.3,-6.4,34.678,11.91,,,
T,40.671904000,-99.030650000,648.1,,219.0,-0.8,34.690,12.74,,,
T,40.671820000,-99.030727000,648.2,,214.8,1.2,34.702,11.38,,,
T,40.671728000,-99.030788000,647.6,,206.7,-5.4,34.713,11.44,,,
T,40.671640000,-99.030833000,647.3,,201.2,-3.1,34.724,10.49,,,
T,40.671548000,-99.030868000,647.2,,196.1,-0.5,34.734,10.64,,,
T,40.671495000,-99.030879000,647.2,,188.9,-0.6,34.740,5.96,,,
T,40.671418000,-99.030889000,647.1,,185.6,-1.4,34.749,8.59,,,
T,40.671386000,-99.030890000,647.0,,181.4,-1.7,34.752,3.55,,,
T,40.671269000,-99.030897000,646.8,,182.6,-1.6,34.765,13.01,,,
T,40.671192000,-99.030906000,646.9,,185.1,1.0,34.774,8.58,,,
T,40.671138000,-99.030915000,647.0,,187.2,1.8,34.780,6.04,,,
T,40.671088000,-99.030929000,647.1,,192.0,1.9,34.786,5.68,,,
T,40.671007000,-99.030958000,647.3,,195.2,1.6,34.795,9.32,,,
T,40.670953000,-99.030983000,647.3,,199.3,0.4,34.801,6.36,,,
T,40.670895000,-99.031018000,647.2,,204.6,-0.6,34.808,7.09,,,
T,40.670810000,-99.031079000,647.3,,208.6,0.1,34.819,10.76,,,
T,40.670768000,-99.031114000,647.3,,212.3,0.9,34.825,5.52,,,
T,40.670714000,-99.031171000,647.4,,218.7,1.5,34.832,7.69,,,
T,40.670656000,-99.031241000,647.5,,222.5,1.4,34.841,8.75,,,
T,40.670618000,-99.031297000,647.5,,228.2,-0.9,34.848,6.34,,,
T,40.670567000,-99.031374000,647.4,,228.9,-0.7,34.856,8.63,,,
T,40.670528000,-99.031445000,647.4,,234.1,-0.4,34.864,7.40,,,
T,40.670490000,-99.031526000,647.4,,238.3,-0.1,34.872,8.04,,,
T,40.670445000,-99.031642000,647.4,,242.9,0.1,34.883,11.01,,,
T,40.670409000,-99.031782000,647.4,,251.3,0.3,34.895,12.49,,,
T,40.670387000,-99.031920000,647.4,,258.1,-0.0,34.907,11.92,,,
T,40.670374000,-99.032049000,647.4,,262.4,-0.1,34.918,11.00,,,
T,40.670373000,-99.032125000,647.4,,269.0,-0.0,34.924,6.43,,,
T,40.670371000,-99.032213000,647.4,,268.3,0.3,34.932,7.44,,,
T,40.670371000,-99.033250000,647.4,,270.0,-0.0,35.020,87.68,,,
T,40.670370000,-99.035691000,647.3,,270.0,-0.1,35.226,206.39,,,
T,40.670372000,-99.035820000,647.3,,271.2,-0.1,35.237,10.91,,,
T,40.670375000,-99.035929000,647.2,,272.1,-0.1,35.246,9.22,,,
T,40.670377000,-99.036000000,647.3,,272.1,0.2,35.252,6.01,,,
T,40.670388000,-99.036116000,647.3,,277.1,0.4,35.262,9.88,,,
T,40.670401000,-99.036214000,647.3,,279.9,0.3,35.270,8.41,,,
T,40.670430000,-99.036372000,647.4,,283.6,0.7,35.284,13.74,,,
T,40.670480000,-99.036570000,647.4,,288.4,0.0,35.302,17.64,,,
T,40.670527000,-99.036718000,647.3,,292.7,-1.2,35.315,13.56,,,
T,40.670580000,-99.036873000,647.1,,294.3,-0.9,35.330,14.37,,,
T,40.670699000,-99.037106000,647.1,,304.0,0.0,35.353,23.72,,,
T,40.670825000,-99.037396000,647.1,,299.8,-0.2,35.382,28.23,,,
T,40.670902000,-99.037635000,647.2,,293.0,0.9,35.404,21.94,,,
T,40.670956000,-99.037831000,647.2,,290.0,-0.2,35.421,17.62,,,
T,40.671002000,-99.038207000,647.3,,279.2,0.2,35.453,32.20,,,
T,40.670999000,-99.038502000,647.6,,269.2,1.5,35.478,24.95,,,
T,40.670984000,-99.038725000,647.6,,264.9,-0.4,35.497,18.93,,,
T,40.670919000,-99.039219000,647.3,,260.2,-0.7,35.540,42.39,,,
T,40.670800000,-99.039224000,647.7,,181.8,3.4,35.553,13.22,,,
