Var1,accelerator_pedal,speed,mcc_state,fr_telem,crz_pwr_mode,crz_spd_mode,crz_pwr_setpt,crz_spd_setpt,eco,main_telem,foot_brake,regen_brake,motor_current,motor_power,mc_status,driver_eStop,external_eStop,crash,discharge_enable,discharge_enabled,charge_enable,charge_enabled,isolation,mcu_hv_en,mcu_stat_fdbk,mppt_contactor,motor_controller_contactor,low_contactor,dcdc_current,dcdc_deg,use_dcdc,supplemental_current,supplemental_voltage,supplemental_deg,use_supp,est_supplemental_soc,bms_mpio1,park_brake,air_temp,brake_temp,dcdc_temp,mainIO_temp,motor_controller_temp,motor_temp,road_temp,l_turn_led_en,r_turn_led_en,brake_led_en,headlights_led_en,hazards,main_5V_bus,main_12V_bus,main_24V_bus,main_5V_current,main_12V_current,main_24V_current,bms_can_heartbeat,hv_can_heartbeat,mainIO_heartbeat,mcc_can_heartbeat,mppt_can_heartbeat,mppt_mode,mppt_current_out,string1_temp,string2_temp,string3_temp,string1_V_in,string2_V_in,string3_V_in,string1_I_in,string2_I_in,string3_I_in,pack_temp,pack_internal_temp,pack_current,pack_voltage,pack_power,populated_cells,soc,soh,pack_amphours,adaptive_total_capacity,fan_speed,pack_resistance,bms_input_voltage,bps_fault,voltage_failsafe,current_failsafe,relay_failsafe,cell_balancing_active,charge_interlock_failsafe,thermistor_b_value_table_invalid,input_power_supply_failsafe,discharge_limit_enforcement_fault,charger_safety_relay_fault,internal_hardware_fault,internal_heatsink_fault,internal_software_fault,highest_cell_voltage_too_high_fault,lowest_cell_voltage_too_low_fault,pack_too_hot_fault,high_voltage_interlock_signal_fault,precharge_circuit_malfunction,abnormal_state_of_charge_behavior,internal_communication_fault,cell_balancing_stuck_off_fault,weak_cell_fault,low_cell_voltage_fault,open_wiring_fault,current_sensor_fault,highest_cell_voltage_over_5V_fault,cell_asic_fault,weak_pack_fault,fan_monitor_fault,thermistor_fault,external_communication_fault,redundant_power_supply_fault,high_voltage_isolation_fault,input_power_supply_fault,charge_limit_enforcement_fault,cell_group1_voltage,cell_group2_voltage,cell_group3_voltage,cell_group4_voltage,cell_group5_voltage,cell_group6_voltage,cell_group7_voltage,cell_group8_voltage,cell_group9_voltage,cell_group10_voltage,cell_group11_voltage,cell_group12_voltage,cell_group13_voltage,cell_group14_voltage,cell_group15_voltage,cell_group16_voltage,cell_group17_voltage,cell_group18_voltage,cell_group19_voltage,cell_group20_voltage,cell_group21_voltage,cell_group22_voltage,cell_group23_voltage,cell_group24_voltage,cell_group25_voltage,cell_group26_voltage,cell_group27_voltage,cell_group28_voltage,cell_group29_voltage,cell_group30_voltage,cell_group31_voltage,lat,lon,elev
1713131957638,0,24.2639560699463,3,0,0,0,0.0669108703732491,0,0,1,0,0.529181957244873,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.39340662956238,0,1,0.116043962538242,3.21619057655335,0,0,0,0,0,-10000,-10000,-10000,51.2789306640625,-10000,-10000,-10000,0,0,0,0,0,4.97238254547119,12.3902530670166,24.7673263549805,0.0967033058404922,1.97435915470123,0.0644688680768013,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.099998474121,30.0300006866455,31,59.5,58,29,48.7000007629395,3,320,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.22939991950989,3.23200011253357,3.23079991340637,3.12080001831055,3.0815999507904,3.17569994926453,3.22379994392395,3.20760011672974,3.12050008773804,3,3.21909999847412,3.22259998321533,3.22420001029968,3.2253999710083,3.228600025177,3.22239995002747,3.22729992866516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713131957688,0,24.2639560699463,3,0,0,0,0.0669108703732491,0,0,1,0,0.529181957244873,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.39340662956238,0,1,0.116043962538242,3.21619057655335,0,0,0,0,0,-10000,-10000,-10000,51.2789306640625,-10000,-10000,-181.999862670898,0,0,0,0,0,4.97238254547119,12.3791599273682,24.6698169708252,0.0725274831056595,0.24175825715065,0.0402930416166782,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.099998474121,30.0300006866455,31,59.5,58,29,48.7000007629395,3,320,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.22939991950989,3.23200011253357,3.23079991340637,3.12080001831055,3.0815999507904,3.17569994926453,3.22379994392395,3.20760011672974,3.12050008773804,3,3.21909999847412,3.22259998321533,3.22420001029968,3.2253999710083,3.228600025177,3.22239995002747,3.22729992866516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713131957739,0,24.2639560699463,3,0,0,0,0.0669108703732491,0,0,1,0,0.529181957244873,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.6399998664856,0,1,0.145054951310158,3.22424912452698,0,0,0,0,0,-10000,-10000,-10000,51.3125,-10000,-10000,-10000,0,0,0,0,0,4.9699969291687,12.423529624939,24.6077671051025,0.0886446908116341,0.652747333049774,0.0483516529202461,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.099998474121,30.0300006866455,31,59.5,58,29,48.7000007629395,3,320,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.22939991950989,3.23200011253357,3.23079991340637,3.12080001831055,3.0815999507904,3.17569994926453,3.22379994392395,3.20760011672974,3.12050008773804,3,3.21909999847412,3.22259998321533,3.22420001029968,3.2253999710083,3.228600025177,3.22239995002747,3.22729992866516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713131957789,0,24.2639560699463,3,0,0,0,0.0664224699139595,0,0,1,0,0.529181957244873,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.6399998664856,0,1,0.145054951310158,3.22424912452698,0,0,0,0,0,-10000,-10000,-10000,51.1783447265625,-10000,-10000,-10000,0,0,0,0,0,4.97476863861084,12.4346227645874,24.5634441375732,0,2.58681321144104,1.12820518016815,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.099998474121,30.0300006866455,31,59.5,58,29,48.7000007629395,3,320,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.22939991950989,3.23200011253357,3.23079991340637,3.12080001831055,3.0815999507904,3.17569994926453,3.22379994392395,3.20760011672974,3.12050008773804,3,3.21909999847412,3.22259998321533,3.22420001029968,3.2253999710083,3.228600025177,3.22239995002747,3.22729992866516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713131957840,0,24.2639560699463,3,0,0,0,0.0664224699139595,0,0,1,0,0.529181957244873,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.56747245788574,0,1,0.145054951310158,3.22263741493225,0,0,0,0,0,-10000,-10000,-10000,51.3125,-10000,-10000,-10000,0,0,0,0,0,4.97238254547119,12.423529624939,24.5723075866699,0.0644688680768013,0.74945056438446,0.0564102604985237,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.099998474121,30.0300006866455,31,59.5,58,29,48.7000007629395,3,320,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.22939991950989,3.23200011253357,3.23079991340637,3.12080001831055,3.0815999507904,3.17569994926453,3.22379994392395,3.20760011672974,3.12050008773804,3,3.21909999847412,3.22259998321533,3.22420001029968,3.2253999710083,3.228600025177,3.22239995002747,3.22729992866516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713131957890,0,24.2639560699463,3,0,0,0,0.0664224699139595,0,0,1,0,0.529181957244873,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.56747245788574,0,1,0.145054951310158,3.22263741493225,0,0,0,0,0,-10000,-10000,-10000,51.2453765869141,-10000,-10000,-200.769668579102,0,0,0,0,0,4.97476863861084,12.423529624939,24.6343593597412,0.00805860850960016,0,0.0483516529202461,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.099998474121,30.0300006866455,31,59.5,58,29,48.7000007629395,3,320,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.22939991950989,3.23200011253357,3.23079991340637,3.12080001831055,3.0815999507904,3.17569994926453,3.22379994392395,3.20760011672974,3.12050008773804,3,3.21909999847412,3.22259998321533,3.22420001029968,3.2253999710083,3.228600025177,3.22239995002747,3.22729992866516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713131957942,0,24.2639560699463,3,0,0,0,0.0669108703732491,0,0,1,0,0.529181957244873,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.56747245788574,0,1,0.145054951310158,3.22263741493225,0,0,0,0,0,-10000,-10000,-10000,51.2453765869141,-10000,-181.999862670898,-171.019180297852,0,0,0,0,0,4.97476863861084,12.4346227645874,24.5634441375732,0.0644688680768013,1.38608074188232,1.63589751720428,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.099998474121,30.0300006866455,31,59.5,58,29,48.7000007629395,3,320,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.22939991950989,3.23200011253357,3.23079991340637,3.12080001831055,3.0815999507904,3.17569994926453,3.22379994392395,3.20760011672974,3.12050008773804,3,3.21909999847412,3.22259998321533,3.22420001029968,3.2253999710083,3.228600025177,3.22239995002747,3.22729992866516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713131957992,0,24.2639560699463,3,0,0,0,0.0669108703732491,0,0,1,0,0.529181957244873,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.36439561843872,0,1,0.13054946064949,3.2194139957428,0,0,0,0,0,-10000,-10000,-10000,51.1448516845703,-10000,-10000,-10000,0,0,0,0,0,4.96283864974976,12.4346227645874,24.6166305541992,0.128937736153603,2.42564129829407,0.0402930416166782,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.099998474121,30.0300006866455,31,59.5,58,29,48.7000007629395,3,320,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.22939991950989,3.23200011253357,3.23079991340637,3.12080001831055,3.0815999507904,3.17569994926453,3.22379994392395,3.20760011672974,3.12050008773804,3,3.21909999847412,3.22259998321533,3.22420001029968,3.2253999710083,3.228600025177,3.22239995002747,3.22729992866516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713131958043,0,24.2639560699463,3,0,0,0,0.0671550706028938,0,0,1,0,0.530402958393097,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.36439561843872,0,1,0.13054946064949,3.2194139957428,0,0,0,0,0,-10000,-10000,-10000,51.4133148193359,-200.769668579102,-200.769668579102,-157.181289672852,0,0,0,0,0,4.97238254547119,12.4068918228149,24.6964111328125,0.0241758264601231,1.12014663219452,0.0483516529202461,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.099998474121,30.0300006866455,31,59.5,58,29,48.7000007629395,3,320,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.22939991950989,3.23200011253357,3.23079991340637,3.12080001831055,3.0815999507904,3.17569994926453,3.22379994392395,3.20760011672974,3.12050008773804,3,3.21909999847412,3.22259998321533,3.22420001029968,3.2253999710083,3.228600025177,3.22239995002747,3.22729992866516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713131958093,0,24.2639560699463,3,0,0,0,0.0671550706028938,0,0,1,0,0.530402958393097,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.48043966293335,0,1,0.13054946064949,3.22263741493225,0,0,0,0,0,-10000,-10000,-10000,51.3796997070312,-10000,-10000,-10000,0,0,0,0,0,4.97715473175049,12.4290761947632,24.6343593597412,0.0161172170192003,0.45128208398819,0.547985374927521,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0.300000011920929,100.099998474121,30.0300006866455,31,59.5,58,29,48.7000007629395,3,320,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.22939991950989,3.23200011253357,3.23079991340637,3.12080001831055,3.0815999507904,3.17569994926453,3.22379994392395,3.20760011672974,3.12050008773804,3,3.21909999847412,3.22259998321533,3.22420001029968,3.2253999710083,3.228600025177,3.22239995002747,3.22729992866516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
