type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	40.822149000	-98.340322000	1868.7		178.4	-9.1	6.727	174.23								
T	40.821493000	-98.340295000	1866.8		178.2	-0.8	6.772	239.12								
T	40.820647000	-98.340260000	1876.1		178.2	3.0	6.831	308.38								
T	40.819526000	-98.340205000	1886.8		177.9	2.6	6.908	408.71								
T	40.818384000	-98.340175000	1886.5		178.9	-0.1	6.987	416.16								
T	40.816604000	-98.340208000	1880.7		180.8	-0.9	7.110	648.59								
T	40.814534000	-98.340269000	1881.2		181.3	0.1	7.253	754.37								
T	40.813693000	-98.340273000	1885.6		180.2	1.4	7.311	306.41								
T	40.812147000	-98.340280000	1881.7		180.2	-0.7	7.417	563.27								
T	40.803913000	-98.340396000	1937.0		180.6	1.8	7.986	3000.13								
T	40.803695000	-98.340399000	1936.1		180.6	-1.1	8.001	79.43								
T	40.800409000	-98.340445000	1939.0		180.6	0.2	8.227	1197.28								
T	40.800022000	-98.340449000	1942.0		180.4	2.1	8.254	141.00								
T	40.799509000	-98.340449000	1946.0		180.0	2.1	8.290	186.91								
T	40.798331000	-98.340449000	1935.7		180.0	-2.4	8.371	429.19								
T	40.792210000	-98.340349000	1939.9		179.3	0.2	8.793	2230.28								
T	40.790010000	-98.340325000	1938.8		179.5	-0.1	8.945	801.57								
T	40.785481000	-98.340269000	1933.8		179.5	-0.3	9.258	1650.15								
T	40.785241000	-98.340264000	1928.5		179.1	-6.1	9.274	87.45								
T	40.782007000	-98.340198000	1931.5		179.1	0.3	9.497	1178.41								
T	40.781322000	-98.340181000	1931.4		178.9	-0.0	9.545	249.61								
T	40.779148000	-98.340127000	1921.2		178.9	-1.3	9.695	792.21								
T	40.778399000	-98.340109000	1924.1		179.0	1.1	9.746	272.93								
T	40.775125000	-98.340031000	1922.9		179.0	-0.1	9.972	1193.03								
T	40.774347000	-98.340023000	1929.0		179.6	2.1	10.026	283.46								
T	40.773911000	-98.340019000	1931.9		179.6	1.9	10.056	158.85								
T	40.773517000	-98.340104000	1928.0		189.3	-2.7	10.084	145.47								
T	40.773222000	-98.340204000	1926.8		194.4	-1.1	10.105	110.99								
T	40.772896000	-98.340353000	1929.5		199.1	2.1	10.128	125.74								
T	40.772498000	-98.340633000	1925.9		208.0	-2.2	10.160	164.44								
T	40.772154000	-98.340944000	1930.1		214.4	2.8	10.188	152.08								
T	40.771842000	-98.341304000	1929.1		221.1	-0.7	10.217	151.21								
T	40.771586000	-98.341703000	1936.2		229.7	4.9	10.244	144.61								
T	40.771440000	-98.342004000	1941.1		237.4	4.9	10.263	98.90								
T	40.771365000	-98.342159000	1939.4		237.4	-3.3	10.273	50.89								
T	40.771125000	-98.342891000	1934.4		246.6	-2.3	10.315	220.81								
T	40.770991000	-98.343532000	1934.8		254.6	0.2	10.349	184.14								
T	40.770994000	-98.342983000	1931.9		89.6	-1.9	10.378	152.07								
T	40.770991000	-98.343532000	1934.8		269.6	1.9	10.407	152.07								
T	40.770981000	-98.350655000	1925.2		269.9	-0.5	10.781	1972.98								
T	40.770980000	-98.351749000	1937.8		269.9	4.1	10.838	303.02								
T	40.770975000	-98.353801000	1938.6		269.8	0.1	10.946	568.38								
T	40.770969000	-98.356040000	1953.3		269.8	2.4	11.063	620.18								
T	40.770968000	-98.356394000	1952.1		269.8	-1.2	11.082	98.05								
T	40.770969000	-98.357189000	1952.1		270.1	-0.0	11.124	220.21								
T	40.770970000	-98.357976000	1947.2		270.1	-2.3	11.165	217.99								
T	40.770973000	-98.359237000	1956.2		270.2	2.6	11.231	349.28								
T	40.770981000	-98.361715000	1945.5		270.2	-1.6	11.361	686.38								
T	40.770989000	-98.364140000	1943.7		270.3	-0.3	11.488	671.70								
T	40.770992000	-98.364736000	1944.3		270.4	0.4	11.519	165.09								
T	40.771003000	-98.367379000	1955.4		270.3	1.5	11.658	732.09								
T	40.771001000	-98.368426000	1950.8		269.9	-1.6	11.713	290.01								
T	40.770999000	-98.369613000	1952.1		269.9	0.4	11.775	328.78								
T	40.770997000	-98.370957000	1952.1		269.9	0.0	11.846	372.27								
T	40.770996000	-98.372343000	1952.7		269.9	0.1	11.918	383.90								
T	40.770998000	-98.373708000	1959.3		270.1	1.8	11.990	378.09								
T	40.770998000	-98.374247000	1961.0		270.0	1.1	12.018	149.30								
T	40.770999000	-98.374746000	1964.2		270.2	2.3	12.045	138.22								
T	40.770999000	-98.374930000	1966.4		270.0	4.3	12.054	50.97								
T	40.771000000	-98.375943000	1967.3		270.1	0.3	12.107	280.59								
T	40.771001000	-98.376114000	1966.5		270.4	-1.7	12.116	47.37								
T	40.771001000	-98.376526000	1959.0		270.0	-6.6	12.138	114.12								
T	40.771003000	-98.378014000	1957.9		270.1	-0.3	12.216	412.16								
T	40.771003000	-98.378200000	1959.3		270.0	2.8	12.226	51.52								
T	40.771930000	-98.378208000	1950.6		359.6	-2.6	12.290	337.75								
T	40.773817000	-98.378184000	1949.3		0.6	-0.2	12.420	687.53								
T	40.776217000	-98.378175000	1947.7		0.2	-0.2	12.586	874.41								
T	40.777887000	-98.378182000	1959.4		359.8	1.9	12.701	608.44								
T	40.778280000	-98.378183000	1952.7		359.9	-4.6	12.728	143.18								
T	40.785535000	-98.378213000	1921.0		359.8	-1.2	13.229	2643.27								
T	40.792488000	-98.378238000	1895.2		359.8	-1.0	13.708	2533.24								
T	40.792844000	-98.378239000	1898.7		359.9	2.7	13.733	129.70								
T	40.794355000	-98.378237000	1898.1		0.1	-0.1	13.837	550.51								
T	40.798110000	-98.378248000	1901.2		359.9	0.2	14.096	1368.09								
T	40.800079000	-98.378276000	1897.7		359.4	-0.5	14.232	717.42								
T	40.801544000	-98.378277000	1894.8		360.0	-0.5	14.333	533.75								
T	40.802393000	-98.378283000	1882.6		359.7	-3.9	14.392	309.33								
T	40.803138000	-98.378289000	1895.5		359.7	4.8	14.443	271.44								
T	40.805610000	-98.378270000	1899.7		0.3	0.5	14.614	900.66								
T	40.807682000	-98.378250000	1889.8		0.4	-1.3	14.757	754.93								
T	40.808756000	-98.378263000	1891.8		359.5	0.5	14.831	391.32								
T	40.809827000	-98.378270000	1890.9		359.7	-0.2	14.905	390.21								
T	40.811554000	-98.378254000	1897.7		0.4	1.1	15.024	629.23								
T	40.814978000	-98.378285000	1895.3		359.6	-0.2	15.260	1247.52								
T	40.815222000	-98.378288000	1893.2		359.5	-2.4	15.277	88.90								
T	40.815432000	-98.378290000	1890.7		359.6	-3.2	15.292	76.51								
T	40.815608000	-98.378287000	1890.5		0.7	-0.4	15.304	64.13								
T	40.816472000	-98.378266000	1890.8		1.1	0.1	15.363	314.84								
T	40.817035000	-98.378274000	1883.3		359.4	-3.7	15.402	205.13								
T	40.818032000	-98.378269000	1902.1		0.2	5.2	15.471	363.25								
T	40.819505000	-98.378250000	1900.6		0.6	-0.3	15.573	536.70								
T	40.819774000	-98.378244000	1903.4		1.0	2.9	15.591	98.02								
T	40.820555000	-98.378244000	1913.9		0.0	3.7	15.645	284.55								
T	40.820883000	-98.378244000	1905.8		0.0	-6.8	15.668	119.50								
T	40.821858000	-98.378259000	1902.2		359.3	-1.0	15.735	355.25								
T	40.822031000	-98.378261000	1904.2		359.5	3.2	15.747	63.03								
T	40.822196000	-98.378264000	1905.2		359.2	1.6	15.758	60.12								
T	40.823606000	-98.378289000	1898.6		359.2	-1.3	15.856	513.76								
T	40.823717000	-98.378294000	1899.9		358.0	3.4	15.863	40.47								
T	40.824005000	-98.378290000	1900.7		0.6	0.7	15.883	104.94								
T	40.825170000	-98.378303000	1892.4		359.5	-2.0	15.964	424.47								
T	40.825932000	-98.378304000	1890.9		359.9	-0.5	16.016	277.63								
T	40.827025000	-98.378289000	1890.3		0.6	-0.2	16.092	398.24								
T	40.828518000	-98.378327000	1889.8		358.9	-0.1	16.195	544.06								
T	40.829425000	-98.378335000	1890.0		359.6	0.1	16.257	330.46								
T	40.829933000	-98.378339000	1892.3		359.7	1.2	16.292	185.09								
T	40.831901000	-98.378354000	1880.8		359.7	-1.6	16.428	717.03								
T	40.832239000	-98.378355000	1876.4		359.9	-3.6	16.451	123.15								
T	40.833901000	-98.378364000	1882.7		359.8	1.0	16.566	605.54								
T	40.836803000	-98.378384000	1880.6		359.7	-0.2	16.766	1057.33								
T	40.837283000	-98.378388000	1885.9		359.6	3.0	16.799	174.89								
T	40.839864000	-98.378407000	1882.8		359.7	-0.3	16.978	940.38								
T	40.842025000	-98.378423000	1890.4		359.7	1.0	17.127	787.35								
T	40.843042000	-98.378414000	1885.6		0.4	-1.3	17.197	370.54								
T	40.844578000	-98.378418000	1875.8		359.9	-1.8	17.303	559.63								
T	40.845447000	-98.378401000	1875.7		0.8	-0.0	17.363	316.65								
T	40.846955000	-98.378394000	1873.4		0.2	-0.4	17.467	549.43								
T	40.849711000	-98.378375000	1873.0		0.3	-0.0	17.657	1004.14								
T	40.851045000	-98.378362000	1876.4		0.4	0.7	17.749	486.04								
T	40.851817000	-98.378362000	1880.1		0.0	1.3	17.802	281.27								
T	40.855072000	-98.378329000	1884.0		0.4	0.3	18.027	1185.96								
T	40.856803000	-98.378321000	1873.2		0.2	-1.7	18.146	630.68								
T	40.858200000	-98.378317000	1881.2		0.1	1.6	18.243	508.99								
T	40.859083000	-98.378306000	1877.1		0.5	-1.3	18.304	321.73								
T	40.861028000	-98.378262000	1872.2		1.0	-0.7	18.438	708.75								
T	40.864004000	-98.378197000	1871.0		0.9	-0.1	18.643	1084.43								
T	40.866277000	-98.378151000	1879.1		0.9	1.0	18.800	828.25								
