type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	39.093302000	-95.604564000	979.0		99.3	0.9	7.433	111.28								
T	39.093248000	-95.604184000	976.8		100.4	-2.0	7.454	109.64								
T	39.093152000	-95.603593000	966.6		101.8	-5.9	7.487	171.35								
T	39.092942000	-95.602524000	952.9		104.2	-4.4	7.546	312.91								
T	39.092919000	-95.602429000	953.9		107.3	3.5	7.551	28.24								
T	39.092778000	-95.601844000	956.8		107.3	1.7	7.584	173.80								
T	39.092638000	-95.601328000	956.0		109.3	-0.5	7.613	155.08								
T	39.092506000	-95.600875000	954.7		110.6	-0.9	7.639	137.27								
T	39.092386000	-95.600482000	944.8		111.5	-8.3	7.662	119.81								
T	39.092211000	-95.599949000	932.4		112.9	-7.5	7.693	164.16								
T	39.092069000	-95.599535000	930.7		113.8	-1.3	7.718	128.39								
T	39.091559000	-95.598218000	919.1		116.5	-2.8	7.797	417.43								
T	39.091358000	-95.597716000	916.8		117.3	-1.4	7.827	160.20								
T	39.091162000	-95.597211000	905.7		116.6	-6.9	7.857	160.13								
T	39.090971000	-95.596702000	894.5		115.8	-7.0	7.888	160.35								
T	39.090853000	-95.596415000	898.6		117.9	4.5	7.905	92.11								
T	39.090710000	-95.596016000	900.9		114.8	1.9	7.929	124.66								
T	39.090502000	-95.595403000	903.4		113.6	1.3	7.965	189.77								
T	39.090298000	-95.594760000	899.4		112.2	-2.0	8.002	197.06								
T	39.090258000	-95.594627000	898.6		111.2	-2.1	8.010	40.47								
T	39.090171000	-95.594314000	900.8		109.7	2.3	8.028	94.33								
T	39.090095000	-95.594036000	903.4		109.4	3.1	8.043	83.62								
T	39.089978000	-95.593573000	897.7		108.0	-4.1	8.070	138.16								
T	39.089871000	-95.593118000	892.5		106.9	-3.9	8.095	134.90								
T	39.089767000	-95.592622000	890.8		105.1	-1.2	8.123	145.80								
T	39.089675000	-95.592136000	885.8		103.7	-3.5	8.150	141.96								
T	39.089596000	-95.591679000	885.8		102.6	0.0	8.175	132.87								
T	39.089523000	-95.591183000	884.1		100.7	-1.2	8.202	143.28								
T	39.089458000	-95.590736000	879.4		100.6	-3.7	8.226	129.07								
T	39.089312000	-95.589645000	896.1		99.8	5.3	8.286	314.21								
T	39.089193000	-95.588724000	891.4		99.5	-1.8	8.336	264.99								
T	39.089020000	-95.587421000	885.8		99.7	-1.5	8.407	375.19								
T	39.088918000	-95.586630000	891.2		99.4	2.4	8.450	227.58								
T	39.088687000	-95.584877000	887.7		99.6	-0.7	8.546	504.66								
T	39.088273000	-95.581717000	881.0		99.6	-0.7	8.718	909.56								
T	39.088136000	-95.580668000	890.9		99.6	3.3	8.775	301.92								
T	39.088068000	-95.580139000	889.0		99.4	-1.2	8.804	152.19								
T	39.087993000	-95.579445000	889.1		97.9	0.0	8.842	198.88								
T	39.087940000	-95.578860000	887.9		96.7	-0.7	8.873	167.17								
T	39.087885000	-95.578214000	877.2		96.3	-5.8	8.908	184.46								
T	39.087847000	-95.577645000	879.6		94.9	1.5	8.939	162.11								
T	39.087797000	-95.576800000	897.5		94.4	7.4	8.985	240.55								
T	39.087770000	-95.576168000	898.8		93.2	0.7	9.019	179.67								
T	39.087738000	-95.574811000	889.6		91.7	-2.4	9.092	385.37								
T	39.087720000	-95.573839000	894.4		91.4	1.8	9.144	275.99								
T	39.087703000	-95.572803000	884.7		91.2	-3.3	9.200	294.14								
T	39.087673000	-95.570206000	882.2		90.9	-0.3	9.339	737.26								
T	39.087658000	-95.569253000	882.5		91.2	0.1	9.390	270.57								
T	39.087622000	-95.566975000	889.1		91.2	1.0	9.513	646.76								
T	39.087594000	-95.564866000	877.6		91.0	-1.9	9.626	598.74								
T	39.087566000	-95.563030000	883.9		91.1	1.2	9.725	521.26								
T	39.087533000	-95.560493000	876.9		91.0	-1.0	9.861	720.24								
T	39.087489000	-95.557723000	882.0		91.2	0.6	10.010	786.45								
T	39.087473000	-95.556594000	881.3		91.0	-0.2	10.071	320.53								
T	39.087444000	-95.554955000	881.8		91.3	0.1	10.159	465.36								
T	39.087436000	-95.554200000	880.8		90.8	-0.5	10.200	214.33								
T	39.087412000	-95.552583000	878.5		91.1	-0.5	10.287	459.08								
T	39.087392000	-95.551567000	879.1		91.5	0.2	10.341	288.49								
T	39.087370000	-95.550764000	876.4		92.0	-1.2	10.385	228.08								
T	39.087281000	-95.548395000	877.1		92.8	0.1	10.512	673.24								
T	39.087258000	-95.547463000	875.6		91.8	-0.6	10.562	264.69								
T	39.087239000	-95.546320000	883.6		91.2	2.5	10.624	324.52								
T	39.087238000	-95.545561000	889.4		90.1	2.7	10.665	215.45								
T	39.087224000	-95.543780000	880.6		90.6	-1.7	10.760	505.58								
T	39.087200000	-95.538324000	875.7		90.3	-0.3	11.054	1548.75								
T	39.087189000	-95.537473000	871.8		91.0	-1.6	11.099	241.60								
T	39.087168000	-95.536442000	884.7		91.5	4.4	11.155	292.76								
T	39.087095000	-95.534280000	881.0		92.5	-0.6	11.271	614.28								
T	39.087043000	-95.532844000	869.3		92.7	-2.9	11.348	408.06								
T	39.087034000	-95.532216000	877.1		91.1	4.4	11.382	178.29								
T	39.087026000	-95.531096000	874.1		90.5	-1.0	11.442	317.94								
T	39.087038000	-95.530428000	889.6		88.7	8.2	11.478	189.67								
T	39.087061000	-95.529575000	889.1		88.0	-0.2	11.524	242.28								
T	39.087100000	-95.528730000	884.2		86.6	-2.0	11.570	240.28								
T	39.087115000	-95.528407000	884.6		86.6	0.4	11.587	91.85								
T	39.087168000	-95.527601000	883.2		85.2	-0.6	11.631	229.60								
T	39.087218000	-95.527026000	888.1		83.6	3.0	11.662	164.23								
T	39.087277000	-95.526325000	887.2		83.8	-0.4	11.700	200.14								
T	39.087454000	-95.524673000	882.6		82.1	-1.0	11.789	473.34								
T	39.087577000	-95.523496000	890.5		82.3	2.3	11.853	337.09								
T	39.087642000	-95.522716000	890.9		83.9	0.2	11.895	222.67								
T	39.087684000	-95.522034000	893.5		85.5	1.3	11.932	194.19								
T	39.087704000	-95.521506000	893.9		87.2	0.3	11.960	150.05								
T	39.087719000	-95.521069000	895.0		87.5	0.8	11.984	124.17								
T	39.087728000	-95.520238000	890.0		89.2	-2.1	12.029	235.91								
T	39.087719000	-95.518283000	911.7		90.3	3.9	12.134	554.95								
T	39.087714000	-95.516722000	913.6		90.2	0.4	12.218	443.10								
T	39.087712000	-95.515401000	900.2		90.1	-3.6	12.289	374.97								
T	39.087706000	-95.513115000	897.2		90.2	-0.5	12.412	648.90								
T	39.087703000	-95.511327000	882.7		90.1	-2.9	12.508	507.54								
T	39.087703000	-95.510928000	882.3		90.0	-0.3	12.529	113.26								
T	39.087696000	-95.509166000	891.4		90.3	1.8	12.624	500.16								
T	39.087690000	-95.507488000	904.5		90.3	2.7	12.714	476.32								
T	39.087670000	-95.501626000	936.3		90.3	1.9	13.029	1663.98								
T	39.087665000	-95.499930000	931.5		90.2	-1.0	13.120	481.42								
T	39.087651000	-95.497198000	938.9		90.4	1.0	13.267	775.51								
T	39.087645000	-95.495514000	922.7		90.3	-3.4	13.358	478.02								
T	39.087640000	-95.494412000	936.1		90.3	4.3	13.417	312.82								
T	39.087632000	-95.493633000	931.6		90.8	-2.0	13.459	221.14								
T	39.087608000	-95.492977000	937.6		92.7	3.2	13.494	186.41								
T	39.087565000	-95.492198000	936.9		94.1	-0.3	13.536	221.68								
T	39.087509000	-95.491496000	939.5		95.9	1.3	13.574	200.31								
T	39.087445000	-95.490831000	921.2		97.1	-9.7	13.610	190.20								
T	39.087366000	-95.490111000	904.0		98.0	-8.3	13.649	206.39								
T	39.087306000	-95.489715000	908.8		101.0	4.2	13.671	114.51								
T	39.087242000	-95.489271000	906.8		100.5	-1.5	13.695	128.17								
T	39.087049000	-95.488139000	898.1		102.4	-2.6	13.758	328.93								
T	39.086912000	-95.487330000	906.6		102.3	3.6	13.802	235.00								
T	39.086814000	-95.486665000	902.2		100.8	-2.3	13.838	192.11								
T	39.086701000	-95.485793000	889.5		99.5	-5.1	13.886	250.92								
T	39.086623000	-95.485111000	901.7		98.4	6.2	13.923	195.67								
T	39.086576000	-95.484549000	902.3		96.1	0.4	13.953	160.45								
T	39.086531000	-95.484016000	894.7		96.2	-5.0	13.982	152.18								
T	39.086496000	-95.483407000	900.7		94.2	3.4	14.015	173.34								
T	39.086479000	-95.482949000	906.7		92.7	4.6	14.040	130.16								
T	39.086458000	-95.482167000	899.3		92.0	-3.3	14.082	222.11								
T	39.086458000	-95.481476000	884.4		90.0	-7.6	14.119	196.15								
T	39.086474000	-95.480625000	881.3		88.6	-1.3	14.165	241.64								
T	39.086516000	-95.479755000	887.0		86.4	2.3	14.212	247.43								
T	39.086599000	-95.478408000	878.3		85.5	-2.3	14.284	383.55								
T	39.086704000	-95.476735000	883.1		85.4	1.0	14.374	476.44								
T	39.086747000	-95.475892000	874.1		86.2	-3.7	14.420	239.81								
T	39.086784000	-95.474982000	883.5		87.0	3.6	14.469	258.66								
T	39.086801000	-95.473986000	871.6		88.7	-4.2	14.522	282.79								
T	39.086849000	-95.471104000	872.6		88.8	0.1	14.677	818.27								
T	39.086858000	-95.470550000	870.6		88.8	-1.3	14.707	157.29								
T	39.086889000	-95.469260000	871.2		88.2	0.1	14.777	366.35								
T	39.086967000	-95.464558000	863.3		88.8	-0.6	15.029	1335.01								
T	39.086978000	-95.464273000	863.4		87.2	0.2	15.045	81.00								
T	39.087096000	-95.462579000	852.5		84.9	-2.3	15.136	482.77								
T	39.087223000	-95.461137000	859.3		83.5	1.6	15.214	411.93								
