type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	42.818321000	-112.775052000	4423.3		203.4	6.1	20.681	214.51								
T	42.817620000	-112.775492000	4429.1		204.7	2.1	20.735	281.45								
T	42.817322000	-112.775747000	4424.8		212.1	-3.4	20.759	128.37								
T	42.817225000	-112.775849000	4422.4		217.6	-5.3	20.767	44.71								
T	42.817123000	-112.775979000	4422.0		223.1	-0.8	20.777	50.98								
T	42.816867000	-112.776321000	4425.1		224.4	2.3	20.802	130.87								
T	42.816795000	-112.776417000	4427.9		224.4	7.5	20.809	36.77								
T	42.816629000	-112.776666000	4432.4		227.7	5.0	20.826	90.13								
T	42.816406000	-112.777128000	4421.9		236.7	-7.1	20.854	148.23								
T	42.816098000	-112.777888000	4419.3		241.1	-1.1	20.898	232.78								
T	42.816024000	-112.778038000	4419.3		236.1	0.0	20.907	48.45								
T	42.815881000	-112.778387000	4421.1		240.8	1.6	20.928	107.17								
T	42.815785000	-112.778586000	4421.8		236.7	1.1	20.940	63.84								
T	42.815700000	-112.778794000	4423.2		240.9	2.2	20.952	63.83								
T	42.815613000	-112.778985000	4423.0		238.2	-0.2	20.963	60.27								
T	42.815554000	-112.779154000	4422.6		244.5	-0.8	20.973	50.19								
T	42.815445000	-112.779377000	4424.4		236.3	2.5	20.986	71.82								
T	42.814991000	-112.780436000	4424.5		239.7	0.0	21.048	328.82								
T	42.814733000	-112.781035000	4425.9		239.6	0.7	21.084	186.21								
T	42.814596000	-112.781330000	4427.3		237.7	1.5	21.101	93.59								
T	42.814449000	-112.781686000	4425.7		240.6	-1.4	21.122	109.52								
T	42.814383000	-112.781826000	4422.9		237.3	-6.1	21.131	44.61								
T	42.814183000	-112.782278000	4423.2		238.9	0.2	21.157	141.50								
T	42.813928000	-112.782876000	4420.1		239.8	-1.7	21.193	185.43								
T	42.813717000	-112.783332000	4420.5		237.8	0.3	21.220	144.52								
T	42.813533000	-112.783753000	4427.8		239.2	5.5	21.245	131.37								
T	42.813421000	-112.784032000	4429.6		241.3	2.1	21.261	85.27								
T	42.813345000	-112.784186000	4429.4		236.1	-0.4	21.270	49.75								
T	42.813239000	-112.784439000	4428.0		240.3	-1.8	21.285	78.11								
T	42.812811000	-112.785440000	4431.8		239.8	1.2	21.344	310.61								
T	42.812768000	-112.785550000	4432.4		241.9	1.9	21.350	33.42								
T	42.812611000	-112.785878000	4429.9		236.9	-2.4	21.370	104.98								
T	42.812484000	-112.786201000	4424.9		241.8	-5.2	21.389	98.26								
T	42.812224000	-112.786789000	4432.0		238.9	3.9	21.424	184.05								
T	42.812156000	-112.786981000	4435.0		244.2	5.3	21.435	57.17								
T	42.812081000	-112.787134000	4435.2		236.2	0.3	21.444	49.32								
T	42.812024000	-112.787285000	4435.7		242.8	1.2	21.453	45.53								
T	42.811879000	-112.787669000	4430.9		242.8	-4.1	21.474	115.80								
T	42.811524000	-112.788456000	4430.6		238.4	-0.1	21.521	247.67								
T	42.811438000	-112.788659000	4432.9		240.0	3.6	21.533	62.85								
T	42.811300000	-112.788929000	4433.3		235.1	0.4	21.550	88.20								
T	42.811244000	-112.789061000	4431.3		240.0	-4.8	21.558	40.88								
T	42.811187000	-112.789205000	4429.7		241.6	-3.6	21.566	43.87								
T	42.811097000	-112.789374000	4426.5		234.0	-5.8	21.577	55.97								
T	42.810783000	-112.790177000	4419.9		241.9	-2.7	21.623	243.98								
T	42.810721000	-112.790344000	4421.4		243.2	3.0	21.632	50.19								
T	42.810678000	-112.790468000	4423.4		244.7	5.4	21.639	36.78								
T	42.810533000	-112.790728000	4426.0		232.8	2.9	21.656	87.52								
T	42.810111000	-112.791700000	4427.0		239.4	0.3	21.713	302.80								
T	42.809606000	-112.792839000	4429.7		238.9	0.8	21.781	356.79								
T	42.809055000	-112.794183000	4432.4		240.8	0.6	21.859	412.80								
T	42.807999000	-112.796658000	4435.7		239.8	0.4	22.004	767.63								
T	42.807550000	-112.797631000	4431.5		237.8	-1.4	22.063	308.15								
T	42.807220000	-112.798393000	4425.8		239.4	-2.4	22.108	237.24								
T	42.806572000	-112.799828000	4419.9		238.4	-1.3	22.193	451.75								
T	42.805837000	-112.801584000	4415.0		240.3	-0.9	22.296	542.06								
T	42.805438000	-112.802477000	4422.8		238.7	2.8	22.349	280.32								
T	42.805375000	-112.802641000	4422.6		242.4	-0.5	22.358	49.64								
T	42.805220000	-112.803034000	4421.2		241.7	-1.1	22.381	119.64								
T	42.805005000	-112.803483000	4416.1		236.9	-3.5	22.408	143.73								
T	42.804781000	-112.804030000	4416.4		240.8	0.2	22.440	167.97								
T	42.804529000	-112.804579000	4425.2		238.0	5.0	22.473	173.62								
T	42.804404000	-112.804835000	4426.5		236.4	1.6	22.489	82.44								
T	42.804047000	-112.805668000	4424.4		239.7	-0.8	22.538	258.66								
T	42.803970000	-112.805866000	4424.6		242.1	0.4	22.549	60.09								
T	42.803819000	-112.806191000	4422.7		237.7	-1.9	22.568	103.13								
T	42.803575000	-112.806758000	4425.4		239.6	1.6	22.602	176.25								
T	42.803254000	-112.807550000	4420.8		241.1	-1.9	22.648	242.62								
T	42.802945000	-112.808258000	4428.8		239.3	3.6	22.690	220.88								
T	42.802815000	-112.808556000	4426.9		239.3	-2.1	22.707	92.96								
T	42.802518000	-112.809224000	4419.9		238.8	-3.3	22.747	209.42								
T	42.802156000	-112.810074000	4428.4		239.9	3.2	22.797	263.53								
T	42.801576000	-112.811383000	4416.0		238.9	-3.0	22.874	410.01								
T	42.801293000	-112.812021000	4411.6		238.8	-2.2	22.912	199.89								
T	42.801206000	-112.812230000	4410.5		240.4	-1.7	22.925	64.43								
T	42.801160000	-112.812342000	4408.6		240.8	-5.4	22.931	34.42								
T	42.800576000	-112.813697000	4401.7		239.6	-1.6	23.011	421.37								
T	42.800037000	-112.814977000	4398.9		240.1	-0.7	23.086	395.74								
T	42.799826000	-112.815455000	4407.8		239.0	5.9	23.114	149.57								
T	42.799786000	-112.815546000	4408.7		239.1	3.1	23.119	28.44								
T	42.799776000	-112.815568000	4409.0		238.2	4.2	23.121	6.94								
T	42.799128000	-112.816993000	4410.6		238.2	0.4	23.206	449.50								
T	42.798826000	-112.817621000	4420.0		236.8	4.6	23.244	201.31								
T	42.798578000	-112.818085000	4422.5		233.9	1.7	23.273	153.88								
T	42.798204000	-112.818747000	4421.8		232.4	-0.3	23.316	223.94								
T	42.797833000	-112.819344000	4425.3		229.7	1.7	23.355	209.66								
T	42.797572000	-112.819782000	4426.6		230.9	0.8	23.384	151.22								
T	42.796578000	-112.821375000	4420.3		229.6	-1.1	23.490	560.41								
T	42.795700000	-112.822836000	4424.8		230.7	0.9	23.586	506.14								
T	42.795306000	-112.823485000	4435.0		230.4	4.5	23.629	225.75								
T	42.795054000	-112.823877000	4435.1		228.8	0.0	23.655	139.66								
T	42.794850000	-112.824102000	4436.4		219.0	1.4	23.673	95.79								
T	42.794531000	-112.824343000	4435.7		209.0	-0.6	23.699	133.05								
T	42.794232000	-112.824574000	4435.7		209.5	0.0	23.722	125.38								
T	42.794015000	-112.824719000	4437.5		206.1	2.1	23.739	88.15								
T	42.793747000	-112.824907000	4438.5		207.2	0.9	23.760	109.94								
T	42.793519000	-112.825078000	4438.4		208.8	-0.1	23.778	94.93								
T	42.793287000	-112.825320000	4440.1		217.4	1.6	23.798	106.63								
T	42.793106000	-112.825599000	4444.3		228.5	4.3	23.817	99.80								
T	42.792976000	-112.825947000	4447.0		243.0	2.5	23.837	104.74								
T	42.792933000	-112.826173000	4446.3		255.5	-1.2	23.849	62.65								
T	42.792925000	-112.826500000	4447.3		268.1	1.1	23.865	87.82								
T	42.792949000	-112.826818000	4452.9		275.9	6.5	23.881	85.80								
T	42.793023000	-112.827475000	4459.8		278.7	3.9	23.915	178.40								
T	42.793176000	-112.828627000	4451.0		280.3	-2.8	23.975	314.21								
T	42.793243000	-112.829204000	4443.6		279.0	-4.8	24.004	156.79								
T	42.793299000	-112.829670000	4431.9		279.3	-9.2	24.028	126.74								
T	42.793287000	-112.830100000	4429.0		267.8	-2.4	24.050	115.50								
T	42.793243000	-112.830395000	4433.3		258.5	5.3	24.066	80.79								
T	42.793157000	-112.830765000	4435.7		252.4	2.3	24.085	104.14								
T	42.793059000	-112.831011000	4434.7		241.5	-1.3	24.100	75.07								
T	42.792964000	-112.831285000	4430.8		244.7	-4.8	24.115	81.29								
T	42.792377000	-112.832617000	4419.8		239.0	-2.6	24.194	416.66								
T	42.791860000	-112.833790000	4410.4		239.0	-2.6	24.263	366.94								
T	42.791536000	-112.834559000	4422.6		240.1	5.1	24.308	237.81								
T	42.791449000	-112.834770000	4422.0		240.7	-0.9	24.321	64.91								
T	42.791254000	-112.835209000	4419.7		238.8	-1.7	24.347	137.61								
T	42.790967000	-112.835865000	4412.5		239.2	-3.5	24.386	204.81								
T	42.790749000	-112.836397000	4418.1		240.8	3.4	24.417	163.42								
T	42.790498000	-112.836911000	4422.6		236.4	2.7	24.448	165.55								
T	42.790205000	-112.837488000	4421.2		235.3	-0.8	24.483	188.13								
T	42.789899000	-112.838064000	4411.8		234.1	-4.9	24.520	190.64								
T	42.789536000	-112.838757000	4412.2		234.5	0.2	24.563	228.27								
T	42.789389000	-112.839037000	4416.5		234.4	4.7	24.580	92.30								
T	42.789292000	-112.839216000	4417.8		233.6	2.1	24.592	59.65								
T	42.789261000	-112.839276000	4417.6		234.9	-1.0	24.595	19.67								
T	42.789070000	-112.839663000	4417.7		236.1	0.1	24.619	125.05								
T	42.787770000	-112.842167000	4423.2		234.7	0.7	24.775	822.38								
T	42.787535000	-112.842606000	4423.7		233.9	0.3	24.802	145.68								
T	42.787172000	-112.843303000	4429.1		234.6	2.4	24.846	229.15								
T	42.786988000	-112.843667000	4428.6		235.4	-0.4	24.868	118.51								
T	42.786802000	-112.844030000	4427.5		235.1	-1.0	24.891	118.71								
T	42.786518000	-112.844554000	4420.0		233.6	-4.3	24.924	174.64								
T	42.785860000	-112.845810000	4418.7		234.5	-0.3	25.002	413.76								
T	42.785451000	-112.846601000	4424.9		234.8	2.4	25.051	259.44								
T	42.784944000	-112.847572000	4421.9		234.6	-0.9	25.112	319.52								
T	42.784684000	-112.848072000	4419.1		234.7	-1.7	25.143	164.31								
T	42.784424000	-112.848575000	4416.4		234.8	-1.6	25.174	164.97								
T	42.784222000	-112.848969000	4413.5		235.1	-2.3	25.199	128.87								
T	42.784133000	-112.849144000	4415.7		235.3	4.0	25.209	57.09								
T	42.784086000	-112.849280000	4416.4		244.8	1.6	25.217	40.33								
T	42.784054000	-112.849413000	4417.2		251.8	2.1	25.224	37.56								
T	42.784033000	-112.849567000	4420.4		259.5	7.7	25.232	42.05								
T	42.784053000	-112.849723000	4423.3		279.9	6.8	25.240	42.51								
T	42.784086000	-112.849882000	4425.4		285.8	4.6	25.249	44.35								
T	42.784657000	-112.851764000	4430.1		292.5	0.9	25.352	546.42								
T	42.784910000	-112.852627000	4416.5		291.8	-5.5	25.399	249.35								
T	42.785262000	-112.853829000	4412.8		291.8	-1.1	25.465	347.25								
T	42.785343000	-112.854106000	4410.0		291.7	-3.5	25.480	80.01								
T	42.784929000	-112.854333000	4408.9		201.9	-0.6	25.511	162.73								
T	42.784433000	-112.854604000	4407.7		201.9	-0.6	25.548	194.86								
T	42.783945000	-112.854864000	4408.1		201.4	0.2	25.584	191.06								
T	42.783512000	-112.855108000	4409.3		202.5	0.7	25.616	170.87								
T	42.783063000	-112.855353000	4409.4		201.8	0.1	25.650	176.37								
T	42.782643000	-112.855577000	4417.6		201.4	5.0	25.681	164.46								
T	42.782238000	-112.855804000	4422.4		202.4	3.0	25.711	159.69								
T	42.781812000	-112.856035000	4422.6		201.7	0.1	25.743	167.19								
T	42.780856000	-112.856559000	4415.8		201.9	-1.8	25.814	375.75								
T	42.780631000	-112.856694000	4415.7		203.8	-0.2	25.831	89.66								
T	42.780459000	-112.856824000	4413.7		209.0	-2.8	25.845	71.75								
T	42.780359000	-112.856922000	4412.8		215.7	-1.9	25.853	44.95								
T	42.780243000	-112.857074000	4411.2		223.9	-2.7	25.864	58.76								
T	42.780028000	-112.857392000	4409.7		227.4	-1.3	25.886	115.88								
T	42.779639000	-112.858019000	4404.8		229.8	-2.2	25.928	220.08								
T	42.779359000	-112.858467000	4398.0		229.6	-4.3	25.958	157.74								
T	42.779177000	-112.858757000	4400.0		229.5	1.9	25.977	102.28								
T	42.779088000	-112.858864000	4401.5		221.4	3.7	25.985	43.33								
T	42.779041000	-112.858905000	4401.6		212.6	0.3	25.989	20.36								
T	42.778983000	-112.858954000	4401.5		211.8	-0.4	25.994	24.90								
T	42.778917000	-112.858995000	4401.2		204.5	-1.1	25.999	26.45								
T	42.778860000	-112.859030000	4401.6		204.3	1.9	26.003	22.80								
T	42.778693000	-112.859082000	4404.2		192.9	4.1	26.015	62.45								
T	42.777759000	-112.859103000	4416.2		180.9	3.5	26.080	340.46								
T	42.776984000	-112.859101000	4419.3		179.9	1.1	26.133	282.46								
T	42.776490000	-112.859101000	4415.9		180.0	-1.9	26.167	180.04								
T	42.776016000	-112.859096000	4417.4		179.6	0.9	26.200	172.76								
T	42.775889000	-112.859098000	4419.3		180.7	4.0	26.209	46.29								
T	42.775124000	-112.859109000	4417.4		180.6	-0.7	26.261	278.83								
T	42.774689000	-112.859122000	4419.8		181.3	1.5	26.291	158.58								
T	42.773631000	-112.859138000	4423.0		180.6	0.8	26.365	385.63								
T	42.772896000	-112.859140000	4429.9		180.1	2.6	26.415	267.88								
T	42.772801000	-112.859120000	4432.4		171.2	7.1	26.422	35.04								
T	42.772431000	-112.859160000	4436.0		184.5	2.7	26.448	135.28								
T	42.772306000	-112.859193000	4440.4		191.0	9.5	26.456	46.41								
T	42.772220000	-112.859216000	4443.2		191.1	8.8	26.462	31.95								
T	42.771940000	-112.859314000	4443.7		194.4	0.4	26.482	105.39								
T	42.771649000	-112.859430000	4445.8		196.3	1.9	26.503	110.54								
T	42.771536000	-112.859478000	4443.2		197.3	-6.1	26.511	43.15								
T	42.771259000	-112.859635000	4438.0		202.6	-4.7	26.532	109.40								
T	42.770332000	-112.860249000	4436.3		205.9	-0.4	26.603	375.94								
T	42.769967000	-112.860494000	4432.1		206.2	-2.8	26.631	148.41								
T	42.769368000	-112.860887000	4429.1		205.7	-1.2	26.677	242.48								
T	42.769193000	-112.861001000	4429.1		205.6	0.0	26.691	70.75								
T	42.768875000	-112.861202000	4424.6		204.9	-3.6	26.715	127.85								
T	42.768745000	-112.861281000	4421.1		204.0	-6.7	26.725	51.91								
T	42.768469000	-112.861447000	4417.7		203.8	-3.1	26.746	110.03								
T	42.767989000	-112.861766000	4428.0		206.0	5.3	26.783	194.79								
T	42.767080000	-112.862330000	4430.6		204.5	0.7	26.852	364.27								
T	42.766961000	-112.862404000	4431.1		204.5	1.2	26.861	47.71								
T	42.766871000	-112.862460000	4430.8		204.6	-0.9	26.867	36.08								
T	42.766536000	-112.862668000	4431.4		204.5	0.4	26.893	134.26								
T	42.766475000	-112.862709000	4431.6		206.3	1.2	26.898	24.81								
T	42.766060000	-112.862961000	4427.0		204.0	-2.8	26.929	165.70								
T	42.765549000	-112.863289000	4425.8		205.2	-0.5	26.968	206.02								
T	42.764965000	-112.863671000	4432.8		205.7	3.0	27.013	236.28								
T	42.764896000	-112.863725000	4433.6		209.9	2.8	27.018	29.03								
T	42.764425000	-112.864045000	4433.9		206.5	0.1	27.055	191.97								
T	42.764148000	-112.864233000	4430.7		206.5	-2.8	27.076	112.88								
T	42.763692000	-112.864610000	4428.6		211.3	-1.1	27.113	194.60								
T	42.763625000	-112.864648000	4429.0		202.6	1.7	27.118	26.47								
T	42.763001000	-112.865213000	4432.4		213.6	1.2	27.170	273.39								
T	42.762631000	-112.865590000	4430.3		216.8	-1.3	27.202	168.63								
T	42.762292000	-112.865986000	4427.7		220.6	-1.6	27.232	163.02								
T	42.761240000	-112.867182000	4422.3		219.9	-1.1	27.327	500.17								
T	42.760703000	-112.867780000	4425.9		219.3	1.4	27.375	253.17								
T	42.760441000	-112.868071000	4427.0		219.2	0.9	27.398	123.39								
T	42.759776000	-112.868846000	4426.0		220.6	-0.3	27.459	319.47								
T	42.759462000	-112.869194000	4425.9		219.1	-0.1	27.487	147.76								
T	42.758848000	-112.869875000	4422.4		219.2	-1.2	27.542	289.01								
T	42.758561000	-112.870194000	4419.5		219.2	-2.1	27.567	135.21								
T	42.758229000	-112.870555000	4416.0		218.6	-2.3	27.597	155.05								
T	42.756975000	-112.871988000	4406.2		220.0	-1.6	27.710	597.50								
T	42.755651000	-112.873469000	4399.7		219.4	-1.0	27.828	625.35								
T	42.755408000	-112.873756000	4397.3		220.9	-2.0	27.850	117.41								
T	42.754899000	-112.874332000	4398.8		219.7	0.6	27.896	241.55								
T	42.754778000	-112.874469000	4398.9		219.7	0.2	27.907	57.43								
T	42.754534000	-112.874746000	4399.9		219.8	0.8	27.929	115.95								
T	42.754334000	-112.874963000	4405.1		218.5	5.5	27.947	93.33								
T	42.753281000	-112.876194000	4414.8		220.6	1.9	28.043	506.56								
T	42.752795000	-112.876878000	4415.3		225.9	0.2	28.091	255.20								
T	42.752696000	-112.877061000	4417.0		233.6	2.8	28.103	60.97								
T	42.752593000	-112.877316000	4417.5		241.2	0.6	28.117	78.10								
T	42.752508000	-112.877552000	4416.2		243.9	-1.8	28.131	70.55								
T	42.752354000	-112.878097000	4408.8		249.0	-4.7	28.160	156.78								
T	42.752286000	-112.878375000	4404.8		251.6	-5.1	28.175	78.67								
T	42.752204000	-112.878712000	4407.5		251.7	2.9	28.193	95.32								
T	42.752110000	-112.879056000	4412.6		249.6	5.2	28.212	98.54								
T	42.751915000	-112.879747000	4422.3		249.0	4.9	28.250	198.74								
T	42.751791000	-112.880032000	4419.1		239.4	-3.6	28.266	88.90								
T	42.751694000	-112.880158000	4419.1		223.6	-0.0	28.276	48.94								
T	42.751545000	-112.880304000	4417.7		215.7	-2.1	28.288	66.98								
T	42.751377000	-112.880427000	4415.9		208.3	-2.5	28.302	69.57								
T	42.751175000	-112.880522000	4415.7		199.1	-0.3	28.316	77.92								
T	42.750984000	-112.880576000	4417.5		191.7	2.5	28.330	71.11								
T	42.750851000	-112.880561000	4419.1		175.3	3.2	28.339	48.64								
T	42.750706000	-112.880531000	4422.3		171.4	6.0	28.349	53.46								
T	42.750417000	-112.880408000	4429.1		162.6	6.2	28.370	110.39								
T	42.750332000	-112.880693000	4429.8		247.9	0.8	28.386	82.58								
T	42.750273000	-112.880927000	4428.1		251.0	-2.7	28.398	66.43								
T	42.750205000	-112.881115000	4425.8		243.8	-4.1	28.409	56.25								
T	42.750162000	-112.881199000	4423.8		235.1	-7.2	28.414	27.47								
T	42.750101000	-112.881317000	4421.0		234.9	-7.2	28.422	38.72								
T	42.749978000	-112.881496000	4418.3		226.9	-4.1	28.434	65.74								
T	42.749855000	-112.881614000	4418.3		215.2	0.1	28.444	54.90								
T	42.749726000	-112.881721000	4418.6		211.3	0.5	28.455	55.10								
T	42.749573000	-112.881795000	4416.8		199.6	-3.0	28.466	59.20								
T	42.749343000	-112.881876000	4414.8		194.5	-2.3	28.482	86.60								
T	42.748681000	-112.882024000	4407.7		189.3	-2.9	28.529	244.53								
T	42.748412000	-112.882100000	4411.4		191.7	3.7	28.548	100.14								
T	42.748122000	-112.882219000	4415.2		196.8	3.4	28.569	110.42								
T	42.747935000	-112.882312000	4416.5		200.1	1.8	28.582	72.59								
T	42.747703000	-112.882491000	4418.3		209.5	1.9	28.601	97.27								
T	42.747451000	-112.882738000	4409.7		215.7	-7.6	28.622	113.30								
T	42.747130000	-112.883092000	4411.0		219.0	0.8	28.651	150.76								
T	42.746740000	-112.883545000	4414.2		220.5	1.7	28.686	187.11								
T	42.746117000	-112.884234000	4407.7		219.1	-2.2	28.742	292.93								
T	42.745863000	-112.884578000	4415.6		224.8	6.0	28.766	130.80								
T	42.745375000	-112.885170000	4408.4		221.7	-3.0	28.812	238.58								
T	42.745235000	-112.885326000	4409.5		219.3	1.8	28.824	66.03								
T	42.744621000	-112.886056000	4415.1		221.1	1.9	28.881	297.54								
T	42.743681000	-112.887372000	4407.1		225.8	-1.6	28.974	492.29								
T	42.743053000	-112.888293000	4403.4		227.1	-1.1	29.038	337.04								
T	42.742408000	-112.889202000	4414.6		226.0	3.3	29.102	338.95								
T	42.741411000	-112.890636000	4417.8		226.6	0.6	29.202	529.56								
T	42.740974000	-112.891281000	4417.3		227.3	-0.2	29.247	235.35								
T	42.740182000	-112.892406000	4387.5		226.2	-7.1	29.326	417.93								
T	42.739669000	-112.893166000	4375.2		227.4	-4.4	29.378	276.85								
T	42.739627000	-112.893229000	4374.9		227.8	-1.5	29.383	22.82								
T	42.739290000	-112.893669000	4376.2		223.8	0.8	29.415	170.46								
T	42.738290000	-112.895119000	4393.6		226.8	3.3	29.516	533.46								
T	42.737834000	-112.895781000	4388.6		226.8	-2.0	29.562	243.42								
T	42.736900000	-112.897105000	4387.3		226.2	-0.3	29.655	492.34								
T	42.736282000	-112.897965000	4394.5		225.6	2.2	29.716	322.67								
T	42.735508000	-112.899100000	4393.6		227.1	-0.2	29.795	415.41								
T	42.734316000	-112.900769000	4382.0		225.8	-1.9	29.913	624.35								
T	42.734200000	-112.900914000	4384.3		222.6	4.2	29.924	57.49								
T	42.733558000	-112.901558000	4380.2		216.4	-1.4	29.979	291.01								
T	42.733210000	-112.901856000	4381.0		212.2	0.5	30.008	149.99								
T	42.731594000	-112.903375000	4376.1		214.6	-0.7	30.143	716.55								
T	42.731182000	-112.903751000	4368.0		213.8	-4.5	30.178	180.98								
T	42.731130000	-112.903798000	4368.9		213.6	3.6	30.182	22.77								
T	42.730679000	-112.904209000	4377.6		213.8	4.4	30.219	198.02								
T	42.730490000	-112.904401000	4381.6		216.7	4.7	30.236	86.06								
T	42.729932000	-112.905080000	4383.1		221.8	0.5	30.288	273.21								
T	42.729499000	-112.905698000	4375.6		226.4	-3.3	30.331	229.08								
T	42.729370000	-112.905877000	4373.6		225.5	-3.0	30.344	67.26								
T	42.728930000	-112.906554000	4368.9		228.5	-1.9	30.390	242.50								
T	42.728673000	-112.906949000	4370.8		228.5	1.3	30.416	141.56								
T	42.728073000	-112.907825000	4372.9		227.0	0.7	30.477	321.28								
T	42.727608000	-112.908520000	4374.7		227.7	0.7	30.525	252.18								
T	42.727053000	-112.909350000	4373.0		227.7	-0.6	30.582	301.09								
T	42.726608000	-112.910001000	4372.7		227.1	-0.2	30.627	238.54								
T	42.725662000	-112.911416000	4363.6		227.7	-1.8	30.724	513.27								
T	42.725165000	-112.912138000	4369.2		226.9	2.1	30.775	265.42								
T	42.724028000	-112.913864000	4381.8		228.1	2.0	30.892	621.96								
T	42.723627000	-112.914509000	4372.8		229.8	-4.0	30.935	226.72								
T	42.723093000	-112.915421000	4376.9		231.4	1.3	30.995	312.95								
T	42.723043000	-112.915495000	4373.9		227.4	-11.3	31.000	26.97								
T	42.722600000	-112.916272000	4365.9		232.2	-3.0	31.050	263.94								
T	42.721882000	-112.917464000	4363.2		230.7	-0.6	31.128	413.62								
T	42.721294000	-112.918462000	4366.0		231.3	0.8	31.193	343.29								
T	42.721187000	-112.918660000	4366.4		233.7	0.7	31.206	65.97								
T	42.720571000	-112.919710000	4353.8		231.4	-3.5	31.274	360.59								
T	42.720044000	-112.920616000	4356.4		231.6	0.9	31.333	310.11								
T	42.719479000	-112.921544000	4353.7		230.4	-0.9	31.394	323.41								
T	42.718150000	-112.923854000	4350.6		231.9	-0.4	31.543	787.39								
T	42.718009000	-112.924078000	4355.3		229.4	6.0	31.558	79.15								
T	42.717669000	-112.924548000	4358.3		225.4	1.7	31.592	176.94								
T	42.717217000	-112.924985000	4370.6		215.4	6.1	31.630	202.31								
T	42.716930000	-112.925158000	4388.0		203.9	15.2	31.652	114.47								
T	42.716676000	-112.925281000	4389.5		199.6	1.5	31.670	98.30								
T	42.716276000	-112.925428000	4393.2		195.1	2.4	31.699	151.04								
T	42.716055000	-112.925471000	4396.1		188.1	3.6	31.714	81.37								
T	42.715840000	-112.925499000	4395.7		185.5	-0.6	31.729	78.72								
T	42.715591000	-112.925496000	4391.1		179.5	-5.0	31.746	90.75								
T	42.715478000	-112.925509000	4390.2		184.8	-2.3	31.754	41.33								
T	42.715073000	-112.925519000	4387.3		181.0	-1.9	31.782	147.63								
T	42.714553000	-112.925511000	4382.1		179.4	-2.8	31.818	189.53								
T	42.713114000	-112.925558000	4396.3		181.4	2.7	31.917	524.61								
T	42.713057000	-112.925560000	4396.2		181.5	-0.3	31.921	20.78								
T	42.712734000	-112.925571000	4396.5		181.4	0.2	31.944	117.76								
T	42.712490000	-112.925560000	4399.4		178.1	3.3	31.960	88.98								
T	42.712293000	-112.926412000	4396.8		252.5	-1.1	32.006	239.98								
T	42.712240000	-112.926599000	4396.3		248.9	-0.8	32.016	53.84								
T	42.712188000	-112.926747000	4394.1		244.4	-5.0	32.024	44.06								
T	42.712087000	-112.926989000	4389.2		240.4	-6.6	32.039	74.74								
T	42.711955000	-112.927235000	4386.5		233.9	-3.4	32.054	81.77								
T	42.711830000	-112.927438000	4386.5		230.0	0.0	32.067	71.08								
T	42.711699000	-112.927596000	4385.2		221.5	-2.0	32.080	63.90								
T	42.711547000	-112.927759000	4386.2		218.2	1.3	32.093	70.63								
T	42.711406000	-112.927878000	4388.2		211.8	3.5	32.104	60.53								
T	42.710300000	-112.928604000	4388.9		205.7	0.1	32.189	447.84								
T	42.710019000	-112.928822000	4395.9		209.7	5.9	32.212	117.99								
T	42.709851000	-112.928971000	4393.9		213.1	-2.7	32.225	73.16								
T	42.709681000	-112.929139000	4386.9		216.0	-9.1	32.240	76.67								
T	42.709421000	-112.929450000	4380.7		221.3	-4.9	32.264	126.36								
T	42.709023000	-112.930005000	4388.3		225.7	3.7	32.303	208.07								
T	42.708730000	-112.930494000	4388.6		230.8	0.2	32.335	169.35								
T	42.708147000	-112.931550000	4385.8		233.1	-0.8	32.403	354.56								
T	42.706890000	-112.934028000	4386.1		235.4	0.0	32.556	808.40								
T	42.705576000	-112.936758000	4375.5		236.8	-1.2	32.722	876.25								
T	42.705560000	-112.936791000	4376.4		236.6	8.2	32.724	10.62								
T	42.704702000	-112.938891000	4402.6		240.9	4.1	32.846	645.31								
T	42.703480000	-112.941818000	4388.0		240.4	-1.6	33.017	904.09								
T	42.702943000	-112.943134000	4384.5		241.0	-0.9	33.094	404.28								
T	42.702795000	-112.943447000	4390.7		237.2	6.2	33.113	99.94								
T	42.701924000	-112.945512000	4385.3		240.1	-0.9	33.234	639.45								
T	42.701653000	-112.946166000	4386.5		240.6	0.6	33.272	201.65								
T	42.701372000	-112.946904000	4396.0		242.6	4.3	33.314	223.26								
T	42.700857000	-112.948154000	4383.7		240.7	-3.2	33.387	384.89								
T	42.700727000	-112.948471000	4383.2		240.8	-0.5	33.405	97.50								
T	42.700281000	-112.949519000	4385.6		239.9	0.7	33.467	325.25								
T	42.700066000	-112.950024000	4374.9		239.9	-6.9	33.497	156.75								
T	42.699720000	-112.950851000	4373.5		240.3	-0.5	33.545	255.59								
T	42.699257000	-112.951959000	4364.4		240.4	-2.7	33.610	342.33								
T	42.698849000	-112.952899000	4364.9		239.4	0.2	33.666	293.20								
T	42.698078000	-112.954487000	4366.3		236.6	0.3	33.762	511.08								
T	42.697767000	-112.955120000	4366.9		236.2	0.3	33.801	204.46								
T	42.696852000	-112.956777000	4367.0		233.1	0.0	33.906	556.45								
T	42.696558000	-112.957288000	4364.6		231.9	-1.4	33.939	174.22								
T	42.695776000	-112.958588000	4362.6		230.7	-0.5	34.025	450.97								
