type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	42.342548000	-111.176505000	6441.3		109.4	-5.5	7.279	60.46								
T	42.342485000	-111.176295000	6441.6		112.1	0.4	7.291	61.24								
T	42.342426000	-111.176064000	6444.9		109.1	5.0	7.304	66.05								
T	42.342341000	-111.175881000	6446.6		122.1	3.0	7.315	58.37								
T	42.342299000	-111.175780000	6447.8		119.4	3.7	7.320	31.30								
T	42.342220000	-111.175598000	6452.4		120.4	8.2	7.331	57.01								
T	42.342009000	-111.175229000	6465.8		127.7	10.6	7.355	125.96								
T	42.341800000	-111.174927000	6474.3		133.1	7.6	7.376	111.66								
T	42.341509000	-111.174505000	6481.3		133.0	4.5	7.406	155.77								
T	42.341213000	-111.174004000	6503.4		128.6	12.8	7.439	173.16								
T	42.340873000	-111.173414000	6512.1		127.9	4.3	7.477	201.99								
T	42.340615000	-111.172751000	6508.5		117.8	-1.8	7.515	202.42								
T	42.340437000	-111.172227000	6496.6		114.7	-7.7	7.545	155.82								
T	42.340252000	-111.171529000	6501.5		109.7	2.5	7.583	200.40								
T	42.339070000	-111.166296000	6492.7		107.0	-0.6	7.863	1478.97								
T	42.339050000	-111.166218000	6494.1		109.1	6.1	7.867	22.31								
T	42.339004000	-111.166035000	6496.9		108.8	5.5	7.877	52.24								
T	42.338677000	-111.164546000	6547.7		106.5	12.1	7.956	419.85								
T	42.338658000	-111.164468000	6549.6		108.2	8.6	7.961	22.20								
T	42.338396000	-111.163401000	6551.0		108.4	0.5	8.018	303.88								
T	42.338293000	-111.163139000	6543.7		118.0	-9.1	8.033	80.17								
T	42.338164000	-111.162808000	6532.4		117.8	-11.3	8.052	101.09								
T	42.338143000	-111.162768000	6530.6		125.4	-13.5	8.055	13.25								
T	42.337916000	-111.162319000	6524.5		124.4	-4.1	8.083	146.91								
T	42.337833000	-111.162154000	6526.9		124.2	4.4	8.093	53.90								
T	42.337446000	-111.161555000	6556.9		131.2	14.0	8.134	214.76								
T	42.337120000	-111.161153000	6576.9		137.7	12.4	8.164	161.02								
T	42.336863000	-111.160896000	6587.3		143.5	8.9	8.186	116.62								
T	42.336522000	-111.160593000	6585.9		146.7	-1.0	8.214	148.85								
T	42.336026000	-111.160245000	6590.4		152.6	2.2	8.253	203.78								
T	42.334814000	-111.159674000	6631.4		160.8	8.8	8.342	467.90								
T	42.334154000	-111.159309000	6646.1		157.8	5.6	8.391	259.99								
T	42.333712000	-111.158890000	6652.1		145.0	3.1	8.428	196.93								
T	42.333254000	-111.158292000	6609.9		136.0	-18.2	8.472	232.39								
T	42.333007000	-111.157849000	6587.6		127.0	-14.9	8.501	149.84								
T	42.332857000	-111.157478000	6582.3		118.7	-4.7	8.522	114.25								
T	42.332710000	-111.156994000	6610.6		112.3	20.0	8.549	141.41								
T	42.332564000	-111.156334000	6658.0		106.7	25.5	8.584	186.23								
T	42.332538000	-111.155981000	6672.1		95.7	14.6	8.602	95.92								
T	42.332530000	-111.155783000	6681.1		93.1	16.9	8.613	53.62								
T	42.332524000	-111.155629000	6689.1		93.0	19.1	8.621	41.70								
T	42.332533000	-111.155233000	6699.8		88.2	10.0	8.641	107.13								
T	42.332748000	-111.153035000	6736.6		82.5	6.1	8.754	599.48								
T	42.332845000	-111.152255000	6751.3		80.5	6.9	8.795	213.85								
T	42.332936000	-111.151720000	6758.3		77.0	4.7	8.823	148.42								
T	42.333045000	-111.151197000	6757.9		74.3	-0.3	8.851	146.89								
T	42.333934000	-111.147351000	6860.1		72.6	9.4	9.057	1089.24								
T	42.334148000	-111.146426000	6884.4		72.6	9.3	9.107	261.99								
T	42.334258000	-111.145868000	6905.0		75.1	13.2	9.136	156.11								
T	42.334372000	-111.145305000	6911.6		74.7	4.2	9.166	157.80								
T	42.334439000	-111.144496000	6912.4		83.6	0.4	9.208	220.11								
T	42.334411000	-111.143688000	6895.3		92.7	-7.8	9.249	218.72								
T	42.334313000	-111.143001000	6890.5		100.9	-2.5	9.285	189.16								
T	42.334130000	-111.142281000	6895.5		109.0	2.4	9.324	205.79								
T	42.333959000	-111.141782000	6912.4		114.9	11.4	9.352	148.62								
T	42.333739000	-111.141303000	6919.1		121.9	4.4	9.381	152.33								
T	42.333495000	-111.140872000	6935.5		127.4	11.2	9.409	146.59								
T	42.333255000	-111.140543000	6946.1		134.6	8.6	9.432	124.76								
T	42.332901000	-111.140112000	6935.4		138.0	-6.2	9.465	173.85								
T	42.332265000	-111.139506000	6947.4		144.8	4.2	9.519	283.85								
T	42.332226000	-111.139471000	6948.7		146.4	7.5	9.522	17.08								
T	42.332014000	-111.139281000	6946.0		146.5	-2.9	9.540	92.78								
T	42.331901000	-111.139173000	6941.5		144.8	-8.9	9.550	50.48								
T	42.331818000	-111.139093000	6937.9		144.5	-9.5	9.557	37.19								
T	42.331331000	-111.138615000	6929.0		144.0	-4.1	9.598	219.56								
T	42.331150000	-111.138400000	6927.9		138.7	-1.2	9.615	87.93								
T	42.330986000	-111.138150000	6923.1		131.6	-5.3	9.632	90.23								
T	42.330800000	-111.137812000	6922.3		126.7	-0.7	9.653	113.79								
T	42.330656000	-111.137457000	6935.7		118.8	12.3	9.674	109.40								
T	42.330546000	-111.137084000	6947.9		111.7	11.3	9.695	108.54								
T	42.330436000	-111.136541000	6933.8		105.3	-9.3	9.724	152.21								
T	42.330384000	-111.136054000	6887.0		98.2	-35.2	9.749	133.05								
T	42.330389000	-111.135620000	6857.0		89.1	-25.5	9.771	117.37								
T	42.330423000	-111.135257000	6841.5		82.8	-15.7	9.790	98.94								
T	42.330484000	-111.134913000	6827.8		76.5	-14.3	9.808	95.64								
T	42.330580000	-111.134528000	6823.0		71.4	-4.4	9.829	109.83								
T	42.330661000	-111.134305000	6825.8		63.8	4.2	9.841	67.14								
T	42.330852000	-111.133877000	6831.5		58.9	4.2	9.867	135.05								
T	42.331028000	-111.133567000	6838.7		52.5	6.9	9.887	105.55								
T	42.331310000	-111.133217000	6835.9		42.5	-2.1	9.913	139.71								
T	42.331500000	-111.133015000	6827.6		38.2	-9.3	9.930	88.19								
T	42.331969000	-111.132591000	6798.9		33.8	-13.9	9.969	205.81								
T	42.335072000	-111.129894000	6640.5		32.7	-11.8	10.224	1345.59								
T	42.335646000	-111.129341000	6615.7		35.5	-9.6	10.273	257.13								
T	42.336031000	-111.128931000	6605.8		38.2	-5.5	10.306	178.82								
T	42.336390000	-111.128464000	6604.0		43.9	-1.0	10.341	181.83								
T	42.336823000	-111.127862000	6596.6		45.8	-3.3	10.384	226.71								
T	42.338322000	-111.125215000	6569.2		52.5	-3.0	10.554	900.36								
T	42.338832000	-111.124405000	6545.9		49.6	-8.1	10.609	287.24								
T	42.339364000	-111.123721000	6548.7		43.5	1.1	10.659	267.94								
T	42.339857000	-111.123172000	6521.8		39.5	-11.6	10.704	233.05								
T	42.340385000	-111.122694000	6509.4		33.8	-5.4	10.748	231.79								
T	42.340993000	-111.122221000	6514.7		29.9	2.1	10.796	255.83								
T	42.342899000	-111.120971000	6449.8		25.9	-8.4	10.942	772.46								
T	42.343412000	-111.120589000	6428.6		28.8	-9.9	10.983	213.58								
T	42.343824000	-111.120175000	6422.2		36.6	-3.4	11.018	187.27								
T	42.344205000	-111.119649000	6412.4		45.6	-4.9	11.056	198.75								
T	42.344452000	-111.119225000	6408.3		51.8	-2.9	11.083	145.75								
T	42.344683000	-111.118720000	6408.3		58.2	0.0	11.114	160.39								
T	42.344879000	-111.118177000	6402.4		64.0	-3.6	11.145	163.25								
T	42.345015000	-111.117662000	6393.2		70.3	-6.2	11.173	147.79								
T	42.345114000	-111.117085000	6386.5		76.9	-4.1	11.203	160.11								
T	42.345168000	-111.115931000	6387.1		86.4	0.2	11.262	312.60								
