Distance [m],Altitude [m],Slope [rad],Interval [m],Latitude [deg],Longitude [deg],Altitude [ft],Slope [%],Distance [mi],Interval [ft]
2315.846016,1561.36848,-0.000999999666666867,22.116288,42.853756,-106.337558,5122.6,-0.1,1.439,72.56
2433.328128,1559.23488,-0.0179980563778262,116.750592,42.852711,-106.337406,5115.6,-1.8,1.512,383.04
2479.999104,1559.99688,0.0159986348763435,47.195232,42.852287,-106.33737,5118.1,1.6,1.541,154.84
2525.060736,1561.45992,0.0319890840393151,45.29328,42.851882,-106.337306,5122.9,3.2,1.569,148.6
2587.825152,1561.76472,0.00499995833395832,62.182248,42.851326,-106.337218,5123.9,0.5,1.608,204.01
2887.163136,1562.77056,0.0029999910000486,300.54804,42.84864,-106.336778,5127.2,0.3,1.794,986.05
2930.615424,1563.9288,0.0269934418682879,42.888408,42.848254,-106.336769,5131,2.7,1.821,140.71
2945.09952,1564.386,0.0329880288209954,14.331696,42.848125,-106.336766,5132.5,3.3,1.83,47.02
3004.645248,1560.7284,-0.060924508138259,59.676792,42.847588,-106.336785,5120.5,-6.1,1.867,195.79
3078.675072,1554.99816,-0.0778423909373221,73.694544,42.846926,-106.336843,5101.7,-7.8,1.913,241.78
3109.252608,1555.0896,0.0029999910000486,30.659832,42.84665,-106.336844,5102,0.3,1.932,100.59
3168.798336,1559.99688,0.0818169486036546,59.99988,42.84611,-106.33683,5118.1,8.2,1.969,196.85
3221.906688,1561.0332,0.0199973339731505,53.254656,42.845631,-106.336856,5121.5,2,2.002,174.72
3270.187008,1562.74008,0.0349857188285258,48.24984,42.845197,-106.336879,5127.1,3.5,2.032,158.3
3279.843072,1563.28872,0.0569383890598442,9.4488,42.845112,-106.336883,5128.9,5.7,2.038,31
3289.499136,1563.83736,0.0569383890598442,9.909048,42.845023,-106.336891,5130.7,5.7,2.044,32.51
3337.779456,1563.53256,-0.00599992800155516,47.481744,42.844596,-106.336917,5129.7,-0.6,2.074,155.78
3415.027968,1562.89248,-0.00899975701180912,77.516736,42.843899,-106.336962,5127.6,-0.9,2.122,254.32
3561.478272,1564.6908,0.0119994240497613,146.175984,42.842584,-106.337026,5133.5,1.2,2.213,479.58
3592.055808,1564.50792,-0.00599992800155516,31.565088,42.8423,-106.337038,5132.9,-0.6,2.232,103.56
3680.569728,1562.5572,-0.0219964516970369,87.654384,42.841511,-106.337026,5126.5,-2.2,2.287,287.58
3765.86496,1564.90416,0.0279926861068139,85.094064,42.840745,-106.337023,5134.2,2.8,2.34,279.18
3878.51904,1563.98976,-0.00799982933988663,113.20272,42.839726,-106.337014,5131.2,-0.8,2.41,371.4
4005.657216,1570.45152,0.0509558518771075,127.46736,42.838579,-106.337056,5152.4,5.1,2.489,418.2
4118.311296,1572.49368,0.0179980563778262,111.986568,42.837571,-106.337039,5159.1,1.8,2.559,367.41
4232.57472,1577.12664,0.03997868712329,114.754152,42.836538,-106.337041,5174.3,4,2.63,376.49
4329.13536,1578.98592,0.0199973339731505,96.097344,42.835673,-106.337031,5180.4,2,2.69,315.28
4346.838144,1579.26024,0.0149988751518506,18.001488,42.835511,-106.337036,5181.3,1.5,2.701,59.06
4372.587648,1580.6928,0.0549446421065614,25.453848,42.835282,-106.337026,5186,5.5,2.717,83.51
