type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	43.018429000	-112.439678000	4451.8		190.8	1.9	19.206	698.66								
T	43.017598000	-112.439902000	4457.5		191.1	1.9	19.264	308.75								
T	43.016469000	-112.440145000	4460.4		188.9	0.7	19.343	416.60								
T	43.016411000	-112.440157000	4460.5		188.6	0.7	19.347	21.38								
T	43.014788000	-112.440620000	4467.4		191.8	1.1	19.462	604.37								
T	43.013620000	-112.440909000	4456.4		190.3	-2.5	19.544	432.67								
T	43.012566000	-112.441176000	4454.6		190.5	-0.4	19.618	390.74								
T	43.012160000	-112.441296000	4454.3		192.2	-0.2	19.646	151.42								
T	43.011191000	-112.441534000	4453.0		190.2	-0.3	19.714	358.87								
T	43.010278000	-112.441765000	4466.4		190.5	3.9	19.779	338.46								
T	43.007595000	-112.442455000	4455.4		190.7	-1.1	19.967	995.16								
T	43.006348000	-112.442776000	4458.2		190.7	0.6	20.055	462.54								
T	43.004363000	-112.443281000	4459.4		190.5	0.2	20.194	735.99								
T	43.000988000	-112.444152000	4466.7		190.7	0.6	20.431	1251.98								
T	43.000346000	-112.444321000	4471.8		190.9	2.1	20.476	238.32								
T	42.998537000	-112.444766000	4468.5		190.2	-0.5	20.603	670.00								
T	42.997834000	-112.444941000	4471.1		190.3	1.0	20.652	260.47								
T	42.997033000	-112.445168000	4478.7		191.7	2.5	20.709	298.20								
T	42.996707000	-112.445254000	4478.8		190.9	0.1	20.732	121.03								
T	42.996272000	-112.445393000	4471.8		193.2	-4.3	20.763	162.85								
T	42.996022000	-112.445490000	4471.8		195.8	0.0	20.781	94.74								
T	42.995630000	-112.445708000	4474.2		202.1	1.6	20.810	154.32								
T	42.994532000	-112.446410000	4472.8		205.1	-0.3	20.894	442.08								
T	42.993194000	-112.447303000	4473.4		206.0	0.1	20.996	543.05								
T	42.993136000	-112.447332000	4474.1		200.1	3.0	21.001	22.52								
T	42.993083000	-112.447369000	4474.7		207.1	2.9	21.005	21.71								
T	42.991538000	-112.448365000	4470.0		205.2	-0.8	21.123	622.99								
T	42.990164000	-112.449270000	4465.7		205.7	-0.8	21.228	556.26								
T	42.989131000	-112.449944000	4469.1		205.5	0.8	21.307	417.47								
T	42.986265000	-112.451832000	4463.4		205.7	-0.5	21.527	1160.34								
T	42.985743000	-112.452160000	4468.6		204.7	2.5	21.567	209.53								
T	42.982214000	-112.454479000	4468.2		205.7	-0.0	21.837	1428.11								
T	42.980833000	-112.455384000	4465.2		205.6	-0.5	21.943	558.57								
T	42.980563000	-112.455542000	4465.4		203.2	0.1	21.963	107.11								
T	42.980050000	-112.455847000	4465.2		203.5	-0.1	22.002	204.01								
T	42.979334000	-112.456319000	4458.2		205.7	-2.4	22.057	289.93								
T	42.978599000	-112.456789000	4473.5		205.1	5.2	22.113	295.95								
T	42.977377000	-112.457567000	4468.5		205.0	-1.0	22.206	491.65								
T	42.977255000	-112.457638000	4468.5		203.1	0.0	22.215	48.36								
T	42.976732000	-112.457957000	4458.1		204.0	-5.0	22.255	208.87								
T	42.976626000	-112.458029000	4455.7		206.4	-5.5	22.263	43.17								
T	42.975519000	-112.458752000	4460.1		205.5	1.0	22.348	447.47								
T	42.974946000	-112.459104000	4461.8		204.2	0.8	22.391	229.11								
T	42.974925000	-112.459118000	4462.3		206.0	4.9	22.393	8.52								
T	42.974859000	-112.459163000	4463.6		206.5	4.9	22.398	26.90								
T	42.974818000	-112.459191000	4464.3		206.5	4.3	22.401	16.72								
T	42.974003000	-112.459707000	4467.7		204.9	1.0	22.463	327.58								
T	42.973729000	-112.459884000	4463.4		205.3	-3.9	22.484	110.53								
T	42.973018000	-112.460330000	4455.3		204.7	-2.8	22.538	285.31								
T	42.972736000	-112.460514000	4453.1		205.5	-1.9	22.559	113.97								
T	42.971391000	-112.461294000	4459.8		203.0	1.3	22.660	532.82								
T	42.971188000	-112.461427000	4458.2		205.6	-1.9	22.676	82.11								
T	42.970756000	-112.461691000	4458.3		204.1	0.1	22.709	172.58								
T	42.970238000	-112.462015000	4468.4		204.6	4.8	22.748	207.76								
T	42.970189000	-112.462045000	4468.1		204.1	-1.3	22.752	19.58								
T	42.969786000	-112.462311000	4459.4		205.8	-5.4	22.783	163.23								
T	42.969326000	-112.462609000	4454.6		205.4	-2.5	22.818	185.66								
T	42.969071000	-112.462773000	4454.3		205.2	-0.4	22.837	102.79								
T	42.968529000	-112.463113000	4451.7		204.7	-1.2	22.878	217.50								
T	42.968014000	-112.463439000	4455.3		204.9	1.7	22.918	207.00								
T	42.967176000	-112.463982000	4460.5		205.4	1.5	22.982	338.25								
T	42.966470000	-112.464421000	4447.1		204.5	-4.7	23.035	282.88								
T	42.965968000	-112.464744000	4445.5		205.2	-0.7	23.074	202.37								
T	42.965153000	-112.465275000	4450.3		205.5	1.4	23.136	329.30								
T	42.964439000	-112.465735000	4462.0		205.2	4.1	23.190	287.90								
T	42.963993000	-112.466011000	4465.3		204.4	1.8	23.224	178.56								
T	42.963993000	-112.466144000	4466.8		270.0	4.4	23.231	35.60								
T	42.963994000	-112.466197000	4467.5		271.5	4.5	23.234	14.19								
T	42.964000000	-112.466607000	4472.4		271.1	4.5	23.255	109.77								
T	42.964000000	-112.467023000	4470.9		270.0	-1.4	23.276	111.35								
T	42.964001000	-112.467508000	4463.9		270.2	-5.3	23.300	129.82								
T	42.964003000	-112.468160000	4466.0		270.2	1.2	23.333	174.53								
T	42.964004000	-112.468392000	4467.4		270.3	2.4	23.345	62.10								
T	42.964007000	-112.469094000	4468.6		270.3	0.6	23.381	187.91								
T	42.964003000	-112.469773000	4473.7		269.5	2.8	23.415	181.76								
T	42.963996000	-112.470507000	4476.6		269.3	1.4	23.452	196.49								
T	42.963998000	-112.471193000	4474.2		270.2	-1.3	23.487	183.63								
T	42.964000000	-112.472069000	4480.3		270.2	2.6	23.531	234.49								
T	42.964001000	-112.472441000	4477.7		270.2	-2.6	23.550	99.58								
T	42.964003000	-112.472608000	4475.7		270.9	-4.5	23.559	44.71								
T	42.964006000	-112.473119000	4470.7		270.5	-3.7	23.585	136.79								
T	42.964000000	-112.474004000	4475.0		269.5	1.8	23.630	236.91								
T	42.964001000	-112.474145000	4473.4		270.6	-4.4	23.637	37.74								
T	42.963994000	-112.475462000	4472.6		269.6	-0.2	23.703	352.54								
T	42.963991000	-112.476471000	4484.4		269.8	4.4	23.755	270.09								
T	42.963992000	-112.478823000	4475.1		270.0	-1.5	23.874	629.58								
T	42.963985000	-112.479824000	4479.3		269.5	1.6	23.925	267.96								
T	42.963981000	-112.480239000	4474.4		269.2	-4.4	23.946	111.10								
T	42.963984000	-112.481915000	4473.9		270.1	-0.1	24.031	448.63								
T	42.963986000	-112.482127000	4473.3		270.7	-1.0	24.041	56.75								
T	42.963987000	-112.483208000	4462.3		270.1	-3.8	24.096	289.36								
T	42.963979000	-112.483917000	4461.1		269.1	-0.6	24.132	189.81								
T	42.963979000	-112.484601000	4468.1		270.0	3.8	24.167	183.09								
T	42.963977000	-112.485681000	4463.7		269.9	-1.5	24.222	289.09								
T	42.963984000	-112.486303000	4464.2		270.9	0.3	24.253	166.52								
T	42.963986000	-112.486382000	4465.1		272.0	4.4	24.257	21.16								
T	42.963985000	-112.488127000	4464.1		270.0	-0.2	24.346	467.10								
T	42.963985000	-112.488152000	4464.1		270.0	0.0	24.347	6.69								
T	42.963984000	-112.490184000	4464.1		270.0	0.0	24.450	543.92								
T	42.963978000	-112.491257000	4464.2		269.6	0.0	24.504	287.23								
T	42.963974000	-112.492124000	4465.6		269.6	0.6	24.548	232.08								
T	42.963973000	-112.495032000	4480.5		270.0	1.9	24.696	778.41								
T	42.963973000	-112.495048000	4480.4		270.0	-1.7	24.696	4.28								
T	42.963972000	-112.496233000	4476.6		269.9	-1.2	24.756	317.20								
T	42.963586000	-112.496223000	4473.9		178.9	-1.9	24.783	140.71								
T	42.962723000	-112.496205000	4467.0		179.1	-2.2	24.843	314.58								
T	42.961859000	-112.496204000	4469.5		180.0	0.8	24.902	314.91								
T	42.960909000	-112.496194000	4467.8		179.6	-0.5	24.968	346.26								
T	42.960143000	-112.496190000	4461.5		179.8	-2.3	25.021	279.19								
T	42.959354000	-112.496194000	4458.8		180.2	-1.0	25.075	287.57								
T	42.957706000	-112.496201000	4476.5		180.2	3.0	25.189	600.66								
T	42.957605000	-112.496201000	4480.1		180.0	9.7	25.196	36.81								
T	42.956751000	-112.496199000	4483.1		179.9	1.0	25.255	311.26								
T	42.955752000	-112.496195000	4472.5		179.8	-2.9	25.324	364.11								
T	42.954985000	-112.496185000	4467.6		179.5	-1.7	25.377	279.56								
T	42.954912000	-112.496184000	4467.6		179.4	0.0	25.382	26.61								
T	42.954564000	-112.496181000	4468.1		179.6	0.4	25.406	126.84								
T	42.953675000	-112.496183000	4471.2		180.1	0.9	25.467	324.02								
T	42.953547000	-112.496183000	4472.0		180.0	1.6	25.476	46.65								
T	42.950694000	-112.496217000	4473.4		180.5	0.1	25.673	1039.89								
T	42.949471000	-112.496244000	4470.1		180.9	-0.8	25.758	445.81								
T	42.949068000	-112.496245000	4475.1		180.1	3.4	25.785	146.88								
T	42.942744000	-112.496256000	4475.1		180.1	0.0	26.222	2304.94								
T	42.942191000	-112.496254000	4473.3		179.8	-0.9	26.260	201.55								
T	42.940419000	-112.496263000	4468.5		180.2	-0.7	26.382	645.85								
T	42.940051000	-112.496267000	4471.2		180.5	2.0	26.408	134.13								
T	42.938235000	-112.496272000	4471.8		180.1	0.1	26.533	661.89								
T	42.936382000	-112.496278000	4470.6		180.1	-0.2	26.661	675.37								
T	42.935021000	-112.496222000	4477.0		178.3	1.3	26.755	496.27								
T	42.934511000	-112.496264000	4479.1		183.5	1.1	26.790	186.22								
T	42.931384000	-112.496177000	4471.8		178.8	-0.6	27.006	1139.95								
T	42.927788000	-112.496120000	4471.4		179.3	-0.0	27.254	1310.73								
T	42.926114000	-112.496103000	4468.6		179.6	-0.5	27.370	610.14								
T	42.924930000	-112.496095000	4468.7		179.7	0.0	27.452	431.54								
T	42.924436000	-112.496112000	4471.8		181.4	1.7	27.486	180.11								
T	42.922718000	-112.496100000	4471.7		179.7	-0.0	27.604	626.17								
T	42.920735000	-112.496051000	4480.3		179.0	1.2	27.741	722.87								
T	42.920527000	-112.496043000	4475.9		178.4	-5.7	27.756	75.84								
T	42.920134000	-112.496031000	4466.1		178.7	-6.9	27.783	143.27								
T	42.919462000	-112.496019000	4462.8		179.3	-1.3	27.829	244.95								
T	42.916830000	-112.495974000	4466.9		179.3	0.4	28.011	959.37								
T	42.915702000	-112.495925000	4476.6		178.2	2.4	28.089	411.33								
T	42.913239000	-112.495870000	4460.7		179.1	-1.8	28.259	897.82								
T	42.912531000	-112.495857000	4454.5		179.2	-2.4	28.308	258.07								
T	42.909488000	-112.495810000	4442.3		179.4	-1.1	28.518	1109.16								
T	42.906752000	-112.495741000	4446.2		178.9	0.4	28.707	997.37								
T	42.905661000	-112.495711000	4433.9		178.8	-3.1	28.782	397.72								
T	42.904788000	-112.495710000	4432.8		180.0	-0.3	28.842	318.18								
T	42.904329000	-112.495709000	4436.3		179.9	2.1	28.874	167.29								
T	42.903252000	-112.495708000	4441.3		180.0	1.3	28.948	392.54								
T	42.901785000	-112.495713000	4438.6		180.1	-0.5	29.050	534.68								
T	42.900520000	-112.495725000	4439.4		180.4	0.2	29.137	461.07								
T	42.900178000	-112.495722000	4433.7		179.6	-4.6	29.161	124.65								
T	42.897142000	-112.488292000	4430.4		119.1	-0.1	29.592	2277.79								
T	42.896855000	-112.487574000	4429.3		118.6	-0.5	29.633	219.00								
T	42.896527000	-112.486761000	4438.4		118.8	3.7	29.680	248.50								
T	42.896143000	-112.485798000	4440.4		118.6	0.7	29.736	293.57								
T	42.895898000	-112.485206000	4439.8		119.5	-0.3	29.771	182.05								
T	42.895603000	-112.484471000	4440.6		118.7	0.3	29.813	224.40								
T	42.894408000	-112.481529000	4437.3		119.0	-0.4	29.984	900.70								
T	42.894245000	-112.481135000	4439.0		119.5	1.4	30.007	121.15								
T	42.894049000	-112.480702000	4437.6		121.7	-1.0	30.032	136.26								
T	42.893875000	-112.480363000	4439.9		125.0	2.0	30.053	110.79								
T	42.893646000	-112.479923000	4434.1		125.4	-3.9	30.081	144.46								
T	42.893332000	-112.479406000	4436.2		129.7	1.1	30.115	179.70								
T	42.893028000	-112.478961000	4443.8		133.0	4.7	30.146	162.78								
T	42.892685000	-112.478538000	4451.0		137.9	4.3	30.178	168.76								
T	42.892490000	-112.478403000	4448.5		153.1	-3.1	30.193	79.75								
T	42.891758000	-112.477512000	4436.8		138.3	-3.3	30.260	358.04								
T	42.891191000	-112.476809000	4442.3		137.7	2.0	30.313	279.64								
T	42.891090000	-112.476810000	4441.9		180.4	-1.0	30.320	36.81								
T	42.890994000	-112.476726000	4440.6		147.3	-3.1	30.328	41.61								
T	42.890891000	-112.476659000	4439.7		154.5	-2.0	30.336	41.61								
T	42.890797000	-112.476599000	4439.3		154.9	-1.1	30.343	37.85								
T	42.890690000	-112.476544000	4438.7		159.4	-1.5	30.351	41.69								
T	42.890564000	-112.476483000	4438.0		160.5	-1.6	30.360	48.75								
T	42.890394000	-112.476418000	4434.8		164.4	-4.9	30.373	64.36								
T	42.890267000	-112.476391000	4432.5		171.1	-4.9	30.382	46.85								
T	42.890121000	-112.476376000	4434.4		175.7	3.6	30.392	53.36								
T	42.890006000	-112.476370000	4435.8		177.8	3.4	30.400	41.94								
T	42.889892000	-112.476330000	4436.4		165.6	1.3	30.408	42.91								
T	42.888567000	-112.476327000	4438.6		179.9	0.5	30.499	482.92								
T	42.888261000	-112.476367000	4436.7		185.5	-1.7	30.520	112.04								
T	42.888033000	-112.476392000	4438.7		184.6	2.5	30.536	83.37								
T	42.887814000	-112.476449000	4436.8		190.8	-2.4	30.552	81.27								
T	42.887623000	-112.476509000	4436.3		193.0	-0.7	30.565	71.45								
T	42.887443000	-112.476579000	4436.6		195.9	0.4	30.578	68.23								
T	42.886356000	-112.476985000	4444.4		195.3	1.9	30.656	410.85								
T	42.885897000	-112.477133000	4435.4		193.3	-5.3	30.688	171.93								
T	42.885633000	-112.477195000	4433.2		189.8	-2.2	30.707	97.64								
T	42.885427000	-112.477221000	4433.9		185.3	0.9	30.721	75.40								
T	42.885218000	-112.477238000	4437.4		183.4	4.6	30.736	76.31								
T	42.885033000	-112.477230000	4441.6		178.2	6.1	30.748	67.46								
T	42.884805000	-112.477196000	4441.9		173.8	0.4	30.764	83.60								
T	42.884573000	-112.477133000	4443.0		168.7	1.2	30.781	86.23								
T	42.884355000	-112.477044000	4445.5		163.3	3.1	30.796	82.96								
T	42.884077000	-112.476823000	4446.8		149.8	1.1	30.819	117.37								
T	42.883680000	-112.476508000	4443.2		149.8	-2.1	30.850	167.53								
T	42.883344000	-112.476140000	4442.8		141.3	-0.3	30.880	157.24								
T	42.881387000	-112.473591000	4429.2		136.3	-1.4	31.067	987.69								
T	42.881158000	-112.473303000	4429.1		137.3	-0.0	31.089	113.69								
T	42.880714000	-112.472761000	4432.5		138.2	1.6	31.130	217.47								
T	42.880290000	-112.472300000	4429.5		141.5	-1.5	31.167	197.86								
T	42.879834000	-112.471832000	4421.8		143.1	-3.7	31.207	208.23								
T	42.879194000	-112.471319000	4424.2		149.6	0.9	31.258	270.77								
T	42.878238000	-112.470633000	4436.0		152.3	3.0	31.333	393.98								
T	42.878046000	-112.470496000	4435.8		152.4	-0.3	31.348	79.03								
T	42.877744000	-112.470272000	4439.0		151.5	2.5	31.371	125.38								
T	42.877380000	-112.469944000	4442.9		146.6	2.5	31.401	159.16								
T	42.877064000	-112.469630000	4444.9		143.9	1.4	31.428	142.65								
T	42.876566000	-112.469075000	4446.0		140.8	0.5	31.473	234.69								
T	42.875044000	-112.467310000	4457.1		139.6	1.5	31.611	729.09								
T	42.874307000	-112.466450000	4456.7		139.5	-0.1	31.678	353.98								
T	42.873537000	-112.465573000	4462.6		140.1	1.6	31.747	366.10								
T	42.872761000	-112.464764000	4464.6		142.6	0.5	31.815	356.41								
T	42.872019000	-112.463891000	4473.3		139.2	2.4	31.883	357.64								
T	42.871235000	-112.463005000	4463.1		140.4	-2.7	31.953	371.57								
T	42.870493000	-112.462131000	4471.5		139.2	2.3	32.021	357.82								
T	42.869837000	-112.461293000	4472.3		136.9	0.2	32.083	328.08								
T	42.869763000	-112.461211000	4472.1		140.9	-0.5	32.089	34.79								
T	42.869003000	-112.460351000	4475.5		140.3	1.0	32.158	360.39								
T	42.868615000	-112.459913000	4475.1		140.4	-0.3	32.193	183.81								
T	42.868245000	-112.459501000	4476.6		140.8	0.9	32.226	174.31								
T	42.867490000	-112.458624000	4471.5		139.6	-1.4	32.294	361.94								
T	42.867166000	-112.458244000	4475.5		139.3	2.5	32.324	155.96								
T	42.866746000	-112.457745000	4470.4		139.0	-2.5	32.362	203.30								
T	42.865987000	-112.456859000	4474.3		139.4	1.1	32.431	364.62								
T	42.865448000	-112.456223000	4479.0		139.1	1.8	32.480	260.13								
T	42.865236000	-112.455981000	4478.8		140.1	-0.2	32.500	100.90								
T	42.865032000	-112.455750000	4481.2		140.3	2.5	32.518	96.77								
T	42.864763000	-112.455447000	4485.9		140.5	3.7	32.542	127.33								
T	42.864487000	-112.455127000	4482.9		139.6	-2.3	32.567	132.21								
T	42.864242000	-112.454856000	4478.8		141.0	-3.5	32.589	115.12								
T	42.864145000	-112.454749000	4478.1		141.0	-1.4	32.598	45.53								
T	42.864098000	-112.454697000	4477.2		141.0	-4.0	32.602	22.09								
T	42.863711000	-112.454269000	4469.7		141.0	-4.1	32.636	181.83								
T	42.863819000	-112.454098000	4469.3		49.2	-0.7	32.648	60.43								
T	42.863940000	-112.453905000	4472.2		49.5	4.3	32.660	67.99								
T	42.864023000	-112.453774000	4474.7		49.2	5.4	32.669	46.35								
T	42.864355000	-112.453245000	4472.5		49.4	-1.2	32.705	186.43								
T	42.864714000	-112.452673000	4468.5		49.4	-2.0	32.743	201.59								
T	42.864753000	-112.452612000	4468.3		48.9	-1.0	32.747	21.67								
