type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	42.165157000	-104.411944000	4196.2		302.3	0.7	50.602	1455.31								
T	42.166591000	-104.414994000	4201.0		302.4	0.5	50.787	978.19								
T	42.166837000	-104.415509000	4201.7		302.8	0.4	50.819	165.92								
T	42.167219000	-104.416311000	4197.1		302.7	-1.8	50.867	258.18								
T	42.167684000	-104.417304000	4194.0		302.3	-1.0	50.928	318.10								
T	42.168282000	-104.418545000	4189.1		303.0	-1.2	51.004	400.85								
T	42.168932000	-104.419887000	4182.6		303.2	-1.5	51.086	434.14								
T	42.169672000	-104.421455000	4185.7		302.5	0.6	51.181	503.41								
T	42.171163000	-104.424614000	4183.0		302.5	-0.3	51.373	1014.21								
T	42.172707000	-104.427905000	4195.1		302.3	1.1	51.573	1054.76								
T	42.173964000	-104.430589000	4202.0		302.3	0.8	51.736	859.78								
T	42.174505000	-104.431742000	4220.6		302.3	5.0	51.806	369.54								
T	42.175131000	-104.433052000	4215.9		302.8	-1.1	51.886	422.07								
T	42.175483000	-104.433784000	4212.6		303.0	-1.4	51.931	236.28								
T	42.176005000	-104.434855000	4214.8		303.3	0.6	51.996	347.09								
T	42.176574000	-104.436035000	4225.2		303.1	2.7	52.069	381.19								
T	42.176900000	-104.436719000	4210.3		302.7	-6.8	52.110	220.21								
T	42.177211000	-104.437320000	4214.6		304.9	2.2	52.148	198.46								
T	42.177544000	-104.437910000	4207.5		307.3	-3.6	52.186	200.76								
T	42.178283000	-104.439145000	4212.0		308.9	1.1	52.267	429.64								
T	42.178470000	-104.439458000	4213.9		308.9	1.7	52.288	108.82								
T	42.178658000	-104.439752000	4210.1		310.8	-3.6	52.308	105.09								
T	42.179136000	-104.440548000	4212.2		309.0	0.8	52.360	277.30								
T	42.179675000	-104.441433000	4216.3		309.4	1.3	52.419	310.04								
T	42.180078000	-104.442144000	4216.8		307.4	0.2	52.465	242.30								
T	42.180414000	-104.442772000	4220.8		305.8	1.9	52.505	209.69								
T	42.180702000	-104.443369000	4215.9		303.1	-2.5	52.541	192.87								
T	42.180998000	-104.444024000	4216.5		301.4	0.3	52.580	207.74								
T	42.181233000	-104.444589000	4215.3		299.3	-0.7	52.614	175.46								
T	42.181478000	-104.445207000	4212.6		298.1	-1.4	52.650	189.82								
T	42.182226000	-104.447147000	4206.9		297.5	-1.0	52.762	592.28								
T	42.183141000	-104.449521000	4196.2		297.5	-1.5	52.899	724.72								
T	42.183808000	-104.451244000	4203.4		297.6	1.4	52.999	526.47								
T	42.184244000	-104.452381000	4208.4		297.4	1.5	53.064	346.72								
T	42.184590000	-104.453234000	4206.1		298.7	-0.9	53.114	263.34								
T	42.184947000	-104.454087000	4211.2		299.5	1.9	53.165	265.28								
T	42.185229000	-104.454717000	4212.6		301.1	0.7	53.202	199.29								
T	42.185969000	-104.456302000	4215.9		302.2	0.6	53.298	507.21								
T	42.187814000	-104.460243000	4215.9		302.3	0.0	53.537	1262.11								
T	42.189500000	-104.463843000	4198.9		302.3	-1.5	53.756	1153.00								
T	42.189617000	-104.464092000	4201.9		302.4	3.7	53.771	79.82								
T	42.190012000	-104.464941000	4209.1		302.1	2.6	53.822	271.41								
T	42.190982000	-104.467009000	4206.0		302.3	-0.5	53.948	662.61								
T	42.191666000	-104.468463000	4201.0		302.4	-1.1	54.036	466.26								
T	42.192700000	-104.470681000	4205.2		302.2	0.6	54.170	709.43								
T	42.194721000	-104.474981000	4212.4		302.4	0.5	54.432	1378.52								
T	42.197044000	-104.479940000	4221.7		302.3	0.6	54.732	1588.24								
T	42.197497000	-104.480914000	4222.5		302.1	0.2	54.791	311.31								
T	42.200143000	-104.486568000	4229.6		302.3	0.4	55.134	1810.27								
T	42.202060000	-104.490662000	4220.5		302.3	-0.7	55.382	1310.97								
T	42.202638000	-104.491916000	4227.4		301.9	1.7	55.458	399.77								
T	42.202916000	-104.492562000	4222.8		300.2	-2.3	55.496	202.24								
T	42.203153000	-104.493149000	4226.5		298.6	2.0	55.531	180.99								
T	42.203278000	-104.493510000	4225.7		295.1	-0.7	55.551	107.90								
T	42.203740000	-104.494793000	4220.1		295.9	-1.4	55.624	386.26								
T	42.204283000	-104.496280000	4227.0		296.2	1.5	55.709	448.87								
T	42.205400000	-104.499366000	4222.4		296.0	-0.5	55.885	929.96								
T	42.205899000	-104.500747000	4230.7		296.0	2.0	55.964	416.02								
T	42.206943000	-104.503633000	4219.2		296.0	-1.3	56.129	869.58								
T	42.207427000	-104.504971000	4218.9		296.0	-0.1	56.205	403.15								
T	42.208483000	-104.507897000	4226.7		296.0	0.9	56.372	881.22								
T	42.208634000	-104.508301000	4229.7		296.8	2.4	56.395	122.51								
T	42.208759000	-104.508592000	4229.1		300.1	-0.6	56.413	91.05								
T	42.208888000	-104.508853000	4226.2		303.7	-3.5	56.429	84.91								
T	42.209022000	-104.509104000	4224.5		305.8	-2.0	56.445	83.72								
T	42.209223000	-104.509416000	4220.2		311.0	-3.9	56.466	111.85								
T	42.209941000	-104.510451000	4229.8		313.1	2.5	56.538	383.53								
T	42.211153000	-104.512181000	4225.2		313.4	-0.7	56.660	644.02								
T	42.212034000	-104.513466000	4224.5		312.8	-0.1	56.750	473.58								
T	42.212214000	-104.513747000	4229.0		310.9	4.4	56.769	100.49								
T	42.212326000	-104.513956000	4231.1		305.9	3.0	56.782	69.80								
T	42.212424000	-104.514164000	4229.9		302.5	-1.7	56.795	66.71								
T	42.212512000	-104.514377000	4229.0		299.2	-1.4	56.807	66.02								
T	42.212599000	-104.514636000	4226.7		294.4	-2.9	56.822	77.00								
T	42.212658000	-104.514839000	4225.7		291.4	-1.7	56.833	59.05								
T	42.212705000	-104.515080000	4226.4		284.8	1.0	56.846	67.50								
T	42.212748000	-104.515402000	4230.3		280.2	4.4	56.863	88.63								
T	42.212771000	-104.515757000	4237.0		275.0	6.9	56.881	96.54								
T	42.212781000	-104.515936000	4238.8		274.3	3.8	56.890	48.63								
T	42.212787000	-104.516419000	4238.5		271.0	-0.3	56.915	130.87								
T	42.212788000	-104.517106000	4232.3		270.1	-3.3	56.950	186.12								
T	42.212790000	-104.517814000	4233.3		270.2	0.5	56.987	191.81								
T	42.212824000	-104.518232000	4239.4		276.3	5.4	57.008	113.92								
T	42.212866000	-104.518533000	4239.9		280.7	0.6	57.024	82.97								
T	42.212875000	-104.518598000	4240.0		280.6	0.6	57.027	17.91								
T	42.212927000	-104.518893000	4240.6		283.4	0.7	57.043	82.14								
T	42.212991000	-104.519193000	4240.6		286.1	0.0	57.059	84.55								
T	42.213064000	-104.519452000	4242.4		290.8	2.4	57.073	75.04								
T	42.213135000	-104.519691000	4245.2		291.9	4.1	57.086	69.73								
T	42.213206000	-104.519906000	4243.2		294.0	-3.2	57.098	63.73								
T	42.213354000	-104.520247000	4239.2		300.4	-3.8	57.119	106.97								
T	42.213500000	-104.520542000	4240.1		303.8	0.9	57.137	96.01								
T	42.213622000	-104.520767000	4238.7		306.2	-1.8	57.151	75.45								
T	42.213823000	-104.521079000	4237.0		311.0	-1.5	57.172	111.85								
T	42.213948000	-104.521261000	4234.2		312.8	-4.3	57.185	67.13								
T	42.214121000	-104.521480000	4231.9		316.8	-2.6	57.201	86.57								
T	42.214448000	-104.521875000	4241.3		318.2	5.9	57.232	160.16								
T	42.214535000	-104.521980000	4243.5		318.2	5.0	57.240	42.60								
T	42.215605000	-104.523266000	4240.7		318.3	-0.5	57.339	522.90								
T	42.216225000	-104.524012000	4238.4		318.3	-0.7	57.396	303.14								
T	42.216393000	-104.524213000	4238.9		318.5	0.6	57.412	81.93								
T	42.220449000	-104.529081000	4248.7		318.4	0.5	57.787	1980.85								
T	42.224244000	-104.533643000	4246.6		318.3	-0.1	58.138	1854.64								
T	42.225572000	-104.535225000	4242.6		318.6	-0.6	58.261	646.40								
T	42.227277000	-104.537278000	4248.6		318.3	0.7	58.419	833.84								
T	42.227746000	-104.537843000	4249.5		318.3	0.4	58.462	229.41								
T	42.227782000	-104.537887000	4250.1		317.9	3.5	58.465	17.72								
T	42.228124000	-104.538312000	4262.4		317.4	7.2	58.497	169.66								
T	42.228350000	-104.538612000	4261.8		315.5	-0.5	58.519	115.70								
T	42.228539000	-104.538889000	4258.5		312.7	-3.2	58.539	101.85								
T	42.228710000	-104.539166000	4255.3		309.8	-3.4	58.557	97.53								
T	42.228923000	-104.539526000	4260.0		308.6	3.8	58.581	124.63								
T	42.229156000	-104.539971000	4268.1		305.3	5.5	58.609	147.43								
T	42.229379000	-104.540466000	4260.9		301.3	-4.6	58.638	156.77								
T	42.229619000	-104.541030000	4255.9		299.9	-2.9	58.672	176.02								
T	42.231829000	-104.546858000	4245.4		297.1	-0.6	59.007	1772.03								
T	42.232037000	-104.547424000	4244.3		296.4	-0.6	59.040	171.01								
T	42.232604000	-104.548898000	4251.2		297.5	1.5	59.125	449.51								
T	42.233129000	-104.550311000	4250.3		296.6	-0.2	59.206	427.84								
T	42.233891000	-104.552305000	4257.6		297.3	1.2	59.321	607.24								
T	42.234939000	-104.555096000	4262.0		296.9	0.5	59.481	846.87								
T	42.235176000	-104.555725000	4267.2		297.0	2.7	59.517	190.99								
T	42.235344000	-104.556154000	4276.7		297.9	7.3	59.542	131.32								
T	42.235604000	-104.556841000	4292.2		297.1	7.4	59.582	208.79								
T	42.236532000	-104.559300000	4313.5		297.0	2.9	59.723	746.88								
T	42.237076000	-104.560737000	4322.8		297.1	2.1	59.806	436.74								
T	42.237398000	-104.561588000	4328.9		297.1	2.4	59.855	258.61								
T	42.237660000	-104.562270000	4330.5		297.4	0.7	59.894	207.91								
T	42.238215000	-104.563737000	4317.5		297.1	-2.9	59.979	445.79								
T	42.238711000	-104.565049000	4322.2		297.1	1.2	60.054	398.63								
T	42.239268000	-104.566525000	4323.6		297.0	0.3	60.139	448.29								
T	42.240006000	-104.568480000	4302.9		297.0	-3.5	60.252	593.81								
T	42.240613000	-104.570093000	4280.8		296.9	-4.5	60.344	489.61								
T	42.241151000	-104.571502000	4275.7		297.3	-1.2	60.426	428.97								
T	42.241426000	-104.572218000	4284.7		297.4	4.1	60.467	218.26								
T	42.241765000	-104.573099000	4277.9		297.5	-2.5	60.518	268.66								
T	42.241986000	-104.573616000	4282.0		300.0	2.5	60.548	161.51								
T	42.242184000	-104.574037000	4284.3		302.4	1.7	60.574	134.92								
T	42.242411000	-104.574465000	4283.8		305.6	-0.4	60.601	142.39								
T	42.242685000	-104.574957000	4284.8		307.0	0.6	60.633	166.49								
T	42.243387000	-104.576211000	4284.5		307.1	-0.1	60.713	425.15								
T	42.243722000	-104.576803000	4286.7		307.4	1.1	60.751	201.50								
T	42.244079000	-104.577450000	4300.0		306.7	6.1	60.793	218.22								
T	42.244560000	-104.578314000	4296.3		306.9	-1.2	60.848	292.34								
T	42.244885000	-104.578887000	4301.7		307.5	2.8	60.885	195.19								
T	42.245088000	-104.579268000	4307.6		305.7	4.6	60.909	126.95								
T	42.245287000	-104.579678000	4308.9		303.3	1.0	60.934	132.61								
T	42.245530000	-104.580229000	4298.0		300.8	-6.3	60.967	173.50								
T	42.245710000	-104.580657000	4298.9		299.6	0.7	60.992	133.17								
T	42.245863000	-104.581070000	4301.9		296.6	2.4	61.016	124.96								
T	42.245977000	-104.581392000	4299.7		295.6	-2.4	61.034	96.58								
T	42.246095000	-104.581751000	4296.5		293.9	-2.9	61.054	106.29								
T	42.246231000	-104.582199000	4291.4		292.3	-3.9	61.079	131.04								
T	42.246363000	-104.582687000	4299.7		290.1	5.9	61.106	140.62								
T	42.246453000	-104.583067000	4299.2		287.7	-0.4	61.126	107.99								
T	42.246508000	-104.583336000	4296.0		285.4	-4.3	61.140	75.54								
T	42.246594000	-104.583761000	4289.2		285.3	-5.7	61.163	119.27								
T	42.246667000	-104.584174000	4291.5		283.4	2.0	61.185	114.95								
T	42.246725000	-104.584563000	4301.4		281.4	9.2	61.205	107.43								
T	42.246800000	-104.585123000	4303.9		280.3	1.6	61.234	154.07								
T	42.246863000	-104.585829000	4296.0		276.9	-4.1	61.271	192.54								
T	42.246992000	-104.587146000	4300.7		277.5	1.3	61.339	359.69								
T	42.247481000	-104.592182000	4316.9		277.5	1.2	61.599	1375.17								
T	42.247901000	-104.596532000	4356.4		277.4	3.3	61.824	1187.72								
T	42.247983000	-104.597374000	4363.8		277.5	3.2	61.868	229.93								
T	42.248048000	-104.597865000	4367.6		280.1	2.9	61.893	135.04								
T	42.248124000	-104.598460000	4378.4		279.8	6.6	61.924	163.47								
T	42.248254000	-104.599155000	4381.5		284.2	1.6	61.961	194.05								
T	42.248378000	-104.599762000	4378.2		285.4	-1.9	61.993	170.45								
T	42.248514000	-104.600333000	4359.2		287.8	-11.7	62.024	162.35								
T	42.248793000	-104.601438000	4345.4		288.8	-4.4	62.084	315.99								
T	42.249265000	-104.603273000	4332.4		289.2	-2.5	62.184	525.77								
T	42.249935000	-104.605843000	4301.8		289.4	-4.1	62.323	737.44								
T	42.250103000	-104.606475000	4297.6		289.8	-2.3	62.358	181.74								
T	42.250420000	-104.607730000	4293.3		288.8	-1.2	62.426	358.90								
T	42.250555000	-104.608251000	4294.6		289.3	0.9	62.454	149.39								
T	42.250675000	-104.608803000	4300.3		286.4	3.6	62.483	155.72								
T	42.250797000	-104.609541000	4309.0		282.6	4.3	62.522	204.70								
T	42.250841000	-104.609834000	4317.0		281.5	9.9	62.538	80.93								
T	42.250883000	-104.610197000	4320.9		278.9	3.9	62.556	99.47								
T	42.250951000	-104.610896000	4333.3		277.5	6.5	62.593	190.87								
T	42.251059000	-104.612199000	4349.7		276.4	4.6	62.660	354.97								
T	42.251276000	-104.615022000	4375.4		275.9	3.3	62.805	768.40								
T	42.251532000	-104.618457000	4390.9		275.8	1.7	62.982	934.69								
T	42.251617000	-104.619265000	4389.8		278.1	-0.5	63.024	220.95								
T	42.251688000	-104.619774000	4386.4		280.7	-2.4	63.051	140.22								
T	42.251781000	-104.620284000	4382.5		283.8	-2.7	63.078	142.18								
T	42.251890000	-104.620781000	4375.9		286.5	-4.7	63.104	140.30								
T	42.252002000	-104.621226000	4370.1		288.8	-4.6	63.128	127.21								
T	42.252122000	-104.621643000	4367.2		291.2	-2.4	63.151	121.07								
T	42.252252000	-104.622033000	4366.9		294.2	-0.2	63.173	115.73								
T	42.252387000	-104.622416000	4372.0		295.5	4.4	63.195	114.77								
T	42.252553000	-104.622809000	4377.6		299.7	4.6	63.218	122.40								
T	42.252748000	-104.623243000	4379.9		301.3	1.7	63.244	137.32								
T	42.253043000	-104.623825000	4383.2		304.4	1.7	63.280	190.75								
T	42.253890000	-104.625423000	4371.7		305.6	-2.2	63.381	531.47								
T	42.254835000	-104.627226000	4358.3		305.3	-2.2	63.494	597.39								
T	42.255183000	-104.627923000	4361.3		304.0	1.3	63.537	227.36								
T	42.255439000	-104.628500000	4367.5		300.9	3.4	63.572	181.95								
T	42.255647000	-104.629056000	4367.6		296.8	0.1	63.603	168.53								
T	42.255808000	-104.629551000	4368.3		293.7	0.5	63.631	146.29								
T	42.255956000	-104.630081000	4367.4		290.7	-0.6	63.660	153.29								
T	42.256082000	-104.630616000	4378.5		287.7	7.3	63.689	151.94								
T	42.256187000	-104.631134000	4374.0		285.3	-3.1	63.716	145.36								
T	42.256272000	-104.631690000	4370.6		281.7	-2.2	63.746	153.68								
T	42.256328000	-104.632148000	4371.9		279.4	1.1	63.769	125.66								
T	42.256364000	-104.632580000	4371.8		276.4	-0.1	63.792	117.69								
T	42.256386000	-104.633049000	4370.0		273.6	-1.4	63.816	127.22								
T	42.256394000	-104.633428000	4369.0		271.6	-1.0	63.835	102.65								
T	42.256392000	-104.633757000	4366.8		269.5	-2.4	63.852	89.07								
T	42.256378000	-104.634119000	4364.3		267.0	-2.5	63.871	98.14								
T	42.256356000	-104.634642000	4363.5		266.7	-0.6	63.898	141.82								
T	42.256273000	-104.636335000	4352.0		266.2	-2.5	63.985	459.34								
T	42.256162000	-104.638547000	4319.7		266.1	-5.4	64.098	600.21								
T	42.256090000	-104.640100000	4317.3		266.4	-0.6	64.178	421.26								
T	42.255898000	-104.643636000	4361.0		265.8	4.5	64.360	959.85								
T	42.255777000	-104.645961000	4374.0		266.0	2.1	64.479	630.99								
T	42.255691000	-104.647615000	4367.8		266.0	-1.4	64.564	448.88								
T	42.255626000	-104.649097000	4368.6		266.6	0.2	64.640	401.92								
T	42.255586000	-104.650236000	4360.4		267.3	-2.7	64.699	308.71								
T	42.255568000	-104.651081000	4347.6		268.4	-5.6	64.742	228.86								
T	42.255566000	-104.651969000	4334.0		269.8	-5.7	64.788	240.41								
T	42.255598000	-104.654148000	4336.8		271.1	0.5	64.900	590.04								
T	42.255602000	-104.654417000	4339.7		271.2	4.0	64.913	72.84								
T	42.255606000	-104.654676000	4340.0		271.2	0.4	64.927	70.13								
T	42.255768000	-104.664607000	4421.5		271.3	3.0	65.436	2689.26								
T	42.255794000	-104.666297000	4418.8		271.2	-0.6	65.523	457.63								
T	42.255812000	-104.668568000	4397.3		270.6	-3.5	65.639	614.86								
T	42.255833000	-104.669573000	4383.2		271.6	-5.2	65.691	272.19								
T	42.255892000	-104.670431000	4390.5		275.3	3.1	65.735	233.28								
T	42.255977000	-104.671233000	4376.9		278.1	-6.2	65.776	219.32								
T	42.256063000	-104.671893000	4364.2		280.0	-7.0	65.811	181.41								
T	42.256199000	-104.672695000	4356.4		282.9	-3.5	65.853	222.71								
T	42.256481000	-104.673976000	4341.7		286.6	-4.1	65.921	361.71								
T	42.256956000	-104.676120000	4323.9		286.7	-2.9	66.036	605.70								
T	42.257309000	-104.677678000	4313.2		287.0	-2.4	66.120	440.97								
T	42.257633000	-104.679143000	4317.3		286.6	1.0	66.198	413.81								
T	42.257769000	-104.679733000	4323.9		287.3	4.0	66.230	167.24								
T	42.257939000	-104.680479000	4325.6		287.1	0.8	66.270	211.25								
T	42.258173000	-104.681516000	4333.2		287.0	2.6	66.325	293.40								
T	42.258391000	-104.682501000	4336.7		286.6	1.3	66.378	278.24								
T	42.258613000	-104.683496000	4352.4		286.8	5.6	66.431	281.25								
T	42.258982000	-104.685140000	4346.6		286.9	-1.2	66.519	464.93								
T	42.259507000	-104.687511000	4362.7		286.7	2.4	66.646	669.77								
T	42.260000000	-104.689671000	4370.1		287.1	1.2	66.762	611.72								
T	42.260286000	-104.690976000	4373.5		286.5	0.9	66.832	368.33								
T	42.260914000	-104.693743000	4387.3		287.0	1.8	66.980	783.23								
T	42.261297000	-104.695469000	4404.7		286.7	3.6	67.072	487.64								
T	42.261481000	-104.696258000	4414.9		287.5	4.5	67.115	223.86								
T	42.261546000	-104.696537000	4414.7		287.5	-0.3	67.130	79.15								
T	42.261788000	-104.697427000	4423.6		290.2	3.5	67.178	256.56								
T	42.261926000	-104.697865000	4425.2		293.1	1.2	67.203	128.79								
T	42.262075000	-104.698336000	4428.9		293.1	2.7	67.229	138.58								
T	42.262663000	-104.700066000	4429.1		294.7	0.0	67.327	515.01								
T	42.263172000	-104.701570000	4443.6		294.6	3.2	67.411	447.40								
T	42.263640000	-104.702972000	4451.1		294.3	1.8	67.490	416.08								
T	42.264694000	-104.706080000	4458.7		294.6	0.8	67.665	924.85								
T	42.264936000	-104.706826000	4451.7		293.7	-3.2	67.707	220.35								
T	42.264962000	-104.706918000	4451.5		290.9	-0.7	67.712	26.65								
T	42.265119000	-104.707468000	4444.7		291.1	-4.3	67.742	159.49								
T	42.265297000	-104.708204000	4436.6		288.1	-3.9	67.782	209.52								
T	42.265438000	-104.708928000	4421.4		284.7	-7.5	67.820	202.60								
T	42.265553000	-104.709687000	4416.5		281.6	-2.3	67.860	209.68								
T	42.265649000	-104.710459000	4415.7		279.5	-0.4	67.900	211.88								
T	42.265697000	-104.711129000	4414.1		275.5	-0.8	67.935	182.20								
T	42.265721000	-104.711817000	4402.6		272.7	-6.2	67.970	186.44								
T	42.265718000	-104.712461000	4391.9		269.6	-6.2	68.003	174.33								
T	42.265692000	-104.713239000	4394.1		267.4	1.1	68.043	210.81								
T	42.265646000	-104.713921000	4399.4		264.8	2.9	68.078	185.37								
T	42.265549000	-104.714751000	4396.5		261.0	-1.3	68.121	227.43								
T	42.265358000	-104.716237000	4395.3		260.1	-0.3	68.198	408.22								
T	42.264977000	-104.719303000	4368.5		260.5	-3.2	68.358	841.47								
T	42.264952000	-104.719500000	4367.1		260.3	-2.5	68.368	54.10								
T	42.264372000	-104.724214000	4372.6		260.6	0.4	68.613	1293.42								
T	42.264301000	-104.724791000	4371.8		260.6	-0.6	68.643	158.32								
T	42.264249000	-104.725348000	4368.3		262.8	-2.3	68.672	151.96								
T	42.264230000	-104.725728000	4368.1		266.1	-0.2	68.691	103.10								
T	42.264222000	-104.726091000	4372.5		268.3	4.5	68.710	98.30								
T	42.264234000	-104.726401000	4381.1		273.0	10.3	68.726	84.03								
T	42.264260000	-104.726673000	4387.6		277.4	8.7	68.740	74.24								
T	42.264306000	-104.727002000	4390.4		280.7	3.1	68.757	90.62								
T	42.264381000	-104.727345000	4394.2		286.5	3.8	68.775	96.79								
T	42.264474000	-104.727677000	4399.9		290.7	6.0	68.794	96.05								
T	42.264688000	-104.728192000	4399.8		299.3	-0.1	68.824	159.74								
T	42.264931000	-104.728648000	4391.9		305.8	-5.2	68.853	151.92								
T	42.265137000	-104.728975000	4394.6		310.4	2.3	68.875	116.06								
T	42.265331000	-104.729254000	4396.1		313.2	1.4	68.894	103.45								
T	42.265760000	-104.729831000	4387.1		315.1	-4.1	68.936	220.99								
T	42.266208000	-104.730459000	4385.2		313.9	-0.8	68.981	235.69								
T	42.266391000	-104.730746000	4387.6		310.7	2.4	69.000	102.39								
T	42.266534000	-104.731002000	4385.7		307.0	-2.3	69.016	86.70								
T	42.267372000	-104.732582000	4367.6		305.6	-3.4	69.116	525.52								
T	42.268015000	-104.733828000	4369.4		304.9	0.4	69.194	410.68								
T	42.269258000	-104.736162000	4372.8		305.7	0.4	69.341	777.37								
T	42.269410000	-104.736468000	4370.1		303.9	-2.7	69.360	99.64								
T	42.269539000	-104.736783000	4369.2		299.0	-0.9	69.378	97.36								
T	42.269659000	-104.737161000	4366.2		293.2	-2.7	69.399	111.27								
T	42.269747000	-104.737553000	4363.1		286.9	-2.8	69.420	110.84								
T	42.269799000	-104.737871000	4358.3		282.5	-5.4	69.437	88.13								
T	42.269830000	-104.738123000	4354.6		279.4	-5.4	69.450	69.14								
T	42.269852000	-104.738384000	4354.0		276.5	-1.0	69.464	71.10								
T	42.269856000	-104.738846000	4353.8		270.7	-0.1	69.487	125.06								
T	42.269849000	-104.739551000	4354.4		269.2	0.3	69.523	190.84								
T	42.269842000	-104.740229000	4354.0		269.2	-0.2	69.558	183.53								
T	42.269839000	-104.741598000	4349.9		269.8	-1.1	69.628	370.55								
T	42.269835000	-104.742269000	4351.7		269.5	1.0	69.663	181.62								
T	42.269832000	-104.742989000	4348.4		269.7	-1.7	69.700	194.88								
T	42.269829000	-104.743674000	4348.8		269.7	0.2	69.735	185.41								
T	42.269826000	-104.744351000	4350.5		269.7	0.9	69.770	183.25								
T	42.269820000	-104.745036000	4349.0		269.3	-0.8	69.805	185.42								
T	42.269819000	-104.745716000	4348.3		269.9	-0.4	69.839	184.06								
T	42.269812000	-104.747186000	4350.1		269.6	0.5	69.915	397.89								
T	42.269793000	-104.751138000	4336.7		269.6	-1.3	70.117	1069.71								
T	42.269792000	-104.751551000	4326.3		269.8	-9.3	70.139	111.79								
T	42.269793000	-104.751913000	4321.1		270.2	-5.3	70.157	97.98								
T	42.269796000	-104.753107000	4321.0		270.2	-0.0	70.218	323.18								
T	42.269790000	-104.753492000	4323.1		268.8	2.0	70.238	104.23								
T	42.269739000	-104.758582000	4369.7		269.2	3.4	70.499	1377.83								
T	42.269737000	-104.758733000	4368.4		269.0	-3.2	70.507	40.88								
T	42.269738000	-104.760417000	4367.0		270.0	-0.3	70.593	455.81								
T	42.269725000	-104.760910000	4363.6		268.0	-2.5	70.618	133.52								
T	42.269701000	-104.761335000	4363.5		265.6	-0.1	70.640	115.37								
T	42.269652000	-104.761785000	4365.8		261.6	1.9	70.664	123.10								
T	42.269584000	-104.762225000	4371.8		258.2	4.9	70.687	121.65								
T	42.269482000	-104.762692000	4373.5		253.6	1.3	70.712	131.76								
T	42.269334000	-104.763223000	4377.7		249.4	2.8	70.741	153.51								
T	42.269155000	-104.763702000	4379.8		243.2	1.5	70.768	145.14								
T	42.268929000	-104.764186000	4380.4		237.7	0.4	70.797	154.74								
T	42.268629000	-104.764753000	4379.6		234.4	-0.4	70.833	188.43								
T	42.267909000	-104.766113000	4385.2		234.4	1.2	70.919	452.06								
T	42.267006000	-104.767745000	4400.6		233.2	2.8	71.023	550.85								
T	42.266722000	-104.768279000	4405.4		234.3	2.7	71.057	177.78								
T	42.266521000	-104.768704000	4410.3		237.4	3.6	71.083	136.38								
T	42.266369000	-104.769103000	4413.8		242.8	2.9	71.106	121.38								
T	42.266250000	-104.769498000	4414.1		247.8	0.2	71.127	115.38								
T	42.266136000	-104.770023000	4407.3		253.6	-4.6	71.155	148.06								
T	42.266002000	-104.770853000	4413.9		257.7	2.9	71.199	229.91								
T	42.265542000	-104.773723000	4416.2		257.8	0.3	71.350	794.75								
T	42.265359000	-104.774926000	4420.7		258.4	1.4	71.412	332.40								
T	42.265289000	-104.775458000	4431.2		259.9	7.2	71.440	146.25								
T	42.265265000	-104.775930000	4438.1		266.1	5.4	71.464	128.06								
T	42.265265000	-104.776456000	4446.5		270.0	5.9	71.491	142.38								
T	42.265305000	-104.777024000	4448.8		275.4	1.5	71.521	154.44								
T	42.265380000	-104.777754000	4457.0		277.9	4.1	71.558	199.48								
T	42.265804000	-104.781613000	4471.9		278.4	1.4	71.758	1055.95								
T	42.266431000	-104.787283000	4490.6		278.5	1.2	72.052	1551.70								
T	42.266516000	-104.788005000	4491.8		279.0	0.6	72.090	197.87								
T	42.266600000	-104.788595000	4490.7		280.9	-0.7	72.121	162.61								
T	42.266696000	-104.789119000	4497.5		283.9	4.6	72.148	146.09								
T	42.266861000	-104.789756000	4503.7		289.3	3.4	72.183	182.61								
T	42.267708000	-104.792540000	4515.6		292.3	1.5	72.337	814.34								
T	42.268440000	-104.794933000	4522.7		292.5	1.0	72.470	700.51								
T	42.268681000	-104.795736000	4537.3		292.1	6.2	72.514	234.43								
T	42.268992000	-104.796748000	4536.2		292.6	-0.4	72.570	296.44								
T	42.269283000	-104.797707000	4539.8		292.3	1.3	72.623	280.40								
T	42.269853000	-104.799573000	4547.2		292.4	1.4	72.727	546.12								
T	42.270011000	-104.800142000	4547.2		290.6	0.0	72.758	164.42								
T	42.270090000	-104.800515000	4550.0		286.0	2.7	72.778	104.98								
T	42.270146000	-104.800891000	4553.4		281.4	3.3	72.798	103.80								
T	42.270177000	-104.801285000	4550.4		276.1	-2.8	72.818	107.24								
T	42.270182000	-104.801712000	4548.6		270.9	-1.6	72.840	115.59								
T	42.270158000	-104.802162000	4551.5		265.9	2.4	72.863	122.11								
T	42.270112000	-104.802548000	4556.6		260.9	4.7	72.883	105.81								
T	42.270058000	-104.802876000	4562.2		257.5	6.2	72.900	90.93								
T	42.269980000	-104.803203000	4567.4		252.1	5.6	72.918	92.96								
T	42.269849000	-104.803614000	4570.5		246.7	2.6	72.941	121.06								
T	42.269609000	-104.804265000	4573.3		243.5	1.4	72.978	196.72								
T	42.269018000	-104.805778000	4566.9		242.2	-1.4	73.066	462.71								
T	42.268581000	-104.806884000	4576.8		241.9	2.9	73.130	339.09								
T	42.268328000	-104.807508000	4580.4		241.3	1.9	73.166	192.43								
T	42.268038000	-104.808146000	4597.0		238.4	8.2	73.205	202.46								
