Distance [m],Altitude [m],Slope [rad],Interval [m],Latitude [deg],Longitude [deg],Altitude [ft],Slope [%],Distance [mi],Interval [ft]
6255.520128,271.1196,-0.0189977141617588,5.398008,39.085837,-95.665016,889.5,-1.9,3.887,17.71
6286.097664,272.00352,0.0279926861068139,30.833568,39.086108,-95.664938,892.4,2.8,3.906,101.16
6302.191104,272.1864,0.0119994240497613,16.956024,39.086257,-95.664895,893,1.2,3.916,55.63
6329.549952,272.73504,0.0199973339731505,26.240232,39.08649,-95.664844,894.8,2,3.933,86.09
6335.987328,272.82648,0.0169983626172461,6.428232,39.086547,-95.664831,895.1,1.7,3.937,21.09
6339.206016,272.88744,0.0149988751518506,4.507992,39.086587,-95.664822,895.3,1.5,3.939,14.79
6352.080768,272.91792,0.000999999666666867,12.963144,39.086702,-95.664796,895.4,0.1,3.947,42.53
6360.127488,272.70456,-0.0259941437084617,8.110728,39.086774,-95.66478,894.7,-2.6,3.952,26.61
6363.346176,272.6436,-0.0289918744331005,2.02692,39.086792,-95.664776,894.5,-2.9,3.954,6.65
6377.830272,272.24736,-0.0259941437084617,15.541752,39.086932,-95.664777,893.2,-2.6,3.963,50.99
6390.705024,272.43024,0.0149988751518506,12.731496,39.087045,-95.664752,893.8,1.5,3.971,41.77
6397.1424,272.58264,0.0249947936189202,5.97408,39.087098,-95.66474,894.3,2.5,3.975,19.6
6438.985344,273.83232,0.0289918744331005,42.61104,39.08748,-95.664692,898.4,2.9,4.001,139.8
6456.688128,273.28368,-0.0309900753885694,17.443704,39.087635,-95.664659,896.6,-3.1,4.012,57.23
6476.000256,272.58264,-0.0379817251640402,18.830544,39.087802,-95.664621,894.3,-3.8,4.024,61.78
6527.499264,272.00352,-0.0109995563655408,50.858928,39.08826,-95.664608,892.4,-1.1,4.056,166.86
6533.93664,272.00352,0,7.80288,39.08833,-95.664616,892.4,0,4.06,25.6
6537.155328,272.00352,0,2.228088,39.08835,-95.664618,892.4,0,4.062,7.31
6546.811392,272.00352,0,9.460992,39.088435,-95.664626,892.4,0,4.068,31.04
6562.904832,272.00352,0,17.318736,39.088591,-95.664628,892.4,0,4.078,56.82
