type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	42.803957000	-106.459897000	5164.5		193.6	1.3	8.961	353.74								
T	42.803341000	-106.460057000	5177.1		190.8	5.6	9.005	228.58								
T	42.802733000	-106.460097000	5170.6		182.8	-2.9	9.047	221.85								
T	42.797759000	-106.460513000	5274.8		183.5	5.7	9.391	1816.28								
T	42.795430000	-106.460614000	5297.9		181.8	2.7	9.552	849.27								
T	42.794508000	-106.460691000	5309.6		183.5	3.5	9.615	336.67								
T	42.793988000	-106.460734000	5324.9		183.5	8.1	9.651	189.87								
T	42.789906000	-106.461129000	5396.1		184.1	4.8	9.934	1491.52								
T	42.785484000	-106.461449000	5455.0		183.0	3.6	10.240	1613.95								
T	42.784612000	-106.461465000	5466.8		180.8	3.7	10.300	317.84								
T	42.784005000	-106.461329000	5462.9		170.7	-1.8	10.342	224.22								
T	42.783333000	-106.461041000	5458.5		162.5	-1.7	10.391	256.83								
T	42.782765000	-106.460633000	5463.8		152.2	2.3	10.435	234.21								
T	42.782309000	-106.460121000	5459.5		140.5	-2.0	10.476	215.67								
T	42.782096000	-106.459845000	5456.4		136.4	-2.9	10.496	107.32								
T	42.781903000	-106.459521000	5453.8		129.1	-2.3	10.518	111.87								
T	42.781885000	-106.459485000	5453.3		124.3	-3.9	10.520	11.68								
T	42.781441000	-106.458581000	5445.5		123.8	-2.7	10.575	291.70								
T	42.781377000	-106.458446000	5442.0		122.9	-8.0	10.583	43.10								
T	42.781082000	-106.457830000	5425.1		123.1	-8.6	10.621	197.26								
T	42.780752000	-106.457339000	5424.2		132.5	-0.5	10.654	178.44								
T	42.780573000	-106.457137000	5424.1		140.4	-0.2	10.670	84.84								
T	42.780423000	-106.457005000	5427.0		147.1	4.4	10.683	65.15								
T	42.780265000	-106.456904000	5432.4		154.9	8.5	10.695	63.65								
T	42.780060000	-106.456817000	5434.0		162.7	2.1	10.710	78.28								
T	42.779887000	-106.456779000	5431.9		170.8	-3.3	10.722	63.87								
T	42.779683000	-106.456758000	5429.0		175.7	-3.9	10.736	74.56								
T	42.779590000	-106.456768000	5429.9		184.5	2.7	10.742	34.00								
T	42.779509000	-106.456776000	5430.6		184.1	2.4	10.748	29.60								
T	42.779277000	-106.456835000	5433.8		190.6	3.6	10.764	86.03								
T	42.779083000	-106.456936000	5436.3		200.9	3.3	10.779	75.73								
T	42.778678000	-106.457146000	5441.8		200.8	3.5	10.808	158.01								
T	42.778125000	-106.457644000	5447.5		213.5	2.4	10.854	241.86								
T	42.777653000	-106.458050000	5464.0		212.3	8.1	10.893	203.65								
T	42.777572000	-106.458120000	5466.4		212.4	6.8	10.899	35.00								
