Distance [m],Altitude [m],Slope [rad],Interval [m],Latitude [deg],Longitude [deg],Altitude [ft],Slope [%],Distance [mi],Interval [ft]
7044.098688,1912.74192,-0.0149988751518506,38.26764,42.334466,-111.224142,6275.4,-1.5,4.377,125.55
7116.519168,1908.6576,-0.055941571233561,72.386952,42.334544,-111.22327,6262,-5.6,4.422,237.49
7196.986368,1914.47928,0.0728707407092984,79.885032,42.334638,-111.222309,6281.1,7.3,4.472,262.09
7235.610624,1915.78992,0.0349857188285258,37.667184,42.334683,-111.221856,6285.4,3.5,4.496,123.58
7259.750784,1917.4968,0.0688908087464289,24.39924,42.334745,-111.221572,6291,6.9,4.511,80.05
7283.890944,1918.65504,0.0459675957971045,24.88692,42.334827,-111.221291,6294.8,4.6,4.526,81.65
7322.5152,1917.954,-0.0179980563778262,38.782752,42.334983,-111.22087,6292.5,-1.8,4.55,127.24
7346.65536,1918.95984,0.0429735270295798,23.34768,42.335097,-111.220632,6295.8,4.3,4.565,76.6
7367.576832,1920.97152,0.0947157459884758,21.0312,42.33522,-111.220438,6302.4,9.5,4.578,69
7390.107648,1922.16024,0.0529504578049819,22.69236,42.335358,-111.220235,6306.3,5.3,4.592,74.45
7417.466496,1924.01952,0.066900014828884,27.764232,42.335546,-111.220013,6312.4,6.7,4.609,91.09
7441.606656,1927.43328,0.138115030333747,24.618696,42.335735,-111.219857,6323.6,13.9,4.624,80.77
7475.40288,1930.54224,0.0947157459884758,32.503872,42.335991,-111.219666,6333.8,9.5,4.645,106.64
7509.199104,1930.908,0.0109995563655408,34.268664,42.336259,-111.21946,6335,1.1,4.666,112.43
7544.604672,1933.83408,0.0818169486036546,35.588448,42.336532,-111.219234,6344.6,8.2,4.688,116.76
7570.354176,1936.0896,0.084796174523203,26.465784,42.336716,-111.21903,6352,8.5,4.704,86.83
7594.494336,1936.21152,0.00599992800155516,23.298912,42.336862,-111.218827,6352.4,0.6,4.719,76.44
7617.025152,1933.0416,-0.141056953989706,22.286976,42.336992,-111.218621,6342,-14.2,4.733,73.12
7637.946624,1932.31008,-0.0339869077462549,21.857208,42.337103,-111.218402,6339.6,-3.4,4.746,71.71
7663.696128,1930.08504,-0.0857889172453911,25.895808,42.337221,-111.218131,6332.3,-8.6,4.762,84.96
7694.273664,1931.33472,0.0419753301053573,29.446728,42.337319,-111.217799,6336.4,4.2,4.781,96.61
7720.023168,1932.82824,0.055941571233561,26.50236,42.33739,-111.217492,6341.3,5.6,4.797,86.95
7740.94464,1933.37688,0.0269934418682879,21.1074,42.337424,-111.21724,6343.1,2.7,4.81,69.25
7766.694144,1933.8036,0.0159986348763435,25.639776,42.337451,-111.216931,6344.5,1.6,4.826,84.12
7792.443648,1937.18688,0.131241260509817,25.807416,42.337444,-111.216618,6355.6,13.2,4.842,84.67
7851.989376,1943.92296,0.113509967439995,59.170824,42.337416,-111.215901,6377.7,11.4,4.879,194.13
7885.7856,1942.00272,-0.055941571233561,34.302192,42.337406,-111.215485,6371.4,-5.6,4.9,112.54
7911.535104,1940.2044,-0.0728707407092984,24.539448,42.33743,-111.215189,6365.5,-7.3,4.916,80.51
7930.847232,1936.48584,-0.189691552022381,19.348704,42.337465,-111.214959,6353.3,-19.2,4.928,63.48
7950.15936,1932.31008,-0.216550304976089,19.040856,42.337515,-111.214738,6339.6,-22,4.94,62.47
7974.29952,1931.60904,-0.0279926861068139,24.670512,42.337601,-111.214462,6337.3,-2.8,4.955,80.94
8004.877056,1935.11424,0.11449702676745,30.355032,42.337731,-111.214138,6348.8,11.5,4.974,99.59
8033.845248,1939.56432,0.149867798957729,29.650944,42.337888,-111.213847,6363.4,15.1,4.992,97.28
8064.422784,1941.24072,0.0539476036421626,30.736032,42.338062,-111.213557,6368.9,5.4,5.011,100.84
8096.609664,1941.05784,-0.00499995833395832,32.18688,42.338284,-111.213306,6368.3,-0.5,5.031,105.6
8127.1872,1940.75304,-0.00999966668666524,30.147768,42.338492,-111.213071,6367.3,-1,5.05,98.91
8201.217024,1940.78352,0,74.800968,42.339055,-111.212573,6367.4,0,5.096,245.41
8262.372096,1942.82568,0.0339869077462549,60.447936,42.339514,-111.212179,6374.1,3.4,5.134,198.32
8299.387008,1937.94888,-0.133206496834929,36.353496,42.33978,-111.211922,6358.1,-13.4,5.157,119.27
8371.807488,1936.5468,-0.0189977141617588,73.645776,42.340332,-111.211427,6353.5,-1.9,5.202,241.62
8415.259776,1940.47872,0.0927332638384291,42.242232,42.340636,-111.211119,6366.4,9.3,5.229,138.59
8458.712064,1941.36264,0.0199973339731505,44.482512,42.340944,-111.210774,6369.3,2,5.256,145.94
8508.601728,1938.40608,-0.0599281551212079,49.487328,42.341255,-111.210344,6359.6,-6,5.287,162.36
8569.7568,1941.39312,0.048960840065008,60.923424,42.341628,-111.209802,6369.4,4.9,5.325,199.88
