type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	42.834568000	-106.338070000	5188.9		232.6	-0.5	2.795	264.68								
T	42.834365000	-106.338432000	5192.4		232.6	2.9	2.818	122.08								
T	42.833725000	-106.339455000	5193.5		229.5	0.3	2.886	360.15								
T	42.833106000	-106.340479000	5202.7		230.5	2.6	2.953	355.45								
T	42.832477000	-106.341502000	5198.2		230.0	-1.2	3.021	357.58								
T	42.832135000	-106.342038000	5201.2		229.0	1.6	3.057	190.29								
T	42.831984000	-106.342291000	5204.3		230.9	3.6	3.074	87.38								
T	42.831824000	-106.342609000	5208.0		235.5	3.5	3.093	103.33								
T	42.831734000	-106.342816000	5210.0		239.3	3.1	3.106	64.49								
T	42.831470000	-106.343508000	5199.5		242.5	-5.0	3.145	209.09								
T	42.831430000	-106.343616000	5197.9		243.2	-4.8	3.151	32.43								
T	42.831130000	-106.344727000	5187.5		249.8	-3.3	3.211	317.45								
T	42.831078000	-106.344954000	5191.0		252.7	5.5	3.224	63.77								
T	42.830814000	-106.346105000	5191.0		252.6	0.0	3.285	323.41								
T	42.830115000	-106.349272000	5197.7		253.3	0.8	3.453	886.95								
T	42.829885000	-106.350285000	5188.5		252.8	-3.2	3.507	284.38								
T	42.829663000	-106.351373000	5181.3		254.5	-2.4	3.564	302.87								
T	42.829456000	-106.352253000	5170.3		252.2	-4.5	3.611	247.83								
T	42.829345000	-106.352694000	5167.6		251.1	-2.1	3.635	125.03								
T	42.829196000	-106.353275000	5170.3		250.7	1.6	3.666	165.05								
T	42.828578000	-106.355021000	5170.5		244.2	0.0	3.764	519.73								
T	42.827906000	-106.356918000	5157.3		244.2	-2.3	3.871	564.77								
T	42.827531000	-106.357904000	5156.4		242.6	-0.3	3.928	297.74								
T	42.826833000	-106.359939000	5164.6		244.9	1.4	4.042	602.30								
T	42.826576000	-106.360587000	5169.5		241.6	2.5	4.079	197.47								
T	42.826384000	-106.361045000	5169.8		240.2	0.2	4.106	141.40								
T	42.826071000	-106.361801000	5162.0		240.6	-3.4	4.150	232.70								
T	42.825995000	-106.361970000	5158.9		238.5	-5.8	4.160	53.13								
T	42.825832000	-106.362330000	5154.2		238.3	-4.1	4.182	113.39								
T	42.825526000	-106.362959000	5164.2		236.4	4.9	4.220	202.27								
T	42.825104000	-106.363649000	5170.4		230.2	2.6	4.265	240.67								
T	42.824796000	-106.364135000	5176.1		229.2	3.3	4.298	172.05								
T	42.823101000	-106.366522000	5176.1		225.9	0.0	4.467	889.80								
T	42.822442000	-106.367482000	5186.9		226.9	3.1	4.533	352.17								
T	42.822240000	-106.367776000	5190.3		226.9	3.1	4.554	107.90								
T	42.822072000	-106.368078000	5185.3		232.8	-4.9	4.573	101.56								
T	42.821231000	-106.369516000	5180.1		231.4	-1.1	4.666	492.75								
T	42.821145000	-106.369663000	5180.3		231.4	0.6	4.676	50.38								
T	42.820601000	-106.370924000	5172.2		239.5	-2.1	4.750	392.14								
T	42.819149000	-106.374965000	5186.2		243.9	1.2	4.979	1206.47								
T	42.816870000	-106.381501000	5223.5		244.6	1.9	5.346	1940.44								
T	42.816321000	-106.383051000	5220.7		244.2	-0.6	5.433	461.52								
T	42.815677000	-106.384869000	5224.5		244.2	0.7	5.536	541.34								
T	42.813948000	-106.389633000	5258.5		243.7	2.4	5.806	1425.19								
T	42.813451000	-106.391140000	5265.4		245.8	1.6	5.890	443.09								
T	42.812727000	-106.393638000	5274.7		248.4	1.3	6.026	720.36								
T	42.812336000	-106.395269000	5264.6		251.9	-2.2	6.113	460.27								
T	42.812100000	-106.396120000	5247.5		249.3	-7.0	6.160	244.02								
T	42.811979000	-106.396555000	5250.7		249.2	2.5	6.183	124.78								
T	42.811704000	-106.397680000	5256.9		251.6	2.0	6.243	318.08								
T	42.811069000	-106.400083000	5248.8		250.2	-1.2	6.373	685.10								
T	42.811039000	-106.400196000	5248.5		250.1	-1.1	6.379	32.23								
T	42.810529000	-106.402109000	5250.4		250.0	0.4	6.483	545.96								
T	42.810063000	-106.403889000	5272.0		250.4	4.3	6.579	506.95								
T	42.809969000	-106.404378000	5268.6		255.3	-2.5	6.604	135.62								
T	42.809597000	-106.406527000	5259.8		256.7	-1.5	6.717	592.40								
T	42.809211000	-106.409295000	5254.6		259.2	-0.7	6.860	755.99								
T	42.808806000	-106.412205000	5219.7		259.3	-4.4	7.010	794.73								
T	42.808620000	-106.413536000	5199.2		259.2	-5.6	7.079	363.55								
T	42.808601000	-106.413675000	5194.9		259.4	-11.4	7.086	37.94								
T	42.808312000	-106.415765000	5174.5		259.3	-3.6	7.194	570.66								
T	42.808100000	-106.416929000	5173.9		256.1	-0.2	7.255	321.78								
T	42.807829000	-106.418955000	5160.1		259.7	-2.5	7.360	552.59								
T	42.807457000	-106.421530000	5154.3		258.9	-0.8	7.493	704.19								
T	42.806834000	-106.424259000	5177.8		252.7	3.1	7.639	766.74								
T	42.806135000	-106.426594000	5174.2		247.8	-0.5	7.767	676.43								
T	42.805404000	-106.428654000	5184.0		244.2	1.6	7.883	613.68								
T	42.804579000	-106.430533000	5181.7		239.1	-0.4	7.994	587.10								
T	42.803591000	-106.432362000	5197.4		233.6	2.6	8.109	608.77								
T	42.802608000	-106.433907000	5208.5		229.1	2.0	8.213	547.98								
T	42.801588000	-106.435331000	5216.4		225.7	1.5	8.314	533.16								
T	42.800322000	-106.436859000	5211.0		221.5	-0.9	8.431	617.31								
T	42.798868000	-106.438335000	5226.9		216.7	2.4	8.556	661.63								
T	42.798071000	-106.439096000	5225.1		215.0	-0.5	8.624	355.10								
T	42.796972000	-106.440146000	5229.7		215.0	0.9	8.716	489.75								
T	42.793218000	-106.443683000	5239.9		214.7	0.6	9.032	1665.31								
T	42.792532000	-106.444404000	5242.3		217.6	0.8	9.092	316.17								
T	42.787379000	-106.449184000	5325.0		214.2	3.6	9.523	2274.55								
T	42.785345000	-106.451201000	5326.0		216.0	0.1	9.696	918.00								
T	42.784046000	-106.452411000	5374.0		214.4	8.4	9.805	574.16								
T	42.782090000	-106.454128000	5364.4		212.8	-1.1	9.966	848.93								
T	42.781537000	-106.454614000	5370.4		212.8	2.5	10.011	240.09								
T	42.781533433	-106.454606309	5370.3		122.3	-4.5	10.012	2.44								
T	42.781471377	-106.454865593	5373.5		251.9	4.5	10.026	73.19								
T	42.781475000	-106.454870000	5373.5		318.2	-0.3	10.026	1.77								
T	42.781436000	-106.454930000	5373.9		228.5	1.6	10.030	21.48								
T	42.781326000	-106.455138000	5376.6		234.2	4.0	10.043	68.74								
T	42.781217000	-106.455357000	5382.5		235.9	8.3	10.057	70.96								
T	42.781132000	-106.455621000	5387.9		246.3	7.0	10.071	77.35								
T	42.781053000	-106.455907000	5396.8		249.4	10.8	10.087	82.00								
T	42.781012000	-106.456188000	5401.3		258.8	5.9	10.101	76.91								
T	42.780984000	-106.456418000	5402.0		260.6	1.1	10.113	62.59								
T	42.780982000	-106.456751000	5408.1		269.5	6.8	10.130	89.40								
T	42.781002000	-106.457064000	5414.2		275.0	7.2	10.146	84.35								
T	42.781053000	-106.457342000	5419.1		284.0	6.3	10.161	76.91								
T	42.781069000	-106.457412000	5419.7		287.3	3.5	10.164	19.68								
T	42.781127000	-106.457669000	5421.8		287.1	2.8	10.178	72.16								
T	42.781377000	-106.458446000	5442.0		293.7	8.9	10.221	227.63								
T	42.781441000	-106.458581000	5445.5		302.9	8.0	10.229	43.10								
T	42.781693000	-106.459093000	5452.4		303.8	4.2	10.261	165.32								
T	42.781903000	-106.459521000	5453.8		303.8	1.0	10.287	138.06								
T	42.782096000	-106.459845000	5456.4		309.1	2.3	10.308	111.87								
T	42.782309000	-106.460121000	5459.5		316.4	2.9	10.328	107.32								
T	42.782765000	-106.460633000	5463.8		320.5	2.0	10.369	215.67								
T	42.783333000	-106.461041000	5458.5		332.2	-2.3	10.414	234.21								
T	42.784005000	-106.461329000	5462.9		342.5	1.7	10.462	256.83								
T	42.784612000	-106.461465000	5466.8		350.7	1.8	10.505	224.22								
T	42.785484000	-106.461449000	5455.0		0.8	-3.7	10.565	317.84								
T	42.789906000	-106.461129000	5396.1		3.0	-3.6	10.870	1613.95								
T	42.793988000	-106.460734000	5324.9		4.1	-4.8	11.153	1491.52								
T	42.794508000	-106.460691000	5309.6		3.5	-8.1	11.189	189.87								
T	42.795430000	-106.460614000	5297.9		3.5	-3.5	11.253	336.67								
T	42.797759000	-106.460513000	5274.8		1.8	-2.7	11.414	849.27								
T	42.802733000	-106.460097000	5170.6		3.5	-5.7	11.758	1816.28								
T	42.803341000	-106.460057000	5177.1		2.8	2.9	11.800	221.85								
T	42.803957000	-106.459897000	5164.5		10.8	-5.6	11.843	228.58								
T	42.804900000	-106.459585000	5159.8		13.6	-1.3	11.910	353.74								
T	42.805360000	-106.459448000	5154.2		12.3	-3.3	11.942	171.64								
T	42.806404000	-106.459137000	5178.2		12.3	6.2	12.016	389.55								
T	42.807291000	-106.458834000	5226.7		14.1	14.5	12.079	333.35								
T	42.808419000	-106.458482000	5266.3		12.9	9.4	12.159	421.83								
T	42.809099000	-106.458106000	5287.8		22.1	8.0	12.210	267.59								
T	42.810154000	-106.457250000	5352.4		30.8	14.4	12.295	447.90								
T	42.811993000	-106.455675000	5387.3		32.1	4.4	12.445	792.38								
T	42.813049000	-106.454731000	5386.9		33.3	-0.1	12.532	460.75								
T	42.813817000	-106.454068000	5398.2		32.3	3.4	12.595	331.66								
T	42.814640000	-106.453561000	5380.1		24.3	-5.5	12.657	329.36								
T	42.814945000	-106.453390000	5384.6		22.4	3.8	12.680	120.26								
T	42.815205000	-106.453269000	5387.1		18.8	2.5	12.699	100.17								
T	42.815343000	-106.453220000	5386.1		14.6	-2.1	12.709	51.99								
T	42.815406000	-106.453198000	5384.9		14.4	-4.9	12.713	23.71								
T	42.815622000	-106.453121000	5380.2		14.7	-5.8	12.729	81.39								
T	42.816304000	-106.452940000	5361.6		11.0	-7.3	12.777	253.27								
T	42.816895000	-106.452869000	5361.4		5.0	-0.1	12.818	216.24								
T	42.817487000	-106.452857000	5359.3		0.9	-1.0	12.858	215.79								
T	42.821399000	-106.452865000	5313.7		359.9	-3.2	13.129	1425.79								
T	42.827111000	-106.452854000	5269.4		0.1	-2.1	13.523	2081.83								
T	42.827894000	-106.452851000	5270.4		0.2	0.3	13.577	285.38								
T	42.828306000	-106.452836000	5269.6		1.5	-0.5	13.605	150.21								
T	42.828712000	-106.452781000	5269.1		5.7	-0.4	13.633	148.71								
T	42.829152000	-106.452671000	5267.8		10.4	-0.8	13.664	163.06								
T	42.829576000	-106.452534000	5263.1		13.3	-3.0	13.694	158.84								
T	42.829917000	-106.452394000	5261.6		16.8	-1.1	13.719	129.83								
T	42.830258000	-106.452235000	5259.2		18.9	-1.8	13.744	131.40								
T	42.830684000	-106.451986000	5258.5		23.2	-0.4	13.776	169.02								
T	42.831105000	-106.451695000	5268.6		26.9	5.9	13.809	172.16								
T	42.831646000	-106.451300000	5266.0		28.2	-1.2	13.851	223.84								
T	42.832497000	-106.450677000	5280.7		28.2	4.2	13.918	352.32								
T	42.833049000	-106.450320000	5284.9		25.4	1.9	13.960	222.81								
T	42.834432000	-106.449653000	5263.7		19.5	-4.0	14.061	534.87								
T	42.835560000	-106.449174000	5246.2		17.3	-4.1	14.143	430.73								
T	42.836304000	-106.448757000	5236.9		22.3	-3.2	14.198	293.33								
T	42.836619000	-106.448540000	5235.5		26.8	-1.1	14.223	128.72								
T	42.836920000	-106.448280000	5230.6		32.4	-3.8	14.247	130.00								
T	42.837463000	-106.447758000	5226.8		35.2	-1.6	14.293	242.43								
T	42.838007000	-106.447081000	5236.5		42.4	3.6	14.344	268.86								
T	42.838719000	-106.445854000	5248.8		51.6	2.9	14.423	419.11								
T	42.840558000	-106.442144000	5259.1		55.9	0.9	14.651	1199.77								
T	42.840974000	-106.441345000	5249.6		54.6	-3.7	14.700	262.51								
T	42.841318000	-106.440505000	5256.1		60.8	2.5	14.749	257.83								
T	42.841645000	-106.439369000	5259.2		68.6	1.0	14.811	327.17								
T	42.841853000	-106.438170000	5248.8		76.7	-3.2	14.874	330.40								
T	42.841941000	-106.437146000	5225.3		83.3	-8.5	14.926	276.51								
T	42.841885000	-106.433356000	5213.0		91.2	-1.2	15.119	1016.71								
T	42.841869000	-106.432044000	5222.2		91.0	2.6	15.185	351.94								
T	42.841917000	-106.431245000	5218.1		85.3	-1.9	15.226	215.01								
T	42.842129000	-106.429821000	5221.2		78.5	0.8	15.300	389.66								
T	42.842569000	-106.426821000	5222.7		78.7	0.2	15.455	820.44								
T	42.842908000	-106.425029000	5229.5		75.5	1.4	15.549	496.25								
