Distance [m],Altitude [m],Slope [rad],Interval [m],Latitude [deg],Longitude [deg],Altitude [ft],Slope [%],Distance [mi],Interval [ft]
3588.83712,1352.76336,0.00699988567002795,111.773208,42.889951,-112.476174,4438.2,0.7,2.23,366.71
3606.539904,1352.33664,-0.0249947936189202,17.269968,42.890106,-112.47619,4436.8,-2.5,2.241,56.66
3625.852032,1351.72704,-0.0299910048568779,19.90344,42.890285,-112.4762,4434.8,-3,2.253,65.3
3638.726784,1352.51952,0.063912832788734,12.332208,42.890396,-112.476203,4437.4,6.4,2.261,40.46
3651.601536,1353.4644,0.0728707407092984,12.947904,42.89051,-112.47617,4440.5,7.3,2.269,42.48
3659.648256,1353.67776,0.0269934418682879,8.634984,42.890575,-112.476228,4441.2,2.7,2.274,28.33
3670.913664,1354.50072,0.0738653674061214,10.98804,42.890662,-112.476164,4443.9,7.4,2.281,36.05
3685.39776,1355.50656,0.0728707407092984,13.743432,42.890772,-112.476087,4447.2,7.3,2.29,45.09
3712.756608,1354.62264,-0.0309900753885694,28.69692,42.890964,-112.476322,4444.3,-3.1,2.307,94.15
3814.14528,1352.3976,-0.0219964516970369,101.312472,42.891641,-112.477153,4437,-2.2,2.37,332.39
3844.722816,1352.61096,0.00699988567002795,29.410152,42.891835,-112.477398,4437.7,0.7,2.389,96.49
3952.548864,1355.62848,0.0279926861068139,107.902248,42.892562,-112.478274,4447.6,2.8,2.456,354.01
3978.298368,1356.6648,0.0409770494767878,25.530048,42.892685,-112.478538,4451,4.1,2.472,83.76
4029.797376,1354.47024,-0.0429735270295798,51.438048,42.893028,-112.478961,4443.8,-4.3,2.504,168.76
4078.077696,1352.15376,-0.0469654381300841,49.615344,42.893332,-112.479406,4436.2,-4.7,2.534,162.78
4132.795392,1351.51368,-0.0109995563655408,54.77256,42.893646,-112.479923,4434.1,-1.1,2.568,179.7
4177.857024,1353.28152,0.0389802450252585,44.031408,42.893875,-112.480363,4439.9,3.9,2.596,144.46
4211.653248,1352.58048,-0.0199973339731505,33.768792,42.894049,-112.480702,4437.6,-2,2.617,110.79
4253.496192,1353.0072,0.00999966668666524,41.532048,42.894245,-112.481135,4439,1,2.643,136.26
4288.90176,1352.48904,-0.0139990854408831,36.92652,42.894408,-112.481529,4437.3,-1.4,2.665,121.15
4564.099584,1353.49488,0.00399997866687146,274.53336,42.895603,-112.484471,4440.6,0.4,2.836,900.7
4633.301376,1353.25104,-0.0029999910000486,68.39712,42.895898,-112.485206,4439.8,-0.3,2.879,224.4
4688.019072,1353.43392,0.0029999910000486,55.48884,42.896143,-112.485798,4440.4,0.3,2.913,182.05
4778.142336,1352.82432,-0.00699988567002795,89.480136,42.896527,-112.486761,4438.4,-0.7,2.969,293.57
4853.781504,1350.05064,-0.0369831295219108,75.7428,42.896855,-112.487574,4429.3,-3.7,3.016,248.5
4919.764608,1350.38592,0.00499995833395832,66.7512,42.897142,-112.488292,4430.4,0.5,3.057,219
5615.001216,1351.39176,0.000999999666666867,694.270392,42.900178,-112.495722,4433.7,0.1,3.489,2277.79
5787.201024,1350.05064,-0.00799982933988663,172.233336,42.90091,-112.497581,4429.3,-0.8,3.596,565.07
5843.528064,1349.41056,-0.0109995563655408,57.110376,42.901156,-112.498195,4427.2,-1.1,3.631,187.37
6062.398848,1349.62392,0.000999999666666867,218.547696,42.902109,-112.500536,4427.9,0.1,3.767,717.02
6146.084736,1349.77632,0.00199999733333973,83.338416,42.902476,-112.501426,4428.4,0.2,3.819,273.42
6165.396864,1349.0448,-0.0359844600820516,19.812,42.902564,-112.501637,4426,-3.6,3.831,65
6268.39488,1349.28864,0.00199999733333973,102.296976,42.903019,-112.502726,4426.8,0.2,3.895,335.62
6326.331264,1344.168,-0.0857889172453911,59.240928,42.90327,-112.503366,4410,-8.6,3.931,194.36
6340.81536,1343.98512,-0.0129992677409163,13.429488,42.903327,-112.503511,4409.4,-1.3,3.94,44.06
6373.00224,1344.96048,0.0289918744331005,32.580072,42.903465,-112.503863,4412.6,2.9,3.96,106.89
6385.876992,1345.35672,0.0319890840393151,12.713208,42.903522,-112.503998,4413.9,3.2,3.968,41.71
6424.501248,1347.55128,0.055941571233561,39.480744,42.903698,-112.504418,4421.1,5.6,3.992,129.53
6521.061888,1342.4916,-0.0529504578049819,95.95104,42.904104,-112.505455,4404.5,-5.3,4.052,314.8
6747.979392,1343.00976,0.00199999733333973,226.103688,42.905094,-112.507874,4406.2,0.2,4.193,741.81
6791.43168,1343.98512,0.0219964516970369,44.845224,42.905294,-112.508351,4409.4,2.2,4.22,147.13
6830.055936,1343.64984,-0.00899975701180912,38.426136,42.905465,-112.50876,4408.3,-0.9,4.244,126.07
6899.257728,1343.2536,-0.00599992800155516,69.183504,42.905746,-112.509516,4407,-0.6,4.287,226.98
7031.223936,1341.33336,-0.0149988751518506,131.10972,42.906309,-112.510927,4400.7,-1.5,4.369,430.15
7119.737856,1342.21728,0.00999966668666524,88.68156,42.906701,-112.511873,4403.6,1,4.424,290.95
7155.143424,1341.51624,-0.0199973339731505,35.597592,42.906854,-112.512256,4401.3,-2,4.446,116.79
7250.09472,1344.44232,0.0309900753885694,95.20428,42.907269,-112.513276,4410.9,3.1,4.505,312.35
7356.311424,1343.89368,-0.00499995833395832,105.930192,42.907728,-112.514413,4409.1,-0.5,4.571,347.54
7396.545024,1344.74712,0.020996913816563,40.882824,42.907898,-112.514857,4411.9,2.1,4.596,134.13
7441.606656,1345.72248,0.0219964516970369,43.808904,42.908077,-112.515335,4415.1,2.2,4.624,143.73
7486.668288,1344.68616,-0.0229959456201157,45.006768,42.908249,-112.515834,4411.7,-2.3,4.652,147.66
7541.385984,1346.454,0.0319890840393151,54.83352,42.908442,-112.516452,4417.5,3.2,4.686,179.9
7588.05696,1343.92416,-0.0529504578049819,47.50308,42.908601,-112.516992,4409.2,-5.3,4.715,155.85
7641.165312,1341.82104,-0.03997868712329,53.001672,42.908766,-112.517601,4402.3,-4,4.748,173.89
7711.976448,1347.18552,0.0748598477107669,71.481696,42.908966,-112.518433,4419.9,7.5,4.792,234.52
7829.45856,1348.92288,0.0149988751518506,116.960904,42.909294,-112.519794,4425.6,1.5,4.865,383.73
7963.034112,1352.21472,0.0249947936189202,133.468872,42.909664,-112.521349,4436.4,2.5,4.948,437.89
8027.407872,1351.9404,-0.00399997866687146,64.273176,42.909844,-112.522097,4435.5,-0.4,4.988,210.87
8175.46752,1350.264,-0.0109995563655408,148.397976,42.910253,-112.523827,4430,-1.1,5.08,486.87
8267.200128,1353.28152,0.0329880288209954,91.497912,42.910509,-112.524892,4439.9,3.3,5.137,300.19
8315.480448,1350.50784,-0.0569383890598442,48.515016,42.910644,-112.525457,4430.8,-5.7,5.167,159.17
8376.63552,1351.75752,0.0199973339731505,61.63056,42.91077,-112.526192,4434.9,2,5.205,202.2
8449.056,1351.39176,-0.00499995833395832,70.829424,42.910904,-112.52704,4433.7,-0.5,5.25,232.38
8481.24288,1351.75752,0.0109995563655408,32.951928,42.910635,-112.52721,4434.9,1.1,5.27,108.11
8490.898944,1351.66608,-0.00999966668666524,9.17448,42.910581,-112.527295,4434.6,-1,5.276,30.1
8500.555008,1351.3308,-0.0329880288209954,10.158984,42.910552,-112.527413,4433.5,-3.3,5.282,33.33
8505.38304,1351.23936,-0.0229959456201157,4.026408,42.910541,-112.52746,4433.2,-2.3,5.285,13.21
8524.695168,1351.08696,-0.00799982933988663,20.4978,42.910538,-112.527711,4432.7,-0.8,5.297,67.25
8608.381056,1351.05648,-0,83.246976,42.910672,-112.528714,4432.6,-0,5.349,273.12
8643.786624,1352.91576,0.0519532065609139,35.923728,42.910693,-112.529153,4438.7,5.2,5.371,117.86
8714.59776,1354.43976,0.020996913816563,71.12508,42.910689,-112.530024,4443.7,2.1,5.415,233.35
8806.330368,1354.01304,-0.00499995833395832,91.055952,42.910639,-112.531137,4442.3,-0.5,5.472,298.74
8870.704128,1353.9216,-0.000999999666666867,64.126872,42.910572,-112.531917,4442,-0.1,5.512,210.39
8941.515264,1355.99424,0.0289918744331005,70.192392,42.910478,-112.532767,4448.8,2.9,5.556,230.29
9007.498368,1357.33536,0.0199973339731505,66.162936,42.910349,-112.533558,4453.2,2,5.597,217.07
9039.685248,1359.19464,0.055941571233561,32.513016,42.910269,-112.533941,4459.3,5.6,5.617,106.67
9131.417856,1359.37752,0.00199999733333973,92.44584,42.910088,-112.535046,4459.9,0.2,5.674,303.3
9190.963584,1361.17584,0.0299910048568779,58.805064,42.909927,-112.535732,4465.8,3,5.711,192.93
9271.430784,1358.98128,-0.0269934418682879,80.903064,42.909706,-112.536676,4458.6,-2.7,5.761,265.43
9363.163392,1360.87104,0.020996913816563,91.443048,42.909445,-112.537738,4464.8,2.1,5.818,300.01
9437.193216,1362.94368,0.0279926861068139,73.545192,42.909237,-112.538593,4471.6,2.8,5.864,241.29
9493.520256,1362.18168,-0.0129992677409163,57.28716,42.909089,-112.539265,4469.1,-1.3,5.899,187.95
9591.69024,1361.17584,-0.00999966668666524,97.926144,42.908827,-112.54041,4465.8,-1,5.96,321.28
9675.376128,1358.06688,-0.0369831295219108,84.255864,42.908592,-112.541391,4455.6,-3.7,6.012,276.43
9752.62464,1359.80424,0.0229959456201157,76.440792,42.908388,-112.542285,4461.3,2.3,6.06,250.79
9860.450688,1361.96832,0.0199973339731505,107.99064,42.908112,-112.543553,4468.4,2,6.127,354.3
9979.542144,1358.09736,-0.0319890840393151,119.188992,42.907767,-112.544935,4455.7,-3.2,6.201,391.04
10161.398016,1361.9988,0.020996913816563,182.154576,42.907264,-112.547058,4468.5,2.1,6.314,597.62
10314.285696,1357.884,-0.0269934418682879,152.223216,42.906841,-112.548831,4455,-2.7,6.409,499.42
10436.59584,1359.37752,0.0119994240497613,123.120912,42.906508,-112.550269,4459.9,1.2,6.485,403.94
10446.251904,1359.34704,-0.00499995833395832,9.40308,42.906483,-112.550379,4459.8,-0.5,6.491,30.85
