unix_timestamp,speed_mps,temperature,relative_humidity,surface_pressure,density,viscosity
1713126975089,12.6084306280518,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126975139,12.6084306280518,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126975190,12.6084306280518,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126975240,12.6084306280518,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126975291,12.6084306280518,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126975341,12.6084306280518,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126975392,12.6084306280518,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126975442,12.6084306280518,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126975493,12.6084306280518,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126975543,12.6084306280518,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126975594,12.6084306280518,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126975645,12.6084306280518,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126975695,12.6084306280518,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126975745,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126975796,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126975847,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126975897,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126975948,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126975998,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126976048,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126976099,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126976150,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126976200,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126976250,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126976301,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126976352,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126976402,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126976452,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126976503,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126976554,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126976604,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126976655,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126976705,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126976755,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126976806,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126976857,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126976907,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126976958,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126977008,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126977058,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126977109,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126977160,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126977210,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126977261,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126977311,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126977362,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126977412,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713126977463,12.1448856665039,22,0.507,972.3,1141.62066751711,1.82980698917428e-05
1713127302518,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127302569,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127302619,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127302670,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127302722,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127302773,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127302824,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127302874,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127302925,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127302975,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127303026,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127303076,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127303127,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127303177,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127303228,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127303278,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127303329,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127303379,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127303430,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127303480,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127303531,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127303581,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127303632,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127303682,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127303733,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127303783,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127303834,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127303884,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127303935,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127303985,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127304036,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127304086,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127304137,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127304187,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127304238,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127304288,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127304339,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127304389,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127304440,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127304490,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127304541,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127304591,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127304642,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127304692,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127304743,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127304793,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127304844,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127304894,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127304945,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127304995,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127305046,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127305096,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127305147,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127305197,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127305248,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127305298,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127305349,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127305399,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127305450,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127305500,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127305551,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127305601,10.445219954834,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127305652,9.33271119445801,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127305702,9.33271119445801,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127305753,9.33271119445801,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127305803,9.33271119445801,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127305854,9.33271119445801,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127305905,9.33271119445801,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127305955,9.33271119445801,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127306006,9.33271119445801,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127306056,9.33271119445801,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127306107,9.33271119445801,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127306157,9.20909920471191,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127306208,9.20909920471191,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127306258,9.20909920471191,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127306309,9.20909920471191,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127306359,9.20909920471191,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127306410,9.20909920471191,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127306460,9.20909920471191,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127306511,9.20909920471191,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127306561,9.20909920471191,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127306612,9.20909920471191,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127306662,9.20909920471191,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127306713,9.20909920471191,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127306763,9.20909920471191,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127306815,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127306865,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127306916,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127306966,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127307017,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127307067,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127307118,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127307168,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127307219,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127307269,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127307320,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127307370,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127307421,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127307472,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127307522,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127307572,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127307623,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127307673,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127307724,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127307774,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127307829,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127307880,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127307931,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127307981,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127308032,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127308082,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127308133,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127308183,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127308234,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127308284,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127308335,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127308385,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127308436,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127308486,9.08548721496581,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127308537,8.74555339050292,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127308587,8.74555339050292,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127308638,8.74555339050292,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127308688,8.74555339050292,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127308738,8.74555339050292,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127308789,8.74555339050292,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127308842,8.74555339050292,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127308893,8.74555339050292,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127308944,8.74555339050292,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127308994,8.74555339050292,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127309044,8.74555339050292,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127309095,8.74555339050292,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127309146,8.74555339050292,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127309196,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127309247,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127309297,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127309347,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127309398,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127309449,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127309499,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127309550,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127309600,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127309651,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127309701,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127309752,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127309802,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127309852,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127309903,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127309954,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127310004,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127310055,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127310105,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127310156,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127310206,8.62194140075682,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127310257,8.46742641357421,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127310307,8.46742641357421,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127310358,8.46742641357421,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127310408,8.46742641357421,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127310459,8.46742641357421,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127310509,8.4365234161377,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127310560,8.4365234161377,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127310610,8.4365234161377,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127310660,8.4365234161377,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127310711,8.4365234161377,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127310762,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127310812,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127310863,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127310913,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127310964,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127311014,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127311065,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127311115,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127311166,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127311216,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127311267,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127311317,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127311368,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127311418,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127311469,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127311519,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127311570,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127311620,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127311671,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127311721,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127311772,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127311822,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127311873,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127311923,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127311974,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
1713127312024,8.40562041870118,22,0.498,972.4,1141.84492576325,1.82989022660821e-05
